# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,G,Dennis Johnson,26.0,PHO,42.0,46.0,0.913,79.0,33.1,18.8,4.6,3.7,1.7,0.8,0.436,0.216,0.82,8.4,0.154,4.4,0.8,100.0,1981,all-defensive
1st,F,Bobby Jones,29.0,PHI,35.0,46.0,0.761,81.0,25.3,13.5,5.4,2.8,1.2,0.9,0.539,0.0,0.813,9.2,0.217,3.9,2.0,99.0,1981,all-defensive
1st,C,Kareem Abdul-Jabbar,33.0,LAL,31.0,46.0,0.674,80.0,37.2,26.2,10.3,3.4,0.7,2.9,0.574,0.0,0.766,14.3,0.23,4.6,1.4,101.0,1981,all-defensive
1st,G,Micheal Ray Richardson,25.0,NYK,26.0,46.0,0.565,79.0,40.2,16.4,6.9,7.9,2.9,0.4,0.469,0.225,0.663,6.9,0.104,4.7,1.9,102.0,1981,all-defensive
1st,F,Caldwell Jones,30.0,PHI,24.0,46.0,0.522,81.0,32.6,7.2,10.0,1.5,0.7,1.7,0.449,,0.767,5.5,0.1,5.4,1.5,97.0,1981,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1981,all-defensive
2nd,G,Quinn Buckner,26.0,MIL,20.0,46.0,0.435,82.0,29.1,13.3,3.6,4.7,2.4,0.0,0.493,0.167,0.734,5.4,0.108,4.0,1.7,100.0,1981,all-defensive
2nd,F,Dan Roundfield,27.0,ATL,19.0,46.0,0.413,63.0,33.8,17.6,10.1,2.6,1.2,1.9,0.527,0.0,0.721,7.0,0.159,2.8,0.8,103.0,1981,all-defensive
2nd,F,Kermit Washington,29.0,POR,14.0,46.0,0.304,73.0,29.0,11.4,9.4,2.0,1.2,1.2,0.569,0.0,0.628,6.8,0.153,3.1,0.7,102.0,1981,all-defensive
2nd,G,Dudley Bradley,23.0,IND,9.0,46.0,0.196,82.0,22.8,8.0,2.4,2.3,2.3,0.5,0.474,0.125,0.702,3.9,0.1,2.9,3.4,101.0,1981,all-defensive
2nd,G,Michael Cooper,24.0,LAL,9.0,46.0,0.196,81.0,32.4,9.4,4.1,4.1,1.6,1.0,0.491,0.211,0.785,5.0,0.092,3.0,1.5,105.0,1981,all-defensive
2nd,C,George Johnson,32.0,SAS,8.0,46.0,0.174,82.0,23.6,5.0,7.3,1.1,0.6,3.4,0.473,,0.734,4.5,0.112,3.4,3.0,100.0,1981,all-defensive
