# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
ORV,C,Shaquille O'Neal,32.0,MIA,16.0,60.0,0.267,73.0,34.1,22.9,10.4,2.7,0.5,2.3,0.601,,0.461,11.0,0.211,4.6,1.2,100.0,2005,all-defensive
ORV,G,Allen Iverson,29.0,PHI,14.0,60.0,0.233,75.0,42.3,30.7,4.0,7.9,2.4,0.1,0.424,0.308,0.835,9.0,0.136,3.7,0.0,105.0,2005,all-defensive
ORV,G,Kobe Bryant,26.0,LAL,12.0,60.0,0.2,66.0,40.7,27.6,5.9,6.0,1.3,0.8,0.433,0.339,0.816,8.1,0.145,1.0,-0.8,111.0,2005,all-defensive
ORV,G,Manu Ginóbili,27.0,SAS,9.0,60.0,0.15,74.0,29.6,16.0,4.4,3.9,1.6,0.4,0.471,0.376,0.803,11.0,0.24,4.6,2.8,98.0,2005,all-defensive
ORV,F,Shawn Marion,26.0,PHO,9.0,60.0,0.15,81.0,38.8,19.4,11.3,1.9,2.0,1.5,0.476,0.334,0.833,12.5,0.191,5.2,1.3,101.0,2005,all-defensive
ORV,F,Rasheed Wallace,30.0,DET,8.0,60.0,0.133,79.0,34.0,14.5,8.2,1.8,0.8,1.5,0.44,0.318,0.697,7.1,0.127,5.1,1.2,99.0,2005,all-defensive
ORV,F,Kenyon Martin,27.0,DEN,6.0,60.0,0.1,70.0,32.5,15.5,7.3,2.4,1.4,1.1,0.49,0.0,0.646,5.3,0.111,3.6,1.0,102.0,2005,all-defensive
ORV,F,Andre Iguodala,21.0,PHI,5.0,60.0,0.083,82.0,32.8,9.0,5.7,3.0,1.7,0.6,0.493,0.331,0.743,6.6,0.118,4.0,2.1,102.0,2005,all-defensive
ORV,G,Tony Parker,22.0,SAS,5.0,60.0,0.083,80.0,34.2,16.6,3.7,6.1,1.2,0.1,0.482,0.276,0.65,8.1,0.141,4.5,0.6,101.0,2005,all-defensive
ORV,F,Shane Battier,26.0,MEM,4.0,60.0,0.067,80.0,31.5,9.9,5.2,1.6,1.1,1.0,0.442,0.395,0.789,7.8,0.149,3.4,1.3,103.0,2005,all-defensive
ORV,G,Andre Miller,28.0,DEN,4.0,60.0,0.067,82.0,34.8,13.6,4.1,6.9,1.5,0.1,0.477,0.154,0.838,7.0,0.119,2.9,0.1,106.0,2005,all-defensive
ORV,C,Tyson Chandler,22.0,CHI,3.0,60.0,0.05,80.0,27.4,8.0,9.7,0.8,0.9,1.8,0.494,0.0,0.673,8.3,0.183,5.5,2.7,94.0,2005,all-defensive
ORV,G,Trenton Hassell,25.0,MIN,3.0,60.0,0.05,82.0,25.2,6.6,2.7,1.6,0.4,0.4,0.474,0.091,0.789,2.7,0.063,1.0,-0.4,111.0,2005,all-defensive
ORV,G,Kirk Hinrich,24.0,CHI,3.0,60.0,0.05,77.0,36.4,15.7,3.9,6.4,1.6,0.3,0.397,0.355,0.792,7.2,0.124,4.7,1.6,101.0,2005,all-defensive
ORV,G,Joe Johnson,23.0,PHO,3.0,60.0,0.05,82.0,39.5,17.1,5.1,3.5,1.0,0.3,0.461,0.478,0.75,7.6,0.112,1.7,-0.6,110.0,2005,all-defensive
ORV,G,Earl Watson,25.0,MEM,3.0,60.0,0.05,80.0,22.6,7.7,2.1,4.5,1.0,0.2,0.426,0.319,0.659,2.3,0.062,2.2,0.2,104.0,2005,all-defensive
ORV,F,Udonis Haslem,24.0,MIA,2.0,60.0,0.033,80.0,33.4,10.9,9.1,1.4,0.8,0.5,0.54,0.0,0.791,9.2,0.165,4.0,0.3,102.0,2005,all-defensive
ORV,F,Josh Howard,24.0,DAL,2.0,60.0,0.033,76.0,32.2,12.6,6.4,1.4,1.5,0.6,0.475,0.296,0.733,6.4,0.126,3.4,0.8,103.0,2005,all-defensive
ORV,G,Brevin Knight,29.0,CHA,2.0,60.0,0.033,66.0,29.5,10.1,2.6,9.0,2.0,0.1,0.422,0.15,0.852,4.5,0.11,1.9,1.1,107.0,2005,all-defensive
ORV,F,Desmond Mason,27.0,MIL,2.0,60.0,0.033,80.0,36.2,17.2,3.9,2.7,0.7,0.3,0.443,0.125,0.802,4.3,0.071,0.7,-1.5,113.0,2005,all-defensive
ORV,G,Tracy McGrady,25.0,HOU,2.0,60.0,0.033,78.0,40.8,25.7,6.2,5.7,1.7,0.7,0.431,0.326,0.774,12.0,0.18,5.4,1.5,101.0,2005,all-defensive
ORV,C,Joel Przybilla,25.0,POR,2.0,60.0,0.033,76.0,24.4,6.4,7.7,1.0,0.3,2.1,0.598,,0.517,4.7,0.121,2.7,1.4,103.0,2005,all-defensive
ORV,G,Gilbert Arenas,23.0,WAS,1.0,60.0,0.017,80.0,40.9,25.5,4.7,5.1,1.7,0.3,0.431,0.365,0.814,11.5,0.169,2.3,-0.4,109.0,2005,all-defensive
ORV,F,P.J. Brown,35.0,NOH,1.0,60.0,0.017,82.0,34.4,10.8,9.0,2.2,0.9,0.6,0.446,,0.864,6.9,0.118,2.9,0.1,106.0,2005,all-defensive
ORV,G,Greg Buckner,28.0,DEN,1.0,60.0,0.017,70.0,21.7,6.2,3.0,1.9,1.1,0.1,0.528,0.405,0.778,4.8,0.153,1.8,1.7,105.0,2005,all-defensive
ORV,G,Vince Carter,28.0,TOT,1.0,60.0,0.017,77.0,36.7,24.5,5.2,4.2,1.4,0.6,0.452,0.406,0.798,9.4,0.159,3.5,0.8,104.0,2005,all-defensive
ORV,C,Jeff Foster,28.0,IND,1.0,60.0,0.017,61.0,26.1,7.0,9.0,0.7,0.8,0.2,0.519,0.0,0.634,5.4,0.162,2.5,-0.4,102.0,2005,all-defensive
ORV,C,Brendan Haywood,25.0,WAS,1.0,60.0,0.017,68.0,27.4,9.4,6.8,0.8,0.8,1.7,0.56,,0.609,5.2,0.134,2.0,0.3,106.0,2005,all-defensive
ORV,G,Anthony Johnson,30.0,IND,1.0,60.0,0.017,63.0,27.7,8.4,2.8,4.8,0.9,0.2,0.445,0.38,0.752,4.0,0.11,1.8,0.4,106.0,2005,all-defensive
ORV,G,Eddie Jones,33.0,MIA,1.0,60.0,0.017,80.0,35.5,12.7,5.1,2.7,1.1,0.5,0.428,0.372,0.806,8.0,0.135,3.8,1.1,104.0,2005,all-defensive
ORV,F,Andrés Nocioni,25.0,CHI,1.0,60.0,0.017,81.0,23.4,8.4,4.8,1.5,0.5,0.4,0.401,0.258,0.766,2.5,0.062,3.3,1.1,100.0,2005,all-defensive
ORV,C,Emeka Okafor,22.0,CHA,1.0,60.0,0.017,73.0,35.6,15.1,10.9,0.9,0.8,1.7,0.447,0.0,0.609,4.0,0.074,3.1,-1.3,105.0,2005,all-defensive
ORV,G,Gary Payton,36.0,BOS,1.0,60.0,0.017,77.0,33.0,11.3,3.1,6.1,1.1,0.2,0.468,0.326,0.761,5.4,0.102,1.6,-0.7,109.0,2005,all-defensive
ORV,G,Mickaël Piétrus,22.0,GSW,1.0,60.0,0.017,67.0,20.0,9.5,2.8,1.2,0.7,0.3,0.427,0.344,0.698,2.1,0.075,1.0,-0.8,108.0,2005,all-defensive
ORV,F,Clifford Robinson,38.0,TOT,1.0,60.0,0.017,71.0,23.8,7.5,2.9,1.5,0.9,0.7,0.386,0.347,0.639,1.7,0.049,1.8,0.9,106.0,2005,all-defensive
ORV,C,Amar'e Stoudemire,22.0,PHO,1.0,60.0,0.017,80.0,36.1,26.0,8.9,1.6,1.0,1.6,0.559,0.188,0.733,14.6,0.243,3.3,0.3,105.0,2005,all-defensive
ORV,F,Kurt Thomas,32.0,NYK,1.0,60.0,0.017,80.0,35.7,11.5,10.4,2.0,0.9,1.0,0.471,0.5,0.786,5.2,0.087,3.3,0.2,105.0,2005,all-defensive
