# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,C,Bill Walton,25.0,POR,121.0,,,,,,58.0,33.3,18.9,13.2,5.0,1.0,2.5,0.522,,0.72,8.4,0.209,1978,all-nba
1st,G,George Gervin,25.0,SAS,114.0,,,,,,82.0,34.8,27.2,5.1,3.7,1.7,1.3,0.536,,0.83,12.0,0.201,1978,all-nba
1st,G,David Thompson*,23.0,DEN,102.0,,,,,,80.0,37.8,27.2,4.9,4.5,1.2,1.2,0.521,,0.778,12.7,0.202,1978,all-nba
1st,F,Truck Robinson,26.0,NOJ,92.0,,,,,,82.0,44.4,22.7,15.7,2.1,0.9,1.0,0.444,,0.64,6.5,0.086,1978,all-nba
1st,F,Julius Erving,27.0,PHI,70.0,,,,,,74.0,32.8,20.6,6.5,3.8,1.8,1.3,0.502,,0.845,9.1,0.179,1978,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1978,all-nba
2nd,G,Paul Westphal,27.0,PHO,82.0,,,,,,80.0,31.0,25.2,2.1,5.5,1.7,0.4,0.516,,0.813,9.8,0.19,1978,all-nba
2nd,F,Walter Davis,23.0,PHO,50.0,,,,,,81.0,32.0,24.2,6.0,3.4,1.4,0.2,0.526,,0.83,10.1,0.187,1978,all-nba
2nd,C,Kareem Abdul-Jabbar,30.0,LAL,42.0,,,,,,62.0,36.5,25.8,12.9,4.3,1.7,3.0,0.55,,0.783,12.1,0.257,1978,all-nba
2nd,F,Maurice Lucas,25.0,POR,40.0,,,,,,68.0,31.2,16.4,9.1,2.5,0.9,0.8,0.458,,0.767,5.8,0.131,1978,all-nba
2nd,G,Pete Maravich,30.0,NOJ,38.0,,,,,,50.0,40.8,27.0,3.6,6.7,2.0,0.2,0.444,,0.87,2.9,0.069,1978,all-nba
