# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Jerry West,31.0,LAL,14.0,14.0,1.0,,,,74.0,42.0,31.2,4.6,7.5,,,0.497,,0.824,15.2,0.234,1970,all-nba
1st,F,Billy Cunningham,26.0,PHI,13.0,14.0,0.93,,,,81.0,39.4,26.1,13.6,4.3,,,0.469,,0.729,10.3,0.155,1970,all-nba
1st,G,Walt Frazier,24.0,NYK,11.0,14.0,0.757,,,,77.0,39.5,20.9,6.0,8.2,,,0.518,,0.748,15.0,0.236,1970,all-nba
1st,C,Willis Reed,27.0,NYK,10.0,14.0,0.722,,,,81.0,38.1,21.7,13.9,2.0,,,0.507,,0.756,14.6,0.227,1970,all-nba
1st,F,Connie Hawkins,27.0,PHO,8.0,14.0,0.553,,,,81.0,40.9,24.6,10.4,4.8,,,0.49,,0.779,10.2,0.147,1970,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1970,all-nba
2nd,C,Kareem Abdul-Jabbar,22.0,MIL,10.0,14.0,0.721,,,,82.0,43.1,28.8,14.5,4.1,,,0.518,,0.653,13.8,0.187,1970,all-nba
2nd,F,John Havlicek,29.0,BOS,,14.0,,,,,81.0,41.6,24.2,7.8,6.8,,,0.464,,0.844,10.6,0.151,1970,all-nba
2nd,G,Lou Hudson,25.0,ATL,,14.0,,,,,80.0,38.6,25.4,4.7,3.5,,,0.531,,0.824,11.1,0.172,1970,all-nba
2nd,F,Gus Johnson,31.0,BAL,,14.0,,,,,78.0,37.4,17.3,13.9,3.4,,,0.451,,0.724,5.9,0.097,1970,all-nba
2nd,G,Oscar Robertson,31.0,CIN,,14.0,,,,,69.0,41.5,25.3,6.1,8.1,,,0.511,,0.809,11.4,0.191,1970,all-nba
