# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Chet Holmgren,21.0,OKC,198.0,198.0,1.0,99.0,0.0,82.0,29.4,16.5,7.9,2.4,0.6,2.3,0.53,0.37,0.793,8.9,0.178,2024,all-rookie
1st,Victor Wembanyama,20.0,SAS,198.0,198.0,1.0,99.0,0.0,71.0,29.7,21.4,10.6,3.9,1.2,3.6,0.465,0.325,0.796,3.7,0.085,2024,all-rookie
1st,Brandon Miller,21.0,CHO,195.0,198.0,0.985,97.0,1.0,74.0,32.2,17.3,4.3,2.4,0.9,0.6,0.44,0.373,0.827,0.8,0.015,2024,all-rookie
1st,Jaime Jaquez Jr.,22.0,MIA,188.0,198.0,0.949,89.0,10.0,75.0,28.2,11.9,3.8,2.6,1.0,0.3,0.489,0.322,0.811,4.0,0.092,2024,all-rookie
1st,Brandin Podziemski,20.0,GSW,161.0,198.0,0.813,64.0,33.0,74.0,26.6,9.2,5.8,3.7,0.8,0.2,0.454,0.385,0.633,4.1,0.1,2024,all-rookie
,,,,,,,,,,,,,,,,,,,,,2024,all-rookie
2nd,Dereck Lively II,19.0,DAL,119.0,198.0,0.601,26.0,67.0,55.0,23.5,8.8,6.9,1.1,0.7,1.4,0.747,0.0,0.506,4.9,0.183,2024,all-rookie
2nd,Amen Thompson,21.0,HOU,100.0,198.0,0.505,10.0,80.0,62.0,22.4,9.5,6.6,2.6,1.3,0.6,0.536,0.138,0.684,4.3,0.149,2024,all-rookie
2nd,Keyonte George,20.0,UTA,77.0,198.0,0.389,3.0,71.0,75.0,27.0,13.0,2.8,4.4,0.5,0.1,0.391,0.334,0.848,-0.3,-0.008,2024,all-rookie
2nd,Cason Wallace,20.0,OKC,67.0,198.0,0.338,2.0,63.0,82.0,20.6,6.8,2.3,1.5,0.9,0.5,0.491,0.419,0.784,4.0,0.115,2024,all-rookie
2nd,GG Jackson II,19.0,MEM,43.0,198.0,0.217,5.0,33.0,48.0,25.7,14.6,4.1,1.2,0.6,0.5,0.428,0.357,0.752,1.2,0.048,2024,all-rookie
,,,,,,,,,,,,,,,,,,,,,2024,all-rookie
ORV,Trayce Jackson-Davis,23.0,GSW,42.0,198.0,0.212,0.0,42.0,68.0,16.6,7.9,5.0,1.2,0.4,1.1,0.702,0.0,0.561,4.8,0.205,2024,all-rookie
ORV,Ausar Thompson,21.0,DET,35.0,198.0,0.177,0.0,35.0,63.0,25.1,8.8,6.4,1.9,1.1,0.9,0.483,0.186,0.597,1.8,0.053,2024,all-rookie
ORV,Scoot Henderson,19.0,POR,33.0,198.0,0.167,1.0,31.0,62.0,28.5,14.0,3.1,5.4,0.8,0.2,0.385,0.325,0.819,-1.7,-0.045,2024,all-rookie
ORV,Bilal Coulibaly,19.0,WAS,14.0,198.0,0.071,0.0,14.0,63.0,27.2,8.4,4.1,1.7,0.9,0.8,0.435,0.346,0.702,0.4,0.013,2024,all-rookie
ORV,Gradey Dick,20.0,TOR,3.0,198.0,0.015,0.0,3.0,60.0,21.1,8.5,2.2,1.1,0.6,0.0,0.425,0.365,0.863,0.3,0.01,2024,all-rookie
ORV,Cam Whitmore,19.0,HOU,3.0,198.0,0.015,0.0,3.0,47.0,18.7,12.3,3.8,0.7,0.6,0.4,0.454,0.359,0.679,1.5,0.082,2024,all-rookie
ORV,Toumani Camara,23.0,POR,2.0,198.0,0.01,0.0,2.0,70.0,24.8,7.5,4.9,1.2,0.9,0.5,0.45,0.337,0.758,2.0,0.055,2024,all-rookie
ORV,Jordan Hawkins,21.0,NOP,2.0,198.0,0.01,0.0,2.0,67.0,17.3,7.8,2.2,1.0,0.3,0.1,0.382,0.366,0.838,1.3,0.053,2024,all-rookie
ORV,Duop Reath,27.0,POR,2.0,198.0,0.01,0.0,2.0,68.0,17.9,9.1,3.7,1.0,0.5,0.6,0.461,0.359,0.742,2.4,0.095,2024,all-rookie
ORV,Anthony Black,20.0,ORL,1.0,198.0,0.005,0.0,1.0,69.0,16.9,4.6,2.0,1.3,0.5,0.3,0.466,0.394,0.613,1.6,0.067,2024,all-rookie
ORV,Marcus Sasser,23.0,DET,1.0,198.0,0.005,0.0,1.0,71.0,19.0,8.3,1.8,3.3,0.6,0.2,0.428,0.375,0.879,0.9,0.033,2024,all-rookie
