# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Damon Stoudamire,22.0,TOR,56.0,56.0,1.0,28.0,0.0,70.0,40.9,19.0,4.0,9.3,1.4,0.3,0.426,0.395,0.797,4.3,0.072,1996,all-rookie
1st,Joe Smith,20.0,GSW,54.0,56.0,0.964,26.0,2.0,82.0,34.4,15.3,8.7,1.0,1.0,1.6,0.458,0.357,0.773,6.8,0.116,1996,all-rookie
1st,Jerry Stackhouse,21.0,PHI,52.0,56.0,0.929,25.0,2.0,72.0,37.5,19.2,3.7,3.9,1.1,1.1,0.414,0.318,0.747,1.2,0.021,1996,all-rookie
1st,Antonio McDyess,21.0,DEN,50.0,56.0,0.893,23.0,4.0,76.0,30.0,13.4,7.5,1.0,0.7,1.5,0.485,0.0,0.683,3.6,0.075,1996,all-rookie
1st,Arvydas Sabonis,31.0,POR,41.0,56.0,0.732,17.0,7.0,73.0,23.8,14.5,8.1,1.8,0.9,1.1,0.545,0.375,0.757,8.4,0.233,1996,all-rookie
1st,Michael Finley,22.0,PHO,41.0,56.0,0.732,15.0,11.0,82.0,39.2,15.0,4.6,3.5,1.0,0.4,0.476,0.328,0.749,6.3,0.095,1996,all-rookie
,,,,,,,,,,,,,,,,,,,,,1996,all-rookie
2nd,Kevin Garnett,19.0,MIN,35.0,56.0,0.625,7.0,21.0,80.0,28.7,10.4,6.3,1.8,1.1,1.6,0.491,0.286,0.705,4.4,0.092,1996,all-rookie
2nd,Bryant Reeves,22.0,VAN,28.0,56.0,0.5,2.0,24.0,77.0,31.9,13.3,7.4,1.4,0.6,0.7,0.457,0.0,0.732,2.3,0.045,1996,all-rookie
2nd,Brent Barry,24.0,LAC,21.0,56.0,0.375,1.0,19.0,79.0,24.0,10.1,2.1,2.9,1.2,0.3,0.474,0.416,0.81,4.9,0.124,1996,all-rookie
2nd,Rasheed Wallace,21.0,WSB,15.0,56.0,0.268,1.0,13.0,65.0,27.5,10.1,4.7,1.3,0.6,0.8,0.487,0.329,0.65,2.3,0.063,1996,all-rookie
2nd,Tyus Edney,22.0,SAC,15.0,56.0,0.268,0.0,15.0,80.0,31.0,10.8,2.5,6.1,1.1,0.0,0.412,0.368,0.782,3.3,0.064,1996,all-rookie
,,,,,,,,,,,,,,,,,,,,,1996,all-rookie
ORV,Kurt Thomas,23.0,MIA,14.0,56.0,0.25,0.0,14.0,74.0,22.4,9.0,5.9,0.6,0.6,0.5,0.501,0.0,0.663,3.8,0.11,1996,all-rookie
ORV,Eric Williams,23.0,BOS,9.0,56.0,0.161,0.0,9.0,64.0,23.0,10.7,3.4,1.1,0.9,0.2,0.441,0.3,0.671,1.6,0.052,1996,all-rookie
ORV,Alan Henderson,23.0,ATL,1.0,56.0,0.018,0.0,1.0,79.0,17.9,6.4,4.5,0.6,0.6,0.5,0.442,0.0,0.595,2.0,0.069,1996,all-rookie
ORV,Don Reid,22.0,DET,1.0,56.0,0.018,0.0,1.0,69.0,14.4,3.8,2.9,0.2,0.7,0.6,0.567,,0.662,2.9,0.141,1996,all-rookie
ORV,Bob Sura,22.0,CLE,1.0,56.0,0.018,0.0,1.0,79.0,14.6,5.3,1.7,2.9,0.7,0.3,0.411,0.346,0.702,1.6,0.069,1996,all-rookie
