Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Boris Diaw,23,PHO,80,489,630,0.776,81,35.5,13.3,6.9,6.2,0.7,1.0,0.526,0.267,0.731,8.9,0.149,2006,mip
2,David West,25,NOK,22,283,630,0.449,74,34.1,17.1,7.4,1.2,0.8,0.9,0.512,0.273,0.843,7.4,0.141,2006,mip
3,Nenad Krstić,22,NJN,4,65,630,0.103,80,30.9,13.5,6.4,1.1,0.4,0.8,0.507,0.25,0.698,5.4,0.105,2006,mip
4,Gerald Wallace,23,CHA,3,46,630,0.073,55,34.5,15.2,7.5,1.7,2.5,2.1,0.538,0.28,0.614,6.4,0.163,2006,mip
5,Chris Bosh,21,TOR,3,43,630,0.068,70,39.3,22.5,9.2,2.6,0.7,1.1,0.505,0.0,0.816,9.8,0.17,2006,mip
6T,Andrés Nocioni,26,CHI,4,29,630,0.046,82,27.3,13.0,6.1,1.4,0.5,0.6,0.461,0.391,0.843,6.7,0.144,2006,mip
6T,Tony Parker,23,SAS,3,29,630,0.046,80,33.9,18.9,3.3,5.8,1.0,0.1,0.548,0.306,0.707,9.6,0.169,2006,mip
8,Mike James,30,TOR,1,21,630,0.033,79,37.0,20.3,3.3,5.8,0.9,0.0,0.469,0.442,0.837,7.6,0.125,2006,mip
9,Carmelo Anthony,21,DEN,2,19,630,0.03,80,36.8,26.5,4.9,2.7,1.1,0.5,0.481,0.243,0.808,9.4,0.153,2006,mip
10,Jameer Nelson,23,ORL,1,18,630,0.029,62,28.8,14.6,2.9,4.9,1.1,0.1,0.483,0.424,0.779,4.9,0.132,2006,mip
11T,Yao Ming,25,HOU,2,14,630,0.022,57,34.2,22.3,10.2,1.5,0.5,1.6,0.519,0.0,0.853,8.6,0.211,2006,mip
11T,Chris Kaman,23,LAC,0,14,630,0.022,78,32.8,11.9,9.6,1.0,0.6,1.4,0.523,0.0,0.77,6.1,0.114,2006,mip
13,Elton Brand,26,LAC,0,10,630,0.016,79,39.2,24.7,10.0,2.6,1.0,2.5,0.527,0.333,0.775,14.8,0.229,2006,mip
14T,DeSagana Diop,24,DAL,1,8,630,0.013,81,18.6,2.3,4.6,0.3,0.5,1.8,0.487,0.5,0.542,4.1,0.13,2006,mip
14T,Smush Parker,24,LAL,0,8,630,0.013,82,33.8,11.5,3.3,3.7,1.7,0.2,0.447,0.366,0.694,5.8,0.1,2006,mip
16T,Pau Gasol,25,MEM,0,6,630,0.01,80,39.2,20.4,8.9,4.6,0.6,1.9,0.503,0.25,0.689,12.0,0.184,2006,mip
16T,Mehmet Okur,26,UTA,0,6,630,0.01,82,35.9,18.0,9.1,2.4,0.5,0.9,0.46,0.342,0.78,9.3,0.152,2006,mip
18,Dwight Howard,20,ORL,0,5,630,0.008,82,36.8,15.8,12.5,1.5,0.8,1.4,0.531,0.0,0.595,8.6,0.137,2006,mip
19T,Caron Butler,25,WAS,0,4,630,0.006,75,36.1,17.6,6.2,2.5,1.7,0.2,0.455,0.342,0.87,6.3,0.112,2006,mip
19T,LeBron James,21,CLE,0,4,630,0.006,79,42.5,31.4,7.0,6.6,1.6,0.8,0.48,0.335,0.738,16.3,0.232,2006,mip
21T,Kevin Martin,22,SAC,0,2,630,0.003,72,26.6,10.8,3.6,1.3,0.8,0.1,0.48,0.369,0.847,5.5,0.137,2006,mip
21T,Zaza Pachulia,21,ATL,0,2,630,0.003,78,31.4,11.7,7.9,1.7,1.1,0.5,0.451,0.0,0.735,3.9,0.077,2006,mip
23T,Raja Bell,29,PHO,0,1,630,0.002,79,37.5,14.7,3.2,2.6,1.0,0.3,0.457,0.442,0.788,6.8,0.11,2006,mip
23T,Kobe Bryant,27,LAL,0,1,630,0.002,80,41.0,35.4,5.3,4.5,1.8,0.4,0.45,0.347,0.85,15.3,0.224,2006,mip
23T,Luol Deng,20,CHI,0,1,630,0.002,78,33.4,14.3,6.6,1.9,0.9,0.6,0.463,0.269,0.75,6.5,0.12,2006,mip
23T,Matt Harpring,29,UTA,0,1,630,0.002,71,27.4,12.5,5.2,1.4,0.8,0.2,0.475,0.359,0.725,4.7,0.115,2006,mip
23T,Paul Pierce,28,BOS,0,1,630,0.002,79,39.0,26.8,6.7,4.7,1.4,0.4,0.471,0.354,0.772,11.5,0.178,2006,mip
23T,Bobby Simmons,25,MIL,0,1,630,0.002,75,33.8,13.4,4.4,2.3,1.1,0.3,0.453,0.42,0.825,5.3,0.101,2006,mip
23T,Josh Smith,20,ATL,0,1,630,0.002,80,32.0,11.3,6.6,2.4,0.8,2.6,0.425,0.309,0.719,3.6,0.067,2006,mip
23T,Chris Wilcox,23,TOT,0,1,630,0.002,77,19.9,8.1,5.3,0.7,0.4,0.4,0.571,0.0,0.732,4.4,0.138,2006,mip
23T,Mo Williams,23,MIL,0,1,630,0.002,58,26.4,12.1,2.5,4.0,0.9,0.1,0.424,0.382,0.85,2.5,0.079,2006,mip
