Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Jimmy Butler,25,CHI,92,535,645,0.829,65,38.7,20.0,5.8,3.3,1.8,0.6,0.462,0.378,0.834,11.2,0.214,2015,mip
2,Draymond Green,24,GSW,11,200,645,0.31,79,31.5,11.7,8.2,3.7,1.6,1.3,0.443,0.337,0.66,8.5,0.163,2015,mip
3,Rudy Gobert,22,UTA,12,189,645,0.293,82,26.3,8.4,9.5,1.3,0.8,2.3,0.604,0.0,0.623,9.3,0.206,2015,mip
4,Hassan Whiteside,25,MIA,5,88,645,0.136,48,23.8,11.8,10.0,0.1,0.6,2.6,0.628,,0.5,5.3,0.221,2015,mip
5,Klay Thompson,24,GSW,2,42,645,0.065,77,31.9,21.7,3.2,2.9,1.1,0.8,0.463,0.439,0.879,8.8,0.172,2015,mip
6,Anthony Davis,21,NOP,4,27,645,0.042,68,36.1,24.4,10.2,2.2,1.5,2.9,0.535,0.083,0.805,14.0,0.274,2015,mip
7,Giannis Antetokounmpo,20,MIL,1,22,645,0.034,81,31.4,12.7,6.7,2.6,0.9,1.0,0.491,0.159,0.741,6.2,0.117,2015,mip
8,Donatas Motiejūnas,24,HOU,0,7,645,0.011,71,28.7,12.0,5.9,1.8,0.8,0.5,0.504,0.368,0.602,4.7,0.11,2015,mip
9,Dennis Schröder,21,ATL,0,6,645,0.009,77,19.7,10.0,2.1,4.1,0.6,0.1,0.427,0.351,0.827,2.5,0.08,2015,mip
10T,DeMarre Carroll,28,ATL,1,5,645,0.008,70,31.3,12.6,5.3,1.7,1.3,0.2,0.487,0.395,0.702,7.0,0.154,2015,mip
10T,Tyler Zeller,25,BOS,1,5,645,0.008,82,21.1,10.2,5.7,1.4,0.2,0.6,0.549,,0.823,6.5,0.179,2015,mip
12T,DeMarcus Cousins,24,SAC,0,4,645,0.006,59,34.1,24.1,12.7,3.6,1.5,1.7,0.467,0.25,0.782,6.0,0.144,2015,mip
12T,Khris Middleton,23,MIL,0,4,645,0.006,79,30.1,13.4,4.4,2.3,1.5,0.1,0.467,0.407,0.859,6.7,0.135,2015,mip
14T,Jae Crowder,24,TOT,0,3,645,0.005,82,20.1,7.7,3.6,1.1,0.9,0.3,0.42,0.293,0.773,3.9,0.113,2015,mip
14T,Kyrie Irving,22,CLE,0,3,645,0.005,75,36.4,21.7,3.2,5.2,1.5,0.3,0.468,0.415,0.863,10.4,0.183,2015,mip
14T,DeAndre Jordan,26,LAC,0,3,645,0.005,82,34.4,11.5,15.0,0.7,1.0,2.2,0.71,0.25,0.397,12.8,0.217,2015,mip
14T,Victor Oladipo,22,ORL,0,3,645,0.005,72,35.7,17.9,4.2,4.1,1.7,0.3,0.436,0.339,0.819,3.5,0.065,2015,mip
18T,Kentavious Caldwell-Pope,21,DET,0,2,645,0.003,82,31.5,12.7,3.1,1.3,1.1,0.2,0.401,0.345,0.696,2.8,0.052,2015,mip
18T,Nikola Vučević,24,ORL,0,2,645,0.003,74,34.2,19.3,10.9,2.0,0.7,0.7,0.523,0.333,0.752,7.0,0.133,2015,mip
20T,Robert Covington,24,PHI,0,1,645,0.002,70,27.9,13.5,4.5,1.5,1.4,0.4,0.396,0.374,0.82,4.0,0.097,2015,mip
20T,Tyreke Evans,25,NOP,0,1,645,0.002,79,34.1,16.6,5.3,6.6,1.3,0.5,0.447,0.304,0.694,4.6,0.082,2015,mip
20T,Derrick Favors,23,UTA,0,1,645,0.002,74,30.8,16.0,8.2,1.5,0.8,1.7,0.525,0.167,0.669,8.3,0.175,2015,mip
20T,Enes Freedom,22,TOT,0,1,645,0.002,75,28.5,15.5,8.9,0.7,0.5,0.4,0.519,0.356,0.782,6.4,0.145,2015,mip
20T,Marc Gasol,30,MEM,0,1,645,0.002,81,33.2,17.4,7.8,3.8,0.9,1.6,0.494,0.176,0.795,10.2,0.182,2015,mip
20T,Tobias Harris,22,ORL,0,1,645,0.002,68,34.8,17.1,6.3,1.8,1.0,0.5,0.466,0.364,0.788,4.8,0.098,2015,mip
20T,Gordon Hayward,24,UTA,0,1,645,0.002,76,34.4,19.3,4.9,4.1,1.4,0.4,0.445,0.364,0.812,8.7,0.159,2015,mip
20T,George Hill,28,IND,0,1,645,0.002,43,29.5,16.1,4.2,5.1,1.0,0.3,0.477,0.358,0.79,5.4,0.203,2015,mip
20T,Brandon Knight,23,TOT,0,1,645,0.002,63,32.3,17.0,3.9,5.2,1.4,0.2,0.422,0.389,0.874,4.5,0.106,2015,mip
20T,Kawhi Leonard,23,SAS,0,1,645,0.002,64,31.8,16.5,7.2,2.5,2.3,0.8,0.479,0.349,0.802,8.6,0.204,2015,mip
20T,Meyers Leonard,22,POR,0,1,645,0.002,55,15.4,5.9,4.5,0.6,0.2,0.3,0.51,0.42,0.938,2.8,0.158,2015,mip
