# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Michael Jordan,32.0,CHI,565.0,565.0,1.0,113.0,0.0,0.0,82.0,37.7,30.4,6.6,4.3,2.2,0.5,0.495,0.427,0.834,20.4,0.317,1996,all-nba
1st,F,Scottie Pippen,30.0,CHI,517.0,565.0,0.915,91.0,,,77.0,36.7,19.4,6.4,5.9,1.7,0.7,0.463,0.374,0.679,12.3,0.209,1996,all-nba
1st,G,Anfernee Hardaway,24.0,ORL,516.0,565.0,0.913,90.0,,,82.0,36.8,21.7,4.3,7.1,2.0,0.5,0.513,0.314,0.767,14.4,0.229,1996,all-nba
1st,F,Karl Malone,32.0,UTA,509.0,565.0,0.901,89.0,,,82.0,38.0,25.7,9.8,4.2,1.7,0.7,0.519,0.4,0.723,15.1,0.233,1996,all-nba
1st,C,David Robinson,30.0,SAS,442.0,565.0,0.782,65.0,,,82.0,36.8,25.0,12.2,3.0,1.4,3.3,0.516,0.333,0.761,18.3,0.29,1996,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1996,all-nba
2nd,C,Hakeem Olajuwon,33.0,HOU,378.0,565.0,0.669,40.0,,,72.0,38.8,26.9,10.9,3.6,1.6,2.9,0.514,0.214,0.724,9.7,0.166,1996,all-nba
2nd,F,Shawn Kemp,26.0,SEA,306.0,565.0,0.542,18.0,,,79.0,33.3,19.6,11.4,2.2,1.2,1.6,0.561,0.417,0.742,11.2,0.205,1996,all-nba
2nd,G,Gary Payton,27.0,SEA,294.0,565.0,0.52,14.0,,,81.0,39.0,19.3,4.2,7.5,2.9,0.2,0.484,0.328,0.748,11.5,0.174,1996,all-nba
2nd,F,Grant Hill,23.0,DET,266.0,565.0,0.471,14.0,,,80.0,40.8,20.2,9.8,6.9,1.3,0.6,0.462,0.192,0.751,11.7,0.172,1996,all-nba
2nd,G,John Stockton,33.0,UTA,258.0,565.0,0.457,7.0,,,82.0,35.5,14.7,2.8,11.2,1.7,0.2,0.538,0.422,0.83,13.0,0.214,1996,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1996,all-nba
3rd,F,Charles Barkley,32.0,PHO,236.0,565.0,0.418,10.0,,,71.0,37.1,23.2,11.6,3.7,1.6,0.8,0.5,0.28,0.777,10.5,0.191,1996,all-nba
3rd,C,Shaquille O'Neal,23.0,ORL,185.0,565.0,0.327,8.0,,,54.0,36.0,26.6,11.0,2.9,0.6,2.1,0.573,0.5,0.487,6.9,0.171,1996,all-nba
3rd,G,Mitch Richmond,30.0,SAC,167.0,565.0,0.296,1.0,,,81.0,36.4,23.1,3.3,3.1,1.5,0.2,0.447,0.437,0.866,9.3,0.151,1996,all-nba
3rd,G,Reggie Miller,30.0,IND,90.0,565.0,0.159,0.0,,,76.0,34.5,21.1,2.8,3.3,1.0,0.2,0.473,0.41,0.863,10.3,0.188,1996,all-nba
3rd,F,Juwan Howard,22.0,WSB,68.0,565.0,0.12,3.0,,,81.0,40.7,22.1,8.1,4.4,0.8,0.5,0.489,0.308,0.749,5.6,0.082,1996,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1996,all-nba
ORV,F,Dennis Rodman,34.0,CHI,57.0,565.0,0.101,1.0,,,64.0,32.6,5.5,14.9,2.5,0.6,0.4,0.48,0.111,0.528,6.2,0.143,1996,all-nba
ORV,G,Jason Kidd,22.0,DAL,43.0,565.0,0.076,1.0,,,81.0,37.5,16.6,6.8,9.7,2.2,0.3,0.381,0.336,0.692,4.3,0.068,1996,all-nba
ORV,G,Rod Strickland,29.0,POR,33.0,565.0,0.058,0.0,,,67.0,37.7,18.7,4.4,9.6,1.4,0.2,0.46,0.342,0.652,7.1,0.136,1996,all-nba
ORV,F,Sean Elliott,27.0,SAS,27.0,565.0,0.048,0.0,,,77.0,37.7,20.0,5.1,2.7,0.9,0.4,0.466,0.411,0.771,7.7,0.128,1996,all-nba
ORV,G,Terrell Brandon,25.0,CLE,25.0,565.0,0.044,0.0,,,75.0,34.3,19.3,3.3,6.5,1.8,0.4,0.465,0.387,0.887,12.7,0.237,1996,all-nba
ORV,F,Vin Baker,24.0,MIL,23.0,565.0,0.041,0.0,,,82.0,40.5,21.1,9.9,2.6,0.8,1.1,0.489,0.208,0.67,6.2,0.089,1996,all-nba
ORV,G,Clyde Drexler,33.0,HOU,18.0,565.0,0.032,0.0,,,52.0,38.4,19.3,7.2,5.8,2.0,0.5,0.433,0.332,0.784,6.7,0.161,1996,all-nba
ORV,F,Glen Rice,28.0,CHH,10.0,565.0,0.018,0.0,,,79.0,39.8,21.6,4.8,2.9,1.2,0.2,0.471,0.424,0.837,8.3,0.127,1996,all-nba
