TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Charlotte Hornets,7,7,18.5,48,95,50.5,51.1,18.3,47,94,50.0,0.2,1,1,100,very_tight,1,2016
Miami Heat,7,7,16.5,50,90,55.6,55.6,16.5,50,90,55.6,0.0,0,0,-,very_tight,1,2016
LA Clippers,6,6,18.2,38,89,42.7,43.3,17.4,37,85,43.5,0.8,1,4,25.0,very_tight,1,2016
Atlanta Hawks,6,6,16.7,52,81,64.2,64.2,16.1,52,78,66.7,0.6,0,3,0.0,very_tight,1,2016
Toronto Raptors,7,7,14.9,34,80,42.5,43.1,14.1,33,76,43.4,0.7,1,4,25.0,very_tight,1,2016
Oklahoma City Thunder,5,5,19.2,40,77,51.9,53.2,17.4,38,70,54.3,1.7,2,7,28.6,very_tight,1,2016
Indiana Pacers,7,7,15.0,37,74,50.0,50.0,14.4,37,71,52.1,0.6,0,3,0.0,very_tight,1,2016
Portland Trail Blazers,6,6,13.3,30,65,46.2,46.2,12.7,30,62,48.4,0.6,0,3,0.0,very_tight,1,2016
Boston Celtics,6,6,12.4,37,60,61.7,62.5,12.2,36,59,61.0,0.2,1,1,100,very_tight,1,2016
Dallas Mavericks,5,5,14.9,32,57,56.1,56.1,14.9,32,57,56.1,0.0,0,0,-,very_tight,1,2016
Houston Rockets,5,5,12.7,22,51,43.1,44.1,12.2,21,49,42.9,0.5,1,2,50.0,very_tight,1,2016
Cleveland Cavaliers,4,4,15.6,28,50,56.0,58.0,13.7,26,44,59.1,1.9,2,6,33.3,very_tight,1,2016
Memphis Grizzlies,4,4,17.4,25,50,50.0,50.0,17.4,25,50,50.0,0.0,0,0,-,very_tight,1,2016
Golden State Warriors,5,5,11.5,24,46,52.2,52.2,11.0,24,44,54.5,0.5,0,2,0.0,very_tight,1,2016
Detroit Pistons,4,4,13.7,20,40,50.0,50.0,12.7,20,37,54.1,1.0,0,3,0.0,very_tight,1,2016
San Antonio Spurs,4,4,12.8,17,37,45.9,45.9,11.8,17,34,50.0,1.0,0,3,0.0,very_tight,1,2016
Miami Heat,7,7,45.9,120,250,48.0,49.2,40.9,114,223,51.1,5.0,6,27,22.2,tight,1,2016
LA Clippers,6,6,42.3,100,207,48.3,49.5,35.4,95,173,54.9,7.0,5,34,14.7,tight,1,2016
Charlotte Hornets,7,7,39.6,90,203,44.3,46.3,33.5,82,172,47.7,6.0,8,31,25.8,tight,1,2016
Toronto Raptors,7,7,36.1,83,194,42.8,43.0,32.3,82,174,47.1,3.7,1,20,5.0,tight,1,2016
Indiana Pacers,7,7,36.6,83,180,46.1,49.2,30.5,72,150,48.0,6.1,11,30,36.7,tight,1,2016
Houston Rockets,5,5,42.5,75,171,43.9,45.6,36.8,69,148,46.6,5.7,6,23,26.1,tight,1,2016
Portland Trail Blazers,6,6,34.3,69,168,41.1,43.8,27.6,60,135,44.4,6.7,9,33,27.3,tight,1,2016
Boston Celtics,6,6,33.8,77,164,47.0,49.1,27.8,70,135,51.9,6.0,7,29,24.1,tight,1,2016
Oklahoma City Thunder,5,5,40.5,72,163,44.2,46.0,32.8,66,132,50.0,7.7,6,31,19.4,tight,1,2016
Atlanta Hawks,6,6,28.3,72,137,52.6,53.6,25.2,69,122,56.6,3.1,3,15,20.0,tight,1,2016
Golden State Warriors,5,5,34.2,65,137,47.4,48.9,30.2,61,121,50.4,4.0,4,16,25.0,tight,1,2016
Dallas Mavericks,5,5,34.2,65,131,49.6,50.4,31.3,63,120,52.5,2.9,2,11,18.2,tight,1,2016
Detroit Pistons,4,4,41.6,67,121,55.4,56.6,38.1,64,111,57.7,3.4,3,10,30.0,tight,1,2016
San Antonio Spurs,4,4,33.9,57,98,58.2,60.7,31.5,52,91,57.1,2.4,5,7,71.4,tight,1,2016
Cleveland Cavaliers,4,4,30.5,49,98,50.0,54.6,23.7,40,76,52.6,6.9,9,22,40.9,tight,1,2016
Memphis Grizzlies,4,4,33.3,45,96,46.9,47.9,30.2,43,87,49.4,3.1,2,9,22.2,tight,1,2016
Toronto Raptors,7,7,30.1,70,162,43.2,50.3,15.6,47,84,56.0,14.5,23,78,29.5,open,1,2016
Charlotte Hornets,7,7,29.4,57,151,37.7,43.4,18.3,40,94,42.6,11.1,17,57,29.8,open,1,2016
Boston Celtics,6,6,28.9,51,140,36.4,42.1,16.1,35,78,44.9,12.8,16,62,25.8,open,1,2016
LA Clippers,6,6,26.4,58,129,45.0,51.6,17.4,41,85,48.2,9.0,17,44,38.6,open,1,2016
Indiana Pacers,7,7,25.2,58,124,46.8,53.6,15.7,41,77,53.2,9.6,17,47,36.2,open,1,2016
Portland Trail Blazers,6,6,25.1,57,123,46.3,52.4,16.1,42,79,53.2,9.0,15,44,34.1,open,1,2016
Atlanta Hawks,6,6,24.8,44,120,36.7,42.1,12.8,31,62,50.0,12.0,13,58,22.4,open,1,2016
Miami Heat,7,7,21.5,60,117,51.3,64.1,11.4,30,62,48.4,10.1,30,55,54.5,open,1,2016
Dallas Mavericks,5,5,29.2,42,112,37.5,40.6,17.5,35,67,52.2,11.7,7,45,15.6,open,1,2016
Golden State Warriors,5,5,26.4,59,106,55.7,65.1,14.5,39,58,67.2,12.0,20,48,41.7,open,1,2016
Cleveland Cavaliers,4,4,32.4,42,104,40.4,51.0,15.0,20,48,41.7,17.4,22,56,39.3,open,1,2016
Houston Rockets,5,5,23.6,38,95,40.0,47.9,10.4,23,42,54.8,13.2,15,53,28.3,open,1,2016
Memphis Grizzlies,4,4,28.8,34,83,41.0,47.0,19.1,24,55,43.6,9.7,10,28,35.7,open,1,2016
San Antonio Spurs,4,4,27.7,40,80,50.0,58.8,17.6,26,51,51.0,10.0,14,29,48.3,open,1,2016
Oklahoma City Thunder,5,5,18.9,45,76,59.2,70.4,9.7,28,39,71.8,9.2,17,37,45.9,open,1,2016
Detroit Pistons,4,4,25.4,33,74,44.6,54.7,13.4,18,39,46.2,12.0,15,35,42.9,open,1,2016
Atlanta Hawks,6,6,30.2,54,146,37.0,51.7,6.2,11,30,36.7,24.0,43,116,37.1,wide_open,1,2016
Portland Trail Blazers,6,6,27.3,56,134,41.8,55.2,7.3,20,36,55.6,20.0,36,98,36.7,wide_open,1,2016
Boston Celtics,6,6,24.9,41,121,33.9,45.5,6.6,13,32,40.6,18.4,28,89,31.5,wide_open,1,2016
Indiana Pacers,7,7,23.2,53,114,46.5,59.2,9.3,24,46,52.2,13.8,29,68,42.6,wide_open,1,2016
Golden State Warriors,5,5,27.9,56,112,50.0,65.2,8.5,22,34,64.7,19.5,34,78,43.6,wide_open,1,2016
Toronto Raptors,7,7,19.0,40,102,39.2,51.5,5.2,15,28,53.6,13.8,25,74,33.8,wide_open,1,2016
Miami Heat,7,7,16.1,35,88,39.8,52.3,5.1,13,28,46.4,11.0,22,60,36.7,wide_open,1,2016
Oklahoma City Thunder,5,5,21.4,40,86,46.5,61.6,5.2,14,21,66.7,16.2,26,65,40.0,wide_open,1,2016
Houston Rockets,5,5,21.1,30,85,35.3,44.7,5.5,14,22,63.6,15.7,16,63,25.4,wide_open,1,2016
Dallas Mavericks,5,5,21.7,38,83,45.8,59.0,8.4,16,32,50.0,13.3,22,51,43.1,wide_open,1,2016
San Antonio Spurs,4,4,25.6,34,74,45.9,60.8,9.7,12,28,42.9,15.9,22,46,47.8,wide_open,1,2016
Cleveland Cavaliers,4,4,21.5,35,69,50.7,68.1,5.0,11,16,68.8,16.5,24,53,45.3,wide_open,1,2016
Charlotte Hornets,7,7,12.5,28,64,43.8,54.7,4.7,14,24,58.3,7.8,14,40,35.0,wide_open,1,2016
LA Clippers,6,6,13.1,27,64,42.2,50.8,5.9,16,29,55.2,7.2,11,35,31.4,wide_open,1,2016
Memphis Grizzlies,4,4,20.5,24,59,40.7,46.6,11.8,17,34,50.0,8.7,7,25,28.0,wide_open,1,2016
Detroit Pistons,4,4,19.2,24,56,42.9,58.0,3.8,7,11,63.6,15.5,17,45,37.8,wide_open,1,2016
