TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
San Antonio Spurs,23,23,25.4,205,458,44.8,51.6,15.2,142,275,51.6,10.1,63,183,34.4
Indiana Pacers,19,19,29.5,176,408,43.1,50.4,16.6,117,229,51.1,13.0,59,179,33.0
Oklahoma City Thunder,19,19,25.5,187,390,47.9,54.4,17.0,137,261,52.5,8.4,50,129,38.8
Miami Heat,20,20,25.5,163,355,45.9,55.1,13.8,98,192,51.0,11.7,65,163,39.9
Los Angeles Clippers,13,13,25.0,121,250,48.4,56.8,13.7,79,137,57.7,11.3,42,113,37.2
Portland Trail Blazers,11,11,24.2,102,224,45.5,52.7,13.7,70,127,55.1,10.5,32,97,33.0
Brooklyn Nets,12,12,26.6,103,222,46.4,55.2,14.3,64,119,53.8,12.3,39,103,37.9
Washington Wizards,11,11,27.6,92,215,42.8,49.3,17.6,64,137,46.7,10.0,28,78,35.9
Golden State Warriors,7,7,30.3,82,165,49.7,58.5,16.5,53,90,58.9,13.8,29,75,38.7
Dallas Mavericks,7,7,31.5,77,162,47.5,53.7,20.6,57,106,53.8,10.9,20,56,35.7
Atlanta Hawks,7,7,30.2,76,152,50.0,57.6,20.2,53,102,52.0,9.9,23,50,46.0
Toronto Raptors,7,7,28.2,63,142,44.4,51.1,15.5,44,78,56.4,12.7,19,64,29.7
Memphis Grizzlies,7,7,24.8,54,140,38.6,43.9,15.9,39,90,43.3,8.8,15,50,30.0
Houston Rockets,6,6,27.0,57,134,42.5,51.5,14.9,33,74,44.6,12.1,24,60,40.0
Chicago Bulls,5,5,28.3,39,107,36.4,41.1,19.8,29,75,38.7,8.5,10,32,31.3
Charlotte Bobcats,4,4,28.3,34,81,42.0,50.6,17.1,20,49,40.8,11.2,14,32,43.8
