TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Oklahoma City Thunder,19,19,27.1,167,415,40.2,50.1,12.1,85,185,45.9,15.0,82,230,35.7
Indiana Pacers,19,19,24.7,148,341,43.4,56.0,8.5,62,118,52.5,16.1,86,223,38.6
San Antonio Spurs,23,23,16.3,124,294,42.2,55.4,5.5,46,100,46.0,10.8,78,194,40.2
Miami Heat,20,20,18.5,128,258,49.6,63.6,6.3,56,88,63.6,12.2,72,170,42.4
Portland Trail Blazers,11,11,20.3,89,188,47.3,58.0,9.3,49,86,57.0,11.0,40,102,39.2
Los Angeles Clippers,13,13,18.8,84,188,44.7,57.7,7.2,35,72,48.6,11.6,49,116,42.2
Washington Wizards,11,11,23.2,74,181,40.9,50.0,12.4,41,97,42.3,10.8,33,84,39.3
Brooklyn Nets,12,12,17.2,52,144,36.1,47.9,3.6,18,30,60.0,13.7,34,114,29.8
Atlanta Hawks,7,7,23.8,46,120,38.3,48.3,7.9,22,40,55.0,15.9,24,80,30.0
Houston Rockets,6,6,23.1,53,115,46.1,54.3,11.9,34,59,57.6,11.3,19,56,33.9
Golden State Warriors,7,7,19.7,48,107,44.9,56.1,8.1,24,44,54.5,11.6,24,63,38.1
Dallas Mavericks,7,7,19.1,40,98,40.8,51.5,8.4,19,43,44.2,10.7,21,55,38.2
Chicago Bulls,5,5,24.9,49,94,52.1,62.2,14.6,30,55,54.5,10.3,19,39,48.7
Toronto Raptors,7,7,17.5,30,88,34.1,45.5,4.8,10,24,41.7,12.7,20,64,31.3
Memphis Grizzlies,7,7,15.2,41,86,47.7,61.6,5.1,17,29,58.6,10.1,24,57,42.1
Charlotte Bobcats,4,4,21.7,28,62,45.2,60.5,7.7,9,22,40.9,14.0,19,40,47.5
