TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Atlanta Hawks,47,1190,22.3,0.91,1083,420,954,44.0,47.9,8.7,12.6,6.6,1.4,42.4,58.6
Cleveland Cavaliers,48,1020,19.7,0.99,1013,369,794,46.5,53.2,10.5,13.0,8.6,1.5,44.9,96.6
Chicago Bulls,45,1057,21.3,0.96,1010,392,833,47.1,50.1,11.0,12.8,10.4,2.6,45.2,82.8
Detroit Pistons,48,1131,20.8,0.84,952,365,904,40.4,44.1,9.4,12.6,8.4,2.1,39.2,10.3
Memphis Grizzlies,46,1088,20.2,0.86,939,368,876,42.0,45.4,10.1,12.0,9.6,2.8,40.9,20.7
Oklahoma City Thunder,47,995,18.3,0.92,910,357,776,46.0,48.3,11.1,13.6,9.8,2.7,44.1,65.5
Orlando Magic,46,979,19.3,0.92,905,342,722,47.4,51.0,11.4,16.2,10.4,1.4,44.5,72.4
New York Knicks,48,1003,18.4,0.89,890,326,786,41.5,45.1,12.9,12.0,11.8,3.3,41.6,44.8
Houston Rockets,46,1080,20.4,0.81,873,303,780,38.8,43.7,11.9,17.6,11.1,2.1,37.4,3.4
Miami Heat,48,899,17.3,0.96,861,313,693,45.2,51.7,10.5,15.1,9.2,2.8,42.5,86.2
Phoenix Suns,48,952,17.6,0.88,836,315,743,42.4,47.0,9.9,13.4,7.9,1.5,41.3,31.0
Indiana Pacers,48,935,17.1,0.89,828,309,723,42.7,48.5,9.6,15.7,8.8,2.7,39.7,41.4
LA Clippers,49,940,17.5,0.88,826,304,705,43.1,46.9,11.0,15.3,9.8,1.6,41.4,34.5
Dallas Mavericks,48,793,15.6,1.04,822,303,603,50.2,56.6,13.2,13.7,12.1,3.2,47.7,100.0
Portland Trail Blazers,46,841,16.7,0.97,819,282,640,44.1,51.3,11.4,13.2,9.3,1.4,43.4,89.7
Minnesota Timberwolves,48,869,16.2,0.91,792,296,673,44.0,49.6,10.1,14.7,8.4,2.3,41.7,62.1
Utah Jazz,49,878,15.7,0.88,774,277,659,42.0,48.2,9.5,16.9,8.4,1.5,39.3,37.9
Charlotte Hornets,47,1002,18.4,0.77,770,295,806,36.6,40.5,8.0,13.3,7.2,1.7,35.6,0.0
Boston Celtics,47,828,15.9,0.93,769,266,639,41.6,48.7,11.2,13.6,9.7,2.1,41.3,75.9
Los Angeles Lakers,47,885,16.6,0.85,757,289,650,44.5,47.7,10.4,18.1,9.7,2.0,40.9,17.2
San Antonio Spurs,46,893,16.9,0.83,744,302,715,42.2,44.5,8.2,13.2,7.3,1.5,40.3,6.9
Toronto Raptors,48,835,15.4,0.85,713,254,667,38.1,42.3,11.3,10.9,9.9,2.0,39.4,13.8
Washington Wizards,46,783,15.5,0.9,704,291,624,46.6,50.2,8.3,14.6,7.8,2.6,42.1,55.2
Golden State Warriors,47,736,13.7,0.94,693,248,561,44.2,52.2,9.0,17.0,8.0,2.3,40.2,79.3
New Orleans Pelicans,47,780,14.6,0.88,684,252,579,43.5,47.2,13.1,15.5,11.7,2.9,42.1,24.1
Philadelphia 76ers,46,756,15.2,0.9,678,259,580,44.7,49.1,9.5,15.2,9.0,1.5,41.9,48.3
Milwaukee Bucks,46,730,14.0,0.9,656,239,546,43.8,49.5,11.2,15.8,9.6,1.9,41.6,51.7
Sacramento Kings,45,667,13.2,0.92,613,230,502,45.8,50.1,11.5,15.7,9.9,2.7,43.0,69.0
Denver Nuggets,47,686,13.3,0.88,602,239,540,44.3,49.7,6.9,15.7,5.5,1.3,40.2,27.6
Brooklyn Nets,46,590,12.1,0.98,581,221,468,47.2,53.3,9.3,14.6,8.5,3.2,43.4,93.1
