TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Dallas Mavericks,48,648,12.7,1.03,671,225,511,44.0,50.7,16.7,7.9,14.5,3.5,46.8,86.2
Philadelphia 76ers,46,557,11.2,1.0,555,185,432,42.8,47.0,16.7,8.8,15.6,3.1,46.3,82.8
Brooklyn Nets,46,502,10.3,1.08,541,202,400,50.5,53.9,13.3,10.6,12.4,3.6,50.0,93.1
New York Knicks,48,474,8.7,0.96,456,161,375,42.9,47.1,15.6,9.5,14.1,4.2,44.9,65.5
Los Angeles Lakers,47,498,9.3,0.89,442,170,422,40.3,42.9,12.0,7.0,10.4,3.8,41.8,31.0
Atlanta Hawks,47,429,8.0,0.99,424,157,355,44.2,48.7,11.7,8.6,10.7,3.0,45.2,75.9
Portland Trail Blazers,46,417,8.3,0.99,414,146,321,45.5,49.7,14.6,11.0,12.9,2.9,46.5,79.3
LA Clippers,49,443,8.3,0.87,387,149,362,41.2,43.4,11.3,9.7,9.9,2.7,42.0,24.1
Oklahoma City Thunder,47,405,7.5,0.93,377,129,315,41.0,43.7,15.6,8.9,14.6,2.2,44.9,51.7
Boston Celtics,47,392,7.5,0.94,368,128,320,40.0,44.5,12.8,7.9,12.2,2.3,42.6,62.1
Minnesota Timberwolves,48,387,7.2,0.91,352,138,317,43.5,48.3,8.5,11.4,7.8,1.8,41.6,41.4
Utah Jazz,49,325,5.8,1.08,351,123,247,49.8,55.3,15.7,11.7,13.5,3.4,50.2,96.6
Toronto Raptors,48,425,7.8,0.82,348,132,335,39.4,40.9,12.0,11.1,10.1,1.9,40.5,6.9
Houston Rockets,46,354,6.7,0.96,341,108,274,39.4,45.4,17.8,9.6,15.5,4.8,43.5,69.0
Chicago Bulls,45,304,6.1,1.1,336,113,237,47.7,50.2,21.7,6.3,21.1,5.9,52.6,100.0
Cleveland Cavaliers,48,331,6.4,0.98,325,111,259,42.9,50.8,13.6,11.5,13.0,3.3,43.2,72.4
Miami Heat,48,348,6.7,0.93,324,117,274,42.7,45.6,13.8,9.5,14.1,2.3,44.3,55.2
Detroit Pistons,48,371,6.8,0.82,305,102,279,36.6,39.8,15.1,12.1,12.9,2.4,39.6,10.3
New Orleans Pelicans,47,309,5.8,0.92,284,102,227,44.9,46.7,15.5,13.9,12.9,2.9,45.0,44.8
Orlando Magic,46,328,6.5,0.85,280,101,248,40.7,42.9,15.9,12.2,14.9,4.0,42.1,17.2
Washington Wizards,46,307,6.1,0.9,276,98,235,41.7,45.1,13.7,12.7,12.1,2.9,42.7,34.5
Milwaukee Bucks,46,320,6.1,0.84,269,96,242,39.7,42.1,14.7,12.2,14.1,2.8,41.9,13.8
Denver Nuggets,47,296,5.7,0.91,268,93,223,41.7,47.1,14.2,12.8,12.8,2.4,42.2,37.9
Sacramento Kings,45,226,4.5,1.05,238,82,166,49.4,52.1,21.2,10.2,19.5,4.9,52.2,89.7
Indiana Pacers,48,230,4.2,0.93,213,75,186,40.3,44.9,11.7,10.0,11.3,3.0,41.3,48.3
Memphis Grizzlies,46,240,4.5,0.88,212,75,183,41.0,42.6,19.2,10.4,17.1,5.8,42.9,27.6
Charlotte Hornets,47,237,4.4,0.87,206,75,187,40.1,44.1,13.1,10.5,12.2,2.5,41.8,20.7
Golden State Warriors,47,215,4.0,0.94,201,77,174,44.3,49.7,9.3,13.5,8.8,3.7,40.9,58.6
Phoenix Suns,48,222,4.1,0.8,178,65,184,35.3,38.3,10.8,8.6,9.5,2.3,37.8,3.4
San Antonio Spurs,46,165,3.1,0.79,130,45,120,37.5,39.2,14.5,14.5,14.5,1.8,40.0,0.0
