,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
0,Alex Abrines,abrinal01,2017,2387,1135,0.74550503,-0.372937821,0.372567208,-0.418552811,-3.85701115,-4.275563961,0.543421233,-1.14483179,-0.601410556,1.249007678,1.447708122,-0.198700444,0.07710201,-1.038677268,-0.961575257,0.326412665
8,Quincy Acy,acyqu01,2017,1169,558,-0.129001837,0.444338671,0.315336834,-1.345267311,0.806700884,-0.538566428,-0.343630331,0.576149899,0.232519568,0.835632018,0.835632018,0.0,-0.922087481,-0.059176987,-0.981264468,0.125008446
19,Steven Adams,adamsst01,2017,5279,2546,-2.123493705,1.747698141,-0.375795564,0.900828017,1.47722481,2.378052827,-1.626024544,1.772211917,0.146187373,3.775858111,3.143711406,0.632146706,-1.631719557,2.405590986,0.773871429,-0.006770004
36,Arron Afflalo,afflaar01,2017,3146,1580,-0.844881262,-4.72381563,-5.568696892,-2.624665736,-3.652299754,-6.276965491,-1.252486813,-4.757288217,-6.00977503,-2.593034888,-2.593034888,0.0,-1.84469576,-4.240256022,-6.084951782,-1.296124622
41,Alexis Ajinca,ajincal01,2017,1223,584,-4.746737147,1.719439388,-3.027297759,-2.092532165,-1.094995692,-3.187527857,-4.436739426,1.229835643,-3.206903783,-0.136314643,-0.136314643,0.0,-3.801996307,1.020942858,-2.781053448,0.127572121
48,Cole Aldrich,aldrico01,2017,1088,531,-2.353657181,-0.172464348,-2.526121529,-0.245050692,-0.458163166,-0.703213857,-2.040379858,-0.173788867,-2.214168724,0.144464506,0.144464506,0.0,-2.449468257,0.793979844,-1.655488413,-0.473588409
53,LaMarcus Aldridge,aldrila01,2017,5577,2872,-1.140349577,1.553096019,0.412746442,-1.868185481,-0.969284163,-2.837469644,-1.393364987,1.052974577,-0.34039041,3.437144984,4.08566087,-0.648515887,-0.743143514,1.47008838,0.726944866,-1.664783899
81,Lavoy Allen,allenla01,2017,1806,882,-0.426681675,0.062363787,-0.364317888,-1.688673674,-2.948781416,-4.637455091,-0.708102982,-0.571197917,-1.279300898,0.658282028,0.63611547,0.022166558,-1.576793449,-1.692411686,-3.269205136,-0.621853795
86,Tony Allen,allento01,2017,3722,1914,-0.947166045,2.328030887,1.380864841,0.416446069,1.240501931,1.656948,-0.714337257,2.220195882,1.505858626,4.148433717,4.148433717,0.0,-0.691466949,3.08786995,2.396403,-0.177237662
92,Al-Farouq Aminu,aminual01,2017,3847,1886,-2.32712854,3.399349192,1.072220653,-0.850796148,2.185030668,1.33423452,-2.170817306,3.378003824,1.207186518,3.802896234,3.619383246,0.183512988,-1.450748151,3.037086751,1.586338601,-0.333967639
103,Alan Anderson,anderal01,2017,623,308,-1.742269431,-5.807475042,-7.549744473,-1.520250449,-2.546386746,-4.066637195,-1.813429295,-5.492343947,-7.305773242,-0.710220716,-0.710220716,0.0,-1.750969308,-4.771660182,-6.52262949,-0.778364409
107,Chris Andersen,anderch01,2017,232,114,-3.177883926,0.88764184,-2.290242086,2.592806698,0.487893779,3.080700478,-2.218286853,0.912267571,-1.306019282,0.084746752,0.084746752,0.0,-0.739743096,-0.569597448,-1.309340543,0.888559405
