bref_id,Player,Season,team,Offensive Archetype,Minutes,Games,Pos,Age,LEBRON,O-LEBRON,D-LEBRON,WAR,NBA ID,boxLEBRON,boxOLEBRON,boxDLEBRON,year
cartevi01,vince carter,2016-17,MEM,Movement Shooter,1800,73,SF,40,0.87,0.73,0.14,3.80,1713.0,-0.22,-0.55,0.32,2017
nowitdi01,dirk nowitzki,2016-17,DAL,Versatile Big,1424,54,PF,38,0.83,-0.27,1.11,3.00,1717.0,1.2,0.1,1.1,2017
piercpa01,paul pierce,2016-17,LAC,Stationary Shooter,277,25,SF,39,-1.76,-1.74,-0.02,0.10,1718.0,-2.19,-2.16,-0.03,2017
terryja01,jason terry,2016-17,MIL,Stationary Shooter,1365,74,SG,39,-1.6,-1.55,-0.05,0.60,1891.0,-1.81,-1.41,-0.41,2017
artesro01,metta world peace,2016-17,LAL,Movement Shooter,160,25,SF,37,-1.15,-1.07,-0.08,0.10,1897.0,-0.98,-1.03,0.05,2017
ginobma01,manu ginobili,2016-17,SAS,Secondary Ball Handler,1291,69,SG,39,1.01,0.26,0.75,2.90,1938.0,0.33,-0.05,0.38,2017
millemi01,mike miller,2016-17,DEN,Stationary Shooter,151,20,SF,36,-1.09,-1.55,0.47,0.10,2034.0,-1.07,-1.51,0.43,2017
crawfja01,jamal crawford,2016-17,LAC,Shot Creator,2157,82,SG,36,-2.71,-0.35,-2.36,-0.60,2037.0,-1.46,-0.09,-1.37,2017
chandty01,tyson chandler,2016-17,PHO,Roll + Cut Big,1298,47,C,34,1.12,-0.59,1.71,3.00,2199.0,0.64,-0.52,1.16,2017
gasolpa01,pau gasol,2016-17,SAS,Post Scorer,1627,64,C,36,1.45,0.24,1.21,4.10,2200.0,2.3,0.92,1.38,2017
johnsjo02,joe johnson,2016-17,UTA,Shot Creator,1843,78,SF,35,-1.27,0.33,-1.61,1.30,2207.0,-0.55,-0.23,-0.33,2017
jefferi01,richard jefferson,2016-17,CLE,Stationary Shooter,1614,79,SF,36,-1.24,-1.06,-0.18,1.10,2210.0,-1.92,-1.37,-0.54,2017
randoza01,zach randolph,2016-17,MEM,Post Scorer,1786,73,PF,35,-0.26,0.78,-1.04,2.40,2216.0,-0.57,0.24,-0.81,2017
parketo01,tony parker,2016-17,SAS,Slasher,1587,63,PG,34,-0.28,-0.02,-0.26,2.10,2225.0,-0.21,0.05,-0.26,2017
anderch01,chris andersen,2016-17,CLE,Roll + Cut Big,114,12,C,38,-1.18,-1.6,0.42,0.10,2365.0,-1.17,-1.63,0.46,2017
