Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Bruno Fernando,0.353,0.341,0.011,20.0,3903.0,ATL,2023,2022-23
Saddiq Bey,0.369,0.336,0.033,614.0,3309.0,ATL,2023,2022-23
Garrison Mathews,0.321,0.342,-0.021,59.0,3864.0,ATL,2023,2022-23
Donovan Williams,0.333,0.342,-0.008,2.0,3921.0,ATL,2023,2022-23
De'Andre Hunter,0.337,0.347,-0.01,2109.0,1814.0,ATL,2023,2022-23
John Collins,0.333,0.353,-0.02,2130.0,1793.0,ATL,2023,2022-23
Clint Capela,0.33,0.351,-0.02,1730.0,2193.0,ATL,2023,2022-23
Dejounte Murray,0.345,0.335,0.01,2693.0,1230.0,ATL,2023,2022-23
Trae Young,0.344,0.337,0.008,2541.0,1382.0,ATL,2023,2022-23
Jalen Johnson,0.354,0.337,0.016,1023.0,2900.0,ATL,2023,2022-23
Aaron Holiday,0.356,0.338,0.018,814.0,3109.0,ATL,2023,2022-23
Onyeka Okongwu,0.348,0.336,0.013,1822.0,2101.0,ATL,2023,2022-23
Justin Holiday,0.335,0.342,-0.007,411.0,3512.0,ATL,2023,2022-23
AJ Griffin,0.343,0.34,0.003,1372.0,2551.0,ATL,2023,2022-23
Tyrese Martin,0.318,0.342,-0.024,50.0,3873.0,ATL,2023,2022-23
Vit Krejci,0.371,0.34,0.031,145.0,3778.0,ATL,2023,2022-23
Trent Forrest,0.289,0.345,-0.056,260.0,3663.0,ATL,2023,2022-23
Frank Kaminsky,0.355,0.341,0.014,176.0,3747.0,ATL,2023,2022-23
Jarrett Culver,0.349,0.341,0.007,137.0,3786.0,ATL,2023,2022-23
Bogdan Bogdanovic,0.335,0.346,-0.011,1508.0,2414.0,ATL,2023,2022-23
Dru Smith,0.248,0.314,-0.066,68.0,3831.0,BKN,2023,2022-23
Cameron Johnson,0.316,0.312,0.004,770.0,3128.0,BKN,2023,2022-23
Mikal Bridges,0.31,0.314,-0.003,923.0,2976.0,BKN,2023,2022-23
Dorian Finney-Smith,0.31,0.314,-0.004,721.0,3177.0,BKN,2023,2022-23
Spencer Dinwiddie,0.313,0.313,0.001,917.0,2982.0,BKN,2023,2022-23
Moses Brown,0.364,0.313,0.051,6.0,3892.0,BKN,2023,2022-23
Yuta Watanabe,0.304,0.315,-0.011,895.0,3004.0,BKN,2023,2022-23
