PLAYER,TEAM,GP,W,L,MIN,PTS,DrivePTS,DriveFG%,C&SPTS,C&SFG%,Pull UpPTS,Pull UpFG%,PaintTouch PTS,PaintTouch FG%,PostTouch PTS,PostTouch FG%,ElbowTouch PTS,ElbowTouch FG%,eFG%
Aaron Brooks,CHI,69,36,33,16.1,7.1,2.9,43.1,1.6,40.9,2.3,32.7,0.0,33.3,0.0,0.0,0.0,33.3,47.1
Aaron Gordon,ORL,77,32,45,24.1,9.3,1.2,41.2,1.8,30.9,0.9,34.7,3.6,65.1,0.3,34.8,0.6,58.6,50.9
Aaron Harrison,CHA,21,15,6,4.4,0.9,0.2,50.0,0.4,23.1,0.0,0.0,0.1,33.3,0.0,0.0,0.0,0.0,34.2
Adreian Payne,MIN,52,18,34,9.3,2.5,0.3,35.0,0.8,33.3,0.3,24.1,0.8,45.2,0.3,25.0,0.3,37.5,39.7
Al Horford,ATL,82,48,34,32.1,15.2,1.2,53.5,6.8,41.3,0.2,33.3,5.0,69.5,1.9,46.2,1.5,51.8,54.7
Al Jefferson,CHA,47,33,14,23.3,12.0,0.0,0.0,2.8,47.1,0.6,35.7,4.1,58.2,5.9,45.8,1.2,45.5,48.5
Al-Farouq Aminu,POR,82,44,38,28.5,10.2,1.5,35.8,4.6,36.5,1.0,37.5,1.4,57.9,0.1,33.3,0.5,60.0,50.3
Alan Anderson,WAS,13,8,5,14.8,5.0,0.9,36.4,2.7,34.3,0.5,30.0,0.2,33.3,0.2,50.0,0.0,0.0,45.8
Alan Williams,PHX,10,3,7,6.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,36.8,0.7,33.3,0.0,0.0,41.7
Alec Burks,UTA,31,13,18,25.7,13.3,5.4,46.2,2.0,38.9,3.6,35.8,0.2,25.0,0.0,0.0,0.2,21.4,45.8
Alex Len,PHX,78,23,55,23.3,9.0,0.3,39.1,1.6,34.4,0.2,21.9,5.0,49.3,2.1,32.1,1.5,41.2,42.4
Alex Stepheson,MEM,8,2,6,9.0,2.8,0.0,0.0,0.3,50.0,0.0,0.0,1.8,33.3,0.5,33.3,0.0,0.0,33.3
Alexis Ajinca,NOP,59,20,39,14.6,6.0,0.3,36.8,1.8,41.3,0.3,47.6,2.7,58.2,0.5,38.2,1.0,41.9,47.6
Allen Crabbe,POR,81,43,38,26.0,10.3,0.9,43.3,4.7,41.8,2.4,43.0,0.6,73.1,0.0,100.0,0.4,65.0,54.1
Alonzo Gee,NOP,73,27,46,22.4,4.5,0.8,56.1,0.8,31.3,0.1,17.4,1.2,60.3,0.0,0.0,0.3,81.8,55.1
Amar'e Stoudemire,MIA,52,30,22,14.7,5.8,0.1,100.0,0.7,43.6,0.2,57.1,3.3,60.9,0.9,47.6,0.8,55.9,56.6
Amir Johnson,BOS,78,44,34,22.8,7.3,0.4,50.0,0.4,25.5,0.1,40.0,4.7,65.5,0.5,38.8,0.8,59.2,59.7
Anderson Varejao,GSW,53,41,12,9.4,2.6,0.2,57.1,0.6,37.8,0.1,22.2,1.0,42.0,0.1,25.0,0.6,45.5,42.7
Andre Drummond,DET,81,43,38,32.9,16.2,0.6,37.0,0.3,41.7,0.4,34.1,11.2,58.0,3.4,39.8,1.5,48.5,52.2
Andre Iguodala,GSW,65,59,6,26.6,7.0,0.7,54.3,2.4,38.6,1.0,33.0,1.3,68.4,0.2,41.2,0.2,63.6,55.2
Andre Miller,SAS,39,20,19,11.8,3.7,1.4,51.1,0.2,42.9,0.7,43.8,0.7,82.4,0.2,57.1,0.1,100.0,56.6
Andre Roberson,OKC,70,48,22,22.2,4.8,0.2,21.1,1.4,31.7,0.0,0.0,2.1,73.4,0.1,66.7,0.3,66.7,55.5
Andrea Bargnani,BKN,46,11,35,13.8,6.6,0.8,44.8,3.2,43.2,1.1,56.5,1.1,52.3,0.1,16.7,1.6,61.5,46.1
Andrew Bogut,GSW,70,62,8,20.7,5.4,0.1,33.3,0.1,20.0,0.1,28.6,4.3,67.9,0.2,38.1,0.2,26.1,62.9
Andrew Goudelock,HOU,8,5,3,6.2,2.8,1.3,62.5,0.3,25.0,1.9,53.8,0.0,0.0,0.0,0.0,0.0,0.0,47.5
Andrew Nicholson,ORL,55,22,33,14.9,7.0,0.9,63.3,2.4,37.3,0.4,45.5,1.3,54.9,2.3,50.9,0.1,40.0,54.1
Andrew Wiggins,MIN,81,29,52,35.1,20.7,5.2,49.1,2.4,35.2,4.1,35.0,3.3,58.4,2.7,46.1,1.9,55.2,48.1
Anthony Bennett,TOR,19,12,7,4.4,1.5,0.1,33.3,0.5,23.1,0.0,0.0,0.6,66.7,0.0,0.0,0.1,50.0,35.2
Anthony Brown,LAL,29,4,25,20.6,4.0,0.6,28.6,2.2,28.2,0.7,38.5,0.1,0.0,0.0,0.0,0.1,33.3,38.9
