PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Al Horford,ATL,30,82,82,43.4,187,440,42.5,51.6,20.7,107,210,51.0,22.7,80,230,34.8
Kevin Love,CLE,27,77,74,39.3,144,363,39.7,56.1,5.5,25,51,49.0,33.8,119,312,38.1
Serge Ibaka,OKC,26,78,78,41.2,145,347,41.8,48.4,24.7,99,208,47.6,16.5,46,139,33.1
Trevor Ariza,HOU,31,81,81,40.9,159,336,47.3,64.9,6.8,41,56,73.2,34.1,118,280,42.1
Wesley Matthews,DAL,29,78,75,40.7,132,332,39.8,57.7,4.0,13,33,39.4,36.7,119,299,39.8
Stephen Curry,GSW,28,79,77,21.2,164,328,50.0,70.4,3.2,30,49,61.2,18.0,134,279,48.0
Gordon Hayward,UTA,26,80,78,28.3,147,324,45.4,59.0,8.2,59,94,62.8,20.1,88,230,38.3
Klay Thompson,GSW,26,80,76,23.8,155,320,48.4,67.0,4.6,36,62,58.1,19.2,119,258,46.1
Evan Fournier,ORL,23,78,75,37.3,140,317,44.2,62.0,6.6,27,56,48.2,30.7,113,261,43.3
John Wall,WAS,25,77,75,22.8,128,291,44.0,54.3,10.4,68,133,51.1,12.4,60,158,38.0
Kent Bazemore,ATL,26,75,74,40.8,112,280,40.0,54.6,7.7,30,53,56.6,33.0,82,227,36.1
Jeff Teague,ATL,28,79,77,30.8,131,277,47.3,65.0,6.6,33,59,55.9,24.2,98,218,45.0
DeMarcus Cousins,SAC,25,64,64,23.1,104,277,37.5,46.9,10.4,52,125,41.6,12.7,52,152,34.2
Otto Porter Jr.,WAS,23,75,74,39.6,118,273,43.2,55.9,12.9,49,89,55.1,26.7,69,184,37.5
JJ Redick,LAC,32,75,72,31.5,142,271,52.4,69.4,9.3,50,80,62.5,22.2,92,191,48.2
Avery Bradley,BOS,25,75,74,28.0,116,269,43.1,58.7,6.9,32,66,48.5,21.1,84,203,41.4
CJ McCollum,POR,24,80,76,20.1,147,268,54.9,72.8,5.9,51,79,64.6,14.1,96,189,50.8
Ryan Anderson,NOP,28,66,64,30.0,119,266,44.7,62.6,5.1,24,45,53.3,24.9,95,221,43.0
Al-Farouq Aminu,POR,25,82,75,38.8,95,265,35.8,51.1,5.0,14,34,41.2,33.8,81,231,35.1
Marvin Williams,CHA,30,81,77,36.7,110,264,41.7,59.1,5.1,18,37,48.6,31.6,92,227,40.5
