PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,CHI,69,36,33,1108.0,2401,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,201166,1610612741
Aaron Gordon,ORL,77,32,45,1857.0,2962,46,8,23,34.8,5,6,83.3,21,45.7,13,28.299999999999997,1,2.1999999999999997,4,8.7,3,6.5,203932,1610612753
Aaron Harrison,CHA,21,15,6,93.0,90,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626151,1610612766
Adreian Payne,MIN,52,18,34,486.0,974,44,5,20,25.0,7,12,58.3,17,38.6,11,25.0,0,0.0,5,11.4,6,13.600000000000001,203940,1610612750
Al Horford,ATL,82,48,34,2631.0,5211,314,66,143,46.2,18,20,90.0,152,48.4,94,29.9,29,9.2,22,7.000000000000001,10,3.2,201143,1610612737
Al Jefferson,CHA,47,33,14,1096.0,1338,529,121,264,45.800000000000004,27,48,56.3,276,52.2,160,30.2,45,8.5,22,4.2,25,4.7,2744,1610612766
Al-Farouq Aminu,POR,82,44,38,2341.0,2991,32,4,12,33.300000000000004,0,0,0.0,6,18.8,13,40.6,2,6.3,5,15.6,0,0.0,202329,1610612757
Alan Anderson,WAS,13,8,5,192.0,207,4,1,2,50.0,0,2,0.0,3,75.0,1,25.0,0,0.0,0,0.0,1,25.0,101187,1610612764
Alan Williams,PHX,10,3,7,68.0,117,11,2,6,33.300000000000004,3,4,75.0,7,63.6,0,0.0,3,27.3,0,0.0,2,18.2,1626210,1610612756
Alec Burks,UTA,31,13,18,797.0,1499,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202692,1610612762
Alex Len,PHX,78,23,55,1821.0,2978,389,53,165,32.1,51,70,72.89999999999999,161,41.4,108,27.800000000000004,24,6.2,40,10.299999999999999,36,9.3,203458,1610612756
Alex Stepheson,MEM,8,2,6,72.0,93,11,2,6,33.300000000000004,0,4,0.0,4,36.4,1,9.1,1,9.1,0,0.0,2,18.2,1627293,1610612763
Alexis Ajinca,NOP,59,20,39,861.0,1485,55,13,34,38.2,2,2,100.0,28,50.9,11,20.0,1,1.7999999999999998,6,10.9,1,1.7999999999999998,201582,1610612740
Allen Crabbe,POR,81,43,38,2105.0,2502,5,1,1,100.0,2,2,100.0,4,80.0,3,60.0,0,0.0,0,0.0,1,20.0,203459,1610612757
Alonzo Gee,NOP,73,27,46,1632.0,1554,8,0,1,0.0,0,0,0.0,0,0.0,5,62.5,1,12.5,1,12.5,0,0.0,202087,1610612740
Amar'e Stoudemire,MIA,52,30,22,762.0,931,102,20,42,47.599999999999994,7,12,58.3,46,45.1,26,25.5,4,3.9,12,11.799999999999999,6,5.8999999999999995,2405,1610612748
Amir Johnson,BOS,78,44,34,1777.0,3153,91,19,49,38.800000000000004,3,6,50.0,41,45.1,24,26.400000000000002,6,6.6000000000000005,7,7.7,3,3.3000000000000003,101161,1610612738
Anderson Varejao,GSW,53,41,12,496.0,918,31,2,8,25.0,0,0,0.0,6,19.400000000000002,17,54.800000000000004,1,3.2,3,9.700000000000001,0,0.0,2760,1610612744
Andre Drummond,DET,81,43,38,2666.0,3126,486,127,319,39.800000000000004,23,60,38.3,275,56.599999999999994,70,14.399999999999999,19,3.9,38,7.8,29,6.0,203083,1610612765
Andre Iguodala,GSW,65,59,6,1732.0,2698,39,7,17,41.199999999999996,0,0,0.0,14,35.9,16,41.0,3,7.7,1,2.6,0,0.0,2738,1610612744
Andre Miller,SAS,39,20,19,461.0,1072,19,4,7,57.099999999999994,1,4,25.0,9,47.4,8,42.1,1,5.3,0,0.0,2,10.5,1889,1610612759
Andre Roberson,OKC,70,48,22,1553.0,1189,4,2,3,66.7,0,0,0.0,4,100.0,1,25.0,0,0.0,0,0.0,0,0.0,203460,1610612760
Andrea Bargnani,BKN,46,11,35,634.0,1054,24,2,12,16.7,1,2,50.0,6,25.0,7,29.2,0,0.0,2,8.3,1,4.2,200745,1610612751
Andrew Bogut,GSW,70,62,8,1451.0,2562,177,8,21,38.1,0,0,0.0,16,9.0,108,61.0,30,16.900000000000002,8,4.5,0,0.0,101106,1610612744
Andrew Goudelock,HOU,8,5,3,50.0,110,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,202726,1610612745
Andrew Nicholson,ORL,55,22,33,820.0,1187,187,56,110,50.9,12,14,85.7,124,66.3,48,25.7,5,2.7,9,4.8,7,3.6999999999999997,203094,1610612753
Andrew Wiggins,MIN,81,29,52,2845.0,3791,315,76,165,46.1,63,72,87.5,219,69.5,65,20.599999999999998,11,3.5000000000000004,22,7.000000000000001,39,12.4,203952,1610612750
Anthony Bennett,TOR,19,12,7,84.0,174,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203461,1610612761
Anthony Brown,LAL,29,4,25,599.0,614,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,1626148,1610612747
Anthony Davis,NOP,61,24,37,2164.0,4164,429,81,219,37.0,52,70,74.3,218,50.8,110,25.6,18,4.2,33,7.7,36,8.4,203076,1610612740
Anthony Morrow,OKC,68,46,22,926.0,850,2,1,1,100.0,0,0,0.0,2,100.0,1,50.0,0,0.0,0,0.0,0,0.0,201627,1610612760
Anthony Tolliver,DET,72,36,36,1341.0,2135,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201229,1610612765
Archie Goodwin,PHX,57,14,43,1114.0,2341,5,1,3,33.300000000000004,0,0,0.0,2,40.0,0,0.0,0,0.0,1,20.0,0,0.0,203462,1610612756
Aron Baynes,DET,81,43,38,1233.0,1386,117,25,60,41.699999999999996,18,23,78.3,69,59.0,30,25.6,6,5.1,6,5.1,12,10.299999999999999,203382,1610612765
Arron Afflalo,NYK,71,27,44,2371.0,3744,237,70,129,54.300000000000004,12,16,75.0,161,67.9,63,26.6,7,3.0,17,7.199999999999999,8,3.4000000000000004,201167,1610612752
Austin Rivers,LAC,67,42,25,1464.0,2541,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,0,0.0,0,0.0,0,0.0,203085,1610612746
Avery Bradley,BOS,75,44,31,2507.0,2893,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,202340,1610612738
Axel Toupane,DEN,21,9,12,305.0,298,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626253,1610612743
Ben McLemore,SAC,67,28,39,1418.0,1638,3,1,2,50.0,0,0,0.0,2,66.7,0,0.0,0,0.0,1,33.300000000000004,0,0.0,203463,1610612758
Beno Udrih,MEM,44,26,18,708.0,1789,2,0,0,0.0,0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,2757,1610612763
Bismack Biyombo,TOR,81,55,26,1787.0,2274,24,7,12,58.3,0,0,0.0,14,58.3,7,29.2,1,4.2,2,8.3,0,0.0,202687,1610612761
Blake Griffin,LAC,35,22,13,1170.0,2946,243,42,99,42.4,18,27,66.7,100,41.199999999999996,81,33.300000000000004,22,9.1,10,4.1000000000000005,15,6.2,201933,1610612746
Boban Marjanović,SAS,54,47,7,508.0,725,138,29,63,46.0,20,28,71.39999999999999,78,56.49999999999999,44,31.900000000000002,8,5.800000000000001,5,3.5999999999999996,14,10.100000000000001,1626246,1610612759
Bobby Portis,CHI,62,29,33,1102.0,1990,144,23,69,33.300000000000004,13,16,81.3,60,41.699999999999996,34,23.599999999999998,8,5.6000000000000005,17,11.799999999999999,8,5.6000000000000005,1626171,1610612741
Bojan Bogdanović,BKN,79,21,58,2115.0,2518,78,15,42,35.699999999999996,10,12,83.3,41,52.6,21,26.900000000000002,1,1.3,5,6.4,8,10.299999999999999,202711,1610612751
Boris Diaw,SAS,76,64,12,1386.0,2794,312,77,122,63.1,10,16,62.5,168,53.800000000000004,100,32.1,28,9.0,35,11.200000000000001,8,2.6,2564,1610612759
Bradley Beal,WAS,55,28,27,1708.0,2822,27,5,12,41.699999999999996,2,2,100.0,12,44.4,9,33.300000000000004,3,11.1,2,7.3999999999999995,1,3.6999999999999997,203078,1610612764
Brandan Wright,MEM,12,6,6,212.0,283,17,1,2,50.0,1,2,50.0,3,17.599999999999998,11,64.7,1,5.8999999999999995,0,0.0,1,5.8999999999999995,201148,1610612763
Branden Dawson,LAC,6,5,1,29.0,21,2,1,2,50.0,0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,1626183,1610612746
Brandon Bass,LAL,66,16,50,1342.0,1704,131,17,38,44.7,29,32,90.60000000000001,65,49.6,57,43.5,9,6.9,5,3.8,16,12.2,101138,1610612747
Brandon Jennings,ORL,48,20,28,868.0,2168,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,201943,1610612753
Brandon Knight,PHX,52,16,36,1870.0,4312,13,0,5,0.0,0,0,0.0,0,0.0,6,46.2,0,0.0,1,7.7,0,0.0,202688,1610612756
Brandon Rush,GSW,72,63,9,1055.0,1335,4,1,1,100.0,0,0,0.0,2,50.0,2,50.0,1,25.0,0,0.0,0,0.0,201575,1610612744
Brian Roberts,POR,51,26,25,470.0,996,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203148,1610612757
Briante Weber,MIA,7,3,4,169.0,401,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627362,1610612748
Brook Lopez,BKN,73,21,52,2457.0,3808,782,162,327,49.5,80,96,83.3,420,53.7,239,30.599999999999998,61,7.8,65,8.3,48,6.1,201572,1610612751
Bruno Caboclo,TOR,6,6,0,43.0,60,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203998,1610612761
Bryce Cotton,MEM,8,1,7,39.0,72,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203955,1610612763
Bryce Dejean-Jones,NOP,14,8,6,279.0,293,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626214,1610612740
C.J. Watson,ORL,33,14,19,656.0,1212,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201228,1610612753
C.J. Wilcox,LAC,23,15,8,167.0,214,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203912,1610612746
CJ McCollum,POR,80,44,36,2780.0,5561,4,1,1,100.0,2,2,100.0,4,100.0,2,50.0,0,0.0,0,0.0,1,25.0,203468,1610612757
CJ Miles,IND,64,34,30,1464.0,2046,7,1,2,50.0,2,2,100.0,5,71.39999999999999,2,28.599999999999998,2,28.599999999999998,0,0.0,1,14.299999999999999,101139,1610612754
Cameron Bairstow,DET,18,4,14,103.0,199,9,2,6,33.300000000000004,1,2,50.0,5,55.60000000000001,1,11.1,0,0.0,1,11.1,1,11.1,203946,1610612765
Cameron Payne,OKC,57,44,13,698.0,1493,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626166,1610612760
Carl Landry,PHI,36,5,31,569.0,1015,92,22,40,55.00000000000001,19,28,67.9,65,70.7,24,26.1,6,6.5,8,8.7,14,15.2,201171,1610612755
Carmelo Anthony,NYK,72,32,40,2530.0,4811,604,129,301,42.9,88,108,81.5,353,58.4,140,23.200000000000003,49,8.1,33,5.5,56,9.3,2546,1610612752
Caron Butler,SAC,16,2,14,168.0,256,16,5,9,55.60000000000001,1,2,50.0,11,68.8,3,18.8,2,12.5,1,6.3,1,6.3,2406,1610612758
Chandler Parsons,DAL,61,29,32,1799.0,3092,43,9,18,50.0,2,8,25.0,20,46.5,15,34.9,1,2.3,5,11.600000000000001,4,9.3,202718,1610612742
Channing Frye,CLE,69,35,34,1177.0,2053,42,14,25,56.00000000000001,2,2,100.0,32,76.2,9,21.4,2,4.8,4,9.5,1,2.4,101112,1610612739
Charlie Villanueva,DAL,62,29,33,665.0,1155,28,8,19,42.1,2,2,100.0,18,64.3,3,10.7,3,10.7,1,3.5999999999999996,1,3.5999999999999996,101111,1610612742
Chase Budinger,PHX,66,29,37,930.0,1154,5,1,4,25.0,0,0,0.0,2,40.0,1,20.0,0,0.0,0,0.0,0,0.0,201978,1610612756
Chris Andersen,MEM,27,11,16,403.0,517,7,0,0,0.0,0,0,0.0,0,0.0,7,100.0,0,0.0,0,0.0,0,0.0,2365,1610612763
Chris Bosh,MIA,53,29,24,1778.0,3406,155,33,71,46.5,20,26,76.9,88,56.8,42,27.1,11,7.1,11,7.1,13,8.4,2547,1610612748
Chris Copeland,MIL,24,10,14,156.0,181,3,0,0,0.0,0,0,0.0,0,0.0,1,33.300000000000004,1,33.300000000000004,1,33.300000000000004,0,0.0,203142,1610612749
Chris Johnson,UTA,70,38,32,857.0,1012,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203187,1610612762
Chris Kaman,POR,16,11,5,112.0,182,14,3,9,33.300000000000004,0,0,0.0,7,50.0,2,14.299999999999999,2,14.299999999999999,1,7.1,0,0.0,2549,1610612757
Chris McCullough,BKN,24,7,17,362.0,553,9,1,3,33.300000000000004,0,0,0.0,2,22.2,3,33.300000000000004,1,11.1,2,22.2,0,0.0,1626191,1610612751
Chris Paul,LAC,74,50,24,2420.0,6400,104,15,38,39.5,12,12,100.0,43,41.3,45,43.3,10,9.6,2,1.9,6,5.800000000000001,101108,1610612746
Christian Wood,PHI,17,0,17,145.0,244,18,2,4,50.0,4,6,66.7,8,44.4,10,55.60000000000001,1,5.6000000000000005,0,0.0,3,16.7,1626174,1610612755
Chuck Hayes,LAC,2,1,1,24.0,33,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101236,1610612746
Cleanthony Early,NYK,17,6,11,154.0,204,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203921,1610612752
Cliff Alexander,POR,8,3,5,36.0,50,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1626146,1610612757
Clint Capela,HOU,77,39,38,1471.0,2171,37,6,15,40.0,1,4,25.0,13,35.099999999999994,14,37.8,3,8.1,3,8.1,2,5.4,203991,1610612745
Cody Zeller,CHA,73,42,31,1774.0,1920,54,10,20,50.0,8,8,100.0,30,55.60000000000001,22,40.699999999999996,4,7.3999999999999995,1,1.9,4,7.3999999999999995,203469,1610612766
Cole Aldrich,LAC,60,41,19,800.0,1604,61,6,16,37.5,3,4,75.0,15,24.6,28,45.9,7,11.5,5,8.200000000000001,2,3.3000000000000003,202332,1610612746
Corey Brewer,HOU,82,41,41,1669.0,1951,2,0,0,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,201147,1610612745
Cory Jefferson,PHX,8,2,6,50.0,74,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,203928,1610612756
Cory Joseph,TOR,79,53,26,2011.0,4546,7,0,0,0.0,0,0,0.0,0,0.0,6,85.7,1,14.299999999999999,0,0.0,0,0.0,202709,1610612761
Coty Clarke,BOS,3,0,3,6.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626262,1610612738
