PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Brooks,CHI,69,36,33,1108.0,66,195,33.800000000000004,30.0,99.0,30.3,41.5,162,201166,1610612741
Aaron Gordon,ORL,78,32,46,1863.0,33,93,35.5,2.0,11.0,18.2,36.6,68,203932,1610612753
Aaron Harrison,CHA,21,15,6,93.0,0,1,0.0,0.0,0.0,,0.0,0,1626151,1610612766
Adreian Payne,MIN,52,18,34,486.0,7,28,25.0,2.0,6.0,33.300000000000004,28.599999999999998,16,203940,1610612750
Al Horford,ATL,82,48,34,2631.0,10,29,34.5,0.0,2.0,0.0,34.5,20,201143,1610612737
Al Jefferson,CHA,47,33,14,1096.0,15,41,36.6,,,,36.6,30,2744,1610612766
Al-Farouq Aminu,POR,82,44,38,2341.0,39,104,37.5,8.0,21.0,38.1,41.3,86,202329,1610612757
Alan Anderson,WAS,13,8,5,192.0,3,10,30.0,1.0,3.0,33.300000000000004,35.0,7,101187,1610612764
Alan Williams,PHX,10,3,7,68.0,0,0,,,,,,0,1626210,1610612756
Alec Burks,UTA,31,13,18,797.0,49,135,36.3,13.0,32.0,40.6,41.099999999999994,111,202692,1610612762
Alex Len,PHX,78,23,55,1821.0,7,28,25.0,0.0,1.0,0.0,25.0,14,203458,1610612756
Alex Stepheson,MEM,8,2,6,72.0,0,2,0.0,,,,0.0,0,1627293,1610612763
Alexis Ajinca,NOP,59,20,39,861.0,10,21,47.599999999999994,0.0,0.0,,47.599999999999994,20,201582,1610612740
Allen Crabbe,POR,81,43,38,2105.0,95,216,44.0,4.0,21.0,19.0,44.9,194,203459,1610612757
Alonzo Gee,NOP,73,27,46,1632.0,4,23,17.4,1.0,5.0,20.0,19.6,9,202087,1610612740
Amar'e Stoudemire,MIA,52,30,22,762.0,4,7,57.099999999999994,,,,57.099999999999994,8,2405,1610612748
Amir Johnson,BOS,79,45,34,1800.0,4,10,40.0,1.0,4.0,25.0,45.0,9,101161,1610612738
Anderson Varejao,GSW,53,41,12,496.0,2,9,22.2,0.0,0.0,,22.2,4,2760,1610612744
Andre Drummond,DET,81,43,38,2665.0,15,41,36.6,1.0,4.0,25.0,37.8,31,203083,1610612765
Andre Iguodala,GSW,65,59,6,1732.0,31,92,33.7,6.0,31.0,19.400000000000002,37.0,68,2738,1610612744
Andre Miller,SAS,39,20,19,461.0,14,32,43.8,0.0,4.0,0.0,43.8,28,1889,1610612759
Andre Roberson,OKC,70,48,22,1553.0,0,6,0.0,0.0,3.0,0.0,0.0,0,203460,1610612760
Andrea Bargnani,BKN,46,11,35,634.0,26,45,57.8,0.0,0.0,,57.8,52,200745,1610612751
Andrew Bogut,GSW,70,62,8,1451.0,4,14,28.599999999999998,1.0,1.0,100.0,32.1,9,101106,1610612744
Andrew Goudelock,HOU,8,5,3,50.0,7,13,53.800000000000004,1.0,6.0,16.7,57.699999999999996,15,202726,1610612745
Andrew Nicholson,ORL,56,22,34,823.0,10,22,45.5,1.0,3.0,33.300000000000004,47.699999999999996,21,203094,1610612753
Andrew Wiggins,MIN,81,29,52,2845.0,160,441,36.3,12.0,52.0,23.1,37.6,332,203952,1610612750
Anthony Bennett,TOR,19,12,7,84.0,0,3,0.0,0.0,1.0,0.0,0.0,0,203461,1610612761
Anthony Brown,LAL,29,4,25,599.0,10,24,41.699999999999996,1.0,5.0,20.0,43.8,21,1626148,1610612747
Anthony Davis,NOP,61,24,37,2164.0,83,208,39.900000000000006,2.0,7.0,28.599999999999998,40.400000000000006,168,203076,1610612740
Anthony Morrow,OKC,68,46,22,926.0,36,84,42.9,7.0,19.0,36.8,47.0,79,201627,1610612760
Anthony Tolliver,DET,72,36,36,1341.0,1,7,14.299999999999999,0.0,2.0,0.0,14.299999999999999,2,201229,1610612765
Archie Goodwin,PHX,57,14,43,1114.0,19,77,24.7,6.0,36.0,16.7,28.599999999999998,44,203462,1610612756
Aron Baynes,DET,81,43,38,1233.0,5,10,50.0,0.0,0.0,,50.0,10,203382,1610612765
Arron Afflalo,NYK,71,27,44,2371.0,132,292,45.2,12.0,37.0,32.4,47.3,276,201167,1610612752
Austin Rivers,LAC,67,42,25,1464.0,56,162,34.599999999999994,15.0,59.0,25.4,39.2,127,203085,1610612746
Avery Bradley,BOS,76,45,31,2536.0,113,289,39.1,28.0,82.0,34.1,43.9,254,202340,1610612738
Axel Toupane,DEN,21,9,12,305.0,2,7,28.599999999999998,0.0,0.0,,28.599999999999998,4,1626253,1610612743
Ben McLemore,SAC,68,28,40,1443.0,27,72,37.5,7.0,17.0,41.199999999999996,42.4,61,203463,1610612758
