PLAYER,TEAM,GP,W,L,MIN,OREB,ContestedOREB,ContestedOREB%,OREBChances,OREBChance%,DeferredOREB Chances,AdjustedOREB Chance%,AVG OREBDistance
Corey Brewer,HOU,71,34,37,1489,42,12,28.6,153,27.5,3,28.0,11.8
Cory Jefferson,PHX,6,1,5,50,6,5,83.3,17,35.3,0,35.3,16.1
Cory Joseph,TOR,73,49,24,1851,38,14,36.8,191,19.9,8,20.8,11.2
Coty Clarke,BOS,1,0,1,3,0,0,0.0,0,0.0,0,0.0,0.0
Courtney Lee,CHA,72,43,29,2136,28,8,28.6,100,28.0,5,29.5,16.5
Cristiano Felicio,CHI,25,12,13,305,30,16,53.3,91,33.0,0,33.0,6.2
D'Angelo Russell,LAL,77,17,60,2190,47,22,46.8,223,21.1,8,21.9,12.6
D.J. Augustin,DEN,50,27,23,1019,8,1,12.5,72,11.1,4,11.8,15.5
Dahntay Jones,CLE,1,0,1,42,1,0,0.0,9,11.1,0,11.1,6.3
Damian Lillard,POR,74,39,35,2645,45,14,31.1,236,19.1,13,20.2,14.6
Damien Inglis,MIL,13,2,11,137,2,1,50.0,16,12.5,0,12.5,12.2
Damjan Rudez,MIN,14,6,8,142,5,1,20.0,9,55.6,0,55.6,11.7
Danilo Gallinari,DEN,53,22,31,1839,52,31,59.6,173,30.1,4,30.8,7.3
Danny Green,SAS,76,62,14,2003,48,23,47.9,124,38.7,4,40.0,10.8
Dante Cunningham,NOP,75,27,48,1889,57,22,38.6,161,35.4,6,36.8,10.9
Darrell Arthur,DEN,67,24,43,1471,86,39,45.3,185,46.5,3,47.3,8.3
Darren Collison,SAC,64,26,38,1962,28,9,32.1,160,17.5,6,18.2,12.1
Darrun Hilliard,DET,20,10,10,274,4,0,0.0,20,20.0,0,20.0,22.1
David Lee,DAL,54,26,28,888,100,69,69.0,227,44.1,5,45.0,6.3
David West,SAS,76,62,14,1373,72,51,70.8,186,38.7,6,40.0,6.9
DeAndre Jordan,LAC,77,51,26,2598,267,182,68.2,511,52.3,13,53.6,5.6
DeJuan Blair,WAS,21,8,13,195,20,14,70.0,44,45.5,1,46.5,6.3
DeMar DeRozan,TOR,75,51,24,2691,62,34,54.8,233,26.6,10,27.8,10.7
DeMarcus Cousins,SAC,64,29,35,2221,154,108,70.1,402,38.3,12,39.5,5.0
DeMarre Carroll,TOR,26,16,10,786,31,18,58.1,100,31.0,4,32.3,8.9
Delon Wright,TOR,16,13,3,201,8,4,50.0,31,25.8,0,25.8,12.5
Dennis Schroder,ATL,72,40,32,1471,25,10,40.0,129,19.4,6,20.3,13.0
Deron Williams,DAL,59,28,31,1952,19,5,26.3,129,14.7,9,15.8,15.1
Derrick Favors,UTA,62,30,32,1983,169,120,71.0,390,43.3,8,44.2,6.3
Derrick Rose,CHI,62,31,31,2017,46,26,56.5,259,17.8,10,18.5,9.5
Derrick Williams,NYK,76,30,46,1394,47,23,48.9,138,34.1,3,34.8,9.4
Devin Booker,PHX,61,14,47,1844,27,10,37.0,138,19.6,7,20.6,13.1
Devin Harris,DAL,55,33,22,1154,18,3,16.7,64,28.1,0,28.1,14.4
Devyn Marble,ORL,12,5,7,181,5,1,20.0,13,38.5,0,38.5,16.7
Dewayne Dedmon,ORL,47,18,29,666,67,43,64.2,136,49.3,5,51.1,6.4
Dion Waiters,OKC,69,48,21,1921,36,9,25.0,119,30.3,3,31.0,13.8
Dirk Nowitzki,DAL,75,38,37,2364,52,36,69.2,130,40.0,11,43.7,10.8
Donald Sloan,BKN,48,12,36,1155,17,4,23.5,70,24.3,6,26.6,15.8
Donatas Motiejunas,HOU,32,18,14,508,37,23,62.2,67,55.2,1,56.1,8.2
Doug McDermott,CHI,74,38,36,1747,37,17,45.9,119,31.1,7,33.0,12.8
Draymond Green,GSW,81,73,8,2808,134,93,69.4,326,41.1,8,42.1,6.3
Drew Gooden,WAS,25,15,10,286,28,19,67.9,44,63.6,2,66.7,6.2
Duje Dukan,SAC,1,0,1,24,2,1,50.0,4,50.0,0,50.0,7.5
Dwight Howard,HOU,71,34,37,2280,238,170,71.4,554,43.0,15,44.2,4.6
Dwight Powell,DAL,59,31,28,968,84,53,63.1,214,39.3,8,40.8,6.3
Dwyane Wade,MIA,73,43,30,2227,82,47,57.3,241,34.0,8,35.2,7.5
E'Twaun Moore,CHI,50,25,25,1145,19,9,47.4,69,27.5,2,28.4,12.0
Ed Davis,POR,81,43,38,1684,224,150,67.0,513,43.7,15,45.0,5.6
Edy Tavares,ATL,8,6,2,60,7,3,42.9,17,41.2,0,41.2,3.8
Elfrid Payton,ORL,69,30,39,2086,77,35,45.5,254,30.3,12,31.8,9.9
Elijah Millsap,UTA,15,6,9,149,6,4,66.7,21,28.6,0,28.6,10.8
Elliot Williams,CHA,1,1,0,20,1,0,0.0,2,50.0,0,50.0,17.6
Elton Brand,PHI,15,2,13,200,9,6,66.7,21,42.9,0,42.9,7.8
Emmanuel Mudiay,DEN,64,26,38,1957,32,16,50.0,170,18.8,4,19.3,11.3
Enes Freedom,OKC,82,55,27,1721,249,194,77.9,563,44.2,17,45.6,4.1
Eric Bledsoe,PHX,30,11,19,1021,18,7,38.9,97,18.6,4,19.4,11.8
Eric Gordon,NOP,41,13,28,1386,10,1,10.0,63,15.9,0,15.9,18.3
Eric Moreland,SAC,7,1,6,43,3,2,66.7,17,17.6,0,17.6,6.9
Erick Green,DEN,5,3,2,33,3,0,0.0,4,75.0,0,75.0,21.8
Ersan Ilyasova,ORL,73,35,38,1862,144,95,66.0,318,45.3,9,46.6,5.8
Evan Fournier,ORL,75,32,43,2446,32,10,31.3,206,15.5,1,15.6,11.8
Evan Turner,BOS,80,46,34,2244,50,23,46.0,205,24.4,6,25.1,13.4
Festus Ezeli,GSW,45,42,3,763,91,66,72.5,226,40.3,4,41.0,4.6
Frank Kaminsky,CHA,77,45,32,1685,69,41,59.4,210,32.9,9,34.3,8.0
Garrett Temple,WAS,70,36,34,1814,36,18,50.0,145,24.8,6,25.9,10.1
Gary Harris,DEN,72,30,42,2315,54,22,40.7,173,31.2,9,32.9,11.7
Gary Neal,WAS,34,14,20,701,11,4,36.4,34,32.4,2,34.4,13.1
George Hill,IND,71,39,32,2422,58,34,58.6,176,33.0,6,34.1,10.4
Gerald Green,MIA,57,31,26,1411,25,12,48.0,85,29.4,2,30.1,9.5
Gerald Henderson,POR,63,36,27,1308,30,8,26.7,95,31.6,3,32.6,12.9
Giannis Antetokounmpo,MIL,80,32,48,2823,113,74,65.5,360,31.4,15,32.8,6.9
Glenn Robinson III,IND,30,17,13,398,12,6,50.0,43,27.9,2,29.3,13.0
Goran Dragic,MIA,70,43,27,2297,54,26,48.1,208,26.0,5,26.6,10.1
Gordon Hayward,UTA,78,37,41,2843,61,23,37.7,236,25.8,11,27.1,12.1
Gorgui Dieng,MIN,82,29,53,2220,157,97,61.8,393,39.9,6,40.6,7.1
Greg Monroe,MIL,79,32,47,2314,218,156,71.6,511,42.7,17,44.1,5.1
Greg Smith,MIN,16,7,9,188,12,7,58.3,36,33.3,1,34.3,8.1
Greivis Vasquez,MIL,21,9,12,439,5,3,60.0,29,17.2,0,17.2,21.2
Harrison Barnes,GSW,65,58,7,2019,77,39,50.6,206,37.4,9,39.1,9.0
Hassan Whiteside,MIA,73,42,31,2125,238,182,76.5,530,44.9,8,45.6,4.2
Henry Sims,BKN,14,2,12,263,21,14,66.7,64,32.8,2,33.9,6.2
Hollis Thompson,PHI,75,10,65,2109,54,24,44.4,153,35.3,9,37.5,9.7
Ian Clark,GSW,40,38,2,422,13,7,53.8,36,36.1,1,37.1,13.6
Ian Mahinmi,IND,70,40,30,1810,138,77,55.8,285,48.4,6,49.5,7.3
Iman Shumpert,CLE,53,38,15,1299,32,17,53.1,89,36.0,7,39.0,11.7
Isaiah Canaan,PHI,66,9,57,1741,20,6,30.0,93,21.5,4,22.5,12.4
Isaiah Thomas,BOS,75,44,31,2431,46,17,37.0,264,17.4,13,18.3,12.5
Ish Smith,PHI,74,15,59,2215,43,13,30.2,192,22.4,5,23.0,13.0
J.J. Barea,DAL,61,34,27,1416,26,9,34.6,120,21.7,3,22.2,13.2
JJ Hickson,WAS,29,13,16,423,39,25,64.1,91,42.9,3,44.3,6.1
JJ O'Brien,UTA,1,1,0,4,0,0,0.0,0,0.0,0,0.0,0.0
JJ Redick,LAC,64,42,22,1828,10,1,10.0,70,14.3,2,14.7,19.7
JR Smith,CLE,70,49,21,2207,43,9,20.9,107,40.2,6,42.6,16.9
JaKarr Sampson,DEN,65,16,49,1106,46,29,63.0,130,35.4,4,36.5,5.8
JaMychal Green,MEM,73,35,38,1405,139,101,72.7,292,47.6,13,49.8,5.9
JaVale McGee,DAL,33,15,18,366,53,35,66.0,99,53.5,2,54.6,5.0
Jabari Parker,MIL,76,32,44,2408,123,56,45.5,340,36.2,10,37.3,7.8
Jae Crowder,BOS,72,42,30,2278,70,28,40.0,207,33.8,11,35.7,11.2
Jahlil Okafor,PHI,53,6,47,1591,122,78,63.9,313,39.0,6,39.7,6.1
Jamal Crawford,LAC,63,42,21,1756,19,6,31.6,84,22.6,8,25.0,9.8
Jameer Nelson,DEN,37,11,26,990,19,1,5.3,56,33.9,0,33.9,18.4
James Anderson,SAC,37,14,23,623,13,6,46.2,38,34.2,0,34.2,10.1
James Ennis III,NOP,13,5,8,304,21,10,47.6,42,50.0,1,51.2,8.0
James Harden,HOU,82,41,41,3125,63,31,49.2,265,23.8,9,24.6,10.3
James Johnson,TOR,47,28,19,814,28,10,35.7,89,31.5,3,32.6,8.2
James Jones,CLE,25,16,9,316,8,2,25.0,19,42.1,0,42.1,19.6
James Michael McAdoo,GSW,23,21,2,199,30,18,60.0,68,44.1,0,44.1,6.7
James Young,BOS,14,7,7,162,4,1,25.0,13,30.8,0,30.8,15.8
Jared Cunningham,CLE,18,12,6,300,3,0,0.0,25,12.0,3,13.6,15.5
Jared Dudley,WAS,76,37,39,1993,53,25,47.2,175,30.3,8,31.7,10.7
Jared Sullinger,BOS,80,46,34,1900,194,129,66.5,400,48.5,8,49.5,5.7
Jarell Eddie,WAS,10,3,7,114,2,1,50.0,5,40.0,0,40.0,27.1
Jarell Martin,MEM,21,6,15,349,39,23,59.0,94,41.5,2,42.4,6.1
Jarnell Stokes,MEM,3,1,2,6,1,1,100.0,3,33.3,0,33.3,2.9
Jarrett Jack,BKN,32,10,22,1027,9,4,44.4,48,18.8,4,20.5,20.2
Jason Smith,ORL,70,31,39,1096,52,27,51.9,144,36.1,5,37.4,8.2
Jason Terry,HOU,42,20,22,795,14,2,14.3,42,33.3,1,34.1,14.3
Jason Thompson,TOR,37,31,6,433,32,16,50.0,77,41.6,2,42.7,6.8
Jeff Ayres,LAC,13,7,6,99,4,4,100.0,18,22.2,1,23.5,3.8
Jeff Green,LAC,77,46,31,2208,74,42,56.8,214,34.6,8,35.9,9.0
Jeff Teague,ATL,73,45,28,2084,33,16,48.5,177,18.6,9,19.6,12.5
Jeff Withey,UTA,39,17,22,622,56,34,60.7,144,38.9,8,41.2,5.9
Jerami Grant,PHI,74,9,65,2020,99,56,56.6,257,38.5,6,39.4,6.4
Jeremy Evans,DAL,17,9,8,210,11,7,63.6,27,40.7,1,42.3,12.0
Jeremy Lamb,CHA,63,39,24,1216,44,23,52.3,110,40.0,2,40.7,7.8
Jeremy Lin,CHA,71,42,29,1910,42,13,31.0,161,26.1,7,27.3,14.9
Jerian Grant,NYK,61,24,37,1111,22,6,27.3,101,21.8,3,22.4,12.0
Jerryd Bayless,MIL,50,21,29,1449,21,4,19.0,65,32.3,4,34.4,19.1
Jimmy Butler,CHI,67,37,30,2474,79,37,46.8,251,31.5,6,32.2,8.8
Joakim Noah,CHI,29,15,14,635,87,62,71.3,194,44.8,5,46.0,4.4
Jodie Meeks,DET,2,2,0,37,1,0,0.0,3,33.3,1,50.0,7.8
Joe Harris,CLE,2,2,0,8,0,0,0.0,0,0.0,0,0.0,0.0
Joe Ingles,UTA,62,30,32,1061,19,4,21.1,45,42.2,2,44.2,16.0
Joe Johnson,MIA,76,28,48,2547,49,25,51.0,171,28.7,8,30.1,10.3
Joe Young,IND,24,12,12,308,6,0,0.0,23,26.1,0,26.1,18.2
Joel Anthony,DET,10,7,3,72,7,5,71.4,18,38.9,1,41.2,8.0
Joffrey Lauvergne,DEN,54,22,32,1016,77,47,61.0,211,36.5,4,37.2,6.5
John Henson,MIL,54,22,32,940,87,56,64.4,183,47.5,5,48.9,4.9
John Jenkins,PHX,27,10,17,374,8,3,37.5,22,36.4,2,40.0,13.5
John Wall,WAS,77,37,40,2784,42,11,26.2,228,18.4,12,19.4,15.9
Johnny O'Bryant III,MIL,54,19,35,798,65,46,70.8,135,48.1,6,50.4,5.0
Jon Leuer,PHX,66,22,44,1244,76,46,60.5,194,39.2,6,40.4,6.5
Jonas Jerebko,BOS,69,40,29,1104,74,45,60.8,189,39.2,6,40.4,8.3
Jonas Valanciunas,TOR,59,39,20,1527,181,152,84.0,413,43.8,4,44.3,4.0
Jonathon Simmons,SAS,37,30,7,634,16,6,37.5,56,28.6,4,30.8,16.0
Jordan Adams,MEM,1,0,1,8,0,0,0.0,0,0.0,0,0.0,0.0
Jordan Clarkson,LAL,77,17,60,2493,93,46,49.5,318,29.2,6,29.8,10.3
Jordan Farmar,MEM,10,2,8,252,4,2,50.0,20,20.0,2,22.2,19.0
Jordan Hamilton,NOP,11,4,7,304,12,8,66.7,36,33.3,2,35.3,9.7
Jordan Hill,IND,73,40,33,1513,156,105,67.3,359,43.5,12,45.0,6.3
Jordan McRae,CLE,11,3,8,164,4,2,50.0,13,30.8,0,30.8,9.0
Jordan Mickey,BOS,5,3,2,28,5,4,80.0,13,38.5,1,41.7,2.8
Jorge Gutierrez,CHA,4,4,0,36,0,0,0.0,0,0.0,0,0.0,0.0
Jose Calderon,NYK,65,26,39,1842,22,5,22.7,82,26.8,5,28.6,18.5
Josh Huestis,OKC,4,1,3,50,2,2,100.0,7,28.6,2,40.0,7.8
Josh McRoberts,MIA,36,22,14,569,22,10,45.5,48,45.8,1,46.8,8.4
Josh Richardson,MIA,44,24,20,1046,21,7,33.3,77,27.3,2,28.0,16.2
Josh Smith,HOU,50,28,22,824,51,29,56.9,116,44.0,5,45.9,7.0
Jrue Holiday,NOP,59,23,36,1660,27,19,70.4,133,20.3,7,21.4,9.6
Julius Randle,LAL,81,17,64,2286,172,127,73.8,496,34.7,17,35.9,6.1
Justin Anderson,DAL,42,20,22,599,18,5,27.8,50,36.0,2,37.5,12.2
Justin Harper,BKN,1,1,0,16,0,0,0.0,0,0.0,0,0.0,0.0
Justin Holiday,CHI,41,21,20,698,12,3,25.0,42,28.6,2,30.0,13.9
Justise Winslow,MIA,77,46,31,2209,81,43,53.1,259,31.3,11,32.7,7.1
Jusuf Nurkic,DEN,31,14,17,544,65,49,75.4,157,41.4,1,41.7,4.7
KJ McDaniels,HOU,20,12,8,192,16,9,56.3,28,57.1,0,57.1,4.9
Karl-Anthony Towns,MIN,82,29,53,2626,229,165,72.1,515,44.5,9,45.3,5.8
Kawhi Leonard,SAS,71,59,12,2350,95,41,43.2,192,49.5,9,51.9,10.9
Keith Appling,ORL,1,0,1,6,0,0,0.0,0,0.0,0,0.0,0.0
Kelly Olynyk,BOS,63,36,27,1299,71,41,57.7,213,33.3,8,34.6,6.9
Kelly Oubre Jr.,WAS,44,23,21,612,25,18,72.0,74,33.8,3,35.2,9.4
Kemba Walker,CHA,80,46,34,2855,56,21,37.5,229,24.5,12,25.8,12.5
Kendall Marshall,PHI,16,2,14,242,2,2,100.0,12,16.7,0,16.7,6.7
Kendrick Perkins,NOP,33,12,21,527,24,15,62.5,73,32.9,2,33.8,4.2
Kenneth Faried,DEN,67,26,41,1694,235,163,69.4,488,48.2,7,48.9,4.9
Kent Bazemore,ATL,72,43,29,2028,28,14,50.0,129,21.7,6,22.8,9.5
Kentavious Caldwell-Pope,DET,74,41,33,2738,70,32,45.7,187,37.4,4,38.3,10.9
Kevin Durant,OKC,72,52,20,2578,45,20,44.4,140,32.1,4,33.1,13.8
Kevin Garnett,MIN,35,13,22,532,15,8,53.3,36,41.7,0,41.7,12.4
Kevin Love,CLE,77,53,24,2424,149,95,63.8,338,44.1,9,45.3,7.4
Kevin Martin,SAS,42,17,25,922,14,4,28.6,61,23.0,2,23.7,13.8
Kevin Seraphin,NYK,41,13,28,473,31,19,61.3,79,39.2,1,39.7,5.7
Kevon Looney,GSW,2,1,1,15,4,2,50.0,5,80.0,0,80.0,9.1
Khris Middleton,MIL,75,33,42,2743,44,18,40.9,155,28.4,6,29.5,12.7
Kirk Hinrich,ATL,35,18,17,552,8,2,25.0,41,19.5,1,20.0,18.4
Klay Thompson,GSW,79,70,9,2640,35,13,37.1,147,23.8,7,25.0,13.6
Kobe Bryant,LAL,65,13,52,1836,41,16,39.0,157,26.1,6,27.2,13.4
Kosta Koufos,SAC,73,31,42,1430,167,94,56.3,339,49.3,6,50.2,6.2
Kostas Papanikolaou,DEN,17,8,9,243,8,3,37.5,36,22.2,0,22.2,9.4
Kris Humphries,ATL,52,28,24,832,57,38,66.7,155,36.8,1,37.0,5.7
Kristaps Porzingis,NYK,72,28,44,2047,132,81,61.4,265,49.8,5,50.8,7.6
Kyle Anderson,SAS,71,58,13,1219,25,10,40.0,77,32.5,1,32.9,9.9
Kyle Korver,ATL,77,45,32,2327,14,2,14.3,79,17.7,3,18.4,19.0
Kyle Lowry,TOR,75,52,23,2772,54,28,51.9,290,18.6,7,19.1,9.1
Kyle O'Quinn,NYK,58,24,34,739,76,54,71.1,150,50.7,5,52.4,6.4
Kyle Singler,OKC,53,36,17,861,50,24,48.0,118,42.4,3,43.5,9.1
Kyrie Irving,CLE,51,36,15,1603,43,20,46.5,145,29.7,5,30.7,12.6
LaMarcus Aldridge,SAS,74,61,13,2261,176,125,71.0,366,48.1,8,49.2,5.0
Lamar Patterson,ATL,23,16,7,334,4,2,50.0,16,25.0,0,25.0,7.2
Lance Stephenson,MEM,62,32,30,1323,40,17,42.5,129,31.0,6,32.5,6.9
Lance Thomas,NYK,52,23,29,1169,34,13,38.2,108,31.5,3,32.4,11.7
Langston Galloway,NYK,78,31,47,1949,43,17,39.5,138,31.2,8,33.1,13.4
Larry Nance Jr.,LAL,61,14,47,1227,101,57,56.4,226,44.7,10,46.8,8.1
Lavoy Allen,IND,78,42,36,1582,162,112,69.1,370,43.8,8,44.8,5.6
LeBron James,CLE,76,56,20,2709,111,65,58.6,306,36.3,11,37.6,7.0
Leandro Barbosa,GSW,53,46,7,873,28,11,39.3,84,33.3,4,35.0,14.7
Lorenzo Brown,DET,4,0,4,43,0,0,0.0,2,0.0,0,0.0,0.0
Lou Amundson,NYK,24,8,16,185,23,16,69.6,51,45.1,1,46.0,9.6
Lou Williams,LAL,59,12,47,1703,31,11,35.5,92,33.7,2,34.4,16.8
Luc Mbah a Moute,LAC,61,43,18,1192,60,31,51.7,135,44.4,3,45.5,8.4
Lucas Nogueira,TOR,20,10,10,196,18,12,66.7,36,50.0,0,50.0,5.4
Luis Montero,POR,4,2,2,19,0,0,0.0,1,0.0,0,0.0,0.0
Luis Scola,TOR,74,48,26,1600,83,45,54.2,227,36.6,3,37.1,6.7
Luke Babbitt,NOP,35,8,27,790,25,13,52.0,75,33.3,1,33.8,8.3
Luol Deng,MIA,74,45,29,2394,108,64,59.3,254,42.5,9,44.1,6.5
Manu Ginobili,SAS,49,39,10,988,26,15,57.7,84,31.0,2,31.7,9.4
Marc Gasol,MEM,52,30,22,1791,58,33,56.9,148,39.2,3,40.0,7.4
Marcelo Huertas,LAL,38,4,34,662,17,5,29.4,51,33.3,1,34.0,15.1
Marcin Gortat,WAS,75,35,40,2256,222,139,62.6,487,45.6,14,46.9,6.6
Marco Belinelli,SAC,51,22,29,1292,10,2,20.0,54,18.5,1,18.9,19.1
Marcus Morris Sr.,DET,80,42,38,2856,91,47,51.6,273,33.3,4,33.8,9.1
