PLAYER,TEAM,GP,W,L,MIN,DREB,ContestedDREB,ContestedDREB%,DREBChances,DREBChance%,DeferredDREB Chances,AdjustedDREB Chance%,AVG DREBDistance
Bradley Beal,WAS,53,27,26,1652,147,30,20.4,228,64.5,6,66.2,7.5
Brandan Wright,MEM,11,6,5,206,29,12,41.4,53,54.7,4,59.2,6.0
Branden Dawson,LAC,2,2,0,15,2,2,100.0,4,50.0,1,66.7,3.9
Brandon Bass,LAL,66,16,50,1342,181,46,25.4,344,52.6,29,57.5,6.2
Brandon Jennings,ORL,39,19,20,726,80,6,7.5,134,59.7,11,65.0,9.0
Brandon Knight,PHX,50,16,34,1803,166,27,16.3,315,52.7,20,56.3,8.1
Brandon Rush,GSW,61,53,8,996,160,41,25.6,259,61.8,25,68.4,6.3
Brian Roberts,POR,28,13,15,333,35,2,5.7,57,61.4,1,62.5,8.4
Briante Weber,MIA,7,3,4,169,17,3,17.6,32,53.1,3,58.6,8.4
Brook Lopez,BKN,73,21,52,2457,369,147,39.8,653,56.5,64,62.6,5.9
Bruno Caboclo,TOR,2,2,0,36,1,0,0.0,4,25.0,0,25.0,3.6
Bryce Dejean-Jones,NOP,12,6,6,277,40,11,27.5,64,62.5,6,69.0,6.7
C.J. Watson,ORL,26,14,12,545,56,6,10.7,88,63.6,7,69.1,10.0
C.J. Wilcox,LAC,8,5,3,90,11,2,18.2,19,57.9,2,64.7,9.8
CJ McCollum,POR,78,44,34,2708,212,31,14.6,408,52.0,36,57.0,9.3
CJ Miles,IND,59,29,30,1376,150,41,27.3,284,52.8,27,58.4,6.2
Cameron Bairstow,DET,14,3,11,92,24,6,25.0,38,63.2,1,64.9,6.3
Cameron Payne,OKC,39,30,9,585,76,6,7.9,123,61.8,7,65.5,6.8
Carl Landry,PHI,31,4,27,527,97,19,19.6,159,61.0,19,69.3,5.1
Carmelo Anthony,NYK,72,32,40,2530,458,82,17.9,646,70.9,35,75.0,6.3
Caron Butler,SAC,9,2,7,125,17,3,17.6,34,50.0,3,54.8,7.2
Chandler Parsons,DAL,61,29,32,1799,256,48,18.8,401,63.8,25,68.1,6.5
Channing Frye,CLE,64,33,31,1123,193,56,29.0,342,56.4,25,60.9,4.4
Charlie Villanueva,DAL,47,22,25,606,127,25,19.7,187,67.9,10,71.8,5.1
Chase Budinger,PHX,54,25,29,813,107,25,23.4,178,60.1,18,66.9,7.3
Chris Andersen,MEM,24,8,16,388,62,21,33.9,106,58.5,9,63.9,4.1
Chris Bosh,MIA,53,29,24,1778,342,94,27.5,544,62.9,38,67.6,5.3
Chris Copeland,MIL,7,3,4,58,9,2,22.2,19,47.4,2,52.9,4.9
Chris Johnson,UTA,48,27,21,732,105,25,23.8,174,60.3,14,65.6,7.2
Chris Kaman,POR,11,6,5,97,17,8,47.1,36,47.2,3,51.5,3.9
Chris McCullough,BKN,22,6,16,345,43,11,25.6,91,47.3,11,53.8,5.8
Chris Paul,LAC,73,50,23,2389,271,51,18.8,523,51.8,30,55.0,9.5
Christian Wood,PHI,11,0,11,124,25,11,44.0,44,56.8,5,64.1,5.4
Chuck Hayes,LAC,2,1,1,24,8,4,50.0,13,61.5,0,61.5,3.0
Cleanthony Early,NYK,8,3,5,128,22,3,13.6,39,56.4,4,62.9,6.1
Cliff Alexander,POR,2,1,1,20,4,1,25.0,6,66.7,1,80.0,7.0
Clint Capela,HOU,77,39,38,1471,300,123,41.0,536,56.0,33,59.6,4.5
Cody Zeller,CHA,73,42,31,1774,317,112,35.3,594,53.4,60,59.4,4.9
Cole Aldrich,LAC,55,36,19,769,202,65,32.2,318,63.5,25,68.9,4.2
Corey Brewer,HOU,71,34,37,1489,157,36,22.9,290,54.1,30,60.4,8.6
Cory Jefferson,PHX,6,1,5,50,10,5,50.0,17,58.8,3,71.4,4.2
Cory Joseph,TOR,73,49,24,1851,169,36,21.3,367,46.0,21,48.8,8.1
Coty Clarke,BOS,1,0,1,3,1,1,100.0,1,100.0,0,100.0,5.9
Courtney Lee,CHA,72,43,29,2136,176,27,15.3,275,64.0,13,67.2,8.9
Cristiano Felicio,CHI,25,12,13,305,72,25,34.7,130,55.4,9,59.5,4.2
D'Angelo Russell,LAL,77,17,60,2190,227,26,11.5,410,55.4,31,59.9,8.4
D.J. Augustin,DEN,50,27,23,1019,87,6,6.9,156,55.8,10,59.6,10.4
Dahntay Jones,CLE,1,0,1,42,4,0,0.0,10,40.0,1,44.4,9.0
Damian Lillard,POR,74,39,35,2645,257,37,14.4,474,54.2,38,58.9,8.7
Damien Inglis,MIL,13,2,11,137,29,7,24.1,42,69.0,1,70.7,5.7
Damjan Rudez,MIN,14,6,8,142,15,5,33.3,25,60.0,0,60.0,8.4
Danilo Gallinari,DEN,53,22,31,1839,229,51,22.3,374,61.2,36,67.8,6.6
Danny Green,SAS,76,62,14,2003,255,59,23.1,520,49.0,43,53.5,5.8
Dante Cunningham,NOP,75,27,48,1889,179,27,15.1,320,55.9,21,59.9,7.0
Darrell Arthur,DEN,67,24,43,1471,207,62,30.0,386,53.6,45,60.7,5.5
Darren Collison,SAC,64,26,38,1962,140,12,8.6,254,55.1,22,60.3,11.7
Darrun Hilliard,DET,20,10,10,274,40,8,20.0,60,66.7,2,69.0,7.7
David Lee,DAL,54,26,28,888,202,58,28.7,352,57.4,28,62.3,4.3
David West,SAS,76,62,14,1373,237,80,33.8,425,55.8,41,61.7,5.4
DeAndre Jordan,LAC,77,51,26,2598,792,214,27.0,1147,69.0,72,73.7,4.6
DeJuan Blair,WAS,21,8,13,195,37,16,43.2,51,72.5,6,82.2,4.4
DeMar DeRozan,TOR,75,51,24,2691,276,54,19.6,467,59.1,32,63.4,7.9
DeMarcus Cousins,SAC,64,29,35,2221,586,212,36.2,871,67.3,47,71.1,4.5
DeMarre Carroll,TOR,26,16,10,786,91,17,18.7,162,56.2,15,61.9,7.9
Delon Wright,TOR,16,13,3,201,29,5,17.2,52,55.8,5,61.7,8.2
Dennis Schroder,ATL,72,40,32,1471,179,22,12.3,332,53.9,22,57.7,8.5
Deron Williams,DAL,59,28,31,1952,171,27,15.8,346,49.4,25,53.3,9.3
Derrick Favors,UTA,62,30,32,1983,334,125,37.4,570,58.6,49,64.1,4.6
Derrick Rose,CHI,62,31,31,2017,179,25,14.0,340,52.6,20,55.9,10.4
Derrick Williams,NYK,76,30,46,1394,249,44,17.7,358,69.6,19,73.5,5.4
Devin Booker,PHX,61,14,47,1844,160,27,16.9,331,48.3,26,52.5,8.2
Devin Harris,DAL,55,33,22,1154,119,25,21.0,220,54.1,22,60.1,7.6
Devyn Marble,ORL,12,5,7,181,32,4,12.5,44,72.7,3,78.0,6.9
Dewayne Dedmon,ORL,47,18,29,666,161,52,32.3,234,68.8,16,73.9,4.4
Dion Waiters,OKC,69,48,21,1921,166,27,16.3,279,59.5,31,66.9,8.0
Dirk Nowitzki,DAL,75,38,37,2364,437,138,31.6,720,60.7,64,66.6,4.6
Donald Sloan,BKN,48,12,36,1155,155,18,11.6,240,64.6,11,67.7,8.3
Donatas Motiejunas,HOU,32,18,14,508,72,17,23.6,146,49.3,12,53.7,5.2
Doug McDermott,CHI,74,38,36,1747,158,31,19.6,305,51.8,32,57.9,7.2
Draymond Green,GSW,81,73,8,2808,635,219,34.5,993,63.9,58,67.9,4.8
Drew Gooden,WAS,25,15,10,286,57,16,28.1,95,60.0,6,64.0,4.9
Duje Dukan,SAC,1,0,1,24,2,0,0.0,5,40.0,1,50.0,7.0
Dwight Howard,HOU,71,34,37,2280,597,199,33.3,916,65.2,56,69.4,3.9
Dwight Powell,DAL,59,31,28,968,189,44,23.3,287,65.9,16,69.7,4.6
Dwyane Wade,MIA,73,43,30,2227,220,47,21.4,389,56.6,30,61.3,8.3
E'Twaun Moore,CHI,50,25,25,1145,114,25,21.9,203,56.2,24,63.7,9.6
Ed Davis,POR,81,43,38,1684,375,137,36.5,660,56.8,68,63.3,4.5
Edy Tavares,ATL,8,6,2,60,14,5,35.7,23,60.9,5,77.8,4.2
Elfrid Payton,ORL,69,30,39,2086,183,26,14.2,334,54.8,37,61.6,9.0
Elijah Millsap,UTA,15,6,9,149,29,10,34.5,44,65.9,3,70.7,7.3
Elliot Williams,CHA,1,1,0,20,3,1,33.3,3,100.0,0,100.0,5.2
Elton Brand,PHI,15,2,13,200,54,16,29.6,79,68.4,2,70.1,6.3
Emmanuel Mudiay,DEN,64,26,38,1957,200,23,11.5,389,51.4,33,56.2,8.7
Enes Freedom,OKC,82,55,27,1721,415,146,35.2,687,60.4,58,66.0,4.0
Eric Bledsoe,PHX,30,11,19,1021,106,19,17.9,193,54.9,19,60.9,9.0
Eric Gordon,NOP,41,13,28,1386,89,9,10.1,166,53.6,11,57.4,8.8
Eric Moreland,SAC,7,1,6,43,6,4,66.7,13,46.2,3,60.0,4.3
Erick Green,DEN,5,3,2,33,3,0,0.0,7,42.9,1,50.0,5.7
Ersan Ilyasova,ORL,73,35,38,1862,259,80,30.9,448,57.8,53,65.6,5.7
Evan Fournier,ORL,75,32,43,2446,190,36,18.9,356,53.4,27,57.8,8.7
Evan Turner,BOS,80,46,34,2244,346,56,16.2,511,67.7,33,72.4,6.3
Festus Ezeli,GSW,45,42,3,763,166,72,43.4,313,53.0,35,59.7,3.8
Frank Kaminsky,CHA,77,45,32,1685,266,83,31.2,499,53.3,39,57.8,5.3
Garrett Temple,WAS,70,36,34,1814,176,37,21.0,324,54.3,28,59.5,8.6
Gary Harris,DEN,72,30,42,2315,166,20,12.0,284,58.5,25,64.1,10.4
Gary Neal,WAS,34,14,20,701,72,6,8.3,134,53.7,10,58.1,7.6
George Hill,IND,71,39,32,2422,240,32,13.3,455,52.7,32,56.7,8.2
Gerald Green,MIA,57,31,26,1411,138,19,13.8,252,54.8,18,59.0,8.2
Gerald Henderson,POR,63,36,27,1308,181,27,14.9,285,63.5,24,69.3,7.3
Giannis Antetokounmpo,MIL,80,32,48,2823,499,140,28.1,800,62.4,47,66.3,5.9
Glenn Robinson III,IND,30,17,13,398,56,10,17.9,104,53.8,12,60.9,7.2
Goran Dragic,MIA,70,43,27,2297,223,23,10.3,405,55.1,36,60.4,10.0
Gordon Hayward,UTA,78,37,41,2843,336,50,14.9,533,63.0,45,68.9,8.3
Gorgui Dieng,MIN,82,29,53,2220,428,131,30.6,700,61.1,61,67.0,5.4
Greg Monroe,MIL,79,32,47,2314,478,179,37.4,738,64.8,56,70.1,4.6
Greg Smith,MIN,16,7,9,188,30,6,20.0,47,63.8,3,68.2,3.7
Greivis Vasquez,MIL,21,9,12,439,42,6,14.3,90,46.7,7,50.6,8.3
Harrison Barnes,GSW,65,58,7,2019,248,59,23.8,486,51.0,57,57.8,6.8
Hassan Whiteside,MIA,73,42,31,2125,627,237,37.8,955,65.7,53,69.5,4.0
Henry Sims,BKN,14,2,12,263,51,20,39.2,90,56.7,3,58.6,4.5
Hollis Thompson,PHI,75,10,65,2109,218,43,19.7,389,56.0,28,60.4,6.9
Ian Clark,GSW,40,38,2,422,55,11,20.0,95,57.9,7,62.5,9.1
Ian Mahinmi,IND,70,40,30,1810,369,146,39.6,635,58.1,71,65.4,5.2
Iman Shumpert,CLE,53,38,15,1299,171,26,15.2,272,62.9,14,66.3,6.6
Isaiah Canaan,PHI,66,9,57,1741,154,16,10.4,287,53.7,18,57.2,9.3
Isaiah Thomas,BOS,75,44,31,2431,191,21,11.0,366,52.2,28,56.5,10.8
Ish Smith,PHI,74,15,59,2215,262,26,9.9,519,50.5,51,56.0,8.3
J.J. Barea,DAL,61,34,27,1416,126,12,9.5,220,57.3,13,60.9,10.0
JJ Hickson,WAS,29,13,16,423,93,30,32.3,145,64.1,14,71.0,4.2
JJ O'Brien,UTA,1,1,0,4,1,0,0.0,1,100.0,0,100.0,4.6
JJ Redick,LAC,64,42,22,1828,128,12,9.4,265,48.3,22,52.7,9.7
JR Smith,CLE,70,49,21,2207,174,19,10.9,288,60.4,27,66.7,8.2
JaKarr Sampson,DEN,65,16,49,1106,144,35,24.3,270,53.3,22,58.1,6.3
JaMychal Green,MEM,73,35,38,1405,233,69,29.6,368,63.3,30,68.9,4.7
JaVale McGee,DAL,33,15,18,366,80,29,36.3,135,59.3,9,63.5,4.1
Jabari Parker,MIL,76,32,44,2408,272,63,23.2,527,51.6,33,55.1,6.4
Jae Crowder,BOS,72,42,30,2278,300,52,17.3,451,66.5,33,71.8,7.2
Jahlil Okafor,PHI,53,6,47,1591,251,99,39.4,471,53.3,50,59.6,4.7
Jamal Crawford,LAC,63,42,21,1756,125,14,11.2,240,52.1,15,55.6,10.3
Jameer Nelson,DEN,37,11,26,990,96,14,14.6,188,51.1,18,56.5,8.6
James Anderson,SAC,37,14,23,623,72,18,25.0,124,58.1,7,61.5,7.4
James Ennis III,NOP,13,5,8,304,21,7,33.3,44,47.7,4,52.5,6.6
James Harden,HOU,82,41,41,3125,438,86,19.6,652,67.2,42,71.8,7.6
James Johnson,TOR,47,28,19,814,98,19,19.4,183,53.6,17,59.0,6.1
James Jones,CLE,25,16,9,316,42,6,14.3,65,64.6,4,68.9,7.6
James Michael McAdoo,GSW,23,21,2,199,28,8,28.6,58,48.3,7,54.9,6.6
James Young,BOS,14,7,7,162,22,7,31.8,31,71.0,2,75.9,6.2
Jared Cunningham,CLE,18,12,6,300,35,8,22.9,53,66.0,1,67.3,11.5
Jared Dudley,WAS,76,37,39,1993,232,59,25.4,582,39.9,69,45.2,7.6
Jared Sullinger,BOS,80,46,34,1900,476,200,42.0,755,63.0,43,66.9,4.6
Jarell Eddie,WAS,10,3,7,114,21,2,9.5,26,80.8,1,84.0,8.5
Jarell Martin,MEM,21,6,15,349,47,12,25.5,98,48.0,11,54.0,5.5
Jarnell Stokes,MEM,3,1,2,6,3,2,66.7,4,75.0,0,75.0,2.5
Jarrett Jack,BKN,32,10,22,1027,127,13,10.2,214,59.3,24,66.8,8.5
Jason Smith,ORL,70,31,39,1096,162,62,38.3,304,53.3,26,58.3,4.9
Jason Terry,HOU,42,20,22,795,65,8,12.3,118,55.1,7,58.6,11.1
Jason Thompson,TOR,37,31,6,433,101,25,24.8,163,62.0,14,67.8,4.8
Jeff Ayres,LAC,13,7,6,99,18,5,27.8,29,62.1,1,64.3,4.3
Jeff Green,LAC,77,46,31,2208,258,67,26.0,460,56.1,33,60.4,6.5
Jeff Teague,ATL,73,45,28,2084,180,13,7.2,334,53.9,26,58.4,10.3
Jeff Withey,UTA,39,17,22,622,117,41,35.0,226,51.8,25,58.2,4.5
Jerami Grant,PHI,74,9,65,2020,262,74,28.2,526,49.8,46,54.6,5.6
Jeremy Evans,DAL,17,9,8,210,43,14,32.6,64,67.2,6,74.1,4.9
Jeremy Lamb,CHA,63,39,24,1216,208,33,15.9,358,58.1,34,64.2,5.6
Jeremy Lin,CHA,71,42,29,1910,211,42,19.9,426,49.5,37,54.2,8.3
Jerian Grant,NYK,61,24,37,1111,119,21,17.6,231,51.5,31,59.5,8.3
Jerryd Bayless,MIL,50,21,29,1449,120,15,12.5,233,51.5,20,56.3,8.8
Jimmy Butler,CHI,67,37,30,2474,279,58,20.8,549,50.8,48,55.7,8.4
Joakim Noah,CHI,29,15,14,635,168,70,41.7,273,61.5,17,65.6,4.1
Jodie Meeks,DET,2,2,0,37,4,0,0.0,6,66.7,2,100.0,11.6
Joe Harris,CLE,2,2,0,8,3,0,0.0,4,75.0,0,75.0,4.1
Joe Ingles,UTA,62,30,32,1061,132,29,22.0,214,61.7,15,66.3,8.2
Joe Johnson,MIA,76,28,48,2547,243,34,14.0,407,59.7,34,65.1,8.0
Joe Young,IND,24,12,12,308,44,5,11.4,71,62.0,4,65.7,9.1
Joel Anthony,DET,10,7,3,72,13,4,30.8,30,43.3,5,52.0,4.9
Joffrey Lauvergne,DEN,54,22,32,1016,213,57,26.8,332,64.2,22,68.7,4.3
John Henson,MIL,54,22,32,940,134,65,48.5,274,48.9,24,53.6,4.6
John Jenkins,PHX,27,10,17,374,49,7,14.3,84,58.3,9,65.3,8.4
John Wall,WAS,77,37,40,2784,337,39,11.6,535,63.0,34,67.3,8.6
Johnny O'Bryant III,MIL,54,19,35,798,111,38,34.2,212,52.4,14,56.1,6.3
Jon Leuer,PHX,66,22,44,1244,297,82,27.6,457,65.0,37,70.7,3.9
Jonas Jerebko,BOS,69,40,29,1104,208,48,23.1,336,61.9,22,66.2,5.5
Jonas Valanciunas,TOR,59,39,20,1527,357,127,35.6,560,63.8,46,69.5,3.6
Jonathon Simmons,SAS,37,30,7,634,80,14,17.5,120,66.7,11,73.4,7.6
Jordan Adams,MEM,1,0,1,8,2,0,0.0,2,100.0,0,100.0,11.0
Jordan Clarkson,LAL,77,17,60,2493,220,22,10.0,441,49.9,39,54.7,8.6
Jordan Farmar,MEM,10,2,8,252,21,6,28.6,36,58.3,1,60.0,8.9
Jordan Hamilton,NOP,11,4,7,304,50,7,14.0,88,56.8,9,63.3,5.7
Jordan Hill,IND,73,40,33,1513,295,90,30.5,478,61.7,42,67.7,4.5
Jordan McRae,CLE,11,3,8,164,16,0,0.0,26,61.5,4,72.7,8.9
Jordan Mickey,BOS,5,3,2,28,7,2,28.6,14,50.0,1,53.8,3.1
Jorge Gutierrez,CHA,4,4,0,36,7,1,14.3,8,87.5,0,87.5,7.4
Jose Calderon,NYK,65,26,39,1842,207,24,11.6,358,57.8,29,62.9,8.5
Josh Huestis,OKC,4,1,3,50,8,3,37.5,13,61.5,2,72.7,5.6
Josh McRoberts,MIA,36,22,14,569,83,28,33.7,164,50.6,10,53.9,5.7
Josh Richardson,MIA,44,24,20,1046,86,17,19.8,196,43.9,25,50.3,8.5
Josh Smith,HOU,50,28,22,824,141,63,44.7,287,49.1,33,55.5,5.1
Jrue Holiday,NOP,59,23,36,1660,168,27,16.1,296,56.8,30,63.2,7.7
Julius Randle,LAL,81,17,64,2286,657,187,28.5,981,67.0,70,72.1,4.2
Justin Anderson,DAL,42,20,22,599,114,24,21.1,168,67.9,12,73.1,4.7
Justin Harper,BKN,1,1,0,16,1,1,100.0,1,100.0,0,100.0,4.9
Justin Holiday,CHI,41,21,20,698,77,17,22.1,156,49.4,20,56.6,7.5
Justise Winslow,MIA,77,46,31,2209,322,92,28.6,612,52.6,63,58.7,6.0
Jusuf Nurkic,DEN,31,14,17,544,110,35,31.8,207,53.1,25,60.4,4.3
KJ McDaniels,HOU,20,12,8,192,26,8,30.8,53,49.1,3,52.0,6.8
Karl-Anthony Towns,MIN,82,29,53,2626,629,242,38.5,969,64.9,69,69.9,4.2
Kawhi Leonard,SAS,71,59,12,2350,398,100,25.1,551,72.2,41,78.0,6.4
Keith Appling,ORL,1,0,1,6,1,0,0.0,3,33.3,0,33.3,7.9
Kelly Olynyk,BOS,63,36,27,1299,206,48,23.3,363,56.7,35,62.8,5.3
Kelly Oubre Jr.,WAS,44,23,21,612,108,25,23.1,180,60.0,14,65.1,5.6
Kemba Walker,CHA,80,46,34,2855,301,30,10.0,539,55.8,62,63.1,8.9
Kendall Marshall,PHI,16,2,14,242,26,4,15.4,37,70.3,1,72.2,11.5
Kendrick Perkins,NOP,33,12,21,527,103,18,17.5,177,58.2,15,63.6,4.8
Kenneth Faried,DEN,67,26,41,1694,346,131,37.9,534,64.8,37,69.6,5.0
Kent Bazemore,ATL,72,43,29,2028,351,49,14.0,562,62.5,32,66.2,6.3
Kentavious Caldwell-Pope,DET,74,41,33,2738,212,33,15.6,352,60.2,24,64.6,9.0
Kevin Durant,OKC,72,52,20,2578,544,96,17.6,724,75.1,28,78.2,6.3
Kevin Garnett,MIN,35,13,22,532,134,30,22.4,206,65.0,10,68.4,4.8
Kevin Love,CLE,77,53,24,2424,613,173,28.2,943,65.0,78,70.9,4.3
Kevin Martin,SAS,42,17,25,922,96,17,17.7,143,67.1,9,71.6,7.4
Kevin Seraphin,NYK,41,13,28,473,95,36,37.9,167,56.9,21,65.1,3.9
Kevon Looney,GSW,2,1,1,15,6,3,50.0,7,85.7,0,85.7,8.2
Khris Middleton,MIL,75,33,42,2743,258,45,17.4,428,60.3,24,63.9,8.7
Kirk Hinrich,ATL,35,18,17,552,62,8,12.9,121,51.2,10,55.9,11.3
Klay Thompson,GSW,79,70,9,2640,271,63,23.2,540,50.2,57,56.1,7.5
Kobe Bryant,LAL,65,13,52,1836,206,20,9.7,319,64.6,21,69.1,7.5
Kosta Koufos,SAC,73,31,42,1430,246,71,28.9,419,58.7,40,64.9,4.8
Kostas Papanikolaou,DEN,17,8,9,243,32,9,28.1,56,57.1,3,60.4,6.3
Kris Humphries,ATL,52,28,24,832,161,49,30.4,296,54.4,27,59.9,4.1
Kristaps Porzingis,NYK,72,28,44,2047,394,122,31.0,647,60.9,55,66.6,4.8
Kyle Anderson,SAS,71,58,13,1219,219,52,23.7,326,67.2,23,72.3,6.3
Kyle Korver,ATL,77,45,32,2327,245,58,23.7,542,45.2,58,50.6,7.0
Kyle Lowry,TOR,75,52,23,2772,303,64,21.1,593,51.1,51,55.9,8.4
Kyle O'Quinn,NYK,58,24,34,739,174,76,43.7,286,60.8,29,67.7,4.1
Kyle Singler,OKC,53,36,17,861,91,24,26.4,176,51.7,17,57.2,7.0
Kyrie Irving,CLE,51,36,15,1603,113,13,11.5,232,48.7,23,54.1,8.7
LaMarcus Aldridge,SAS,74,61,13,2261,456,131,28.7,632,72.2,43,77.4,5.2
Lamar Patterson,ATL,23,16,7,334,46,10,21.7,73,63.0,4,66.7,6.1
Lance Stephenson,MEM,62,32,30,1323,183,38,20.8,284,64.4,17,68.5,6.6
Lance Thomas,NYK,52,23,29,1169,97,30,30.9,213,45.5,18,49.7,6.8
Langston Galloway,NYK,78,31,47,1949,245,34,13.9,417,58.8,33,63.8,8.5
Larry Nance Jr.,LAL,61,14,47,1227,211,53,25.1,387,54.5,28,58.8,5.4
Lavoy Allen,IND,78,42,36,1582,262,97,37.0,448,58.5,32,63.0,5.2
LeBron James,CLE,76,56,20,2709,454,96,21.1,617,73.6,32,77.6,6.8
Leandro Barbosa,GSW,53,46,7,873,89,11,12.4,149,59.7,10,64.0,9.4
Lorenzo Brown,DET,4,0,4,43,7,1,14.3,14,50.0,0,50.0,5.6
Lou Amundson,NYK,24,8,16,185,26,9,34.6,55,47.3,6,53.1,4.3
Lou Williams,LAL,59,12,47,1703,138,20,14.5,229,60.3,15,64.5,9.4
Luc Mbah a Moute,LAC,61,43,18,1192,111,29,26.1,247,44.9,26,50.2,7.9
Lucas Nogueira,TOR,20,10,10,196,28,12,42.9,50,56.0,3,59.6,4.5
Luis Montero,POR,4,2,2,19,4,1,25.0,5,80.0,0,80.0,13.5
Luis Scola,TOR,74,48,26,1600,275,87,31.6,474,58.0,37,62.9,4.5
Luke Babbitt,NOP,35,8,27,790,123,15,12.2,182,67.6,12,72.4,5.5
Luol Deng,MIA,74,45,29,2394,335,81,24.2,597,56.1,54,61.7,7.1
Manu Ginobili,SAS,49,39,10,988,119,25,21.0,199,59.8,14,64.3,8.7
Marc Gasol,MEM,52,30,22,1791,304,117,38.5,505,60.2,38,65.1,5.2
Marcelo Huertas,LAL,38,4,34,662,72,3,4.2,123,58.5,2,59.5,11.0
Marcin Gortat,WAS,75,35,40,2256,519,139,26.8,877,59.2,87,65.7,4.3
Marco Belinelli,SAC,51,22,29,1292,104,14,13.5,193,53.9,19,59.8,7.7
Marcus Morris Sr.,DET,80,42,38,2856,313,75,24.0,537,58.3,42,63.2,6.4
