Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Anthony Brown,LAL,29,4,25,599.0,115,614,482,20.6,2.01,0.91,0.187,9,2,9,0.222,0.0,0.222,1626148,1610612747
Anthony Davis,NOP,61,24,37,2164.0,1481,4164,2682,129.1,1.86,0.73,0.356,385,429,443,0.6,0.508,1.07,203076,1610612740
Anthony Morrow,OKC,68,46,22,926.0,380,850,744,23.8,1.68,0.84,0.447,18,2,15,0.222,1.0,0.4,201627,1610612760
Anthony Tolliver,DET,72,36,36,1341.0,383,2135,1091,47.6,1.34,0.29,0.179,115,1,62,0.122,0.0,0.419,201229,1610612765
Archie Goodwin,PHX,57,14,43,1114.0,505,2341,1051,169.4,4.34,3.82,0.216,26,5,60,0.385,0.4,0.75,203462,1610612756
Aron Baynes,DET,81,43,38,1233.0,514,1386,1049,35.4,1.53,0.36,0.371,306,117,442,0.31,0.59,0.796,203382,1610612765
Arron Afflalo,NYK,71,27,44,2371.0,909,3744,2749,157.5,2.52,1.57,0.243,145,237,95,0.497,0.679,0.726,201167,1610612752
Austin Rivers,LAC,67,42,25,1464.0,593,2541,1141,181.5,4.29,3.95,0.233,28,4,56,0.679,0.5,0.804,203085,1610612746
Avery Bradley,BOS,75,44,31,2507.0,1135,2893,2241,95.4,1.98,1.63,0.392,105,1,111,0.705,0.0,1.063,202340,1610612738
Axel Toupane,DEN,21,9,12,305.0,76,298,190,8.9,1.79,0.81,0.255,6,0,22,0.0,0.0,0.591,1626253,1610612743
Ben McLemore,SAC,67,28,39,1418.0,520,1638,1058,50.5,1.85,1.19,0.317,48,3,77,0.604,0.667,0.688,203463,1610612758
Beno Udrih,MEM,44,26,18,708.0,205,1789,709,141.8,4.75,4.74,0.115,18,2,15,0.0,0.0,0.533,2757,1610612763
Bismack Biyombo,TOR,81,55,26,1787.0,443,2274,1066,58.9,1.55,0.27,0.195,131,24,423,0.382,0.583,0.735,202687,1610612761
Blake Griffin,LAC,35,22,13,1170.0,749,2946,1832,115.8,2.36,1.3,0.254,254,243,195,0.421,0.412,0.846,201933,1610612746
Boban Marjanović,SAS,54,47,7,508.0,297,725,481,20.6,1.7,0.37,0.41,56,138,217,0.357,0.565,1.014,1626246,1610612759
Bobby Portis,CHI,62,29,33,1102.0,436,1990,1131,60.0,1.81,0.66,0.219,72,144,202,0.486,0.417,0.842,1626171,1610612741
Bojan Bogdanović,BKN,79,21,58,2115.0,887,2518,2048,97.9,2.33,1.42,0.352,92,78,91,0.652,0.526,0.923,202711,1610612751
Boris Diaw,SAS,76,64,12,1386.0,485,2794,1790,96.4,2.07,1.03,0.174,155,312,176,0.129,0.538,0.665,2564,1610612759
Bradley Beal,WAS,55,28,27,1708.0,958,2822,2039,144.1,3.06,2.65,0.339,76,27,82,0.487,0.444,0.695,203078,1610612764
Brandan Wright,MEM,12,6,6,212.0,83,283,173,7.7,1.64,0.39,0.293,49,17,67,0.49,0.176,0.836,201148,1610612763
Branden Dawson,LAC,6,5,1,29.0,5,21,10,0.5,1.52,0.62,0.238,1,2,3,0.0,1.0,0.0,1626183,1610612746
Brandon Bass,LAL,66,16,50,1342.0,473,1704,1063,55.6,1.96,0.58,0.278,187,131,287,0.497,0.496,0.826,101138,1610612747
Brandon Jennings,ORL,48,20,28,867.0,332,2168,650,194.7,5.39,5.69,0.153,12,1,18,0.333,0.0,0.556,201943,1610612753
Brandon Knight,PHX,52,16,36,1870.0,1018,4312,1859,313.9,4.37,4.45,0.236,46,13,46,0.457,0.0,0.761,202688,1610612756
Brandon Rush,GSW,72,63,9,1055.0,305,1335,930,40.6,1.83,1.09,0.228,16,4,35,0.563,0.5,0.629,201575,1610612744
Brian Roberts,POR,51,26,25,470.0,205,996,379,91.1,5.49,5.39,0.206,6,1,9,0.0,0.0,1.111,203148,1610612757
Briante Weber,MIA,7,3,4,169.0,31,401,145,30.6,4.58,4.46,0.077,8,0,5,0.0,0.0,0.4,1627362,1610612748
Brook Lopez,BKN,73,21,52,2457.0,1501,3808,2673,127.2,2.0,0.73,0.394,530,782,629,0.528,0.537,0.865,201572,1610612751
Bruno Caboclo,TOR,6,6,0,43.0,3,60,42,1.8,1.83,1.04,0.05,0,0,1,0.0,0.0,0.0,203998,1610612761
Bryce Cotton,MEM,8,1,7,39.0,8,72,22,4.9,4.07,4.49,0.111,0,0,1,0.0,0.0,2.0,203955,1610612763
Bryce Dejean-Jones,NOP,14,8,6,279.0,79,293,194,12.5,2.56,2.17,0.27,4,0,13,0.0,0.0,0.538,1626214,1610612740
C.J. Watson,ORL,33,14,19,656.0,142,1212,503,86.0,4.26,4.14,0.117,5,0,11,0.4,0.0,0.182,201228,1610612753
C.J. Wilcox,LAC,23,15,8,167.0,70,214,146,8.7,2.45,1.97,0.327,3,1,3,1.667,0.0,2.0,203912,1610612746
CJ McCollum,POR,80,44,36,2780.0,1666,5561,2784,422.1,4.55,4.33,0.3,38,4,56,0.5,1.0,0.536,203468,1610612757
CJ Miles,IND,64,34,30,1464.0,753,2046,1379,61.1,1.79,0.97,0.368,62,7,45,0.403,0.714,0.689,101139,1610612754
Cameron Bairstow,DET,18,4,14,103.0,34,199,114,4.9,1.47,0.47,0.171,14,9,10,0.5,0.556,0.4,203946,1610612765
Cameron Payne,OKC,57,44,13,698.0,283,1493,568,136.2,5.47,5.14,0.19,6,0,14,0.667,0.0,0.286,1626166,1610612760
Carl Landry,PHI,36,5,31,569.0,351,1015,647,29.4,1.74,0.55,0.346,66,92,126,0.318,0.707,1.071,201171,1610612755
Carmelo Anthony,NYK,72,32,40,2530.0,1573,4811,3352,257.9,3.22,1.98,0.327,359,604,232,0.507,0.584,0.763,2546,1610612752
Caron Butler,SAC,16,2,14,168.0,63,256,164,7.3,1.71,0.64,0.246,1,16,3,0.0,0.688,1.333,2406,1610612758
Chandler Parsons,DAL,61,29,32,1799.0,837,3092,2167,129.4,2.51,1.43,0.271,72,43,63,0.486,0.465,0.905,202718,1610612742
Channing Frye,CLE,69,35,34,1177.0,423,2053,1168,47.5,1.39,0.27,0.206,49,42,77,0.122,0.762,0.74,101112,1610612739
Charlie Villanueva,DAL,62,29,33,665.0,319,1155,704,26.4,1.37,0.51,0.276,23,28,39,0.87,0.643,1.128,101111,1610612742
Chase Budinger,PHX,66,29,37,930.0,271,1154,872,38.1,1.98,0.92,0.235,34,5,78,0.294,0.4,1.064,201978,1610612756
Chris Andersen,MEM,27,11,16,403.0,105,517,254,13.1,1.52,0.23,0.203,52,7,73,0.558,0.0,0.603,2365,1610612763
Chris Bosh,MIA,53,29,24,1778.0,1010,3406,2384,110.9,1.95,0.63,0.297,329,155,188,0.462,0.568,0.91,2547,1610612748
Chris Copeland,MIL,24,10,14,156.0,50,181,123,4.8,1.6,0.46,0.276,1,3,3,0.0,0.0,2.0,203142,1610612749
Chris Johnson,UTA,70,38,32,857.0,205,1012,773,33.3,1.98,1.06,0.203,12,1,31,0.083,0.0,0.742,203187,1610612762
Chris Kaman,POR,16,11,5,112.0,44,182,117,5.3,1.75,0.49,0.242,20,14,14,0.4,0.5,0.714,2549,1610612757
Chris McCullough,BKN,24,7,17,362.0,112,553,230,13.5,1.47,0.43,0.203,18,9,48,0.444,0.222,0.438,1626191,1610612751
Chris Paul,LAC,74,50,24,2420.0,1446,6400,2182,630.8,5.91,5.49,0.226,81,104,57,0.469,0.413,0.544,101108,1610612746
Christian Wood,PHI,17,0,17,145.0,61,244,131,6.4,1.58,0.51,0.25,26,18,38,0.423,0.444,0.658,1626174,1610612755
Chuck Hayes,LAC,2,1,1,24.0,4,33,14,0.9,1.62,0.3,0.121,4,0,2,0.0,0.0,0.0,101236,1610612746
Cleanthony Early,NYK,17,6,11,154.0,31,204,157,7.3,2.13,0.65,0.152,11,0,12,0.182,0.0,0.333,203921,1610612752
Cliff Alexander,POR,8,3,5,36.0,10,50,26,1.3,1.6,0.44,0.2,7,1,8,0.0,0.0,1.0,1626146,1610612757
Clint Capela,HOU,77,39,38,1471.0,542,2171,1023,51.8,1.43,0.34,0.25,189,37,517,0.487,0.351,0.768,203991,1610612745
Cody Zeller,CHA,73,42,31,1774.0,638,1920,1311,46.7,1.46,0.63,0.332,287,54,413,0.564,0.556,0.806,203469,1610612766
Cole Aldrich,LAC,60,41,19,800.0,328,1604,817,39.6,1.48,0.27,0.204,195,61,286,0.59,0.246,0.846,202332,1610612746
Corey Brewer,HOU,82,41,41,1669.0,590,1951,1419,61.6,1.89,1.15,0.302,46,2,83,0.565,0.0,0.59,201147,1610612745
Cory Jefferson,PHX,8,2,6,50.0,22,74,38,2.1,1.67,0.54,0.297,5,1,14,0.8,0.0,0.714,203928,1610612756
Cory Joseph,TOR,79,53,26,2011.0,658,4546,1943,410.2,5.41,5.78,0.145,29,7,60,0.414,0.0,0.25,202709,1610612761
Coty Clarke,BOS,3,0,3,6.0,6,12,8,0.4,2.07,1.67,0.5,0,0,1,0.0,0.0,1.0,1626262,1610612738
Courtney Lee,CHA,79,49,30,2334.0,761,2893,2084,120.3,2.49,1.74,0.263,69,3,43,0.551,0.0,0.86,201584,1610612766
Cristiano Felicio,CHI,31,14,17,321.0,105,619,354,17.0,1.64,0.35,0.17,43,5,68,0.674,0.0,0.897,1626245,1610612741
D'Angelo Russell,LAL,80,17,63,2259.0,1054,5004,1930,411.6,4.94,4.38,0.211,50,49,98,0.42,0.673,0.724,1626156,1610612747
D.J. Augustin,DEN,62,35,27,1178.0,467,2467,880,240.1,5.84,6.31,0.189,8,1,11,0.0,0.0,0.909,201571,1610612743
Dahntay Jones,CLE,1,0,1,42.0,13,64,42,3.4,3.16,2.22,0.203,0,1,4,0.0,2.0,0.5,2563,1610612739
Damian Lillard,POR,75,40,35,2676.0,1879,6662,2153,654.8,5.9,5.69,0.282,47,7,58,0.426,0.571,0.483,203081,1610612757
Damien Inglis,MIL,20,5,15,156.0,36,218,121,7.9,2.16,1.23,0.165,3,2,8,0.0,0.0,1.0,203996,1610612749
Damjan Rudez,MIN,33,9,24,277.0,75,419,221,10.4,1.5,0.46,0.179,10,2,14,0.0,0.0,0.929,204014,1610612750
Danilo Gallinari,DEN,53,22,31,1839.0,1036,2838,2015,142.9,3.02,1.72,0.365,55,163,130,0.673,0.571,1.054,201568,1610612743
Danny Green,SAS,79,65,14,2061.0,572,3348,2134,106.6,1.91,0.95,0.171,47,2,84,0.34,0.0,0.69,201980,1610612759
Dante Cunningham,NOP,80,28,52,1971.0,484,2171,1446,55.8,1.54,0.36,0.223,71,7,102,0.394,0.0,0.804,201967,1610612740
Darrell Arthur,DEN,70,26,44,1516.0,527,2340,1449,55.6,1.43,0.38,0.225,119,76,189,0.412,0.526,0.698,201589,1610612743
Darren Collison,SAC,73,29,44,2192.0,1023,4403,1956,328.7,4.48,4.15,0.232,62,6,82,0.806,0.0,0.634,201954,1610612758
Darrun Hilliard,DET,38,17,21,383.0,152,443,335,20.3,2.75,1.93,0.343,10,1,10,0.2,2.0,1.1,1626199,1610612765
David Lee,DAL,54,26,28,888.0,425,1790,1126,49.1,1.65,0.67,0.237,145,125,247,0.483,0.512,0.907,101135,1610612742
David West,SAS,78,63,15,1404.0,554,2317,1528,61.2,1.59,0.46,0.239,251,199,225,0.339,0.568,0.853,2561,1610612759
DeAndre Jordan,LAC,77,51,26,2598.0,980,4098,1829,90.0,1.32,0.19,0.239,187,121,738,0.449,0.322,0.974,201599,1610612746
DeJuan Blair,WAS,29,12,17,218.0,61,327,186,8.1,1.48,0.42,0.187,46,14,52,0.391,0.143,0.692,201971,1610612764
DeMar DeRozan,TOR,77,52,25,2764.0,1817,4916,3718,317.8,3.88,3.32,0.37,98,157,89,0.429,0.503,0.719,201942,1610612761
DeMarcus Cousins,SAC,64,29,35,2221.0,1732,4565,3061,169.5,2.23,1.1,0.379,242,595,492,0.587,0.455,0.911,202326,1610612758
DeMarre Carroll,TOR,26,16,10,786.0,286,1159,789,41.5,2.15,1.2,0.247,21,3,67,0.81,0.0,0.701,201960,1610612761
Delon Wright,TOR,27,19,8,229.0,103,513,227,47.4,5.54,5.41,0.201,5,1,11,1.2,0.0,0.545,1626153,1610612761
Dennis Schröder,ATL,80,47,33,1621.0,879,4365,1870,365.3,5.02,4.49,0.201,36,6,44,0.278,0.5,0.5,203471,1610612737
Deron Williams,DAL,65,31,34,2106.0,918,5793,2335,426.9,4.42,4.03,0.158,65,92,51,0.185,0.391,0.451,101114,1610612742
Derrick Favors,UTA,62,30,32,1983.0,1016,4155,2872,114.9,1.66,0.44,0.245,457,359,431,0.51,0.538,0.91,202324,1610612762
Derrick Rose,CHI,66,32,34,2097.0,1080,4995,1677,394.2,4.73,4.23,0.216,31,14,78,0.581,0.357,0.474,201565,1610612741
Derrick Williams,NYK,80,32,48,1435.0,746,2522,1761,104.1,2.48,1.33,0.296,140,95,187,0.557,0.716,1.043,202682,1610612752
Devin Booker,PHX,76,20,56,2108.0,1048,3299,2247,193.3,3.52,2.81,0.318,92,53,88,0.446,0.755,0.807,1626164,1610612756
Devin Harris,DAL,64,35,29,1280.0,487,2076,1318,87.6,2.53,2.07,0.235,59,3,47,0.39,0.667,0.809,2734,1610612742
Devyn Marble,ORL,28,12,16,249.0,60,265,186,9.2,2.08,1.29,0.226,8,0,9,0.875,0.0,0.556,203906,1610612753
Dewayne Dedmon,ORL,58,21,37,705.0,255,891,468,22.5,1.51,0.38,0.286,68,28,200,0.559,0.571,0.945,203473,1610612753
Dion Waiters,OKC,78,53,25,2152.0,762,2335,1689,131.4,3.38,2.74,0.326,32,29,45,0.188,0.655,0.356,203079,1610612760
Dirk Nowitzki,DAL,75,38,37,2364.0,1372,4202,2838,111.2,1.59,0.42,0.327,200,574,139,0.39,0.634,0.827,1717,1610612742
Donald Sloan,BKN,61,13,48,1318.0,424,3251,1130,274.6,5.07,5.02,0.13,43,4,44,0.442,0.0,0.659,202388,1610612751
Donatas Motiejunas,HOU,37,19,18,547.0,230,1032,624,24.7,1.43,0.54,0.223,69,77,111,0.551,0.688,0.694,202700,1610612745
Doug McDermott,CHI,81,41,40,1861.0,764,1949,1602,47.7,1.47,0.63,0.392,37,33,79,0.892,0.636,1.063,203926,1610612741
Draymond Green,GSW,81,73,8,2808.0,1131,6626,3632,236.2,2.14,1.22,0.171,177,454,330,0.525,0.194,0.803,203110,1610612744
Drew Gooden,WAS,30,18,12,305.0,82,546,295,14.1,1.55,0.4,0.15,18,14,41,0.444,0.286,0.732,2400,1610612764
Duje Dukan,SAC,1,0,1,24.0,6,33,23,1.1,1.91,0.67,0.182,0,0,2,0.0,0.0,0.0,1626251,1610612758
Dwight Howard,HOU,71,34,37,2280.0,976,3681,1958,107.1,1.75,0.53,0.265,201,406,801,0.388,0.419,0.886,2730,1610612745
Dwight Powell,DAL,69,35,34,992.0,399,1846,917,42.3,1.37,0.31,0.216,117,9,251,0.547,0.222,0.896,203939,1610612742
Dwyane Wade,MIA,74,43,31,2258.0,1409,4350,2929,297.3,4.1,3.46,0.324,217,218,205,0.512,0.601,0.824,2548,1610612748
E'Twaun Moore,CHI,59,29,30,1263.0,443,1978,1058,125.5,3.81,3.5,0.224,24,11,48,1.083,0.545,0.75,202734,1610612741
Ed Davis,POR,81,43,38,1684.0,526,2614,1174,70.5,1.62,0.43,0.201,307,40,475,0.349,0.475,0.773,202334,1610612757
Edy Tavares,ATL,11,7,4,73.0,25,101,62,2.1,1.25,0.19,0.248,11,4,29,0.273,0.0,0.724,204002,1610612737
Elfrid Payton,ORL,72,32,40,2125.0,774,5299,1996,430.3,4.87,4.74,0.146,58,3,108,0.414,0.0,0.778,203901,1610612753
Elijah Millsap,UTA,20,9,11,173.0,36,235,173,10.0,2.56,1.7,0.153,5,0,12,0.4,0.0,0.5,202407,1610612762
Elliot Williams,CHA,5,4,1,45.0,8,96,35,8.2,5.1,5.06,0.083,1,0,1,0.0,0.0,0.0,202343,1610612766
Elton Brand,PHI,17,2,15,225.0,70,433,266,10.9,1.51,0.51,0.162,65,16,36,0.4,0.125,0.667,1882,1610612755
Emmanuel Mudiay,DEN,68,29,39,2068.0,872,5012,1860,408.5,4.89,4.61,0.174,55,50,60,0.4,0.42,0.667,1626144,1610612743
Enes Freedom,OKC,82,55,27,1721.0,1038,3569,1553,93.6,1.57,0.34,0.291,179,269,571,0.804,0.543,1.007,202683,1610612760
Eric Bledsoe,PHX,31,12,19,1059.0,632,2694,1053,201.8,4.49,4.04,0.235,31,10,46,0.387,0.0,0.63,202339,1610612756
Eric Gordon,NOP,45,14,31,1481.0,686,1965,1551,81.8,2.5,1.68,0.349,53,8,22,0.472,0.375,0.682,201569,1610612740
Eric Moreland,SAC,7,1,6,43.0,8,56,24,1.8,1.92,0.57,0.143,2,0,8,1.0,0.0,0.25,203961,1610612758
Erick Green,DEN,9,6,3,42.0,13,95,39,7.0,4.44,4.21,0.137,0,0,1,0.0,0.0,0.0,203475,1610612743
Ersan Ilyasova,ORL,74,35,39,1880.0,767,3144,1666,75.6,1.44,0.51,0.244,79,52,272,0.468,0.462,0.901,101141,1610612753
Evan Fournier,ORL,78,33,45,2532.0,1192,3757,3005,155.9,2.49,1.69,0.317,59,13,81,0.627,0.308,1.0,203095,1610612753
Evan Turner,BOS,80,46,34,2244.0,848,4370,2157,291.2,4.0,3.3,0.194,54,107,106,0.481,0.654,0.651,202323,1610612738
Festus Ezeli,GSW,46,42,4,770.0,320,1173,669,28.1,1.44,0.28,0.273,71,105,308,0.366,0.371,0.799,203105,1610612744
Frank Kaminsky,CHA,81,47,34,1708.0,606,3470,1666,83.9,1.45,0.45,0.175,119,100,160,0.151,0.48,0.856,1626163,1610612766
Garrett Temple,WAS,80,40,40,1951.0,582,2467,1601,97.6,2.37,1.85,0.236,30,5,65,0.433,0.0,0.523,202066,1610612764
Gary Harris,DEN,76,31,45,2439.0,932,2552,2045,95.7,2.25,1.62,0.365,59,3,128,0.492,0.0,0.805,203914,1610612743
Gary Neal,WAS,40,18,22,807.0,390,1151,840,48.0,2.5,1.63,0.339,16,2,13,0.125,0.0,0.462,202390,1610612764
George Hill,IND,74,41,33,2524.0,894,5294,1990,406.4,4.61,4.24,0.169,45,31,97,0.644,0.226,0.773,201588,1610612754
Gerald Green,MIA,69,40,29,1557.0,616,1719,1271,57.9,2.02,1.1,0.358,40,26,48,0.5,0.923,0.708,101123,1610612748
Gerald Henderson,POR,72,39,33,1431.0,624,1790,1410,77.0,2.58,1.71,0.349,42,56,52,0.714,0.661,0.692,201945,1610612757
Giannis Antetokounmpo,MIL,80,32,48,2823.0,1350,5503,2892,311.8,3.4,2.35,0.245,200,180,316,0.525,0.328,0.896,203507,1610612749
Glenn Robinson III,IND,45,24,21,508.0,171,661,497,24.7,2.24,1.23,0.259,24,2,46,0.542,0.0,1.0,203922,1610612754
Goran Dragic,MIA,72,44,28,2363.0,1018,5926,2359,484.9,4.91,5.07,0.172,76,10,110,0.461,0.8,0.664,201609,1610612748
Gordon Hayward,UTA,80,38,42,2893.0,1578,5397,4086,299.2,3.33,2.51,0.292,140,50,106,0.493,0.56,0.755,202330,1610612762
Gorgui Dieng,MIN,82,29,53,2220.0,827,3217,1879,92.6,1.73,0.42,0.257,436,186,496,0.376,0.634,0.831,203476,1610612750
Greg Monroe,MIL,79,32,47,2314.0,1210,3570,2460,121.6,2.04,0.57,0.339,495,653,621,0.283,0.531,0.95,202328,1610612749
Greg Smith,MIN,18,8,10,192.0,43,221,129,5.8,1.57,0.34,0.195,29,3,44,0.241,0.667,0.659,202962,1610612750
Greivis Vasquez,MIL,23,9,14,460.0,130,1100,469,84.2,4.59,4.04,0.118,11,1,7,0.364,0.0,0.286,202349,1610612749
Harrison Barnes,GSW,66,59,7,2042.0,774,2799,1843,91.4,1.96,0.98,0.277,132,169,180,0.379,0.509,0.761,203084,1610612744
Hassan Whiteside,MIA,73,42,31,2125.0,1040,2538,1447,70.2,1.66,0.39,0.41,218,287,745,0.56,0.526,1.003,202355,1610612748
Henry Sims,BKN,14,2,12,263.0,91,318,175,7.6,1.44,0.36,0.286,38,25,62,0.474,0.64,0.613,203156,1610612751
Hollis Thompson,PHI,77,10,67,2154.0,758,2506,1987,70.7,1.69,0.91,0.302,42,8,90,0.548,0.5,0.622,203138,1610612755
Ian Clark,GSW,66,59,7,578.0,236,1166,697,65.3,3.36,2.9,0.202,15,0,26,0.467,0.0,0.808,203546,1610612744
Ian Mahinmi,IND,71,41,30,1816.0,660,2922,1804,71.3,1.46,0.39,0.226,344,114,462,0.488,0.509,0.797,101133,1610612754
Iman Shumpert,CLE,54,39,15,1316.0,311,1504,1003,63.2,2.52,1.91,0.207,25,1,39,0.6,0.0,0.256,202697,1610612739
Isaiah Canaan,PHI,77,10,67,1966.0,846,3614,2334,189.8,3.15,2.87,0.234,17,5,23,0.353,0.8,0.609,203477,1610612755
Isaiah Thomas,BOS,81,47,34,2610.0,1802,6851,2726,528.2,4.63,4.48,0.263,84,9,68,0.429,0.222,0.735,202738,1610612738
Ish Smith,PHI,77,16,61,2239.0,972,6323,2423,481.0,4.56,4.72,0.154,28,4,45,0.429,0.0,0.644,202397,1610612755
J.J. Barea,DAL,74,38,36,1667.0,808,4144,1713,349.5,5.06,5.1,0.195,28,5,32,0.357,0.4,0.563,200826,1610612742
JJ Hickson,WAS,35,17,18,437.0,206,801,477,23.0,1.72,0.51,0.257,66,54,129,0.697,0.556,0.876,201581,1610612764
JJ O'Brien,UTA,2,2,0,6.0,0,4,2,0.1,1.71,1.5,0.0,0,0,0,0.0,0.0,0.0,1626266,1610612762
JJ Redick,LAC,75,50,25,2097.0,1226,2607,2216,79.8,1.84,1.16,0.47,45,1,21,0.422,0.0,0.952,200755,1610612746
JR Smith,CLE,77,53,24,2362.0,955,2846,2068,107.8,2.27,1.46,0.336,32,11,51,0.719,0.273,0.471,2747,1610612739
JaKarr Sampson,DEN,73,18,55,1160.0,374,1322,998,49.0,2.22,1.46,0.283,37,9,96,0.568,0.0,0.833,203960,1610612743
JaMychal Green,MEM,78,39,39,1446.0,578,2429,1427,62.1,1.53,0.47,0.238,197,146,323,0.279,0.534,0.854,203210,1610612763
JaVale McGee,DAL,34,15,19,370.0,172,525,293,11.8,1.35,0.36,0.328,62,12,143,0.097,0.167,0.895,201580,1610612742
Jabari Parker,MIL,76,32,44,2408.0,1070,3943,2130,122.8,1.87,0.91,0.271,210,116,321,0.495,0.612,0.9,203953,1610612749
Jae Crowder,BOS,72,42,30,2278.0,1018,3506,2341,97.5,1.67,0.75,0.29,62,46,137,0.887,0.522,1.073,203109,1610612738
Jahlil Okafor,PHI,53,6,47,1591.0,928,2649,1948,120.3,2.73,1.31,0.35,279,530,328,0.645,0.528,0.869,1626143,1610612755
Jamal Crawford,LAC,79,51,28,2126.0,1120,3244,2094,193.5,3.58,3.09,0.345,84,8,33,0.417,0.5,0.697,2037,1610612746
Jameer Nelson,DEN,39,12,27,1036.0,299,2378,901,206.0,5.2,5.34,0.126,20,0,18,0.25,0.0,0.167,2749,1610612743
James Anderson,SAC,50,19,31,717.0,174,774,543,34.4,2.66,2.13,0.225,12,3,26,0.833,0.667,0.962,202341,1610612758
