Player,Team,Age,GP,Min,ScreenAssists,ScreenAssists PTS,Deflections,OFF Loose BallsRecovered,DEF Loose BallsRecovered,Loose BallsRecovered,% Loose BallsRecovered OFF,% Loose BallsRecovered DEF,ChargesDrawn,Contested2PT Shots,Contested3PT Shots,ContestedShots
CJ Elleby,POR,21,2,8,0,0,0,0,0,0,0.0,0.0,0,0,4,4
CJ McCollum,POR,29,6,240,0,0,11,3,3,6,50.0,50.0,0,21,24,45
Cam Reddish,ATL,21,4,92,2,5,12,0,0,0,0.0,0.0,0,11,10,21
Cameron Johnson,PHX,25,21,443,4,8,34,8,5,13,61.5,38.5,1,50,43,93
Cameron Payne,PHX,26,22,418,6,15,25,3,6,9,33.3,66.7,0,38,56,94
Carmelo Anthony,POR,37,6,143,5,13,7,2,5,7,28.6,71.4,0,12,13,25
Carsen Edwards,BOS,23,2,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Cassius Winston,WAS,23,1,5,0,0,1,0,0,0,0.0,0.0,0,0,1,1
Chandler Hutchison,WAS,25,2,18,0,0,0,0,0,0,0.0,0.0,0,1,1,2
Chris Chiozza,BKN,25,6,19,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Chris Paul,PHX,36,20,683,10,22,37,9,10,19,47.4,52.6,0,15,25,40
Clint Capela,ATL,27,18,569,98,220,27,12,7,19,63.2,36.8,5,188,25,213
Damian Lillard,POR,30,6,248,3,6,11,2,3,5,40.0,60.0,0,8,15,23
Daniel Gafford,WAS,22,5,117,12,26,11,2,0,2,100.0,0.0,1,43,11,54
Daniel Oturu,LAC,21,8,15,2,4,0,0,0,0,0.0,0.0,0,2,2,4
Danilo Gallinari,ATL,32,18,442,19,43,9,3,6,9,33.3,66.7,2,68,30,98
Danny Green,PHI,34,8,199,2,4,22,1,2,3,33.3,66.7,0,51,22,73
Dario Saric,PHX,27,14,147,25,54,8,5,2,7,71.4,28.6,1,42,16,58
Davis Bertans,WAS,28,4,106,8,16,5,0,0,0,0.0,0.0,0,11,4,15
De'Andre Hunter,ATL,23,5,152,3,7,1,3,2,5,60.0,40.0,0,19,18,37
De'Anthony Melton,MEM,23,5,83,1,3,7,0,0,0,0.0,0.0,0,6,10,16
DeMarcus Cousins,LAC,30,7,58,5,12,4,2,1,3,66.7,33.3,1,19,11,30
Deandre Ayton,PHX,22,22,801,144,307,31,11,6,17,64.7,35.3,0,228,90,318
Dennis Schroder,LAL,27,6,196,4,10,15,3,2,5,60.0,40.0,1,12,17,29
Derrick Favors,UTA,29,11,145,24,56,5,1,1,2,50.0,50.0,1,82,16,98
Derrick Jones Jr.,POR,24,2,10,0,0,3,0,0,0,0.0,0.0,0,0,0,0
Derrick Rose,NYK,32,5,175,0,0,3,4,1,5,80.0,20.0,1,16,10,26
Desmond Bane,MEM,23,5,99,0,0,3,1,4,5,20.0,80.0,0,9,15,24
Devin Booker,PHX,24,22,888,8,16,30,6,11,17,35.3,64.7,1,69,64,133
Dewayne Dedmon,MIA,31,4,57,5,11,6,0,0,0,0.0,0.0,1,17,5,22
Dillon Brooks,MEM,25,5,175,0,0,11,1,2,3,33.3,66.7,0,15,22,37
Donovan Mitchell,UTA,24,10,346,3,8,19,3,5,8,37.5,62.5,0,8,18,26
Donte DiVincenzo,MIL,24,3,70,0,0,7,0,1,1,0.0,100.0,0,2,6,8
Dorian Finney-Smith,DAL,28,7,271,6,17,15,2,5,7,28.6,71.4,0,20,26,46
Duncan Robinson,MIA,27,4,100,4,10,6,1,0,1,100.0,0.0,1,19,10,29
Dwight Howard,PHI,35,12,149,34,75,7,1,1,2,50.0,50.0,0,29,3,32
Dwight Powell,DAL,29,7,52,12,29,3,1,0,1,100.0,0.0,0,7,3,10
E'Twaun Moore,PHX,32,7,46,0,0,0,0,1,1,0.0,100.0,0,8,4,12
Elfrid Payton,NYK,27,2,13,1,2,1,0,0,0,0.0,0.0,0,3,1,4
Elijah Bryant,MIL,26,11,50,0,0,5,0,0,0,0.0,0.0,0,5,3,8
Enes Freedom,POR,29,5,56,4,10,2,0,0,0,0.0,0.0,0,22,7,29
Ersan Ilyasova,UTA,34,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Evan Fournier,BOS,28,5,167,0,0,9,4,1,5,80.0,20.0,0,16,13,29
Facundo Campazzo,DEN,30,10,270,11,25,19,2,7,9,22.2,77.8,1,17,19,36
Frank Kaminsky,PHX,28,10,68,11,25,3,0,0,0,0.0,0.0,1,21,2,23
Frank Ntilikina,NYK,22,3,4,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Furkan Korkmaz,PHI,23,12,195,3,6,11,3,2,5,60.0,40.0,0,17,10,27
Gabe Vincent,MIA,25,3,14,0,0,2,0,0,0,0.0,0.0,0,0,2,2
Garrison Mathews,WAS,24,3,17,0,0,1,0,0,0,0.0,0.0,0,0,0,0
George Hill,PHI,35,12,205,3,9,9,4,3,7,57.1,42.9,1,47,26,73
Georges Niang,UTA,28,11,129,9,22,2,0,2,2,0.0,100.0,0,14,10,24
Giannis Antetokounmpo,MIL,26,21,800,72,161,36,15,7,22,68.2,31.8,0,109,81,190
Goran Dragic,MIA,35,4,117,0,0,7,1,1,2,50.0,50.0,1,5,10,15
Grant Williams,BOS,22,5,57,4,9,3,3,0,3,100.0,0.0,0,14,6,20
Grayson Allen,MEM,25,5,116,1,2,4,2,0,2,100.0,0.0,0,17,17,34
Harry Giles III,POR,23,1,4,1,3,0,0,0,0,0.0,0.0,0,1,1,2
Immanuel Quickley,NYK,22,5,77,0,0,5,0,1,1,0.0,100.0,0,8,7,15
Isaac Bonga,WAS,21,4,10,0,0,2,0,0,0,0.0,0.0,0,3,1,4
Isaiah Joe,PHI,21,4,9,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Ish Smith,WAS,32,5,111,0,0,9,1,2,3,33.3,66.7,0,8,0,8
Ivica Zubac,LAC,24,17,301,49,110,6,9,2,11,81.8,18.2,0,89,28,117
Ja Morant,MEM,21,5,203,3,7,4,1,1,2,50.0,50.0,0,12,10,22
JaMychal Green,DEN,31,10,190,5,13,6,2,0,2,100.0,0.0,1,21,23,44
JaVale McGee,DEN,33,4,34,5,13,1,1,0,1,100.0,0.0,0,13,3,16
Jabari Parker,BOS,26,4,59,1,3,1,0,1,1,0.0,100.0,0,8,7,15
Jae Crowder,PHX,30,22,729,21,47,46,7,6,13,53.8,46.2,0,115,82,197
Jalen Brunson,DAL,24,7,114,0,0,0,1,0,1,100.0,0.0,0,5,6,11
Jalen Smith,PHX,21,6,18,2,4,0,0,1,1,0.0,100.0,0,0,1,1
James Harden,BKN,31,9,322,4,10,27,2,7,9,22.2,77.8,0,21,25,46
Jared Dudley,LAL,35,2,5,0,0,1,0,0,0,0.0,0.0,0,0,0,0
Jaren Jackson Jr.,MEM,21,5,137,11,24,11,3,0,3,100.0,0.0,0,33,19,52
Jarrell Brantley,UTA,25,2,3,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Jay Scrubb,LAC,20,6,8,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Jayson Tatum,BOS,23,5,185,4,10,13,3,2,5,60.0,40.0,0,14,8,22
Jeff Green,BKN,34,6,148,9,25,6,1,3,4,25.0,75.0,3,26,20,46
Jeff Teague,MIL,33,16,119,0,0,2,1,1,2,50.0,50.0,0,10,9,19
Jevon Carter,PHX,25,7,22,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Jimmy Butler,MIA,31,4,154,7,20,8,2,3,5,40.0,60.0,2,11,10,21
Joe Harris,BKN,29,12,434,9,22,14,1,3,4,25.0,75.0,0,53,30,83
Joe Ingles,UTA,33,11,306,3,7,12,1,0,1,100.0,0.0,0,8,20,28
Joel Embiid,PHI,27,11,357,34,76,14,6,5,11,54.5,45.5,0,85,8,93
John Collins,ATL,23,18,576,32,72,12,9,2,11,81.8,18.2,5,129,64,193
John Konchar,MEM,25,1,3,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Jonas Valanciunas,MEM,29,5,166,48,106,4,1,0,1,100.0,0.0,0,36,7,43
Jordan Clarkson,UTA,29,11,298,3,7,15,2,1,3,66.7,33.3,0,20,23,43
Jordan Nwora,MIL,22,5,31,0,0,0,1,0,1,100.0,0.0,0,4,8,12
Josh Green,DAL,20,1,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Josh Richardson,DAL,27,7,94,0,0,4,0,0,0,0.0,0.0,0,6,8,14
Jrue Holiday,MIL,31,23,912,7,18,78,14,18,32,43.8,56.3,2,80,84,164
Julius Randle,NYK,26,5,180,8,17,6,2,5,7,28.6,71.4,0,16,15,31
Justin Jackson,MIL,26,5,15,0,0,1,0,0,0,0.0,0.0,0,2,3,5
Justise Winslow,MEM,25,1,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Jusuf Nurkic,POR,26,6,173,28,68,17,3,2,5,60.0,40.0,0,47,22,69
Juwan Morgan,UTA,24,2,6,1,2,0,0,0,0,0.0,0.0,0,2,0,2
KZ Okpala,MIA,22,2,6,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Kawhi Leonard,LAC,30,11,432,1,3,33,6,4,10,60.0,40.0,0,41,43,84
Keljin Blevins,POR,25,2,4,0,0,0,0,0,0,0.0,0.0,0,1,1,2
Kemba Walker,BOS,31,3,91,1,2,6,2,0,2,100.0,0.0,1,3,2,5
Kendrick Nunn,MIA,25,4,93,0,0,3,0,0,0,0.0,0.0,0,9,14,23
Kentavious Caldwell-Pope,LAL,28,5,146,0,0,10,2,6,8,25.0,75.0,0,5,5,10
Kevin Durant,BKN,32,12,485,5,11,32,3,7,10,30.0,70.0,1,59,48,107
Kevin Huerter,ATL,22,18,558,5,11,34,8,9,17,47.1,52.9,0,58,63,121
Kevin Knox II,NYK,21,1,4,0,0,0,0,0,0,0.0,0.0,0,2,0,2
Khris Middleton,MIL,29,23,922,11,26,65,11,6,17,64.7,35.3,1,58,75,133
Kris Dunn,ATL,27,5,33,0,0,4,0,3,3,0.0,100.0,0,6,1,7
Kristaps Porzingis,DAL,25,7,233,10,25,12,1,2,3,33.3,66.7,0,37,15,52
Kyle Anderson,MEM,27,5,142,9,20,18,0,1,1,0.0,100.0,0,13,15,28
Kyle Kuzma,LAL,25,6,129,1,2,2,1,1,2,50.0,50.0,0,12,13,25
Kyrie Irving,BKN,29,9,325,3,7,13,3,5,8,37.5,62.5,1,26,17,43
Landry Shamet,BKN,24,12,206,6,14,12,2,1,3,66.7,33.3,1,20,13,33
Langston Galloway,PHX,29,2,15,0,0,0,0,0,0,0.0,0.0,1,1,2,3
LeBron James,LAL,36,6,224,5,13,9,2,4,6,33.3,66.7,0,5,10,15
Lou Williams,ATL,34,18,277,4,11,17,0,1,1,0.0,100.0,0,6,16,22
Luka Doncic,DAL,22,7,281,0,0,17,4,4,8,50.0,50.0,0,20,19,39
Luke Kennard,LAC,25,15,219,3,7,2,3,2,5,60.0,40.0,0,18,25,43
Luke Kornet,BOS,25,2,5,0,0,0,0,0,0,0.0,0.0,0,2,1,3
Mamadi Diakite,MIL,24,7,35,1,2,1,0,1,1,0.0,100.0,1,9,4,13
Marc Gasol,LAL,36,5,88,5,11,8,0,0,0,0.0,0.0,1,31,2,33
Marcus Morris Sr.,LAC,31,19,604,14,31,17,4,4,8,50.0,50.0,1,79,41,120
Marcus Smart,BOS,27,5,183,3,7,10,2,2,4,50.0,50.0,2,16,16,32
Markieff Morris,LAL,31,4,38,2,5,2,0,1,1,0.0,100.0,0,6,4,10
Markus Howard,DEN,22,9,112,0,0,2,1,2,3,33.3,66.7,0,9,10,19
Matisse Thybulle,PHI,24,12,220,1,3,26,4,2,6,66.7,33.3,0,32,18,50
Matt Thomas,UTA,26,3,7,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Max Strus,MIA,25,2,6,0,0,0,0,0,0,0.0,0.0,0,0,3,3
Maxi Kleber,DAL,29,7,187,14,33,3,2,0,2,100.0,0.0,1,21,9,30
Michael Porter Jr.,DEN,23,10,332,4,10,19,4,4,8,50.0,50.0,0,42,33,75
Mikal Bridges,PHX,24,22,707,8,20,45,6,6,12,50.0,50.0,0,74,49,123
Mike Conley,UTA,33,6,176,0,0,3,2,1,3,66.7,33.3,1,13,10,23
Mike James,BKN,30,9,103,0,0,7,1,0,1,100.0,0.0,0,4,7,11
Mike Scott,PHI,32,5,34,4,9,2,0,0,0,0.0,0.0,0,7,2,9
Miye Oni,UTA,23,8,41,0,0,0,1,1,2,50.0,50.0,0,6,3,9
Monte Morris,DEN,26,10,286,3,8,10,4,2,6,66.7,33.3,1,21,22,43
Montrezl Harrell,LAL,27,4,39,6,14,2,1,0,1,100.0,0.0,0,13,9,22
Nassir Little,POR,21,3,9,0,0,0,0,0,0,0.0,0.0,0,2,1,3
Nathan Knight,ATL,23,6,14,0,0,1,0,1,1,0.0,100.0,0,5,2,7
Nemanja Bjelica,MIA,33,2,30,1,2,3,0,1,1,0.0,100.0,0,4,2,6
Nerlens Noel,NYK,27,5,92,12,28,13,1,0,1,100.0,0.0,0,18,3,21
Nic Claxton,BKN,22,12,130,11,28,10,4,0,4,100.0,0.0,0,50,19,69
Nicolas Batum,LAC,32,19,555,24,57,43,3,8,11,27.3,72.7,1,75,65,140
Nicolo Melli,DAL,30,3,19,0,0,1,0,0,0,0.0,0.0,0,3,2,5
Nikola Jokic,DEN,26,10,345,47,110,17,4,2,6,66.7,33.3,1,67,40,107
Norman Powell,POR,28,6,216,7,15,12,1,2,3,33.3,66.7,0,15,10,25
Obi Toppin,NYK,23,5,65,3,7,3,2,0,2,100.0,0.0,0,7,11,18
Onyeka Okongwu,ATL,20,18,166,22,52,7,2,3,5,40.0,60.0,0,56,14,70
P.J. Tucker,MIL,36,23,681,15,36,31,16,5,21,76.2,23.8,4,104,59,163
Pat Connaughton,MIL,28,23,546,9,21,26,5,5,10,50.0,50.0,1,81,72,153
Patrick Beverley,LAC,32,17,323,9,21,28,6,6,12,50.0,50.0,2,29,16,45
Paul George,LAC,31,19,776,5,13,48,13,10,23,56.5,43.5,2,66,75,141
Paul Millsap,DEN,36,9,109,16,38,4,3,1,4,75.0,25.0,1,17,4,21
Paul Reed,PHI,22,3,11,0,0,0,2,0,2,100.0,0.0,0,3,1,4
Payton Pritchard,BOS,23,5,67,0,0,3,2,0,2,100.0,0.0,0,4,5,9
Precious Achiuwa,MIA,21,3,12,1,2,0,0,0,0,0.0,0.0,0,5,0,5
RJ Barrett,NYK,21,5,162,0,0,9,2,2,4,50.0,50.0,0,21,14,35
Rajon Rondo,LAC,35,13,220,2,5,13,2,5,7,28.6,71.4,0,18,20,38
Raul Neto,WAS,29,5,112,0,0,4,1,0,1,100.0,0.0,1,11,8,19
Rayjon Tucker,PHI,23,1,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Reggie Bullock Jr.,NYK,30,5,162,2,5,11,1,1,2,50.0,50.0,0,9,17,26
Reggie Jackson,LAC,31,19,622,11,23,21,3,10,13,23.1,76.9,2,63,67,130
Reggie Perry,BKN,21,5,22,4,8,1,0,0,0,0.0,0.0,0,4,4,8
Robert Covington,POR,30,6,228,22,54,21,2,2,4,50.0,50.0,0,29,26,55
Robert Williams III,BOS,23,3,46,1,3,3,0,0,0,0.0,0.0,0,17,6,23
Robin Lopez,WAS,33,5,73,10,21,3,1,1,2,50.0,50.0,0,31,1,32
Romeo Langford,BOS,21,4,109,1,3,5,2,1,3,66.7,33.3,0,19,14,33
Rondae Hollis-Jefferson,POR,26,5,36,1,3,1,1,1,2,50.0,50.0,0,2,4,6
Royce O'Neale,UTA,28,11,404,19,47,23,5,4,9,55.6,44.4,0,32,38,70
Rudy Gobert,UTA,29,11,376,64,161,7,1,4,5,20.0,80.0,2,115,56,171
Rui Hachimura,WAS,23,5,173,7,14,4,3,0,3,100.0,0.0,0,25,21,46
Russell Westbrook,WAS,32,5,186,2,4,9,4,1,5,80.0,20.0,0,4,9,13
Sam Merrill,MIL,25,8,30,0,0,4,0,2,2,0.0,100.0,2,1,2,3
Semi Ojeleye,BOS,26,2,12,0,0,0,0,1,1,0.0,100.0,0,1,3,4
Serge Ibaka,LAC,31,2,18,3,7,1,0,0,0,0.0,0.0,0,5,3,8
Seth Curry,PHI,30,12,381,4,8,17,2,4,6,33.3,66.7,3,18,29,47
Shake Milton,PHI,24,12,121,1,2,6,2,1,3,66.7,33.3,0,14,11,25
Shaquille Harrison,DEN,27,9,40,1,2,2,0,1,1,0.0,100.0,0,6,6,12
Skylar Mays,ATL,23,7,17,0,0,2,0,0,0,0.0,0.0,0,2,0,2
Solomon Hill,ATL,30,14,145,3,9,10,0,3,3,0.0,100.0,0,10,6,16
T.J. Leaf,POR,24,3,7,0,0,1,0,0,0,0.0,0.0,0,0,1,1
Tacko Fall,BOS,25,1,1,0,0,0,0,0,0,0.0,0.0,0,0,1,1
Taj Gibson,NYK,36,5,138,17,42,13,3,2,5,60.0,40.0,0,28,9,37
Talen Horton-Tucker,LAL,20,4,48,1,3,1,1,3,4,25.0,75.0,0,1,4,5
Terance Mann,LAC,24,19,378,9,19,12,0,3,3,0.0,100.0,2,40,30,70
Thanasis Antetokounmpo,MIL,28,13,45,2,5,5,1,1,2,50.0,50.0,0,5,2,7
Tim Hardaway Jr.,DAL,29,7,262,6,16,5,1,0,1,100.0,0.0,3,25,36,61
Timothe Luwawu-Cabarrot,BKN,26,7,25,1,3,1,0,0,0,0.0,0.0,0,1,1,2
Tobias Harris,PHI,28,12,438,12,29,23,1,6,7,14.3,85.7,0,46,26,72
Tony Snell,ATL,29,9,66,0,0,3,0,0,0,0.0,0.0,0,6,7,13
Torrey Craig,PHX,30,22,266,6,14,13,4,3,7,57.1,42.9,1,40,33,73
Trae Young,ATL,22,16,603,1,2,25,6,11,17,35.3,64.7,1,9,6,15
Tremont Waters,BOS,23,3,6,0,0,1,0,0,0,0.0,0.0,0,0,0,0
Trent Forrest,UTA,23,4,10,0,0,0,0,0,0,0.0,0.0,0,1,2,3
Trevor Ariza,MIA,36,4,96,3,9,7,3,2,5,60.0,40.0,2,13,12,25
Trey Burke,DAL,28,2,17,0,0,3,1,0,1,100.0,0.0,0,0,2,2
Tristan Thompson,BOS,30,5,132,9,20,6,1,1,2,50.0,50.0,0,24,20,44
Ty-Shon Alexander,PHX,22,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Tyler Herro,MIA,21,4,93,1,2,1,0,2,2,0.0,100.0,0,8,10,18
Tyler Johnson,BKN,29,8,69,0,0,2,1,1,2,50.0,50.0,1,6,7,13
Tyrese Maxey,PHI,20,12,157,0,0,8,1,2,3,33.3,66.7,0,32,18,50
Tyus Jones,MEM,25,5,47,0,0,2,0,0,0,0.0,0.0,0,3,2,5
Udoka Azubuike,UTA,21,1,1,0,0,0,0,0,0,0.0,0.0,0,1,0,1
Vlatko Cancar,DEN,24,5,21,0,0,0,0,0,0,0.0,0.0,0,0,2,2
Wesley Matthews,LAL,34,6,110,1,3,6,1,1,2,50.0,50.0,1,6,6,12
Will Barton,DEN,30,3,83,0,0,3,1,0,1,100.0,0.0,0,11,1,12
Willie Cauley-Stein,DAL,27,6,63,11,27,4,0,0,0,0.0,0.0,0,12,12,24
Xavier Tillman,MEM,22,3,18,5,11,1,0,0,0,0.0,0.0,0,8,3,11
Yogi Ferrell,LAC,28,9,15,0,0,0,0,0,0,0.0,0.0,0,0,0,0
Zeke Nnaji,DEN,20,5,18,1,3,1,0,0,0,0.0,0.0,0,4,1,5
