TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,26.3,196,440,44.5,59.9,6.0,61,101,60.4,20.3,135,339,39.8
Atlanta Hawks,16,16,30.7,155,399,38.8,50.3,10.1,64,131,48.9,20.6,91,268,34.0
Houston Rockets,17,17,23.8,138,316,43.7,58.2,5.4,46,71,64.8,18.5,92,245,37.6
Cleveland Cavaliers,20,20,20.2,124,315,39.4,53.8,4.6,33,72,45.8,15.6,91,243,37.4
Los Angeles Clippers,14,14,25.0,130,280,46.4,58.0,10.9,65,122,53.3,14.1,65,158,41.1
Chicago Bulls,12,12,23.2,92,214,43.0,55.1,8.0,40,74,54.1,15.2,52,140,37.1
Memphis Grizzlies,11,11,23.9,81,206,39.3,47.8,12.6,46,109,42.2,11.2,35,97,36.1
Washington Wizards,10,10,24.1,84,192,43.8,58.1,9.0,29,72,40.3,15.1,55,120,45.8
San Antonio Spurs,7,7,23.5,55,130,42.3,56.9,6.9,17,38,44.7,16.6,38,92,41.3
Milwaukee Bucks,6,6,23.2,45,113,39.8,48.7,10.5,25,51,49.0,12.7,20,62,32.3
Brooklyn Nets,6,6,23.1,43,109,39.4,52.8,7.0,14,33,42.4,16.1,29,76,38.2
Dallas Mavericks,5,5,20.3,37,88,42.0,52.3,7.6,19,33,57.6,12.7,18,55,32.7
Portland Trail Blazers,5,5,21.2,36,82,43.9,59.8,5.9,10,23,43.5,15.2,26,59,44.1
Boston Celtics,4,4,23.0,31,69,44.9,57.2,7.3,14,22,63.6,15.7,17,47,36.2
New Orleans Pelicans,4,4,20.5,32,64,50.0,64.8,7.1,13,22,59.1,13.5,19,42,45.2
Toronto Raptors,4,4,13.8,23,45,51.1,68.9,3.4,7,11,63.6,10.4,16,34,47.1
