TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Cleveland Cavaliers,20,20,19.1,164,298,55.0,55.9,18.3,159,285,55.8,0.8,5,13,38.5
Houston Rockets,17,17,17.6,115,233,49.4,49.4,17.4,115,230,50.0,0.2,0,3,0.0
Atlanta Hawks,16,16,16.8,105,219,47.9,48.2,16.4,104,213,48.8,0.5,1,6,16.7
Golden State Warriors,21,21,13.0,109,217,50.2,50.9,12.6,106,210,50.5,0.4,3,7,42.9
Los Angeles Clippers,14,14,17.9,115,200,57.5,58.0,17.1,113,191,59.2,0.8,2,9,22.2
Memphis Grizzlies,11,11,18.5,75,160,46.9,47.2,18.4,74,159,46.5,0.1,1,1,100
Chicago Bulls,12,12,17.3,77,159,48.4,48.4,17.3,77,159,48.4,0.0,0,0,-
Washington Wizards,10,10,18.7,75,149,50.3,50.3,18.7,75,149,50.3,0.0,0,0,-
Milwaukee Bucks,6,6,19.5,53,95,55.8,55.8,18.9,53,92,57.6,0.6,0,3,0.0
Brooklyn Nets,6,6,19.1,45,90,50.0,50.6,18.5,44,87,50.6,0.6,1,3,33.3
San Antonio Spurs,7,7,16.1,52,89,58.4,59.6,15.2,50,84,59.5,0.9,2,5,40.0
Toronto Raptors,4,4,19.9,25,65,38.5,39.2,18.7,24,61,39.3,1.2,1,4,25.0
Portland Trail Blazers,5,5,16.0,31,62,50.0,50.8,15.5,30,60,50.0,0.5,1,2,50.0
Dallas Mavericks,5,5,12.7,28,55,50.9,50.9,12.7,28,55,50.9,0.0,0,0,-
New Orleans Pelicans,4,4,17.0,24,53,45.3,45.3,16.7,24,52,46.2,0.3,0,1,0.0
Boston Celtics,4,4,14.0,24,42,57.1,57.1,13.7,24,41,58.5,0.3,0,1,0.0
