TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Golden State Warriors,21,21,26.3,213,440,48.4,57.2,14.6,136,244,55.7,11.7,77,196,39.3
Cleveland Cavaliers,20,20,26.7,159,417,38.1,46.3,12.9,91,201,45.3,13.9,68,216,31.5
Houston Rockets,17,17,22.9,136,304,44.7,53.3,11.3,84,150,56.0,11.6,52,154,33.8
Atlanta Hawks,16,16,22.1,122,288,42.4,50.2,11.8,77,154,50.0,10.3,45,134,33.6
Los Angeles Clippers,14,14,25.0,114,280,40.7,46.6,13.9,81,155,52.3,11.2,33,125,26.4
Chicago Bulls,12,12,26.2,97,241,40.2,49.0,14.1,55,130,42.3,12.1,42,111,37.8
Washington Wizards,10,10,25.7,97,205,47.3,54.4,16.8,68,134,50.7,8.9,29,71,40.8
Memphis Grizzlies,11,11,23.4,90,202,44.6,47.5,18.0,78,155,50.3,5.4,12,47,25.5
San Antonio Spurs,7,7,25.6,58,142,40.8,47.9,14.1,38,78,48.7,11.6,20,64,31.3
Dallas Mavericks,5,5,30.2,54,131,41.2,46.9,17.7,39,77,50.6,12.4,15,54,27.8
Portland Trail Blazers,5,5,32.6,43,126,34.1,40.1,18.6,28,72,38.9,14.0,15,54,27.8
Milwaukee Bucks,6,6,23.8,45,116,38.8,42.7,17.2,36,84,42.9,6.6,9,32,28.1
Brooklyn Nets,6,6,24.2,50,114,43.9,50.0,15.9,36,75,48.0,8.3,14,39,35.9
New Orleans Pelicans,4,4,28.8,38,90,42.2,46.7,18.9,30,59,50.8,9.9,8,31,25.8
Boston Celtics,4,4,26.3,29,79,36.7,39.2,17.7,25,53,47.2,8.7,4,26,15.4
Toronto Raptors,4,4,22.1,32,72,44.4,50.7,12.9,23,42,54.8,9.2,9,30,30.0
