PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Jimmy Butler,CHI,27,F,6,6,37.7,19.0,26.0,73.1,61.5,11.6
Shaun Livingston,GSW,31,G,14,12,29.0,15.0,20.0,75.0,63.4,11.6
Jaylen Brown,BOS,20,F,15,9,22.4,11.0,15.0,73.3,61.8,11.6
Joe Johnson,UTA,36,F-G,11,11,25.9,21.0,28.0,75.0,63.5,11.5
Tim Hardaway Jr.,ATL,25,G,6,5,17.9,11.0,15.0,73.3,61.9,11.4
Manu Ginobili,SAS,39,G,16,11,26.5,13.0,18.0,72.2,60.9,11.3
Taj Gibson,OKC,32,F,5,5,28.9,9.0,13.0,69.2,57.9,11.3
Otto Porter Jr.,WAS,24,F,13,13,30.1,26.0,37.0,70.3,59.1,11.2
Damian Lillard,POR,26,G,4,4,33.3,11.0,14.0,78.6,67.4,11.2
James Young,BOS,21,G-F,6,3,33.3,3.0,4.0,75.0,63.9,11.1
Victor Oladipo,OKC,25,G,5,5,35.9,16.0,23.0,69.6,59.2,10.4
Delon Wright,TOR,25,G,8,4,26.5,6.0,9.0,66.7,56.9,9.7
George Hill,UTA,31,G,8,8,17.3,14.0,18.0,77.8,68.2,9.6
Khris Middleton,MIL,25,G-F,6,4,23.3,7.0,10.0,70.0,60.4,9.6
Cristiano Felicio,CHI,24,F-C,5,4,50.0,9.0,13.0,69.2,60.3,8.9
Boris Diaw,UTA,35,C-F,11,11,34.5,21.0,29.0,72.4,63.9,8.5
Cory Joseph,TOR,25,G,10,7,19.0,10.0,15.0,66.7,58.3,8.4
Kent Bazemore,ATL,27,F-G,6,5,31.1,13.0,19.0,68.4,60.5,7.9
Jakob Poeltl,TOR,21,C,5,3,42.9,4.0,6.0,66.7,58.8,7.9
Andre Iguodala,GSW,33,G-F,16,14,28.1,26.0,38.0,68.4,61.2,7.2
Patrick McCaw,GSW,21,G,13,12,37.9,15.0,22.0,68.2,61.1,7.0
Sheldon Mac,WAS,24,G-F,4,2,50.0,2.0,3.0,66.7,59.7,6.9
Dwyane Wade,CHI,35,G,6,6,38.3,16.0,23.0,69.6,63.1,6.5
Channing Frye,CLE,34,F,12,9,35.0,25.0,36.0,69.4,63.3,6.1
Paul Zipser,CHI,23,F,6,6,33.3,13.0,19.0,68.4,62.4,6.0
David West,GSW,36,F,17,14,41.6,27.0,42.0,64.3,58.5,5.8
Wesley Johnson,LAC,29,F,2,1,37.5,2.0,3.0,66.7,60.9,5.7
Raymond Felton,LAC,33,G,7,4,12.2,4.0,6.0,66.7,61.4,5.3
Kyle Korver,CLE,36,G,18,16,30.7,24.0,35.0,68.6,63.5,5.1
Deron Williams,CLE,33,G,18,14,24.7,13.0,20.0,65.0,59.9,5.1
Terry Rozier,BOS,23,G,17,13,26.6,16.0,25.0,64.0,59.1,4.9
Paul Millsap,ATL,32,F,6,6,38.5,24.0,37.0,64.9,60.3,4.5
Marcus Smart,BOS,23,G,18,18,29.3,32.0,49.0,65.3,60.9,4.4
Alex Abrines,OKC,23,G-F,5,4,39.1,6.0,9.0,66.7,62.5,4.1
Luc Mbah a Moute,LAC,30,F,7,6,19.0,10.0,15.0,66.7,62.7,4.0
Allen Crabbe,POR,25,G,4,4,34.4,8.0,11.0,72.7,69.1,3.6
Ersan Ilyasova,ATL,30,F,6,5,37.9,7.0,11.0,63.6,60.3,3.3
P.J. Tucker,TOR,32,F,10,9,19.2,13.0,19.0,68.4,65.7,2.7
David Lee,SAS,34,F-C,15,10,31.0,19.0,31.0,61.3,58.7,2.6
Isaiah Thomas,BOS,28,G,15,14,25.3,24.0,38.0,63.2,60.7,2.5
Al Horford,BOS,31,C,18,18,41.1,69.0,109.0,63.3,61.0,2.3
Jae Crowder,BOS,26,F,18,17,29.9,38.0,58.0,65.5,63.2,2.3
Jason Smith,WAS,31,F-C,13,13,49.3,22.0,35.0,62.9,60.6,2.3
Tony Snell,MIL,25,G-F,6,6,21.6,7.0,11.0,63.6,61.5,2.1
CJ McCollum,POR,25,G,4,4,21.4,8.0,12.0,66.7,64.7,1.9
Paul Pierce,LAC,39,F,6,3,18.8,4.0,6.0,66.7,64.7,1.9
Tony Parker,SAS,35,G,8,5,17.0,5.0,8.0,62.5,60.9,1.7
Markieff Morris,WAS,27,F,13,13,30.9,35.0,54.0,64.8,63.4,1.4
Jeff Teague,IND,29,G,4,4,20.6,9.0,14.0,64.3,62.9,1.4
Troy Daniels,MEM,25,G,5,3,17.6,2.0,3.0,66.7,65.2,1.4
Kyrie Irving,CLE,25,G,18,13,19.1,24.0,37.0,64.9,63.6,1.3
Russell Westbrook,OKC,28,G,5,4,20.0,4.0,6.0,66.7,65.6,1.1
Patrick Beverley,HOU,28,G,11,10,29.8,19.0,31.0,61.3,60.3,1.0
Michael Carter-Williams,CHI,25,G,3,3,42.9,4.0,6.0,66.7,65.7,1.0
Isaiah Canaan,CHI,26,G,3,3,21.9,4.0,7.0,57.1,56.4,0.8
Andrew Harrison,MEM,22,G,6,3,17.9,3.0,5.0,60.0,59.3,0.7
Gerald Green,BOS,31,F,12,10,26.1,11.0,18.0,61.1,60.6,0.5
Nikola Mirotic,CHI,26,F,6,6,43.9,18.0,29.0,62.1,61.9,0.2
Kyle Lowry,TOR,31,G,8,7,29.1,15.0,25.0,60.0,60.0,0.0
Danny Green,SAS,30,G-F,16,16,30.7,28.0,47.0,59.6,59.9,-0.3
Dwight Howard,ATL,31,C,6,5,35.7,9.0,15.0,60.0,60.3,-0.3
Maurice Harkless,POR,24,F,4,4,33.3,9.0,14.0,64.3,64.6,-0.3
Shabazz Napier,POR,25,G,3,2,21.4,2.0,3.0,66.7,67.0,-0.4
LaMarcus Aldridge,SAS,31,F,16,15,31.2,42.0,68.0,61.8,63.1,-1.3
DeMar DeRozan,TOR,27,G,10,5,13.2,6.0,10.0,60.0,61.8,-1.8
Blake Griffin,LAC,28,F,3,2,17.2,3.0,5.0,60.0,61.8,-1.8
Patty Mills,SAS,28,G,16,12,19.1,16.0,26.0,61.5,63.5,-2.0
James Ennis III,MEM,26,F,6,4,25.5,7.0,12.0,58.3,60.4,-2.1
DeAndre Jordan,LAC,28,C,7,7,43.4,26.0,43.0,60.5,63.0,-2.5
Richard Jefferson,CLE,37,F,14,10,25.0,11.0,18.0,61.1,63.6,-2.5
James Harden,HOU,27,G,11,11,34.6,31.0,53.0,58.5,61.3,-2.8
Kevin Love,CLE,28,F,18,18,37.9,60.0,97.0,61.9,64.9,-3.0
Trevor Ariza,HOU,32,F,11,10,28.6,19.0,32.0,59.4,62.5,-3.1
Greg Monroe,MIL,27,C,6,6,51.0,14.0,25.0,56.0,59.2,-3.2
Kawhi Leonard,SAS,26,F,12,12,32.8,21.0,38.0,55.3,58.5,-3.3
Matt Barnes,GSW,37,F,10,7,36.4,7.0,12.0,58.3,61.6,-3.3
JR Smith,CLE,31,G,18,14,23.5,22.0,35.0,62.9,66.3,-3.4
Steven Adams,OKC,23,C,5,5,57.7,25.0,41.0,61.0,64.6,-3.6
Tristan Thompson,CLE,26,C,18,18,34.3,56.0,96.0,58.3,62.4,-4.0
Tyler Zeller,BOS,27,C,9,7,35.1,7.0,13.0,53.8,58.0,-4.1
Kevin Seraphin,IND,27,F-C,4,4,35.1,8.0,13.0,61.5,65.6,-4.1
Rajon Rondo,CHI,31,G,2,2,20.0,2.0,3.0,66.7,70.8,-4.1
Robin Lopez,CHI,29,C,6,6,47.8,20.0,32.0,62.5,66.9,-4.4
Gordon Hayward,UTA,27,F,11,11,28.7,18.0,29.0,62.1,66.8,-4.7
Iman Shumpert,CLE,27,G,16,10,16.3,8.0,14.0,57.1,61.9,-4.7
John Wall,WAS,26,G,13,12,27.3,19.0,35.0,54.3,59.1,-4.8
Zach Randolph,MEM,35,F,6,6,27.9,14.0,24.0,58.3,63.1,-4.8
Jonas Valanciunas,TOR,25,C,10,10,48.4,26.0,45.0,57.8,62.7,-4.9
Tomas Satoransky,WAS,25,G-F,5,2,20.0,1.0,2.0,50.0,54.9,-4.9
Marcin Gortat,WAS,33,C,13,13,48.3,49.0,86.0,57.0,62.1,-5.2
Marc Gasol,MEM,32,C,6,6,40.8,17.0,29.0,58.6,63.8,-5.2
Kelly Olynyk,BOS,26,C-F,18,16,45.5,40.0,71.0,56.3,61.7,-5.4
Clint Capela,HOU,23,C,11,11,61.1,54.0,96.0,56.3,61.9,-5.6
Noah Vonleh,POR,21,F,4,4,34.2,8.0,13.0,61.5,67.1,-5.6
James Michael McAdoo,GSW,24,F,7,7,60.0,5.0,9.0,55.6,61.4,-5.8
Zaza Pachulia,GSW,33,C,15,15,43.8,26.0,46.0,56.5,62.4,-5.9
Giannis Antetokounmpo,MIL,22,F-G,6,6,53.7,20.0,36.0,55.6,61.5,-5.9
Bojan Bogdanovic,WAS,28,G,13,13,41.1,21.0,39.0,53.8,60.3,-6.5
Klay Thompson,GSW,27,G,17,17,29.1,33.0,60.0,55.0,61.6,-6.6
Fred VanVleet,TOR,23,G,4,2,25.0,1.0,2.0,50.0,56.7,-6.7
Ryan Anderson,HOU,29,F,11,11,39.7,34.0,62.0,54.8,62.2,-7.3
Andre Roberson,OKC,25,F,5,5,40.0,19.0,34.0,55.9,63.3,-7.5
Patrick Patterson,TOR,28,F,10,8,31.6,10.0,18.0,55.6,63.1,-7.5
Kyle Anderson,SAS,23,G-F,12,8,32.7,10.0,18.0,55.6,63.3,-7.8
Amir Johnson,BOS,30,F,14,12,50.0,20.0,38.0,52.6,60.7,-8.1
Derrick Favors,UTA,25,F-C,10,10,60.5,30.0,52.0,57.7,65.9,-8.2
John Henson,MIL,26,C-F,1,1,40.0,1.0,2.0,50.0,58.5,-8.5
Dejounte Murray,SAS,20,G,11,8,21.0,9.0,17.0,52.9,61.8,-8.8
Mirza Teletovic,MIL,31,F,3,2,44.4,2.0,4.0,50.0,59.2,-9.2
JaVale McGee,GSW,29,C,16,15,47.0,24.0,47.0,51.1,60.4,-9.3
Jason Terry,MIL,39,G,5,3,28.6,2.0,4.0,50.0,59.3,-9.3
Stephen Curry,GSW,29,G,17,14,15.7,10.0,21.0,47.6,57.1,-9.5
Spencer Hawes,MIL,29,F-C,3,2,66.7,2.0,4.0,50.0,59.5,-9.5
Mike Conley,MEM,29,G,6,4,15.6,6.0,12.0,50.0,59.7,-9.7
Rudy Gobert,UTA,25,C,8,8,45.2,22.0,38.0,57.9,67.7,-9.8
Bryn Forbes,SAS,23,G,6,3,16.7,2.0,4.0,50.0,59.8,-9.8
Enes Freedom,OKC,25,C,5,4,57.7,8.0,15.0,53.3,63.5,-10.1
Taurean Prince,ATL,23,F,6,5,21.7,5.0,10.0,50.0,60.1,-10.1
DeMarre Carroll,TOR,30,F,10,7,32.8,11.0,19.0,57.9,68.1,-10.2
Domantas Sabonis,OKC,21,F,1,1,50.0,1.0,2.0,50.0,60.2,-10.2
Pau Gasol,SAS,36,C,16,16,53.8,40.0,77.0,51.9,62.9,-10.9
Ian Clark,GSW,26,G,15,8,21.8,6.0,12.0,50.0,61.1,-11.1
Draymond Green,GSW,27,F,17,17,37.9,55.0,113.0,48.7,60.3,-11.6
Austin Rivers,LAC,24,G,3,2,15.4,2.0,4.0,50.0,62.1,-12.1
Kevin Durant,GSW,28,F,15,14,35.8,37.0,72.0,51.4,63.6,-12.2
Kelly Oubre Jr.,WAS,21,F,11,10,29.4,7.0,15.0,46.7,58.9,-12.2
Sam Dekker,HOU,23,F,4,3,50.0,3.0,6.0,50.0,63.9,-13.9
Kyle Singler,OKC,29,F,1,1,50.0,1.0,2.0,50.0,64.3,-14.3
Jose Calderon,ATL,35,G,6,3,30.4,3.0,7.0,42.9,57.7,-14.8
Thon Maker,MIL,20,F-C,6,6,52.0,18.0,39.0,46.2,61.0,-14.9
Ian Mahinmi,WAS,30,C,5,5,33.3,4.0,10.0,40.0,56.2,-16.2
Trey Burke,WAS,24,G,3,2,55.6,2.0,5.0,40.0,56.5,-16.5
Al-Farouq Aminu,POR,26,F,4,4,40.7,11.0,22.0,50.0,66.6,-16.6
Serge Ibaka,TOR,27,F,10,10,44.1,26.0,56.0,46.4,63.3,-16.9
Davis Bertans,SAS,24,F,11,8,37.2,7.0,16.0,43.8,61.6,-17.9
LeBron James,CLE,32,F,18,18,38.5,39.0,84.0,46.4,64.9,-18.5
Matthew Dellavedova,MIL,26,G,6,6,25.0,4.0,10.0,40.0,59.0,-19.0
Michael Beasley,MIL,28,F,4,1,36.8,3.0,7.0,42.9,61.8,-19.0
Trey Lyles,UTA,21,F,2,2,66.7,1.0,2.0,50.0,70.3,-20.3
Myles Turner,IND,21,C,4,4,47.7,10.0,21.0,47.6,68.4,-20.8
Wayne Selden,MEM,22,G,6,3,17.2,2.0,5.0,40.0,62.4,-22.4
Paul George,IND,27,F,4,4,35.8,8.0,19.0,42.1,69.2,-27.1
Thaddeus Young,IND,29,F,4,4,20.8,4.0,10.0,40.0,69.0,-29.0
Joel Anthony,SAS,34,C,2,2,71.4,2.0,5.0,40.0,69.1,-29.1
Jerian Grant,CHI,24,G,4,3,15.8,1.0,3.0,33.3,63.1,-29.8
Mike Muscala,ATL,25,F-C,6,5,37.8,4.0,14.0,28.6,58.9,-30.3
Dewayne Dedmon,SAS,27,C,9,6,38.5,4.0,15.0,26.7,57.1,-30.4
Bobby Portis,CHI,22,F,6,4,25.0,4.0,13.0,30.8,62.7,-31.9
Mike Dunleavy,ATL,36,G-F,5,3,26.7,1.0,4.0,25.0,64.3,-39.3
Damian Jones,GSW,22,C,3,1,16.7,0.0,1.0,0.0,42.1,-42.1
Kyle Wiltjer,HOU,24,F,1,1,100.0,0.0,1.0,0.0,52.1,-52.1
Jusuf Nurkic,POR,22,C,1,1,33.3,0.0,2.0,0.0,60.9,-60.9
Tim Quarterman,POR,22,G,2,1,50.0,0.0,1.0,0.0,61.3,-61.3
Derrick Williams,CLE,26,F,6,1,11.1,0.0,1.0,0.0,61.7,-61.7
Norris Cole,OKC,28,G,3,1,11.1,0.0,1.0,0.0,62.0,-62.0
Brandan Wright,MEM,29,F,2,1,25.0,0.0,2.0,0.0,63.4,-63.4
Denzel Valentine,CHI,23,G,2,2,33.3,0.0,2.0,0.0,63.5,-63.5
Lavoy Allen,IND,28,F-C,1,1,33.3,0.0,1.0,0.0,69.3,-69.3
