PLAYER,TEAM,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID
Aaron Brooks,IND,1,7.0,0,1,0.0,0.0,1.0,0.0,0.0,0,201166
Al Horford,BOS,18,610.0,35,68,51.5,25.0,50.0,50.0,69.89999999999999,95,201143
Al-Farouq Aminu,POR,4,113.0,9,18,50.0,7.0,16.0,43.8,69.39999999999999,25,202329
Alex Abrines,OKC,5,80.0,6,18,33.300000000000004,5.0,17.0,29.4,47.199999999999996,17,203518
Allen Crabbe,POR,4,92.0,5,14,35.699999999999996,3.0,11.0,27.3,46.400000000000006,13,203459
Amir Johnson,BOS,14,142.0,1,5,20.0,1.0,3.0,33.300000000000004,30.0,3,101161
Andre Iguodala,GSW,16,419.0,10,38,26.3,8.0,35.0,22.900000000000002,36.8,28,2738
Andre Roberson,OKC,5,185.0,6,16,37.5,6.0,16.0,37.5,56.3,18,203460
Andrew Harrison,MEM,6,119.0,3,7,42.9,3.0,6.0,50.0,64.3,9,1626150
Anthony Morrow,CHI,3,29.0,2,2,100.0,,,,100.0,4,201627
Austin Rivers,LAC,3,90.0,3,4,75.0,3.0,4.0,75.0,112.5,9,203085
Avery Bradley,BOS,18,645.0,39,112,34.8,34.0,93.0,36.6,50.0,112,202340
Blake Griffin,LAC,3,99.0,5,12,41.699999999999996,4.0,6.0,66.7,58.3,14,201933
Bobby Brown,HOU,5,22.0,3,3,100.0,3.0,3.0,100.0,150.0,9,201628
Bobby Portis,CHI,6,121.0,9,19,47.4,6.0,13.0,46.2,63.2,24,1626171
Bojan Bogdanović,WAS,13,264.0,15,43,34.9,13.0,39.0,33.300000000000004,50.0,43,202711
Boris Diaw,UTA,11,203.0,7,18,38.9,6.0,13.0,46.2,55.60000000000001,20,2564
Bradley Beal,WAS,13,505.0,31,89,34.8,17.0,67.0,25.4,44.4,79,203078
Brandan Wright,MEM,2,12.0,1,1,100.0,,,,100.0,2,201148
Brandon Bass,LAC,1,4.0,0,0,,,,,,0,101138
Brandon Jennings,WAS,13,178.0,1,6,16.7,1.0,6.0,16.7,25.0,3,201943
Bryn Forbes,SAS,6,73.0,1,6,16.7,1.0,6.0,16.7,25.0,3,1627854
CJ McCollum,POR,4,140.0,7,13,53.800000000000004,7.0,12.0,58.3,80.80000000000001,21,203468
CJ Miles,IND,4,82.0,5,15,33.300000000000004,5.0,15.0,33.300000000000004,50.0,15,101139
Cameron Payne,CHI,1,4.0,1,1,100.0,1.0,1.0,100.0,150.0,3,1626166
Channing Frye,CLE,12,154.0,24,45,53.300000000000004,20.0,37.0,54.1,75.6,68,101112
Chris Paul,LAC,7,260.0,3,8,37.5,3.0,7.0,42.9,56.3,9,101108
Clint Capela,HOU,11,286.0,0,1,0.0,0.0,1.0,0.0,0.0,0,203991
Cory Joseph,TOR,10,212.0,9,20,45.0,9.0,19.0,47.4,67.5,27,202709
Cristiano Felicio,CHI,6,82.0,0,1,0.0,,,,0.0,0,1626245
Dahntay Jones,CLE,10,33.0,1,1,100.0,1.0,1.0,100.0,150.0,3,2563
Damian Jones,GSW,4,21.0,0,1,0.0,,,,0.0,0,1627745
Damian Lillard,POR,4,151.0,4,11,36.4,2.0,8.0,25.0,45.5,10,203081
Daniel Ochefu,WAS,4,5.0,0,1,0.0,,,,0.0,0,1627849
Danny Green,SAS,16,436.0,25,69,36.199999999999996,25.0,67.0,37.3,54.300000000000004,75,201980
Danté Exum,UTA,7,84.0,4,7,57.099999999999994,4.0,7.0,57.099999999999994,85.7,12,203957
David Lee,SAS,15,245.0,0,4,0.0,0.0,1.0,0.0,0.0,0,101135
David West,GSW,17,221.0,11,23,47.8,1.0,2.0,50.0,50.0,23,2561
Davis Bertans,SAS,13,112.0,8,19,42.1,8.0,18.0,44.4,63.2,24,202722
DeAndre Jordan,LAC,7,264.0,0,0,,0.0,0.0,,,0,201599
DeMar DeRozan,TOR,10,373.0,4,25,16.0,1.0,11.0,9.1,18.0,9,201942
DeMarre Carroll,TOR,10,155.0,7,22,31.8,7.0,21.0,33.300000000000004,47.699999999999996,21,201960
Dejounte Murray,SAS,11,168.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1627749
Delon Wright,TOR,9,92.0,0,3,0.0,0.0,3.0,0.0,0.0,0,1626153
Dennis Schröder,ATL,6,211.0,3,12,25.0,3.0,11.0,27.3,37.5,9,203471
Denzel Valentine,CHI,4,22.0,1,4,25.0,1.0,4.0,25.0,37.5,3,1627756
Deron Williams,CLE,18,262.0,7,24,29.2,7.0,22.0,31.8,43.8,21,101114
Derrick Favors,UTA,11,225.0,4,16,25.0,,,,25.0,8,202324
Derrick Williams,CLE,8,38.0,2,5,40.0,2.0,4.0,50.0,60.0,6,202682
Dewayne Dedmon,SAS,12,97.0,0,1,0.0,,,,0.0,0,203473
Deyonta Davis,MEM,3,11.0,0,0,,,,,,0,1627738
Domantas Sabonis,OKC,2,6.0,0,1,0.0,0.0,1.0,0.0,0.0,0,1627734
Doug McDermott,OKC,5,66.0,7,12,58.3,7.0,12.0,58.3,87.5,21,203926
Draymond Green,GSW,17,593.0,33,78,42.3,32.0,76.0,42.1,62.8,98,203110
Dwight Howard,ATL,6,157.0,0,1,0.0,,,,0.0,0,2730
Dwyane Wade,CHI,6,190.0,4,10,40.0,4.0,7.0,57.099999999999994,60.0,12,2548
Enes Freedom,OKC,5,45.0,0,2,0.0,,,,0.0,0,202683
Eric Gordon,HOU,11,358.0,21,44,47.699999999999996,21.0,44.0,47.699999999999996,71.6,63,201569
Ersan Ilyasova,ATL,6,90.0,1,6,16.7,1.0,4.0,25.0,25.0,3,101141
Evan Turner,POR,4,124.0,4,14,28.599999999999998,4.0,13.0,30.8,42.9,12,202323
Fred VanVleet,TOR,7,29.0,2,4,50.0,2.0,4.0,50.0,75.0,6,1627832
George Hill,UTA,8,281.0,10,23,43.5,9.0,19.0,47.4,63.0,29,201588
Gerald Green,BOS,13,192.0,21,42,50.0,18.0,37.0,48.6,71.39999999999999,60,101123
Giannis Antetokounmpo,MIL,6,243.0,3,9,33.300000000000004,3.0,8.0,37.5,50.0,9,203507
Glenn Robinson III,IND,3,31.0,2,2,100.0,2.0,2.0,100.0,150.0,6,203922
Gordon Hayward,UTA,11,411.0,25,54,46.300000000000004,19.0,38.0,50.0,63.9,69,202330
Greg Monroe,MIL,6,141.0,1,2,50.0,,,,50.0,2,202328
Ian Clark,GSW,16,219.0,12,29,41.4,11.0,28.0,39.300000000000004,60.3,35,203546
Ian Mahinmi,WAS,5,63.0,0,0,,,,,,0,101133
Iman Shumpert,CLE,17,275.0,7,19,36.8,7.0,18.0,38.9,55.300000000000004,21,202697
Isaiah Canaan,CHI,3,95.0,4,13,30.8,4.0,13.0,30.8,46.2,12,203477
Isaiah Taylor,HOU,3,10.0,0,0,,0.0,0.0,,,0,1627819
Isaiah Thomas,BOS,15,521.0,14,35,40.0,13.0,34.0,38.2,58.599999999999994,41,202738
JJ Redick,LAC,7,206.0,7,22,31.8,7.0,17.0,41.199999999999996,47.699999999999996,21,200755
