PLAYER,TEAM,GP,W,L,MIN,FGM,FGA,FG%,3PM,3PA,3P%,eFG%,PTS,PLAYER_ID,TEAM_ID
Aaron Brooks,IND,1,0,1,7.0,1,1,100.0,1.0,1.0,100.0,150.0,3,201166,1610612754
Al Horford,BOS,18,9,9,610.0,11,21,52.400000000000006,1.0,1.0,100.0,54.800000000000004,23,201143,1610612738
Al-Farouq Aminu,POR,4,0,4,113.0,1,3,33.300000000000004,0.0,1.0,0.0,33.300000000000004,2,202329,1610612757
Alex Abrines,OKC,5,1,4,80.0,0,0,,0.0,0.0,,,0,203518,1610612760
Allen Crabbe,POR,4,0,4,92.0,3,6,50.0,0.0,1.0,0.0,50.0,6,203459,1610612757
Amir Johnson,BOS,14,6,8,142.0,0,0,,0.0,0.0,,,0,101161,1610612738
Andre Iguodala,GSW,16,15,1,419.0,5,21,23.799999999999997,0.0,6.0,0.0,23.799999999999997,10,2738,1610612744
Andre Roberson,OKC,5,1,4,185.0,1,1,100.0,1.0,1.0,100.0,150.0,3,203460,1610612760
Andrew Harrison,MEM,6,2,4,119.0,7,14,50.0,2.0,7.0,28.599999999999998,57.099999999999994,16,1626150,1610612763
Anthony Morrow,CHI,3,0,3,29.0,1,4,25.0,,,,25.0,2,201627,1610612741
Austin Rivers,LAC,3,1,2,90.0,2,11,18.2,1.0,8.0,12.5,22.7,5,203085,1610612746
Avery Bradley,BOS,18,9,9,645.0,26,63,41.3,6.0,18.0,33.300000000000004,46.0,58,202340,1610612738
Blake Griffin,LAC,3,2,1,99.0,0,4,0.0,0.0,0.0,,0.0,0,201933,1610612746
Bobby Brown,HOU,5,3,2,22.0,4,14,28.599999999999998,2.0,8.0,25.0,35.699999999999996,10,201628,1610612745
Bobby Portis,CHI,6,2,4,121.0,1,4,25.0,0.0,0.0,,25.0,2,1626171,1610612741
Bojan Bogdanović,WAS,13,7,6,264.0,7,16,43.8,3.0,6.0,50.0,53.1,17,202711,1610612764
Boris Diaw,UTA,11,4,7,203.0,2,6,33.300000000000004,0.0,1.0,0.0,33.300000000000004,4,2564,1610612762
Bradley Beal,WAS,13,7,6,505.0,44,89,49.4,12.0,33.0,36.4,56.2,100,203078,1610612764
Brandan Wright,MEM,2,0,2,12.0,0,1,0.0,,,,0.0,0,201148,1610612763
Brandon Bass,LAC,1,0,1,4.0,0,0,,,,,,0,101138,1610612746
