Player,Team,GP,W,L,MIN,PTS,TOUCHES,Front CTTouches,Time OfPoss,Avg Sec PerTouch,Avg Drib PerTouch,PTS PerTouch,ElbowTouches,PostUps,PaintTouches,PTS PerElbow Touch,PTS PerPost Touch,PTS PerPaint Touch,PLAYER_ID,TEAM_ID
Boris Diaw,UTA,11,4,7,203.0,63,371,252,14.1,2.27,1.04,0.17,15,45,12,0.467,0.133,1.167,2564,1610612762
Bradley Beal,WAS,13,7,6,505.0,323,732,502,38.0,3.11,2.7,0.441,22,22,26,0.955,0.591,1.077,203078,1610612764
Brandan Wright,MEM,2,0,2,12.0,4,16,11,0.4,1.65,1.06,0.25,3,1,5,0.667,0.0,0.4,201148,1610612763
Brandon Bass,LAC,1,0,1,4.0,2,7,5,0.3,2.21,0.57,0.286,1,0,1,0.0,0.0,2.0,101138,1610612746
Brandon Jennings,WAS,13,7,6,178.0,37,337,108,27.3,4.86,5.03,0.11,4,0,4,0.0,0.0,0.5,201943,1610612764
Bryn Forbes,SAS,6,2,4,73.0,20,91,57,4.9,3.21,2.69,0.22,3,0,1,0.0,0.0,0.0,1627854,1610612759
CJ McCollum,POR,4,0,4,140.0,90,221,120,16.0,4.34,3.81,0.407,4,1,8,0.5,0.0,1.0,203468,1610612757
CJ Miles,IND,4,0,4,82.0,29,77,51,1.8,1.38,0.6,0.377,3,0,5,0.667,0.0,0.8,101139,1610612754
Cameron Payne,CHI,1,0,1,4.0,3,8,3,0.5,4.03,3.5,0.375,0,0,0,0.0,0.0,0.0,1626166,1610612741
Channing Frye,CLE,12,11,1,154.0,88,255,139,5.7,1.34,0.18,0.345,9,4,11,0.333,0.0,0.727,101112,1610612739
Chris Paul,LAC,7,3,4,260.0,177,627,209,65.6,6.28,5.89,0.282,12,9,3,0.167,0.667,0.0,101108,1610612746
Clint Capela,HOU,11,6,5,286.0,116,488,219,11.4,1.41,0.3,0.238,40,5,116,0.425,0.8,0.81,203991,1610612745
Cory Joseph,TOR,10,4,6,212.0,79,435,180,34.5,4.76,5.04,0.182,2,1,6,0.0,0.0,0.333,202709,1610612761
Cristiano Felicio,CHI,6,2,4,82.0,19,94,50,2.2,1.39,0.17,0.202,11,2,21,0.364,0.0,0.81,1626245,1610612741
Dahntay Jones,CLE,10,8,2,33.0,16,39,24,2.4,3.74,2.31,0.41,1,2,2,0.0,0.0,0.0,2563,1610612739
Damian Jones,GSW,4,4,0,21.0,7,26,20,1.0,2.26,0.96,0.269,1,5,5,2.0,0.4,0.6,1627745,1610612744
Damian Lillard,POR,4,0,4,151.0,111,332,101,36.4,6.58,6.4,0.334,6,0,6,0.667,0.0,2.0,203081,1610612757
Daniel Ochefu,WAS,4,1,3,5.0,0,5,2,0.1,0.98,0.2,0.0,0,0,0,0.0,0.0,0.0,1627849,1610612764
Danny Green,SAS,16,8,8,436.0,124,597,349,18.6,1.87,0.86,0.208,7,0,10,0.857,0.0,0.5,201980,1610612759
Danté Exum,UTA,7,3,4,84.0,32,111,66,6.2,3.36,2.94,0.288,1,0,5,2.0,0.0,0.4,203957,1610612762
David Lee,SAS,15,8,7,245.0,61,363,177,8.7,1.45,0.37,0.168,19,21,54,0.526,0.381,0.833,101135,1610612759
David West,GSW,17,16,1,221.0,76,412,277,12.2,1.77,0.43,0.184,26,53,24,0.462,0.189,0.792,2561,1610612744
DeAndre Jordan,LAC,7,3,4,264.0,108,400,184,8.7,1.31,0.21,0.27,14,7,84,0.5,0.286,1.0,201599,1610612746
DeMar DeRozan,TOR,10,4,6,373.0,224,623,371,51.9,5.0,4.35,0.36,16,11,13,0.625,0.455,0.462,201942,1610612761
DeMarre Carroll,TOR,10,4,6,155.0,42,181,106,4.7,1.57,0.82,0.232,1,0,7,0.0,0.0,0.571,201960,1610612761
Dejounte Murray,SAS,11,4,7,168.0,63,394,141,30.3,4.61,4.0,0.16,6,0,12,0.667,0.0,0.667,1627749,1610612759
Delon Wright,TOR,9,4,5,92.0,25,164,75,12.6,4.6,4.51,0.152,0,1,5,0.0,0.0,0.8,1626153,1610612761
Dennis Schröder,ATL,6,2,4,211.0,148,546,188,52.6,5.78,5.2,0.271,2,1,6,0.0,0.0,0.333,203471,1610612737
Denzel Valentine,CHI,4,1,3,22.0,5,28,16,1.3,2.86,2.25,0.179,0,0,1,0.0,0.0,2.0,1627756,1610612741
Deron Williams,CLE,18,13,5,262.0,78,535,200,36.4,4.08,3.69,0.146,4,0,5,0.0,0.0,0.8,101114,1610612739
Derrick Favors,UTA,11,4,7,225.0,83,362,193,8.4,1.4,0.24,0.229,28,8,59,0.857,0.125,1.119,202324,1610612762
Derrick Williams,CLE,8,6,2,38.0,21,57,27,3.1,3.24,2.18,0.368,1,2,4,0.0,1.0,0.0,202682,1610612739
Dewayne Dedmon,SAS,12,6,6,97.0,45,124,71,2.9,1.41,0.3,0.363,13,3,43,0.615,0.667,0.791,203473,1610612759
Deyonta Davis,MEM,3,1,2,11.0,7,13,6,0.2,0.8,0.0,0.538,0,1,5,0.0,1.0,1.0,1627738,1610612763
Domantas Sabonis,OKC,2,0,2,6.0,4,12,8,0.4,2.22,1.33,0.333,2,3,3,0.0,0.667,0.0,1627734,1610612760
Doug McDermott,OKC,5,1,4,66.0,25,65,50,1.8,1.65,0.4,0.385,0,0,1,0.0,0.0,0.0,203926,1610612760
Draymond Green,GSW,17,16,1,593.0,222,1344,648,44.9,2.01,1.13,0.165,28,52,63,0.321,0.346,0.762,203110,1610612744
Dwight Howard,ATL,6,2,4,157.0,48,286,148,7.4,1.55,0.31,0.168,19,14,54,0.053,0.929,0.889,2730,1610612737
Dwyane Wade,CHI,6,2,4,190.0,90,306,159,22.6,4.44,3.85,0.294,8,8,11,0.25,0.25,1.091,2548,1610612741
Dāvis Bertāns,SAS,13,5,8,112.0,36,162,89,3.8,1.4,0.47,0.222,3,1,6,0.0,0.0,0.667,202722,1610612759
Enes Freedom,OKC,5,1,4,45.0,24,58,39,2.3,2.34,0.79,0.414,3,21,13,0.667,0.286,1.385,202683,1610612760
Eric Gordon,HOU,11,6,5,358.0,142,375,237,15.7,2.52,1.81,0.379,7,2,8,0.143,1.0,0.375,201569,1610612745
Ersan Ilyasova,ATL,6,2,4,90.0,24,149,72,3.7,1.49,0.44,0.161,8,3,17,0.5,0.667,0.706,101141,1610612737
Evan Turner,POR,4,0,4,124.0,41,195,118,11.3,3.47,2.56,0.21,2,7,5,0.0,0.571,0.6,202323,1610612757
Fred VanVleet,TOR,7,1,6,29.0,14,49,29,3.3,3.98,3.88,0.286,0,0,0,0.0,0.0,0.0,1627832,1610612761
George Hill,UTA,8,4,4,281.0,125,597,215,54.4,5.47,5.1,0.209,1,1,8,0.0,0.0,1.25,201588,1610612762
Gerald Green,BOS,13,7,6,192.0,97,216,151,8.4,2.34,1.18,0.449,4,0,3,0.5,0.0,0.333,101123,1610612738
Giannis Antetokounmpo,MIL,6,2,4,243.0,149,606,313,37.6,3.73,2.5,0.246,19,15,38,0.263,0.8,0.632,203507,1610612749
Glenn Robinson III,IND,3,0,3,31.0,15,27,15,0.6,1.44,0.71,0.556,1,0,2,2.0,0.0,1.5,203922,1610612754
Gordon Hayward,UTA,11,4,7,411.0,265,709,493,44.5,3.77,2.95,0.374,23,17,17,0.739,0.353,0.882,202330,1610612762
Greg Monroe,MIL,6,2,4,141.0,79,210,161,7.6,2.16,0.61,0.376,39,33,54,0.282,0.455,0.963,202328,1610612749
Ian Clark,GSW,16,15,1,219.0,109,359,237,14.9,2.5,2.07,0.304,6,0,17,1.5,0.0,1.0,203546,1610612744
Ian Mahinmi,WAS,5,3,2,63.0,14,87,52,2.3,1.62,0.46,0.161,11,3,14,0.182,0.667,0.429,101133,1610612764
Iman Shumpert,CLE,17,12,5,275.0,74,253,134,11.7,2.79,2.09,0.292,3,0,8,0.0,0.0,0.25,202697,1610612739
Isaiah Canaan,CHI,3,0,3,95.0,35,125,74,6.7,3.21,2.86,0.28,0,0,1,0.0,0.0,2.0,203477,1610612741
Isaiah Taylor,HOU,3,1,2,10.0,0,18,8,0.9,2.99,2.56,0.0,0,0,1,0.0,0.0,0.0,1627819,1610612745
Isaiah Thomas,BOS,15,8,7,521.0,349,1209,451,116.0,5.75,5.58,0.289,6,2,6,0.333,0.0,0.0,202738,1610612738
JJ Redick,LAC,7,3,4,206.0,64,202,166,6.0,1.79,1.16,0.317,3,0,2,0.667,0.0,2.0,200755,1610612746
JR Smith,CLE,18,13,5,487.0,145,461,273,15.6,2.03,1.19,0.315,3,2,10,1.667,1.5,0.8,2747,1610612739
JaMychal Green,MEM,6,2,4,118.0,44,148,67,4.3,1.74,0.55,0.297,5,0,9,0.8,0.0,0.667,203210,1610612763
JaVale McGee,GSW,16,15,1,149.0,95,196,125,3.6,1.11,0.19,0.485,13,4,59,0.692,0.75,1.271,201580,1610612744
Jae Crowder,BOS,18,9,9,596.0,245,994,611,28.1,1.7,0.77,0.246,19,7,56,0.895,1.286,1.107,203109,1610612738
Jake Layman,POR,2,0,2,16.0,6,14,11,0.5,2.26,1.57,0.429,0,0,0,0.0,0.0,0.0,1627774,1610612757
Jakob Poeltl,TOR,6,2,4,26.0,10,32,18,0.7,1.32,0.28,0.313,1,2,12,0.0,0.0,0.833,1627751,1610612761
Jamal Crawford,LAC,7,3,4,196.0,88,251,135,17.4,4.15,3.81,0.351,3,0,3,1.333,0.0,0.667,2037,1610612746
James Ennis III,MEM,6,2,4,159.0,50,189,127,7.0,2.23,1.18,0.265,3,3,8,0.0,1.333,0.875,203516,1610612763
James Harden,HOU,11,6,5,407.0,313,940,234,106.8,6.82,6.14,0.333,8,12,13,0.25,0.5,0.769,201935,1610612745
James Jones,CLE,8,6,2,30.0,2,38,17,1.1,1.7,0.31,0.053,1,1,1,0.0,0.0,2.0,2592,1610612739
James Michael McAdoo,GSW,13,12,1,56.0,24,99,65,2.4,1.46,0.32,0.242,4,2,11,0.5,0.0,0.909,203949,1610612744
James Young,BOS,10,5,5,39.0,15,52,40,1.3,1.44,0.46,0.288,0,1,0,0.0,0.0,0.0,203923,1610612738
Jarell Martin,MEM,3,1,2,10.0,2,16,6,0.4,1.58,0.31,0.125,0,1,2,0.0,0.0,0.0,1626185,1610612763
Jason Smith,WAS,13,7,6,157.0,51,268,118,6.2,1.4,0.22,0.19,19,5,24,0.632,0.0,0.917,201160,1610612764
Jason Terry,MIL,6,2,4,68.0,15,87,46,3.0,2.05,1.13,0.172,4,0,1,0.0,0.0,0.0,1891,1610612749
Jaylen Brown,BOS,17,8,9,215.0,85,312,198,11.6,2.23,1.5,0.272,6,10,23,0.667,0.4,0.826,1627759,1610612738
Jeff Teague,IND,4,0,4,142.0,68,277,87,27.8,6.02,5.79,0.245,1,1,1,2.0,1.0,0.0,201952,1610612754
Jeff Withey,UTA,3,2,1,21.0,5,38,20,1.1,1.66,0.34,0.132,2,1,3,0.5,0.0,0.333,203481,1610612762
Jerami Grant,OKC,5,1,4,111.0,46,160,72,3.6,1.35,0.34,0.288,10,2,13,0.4,0.0,1.077,203924,1610612760
Jerian Grant,CHI,5,2,3,52.0,16,101,41,7.9,4.67,4.29,0.158,0,1,1,0.0,0.0,0.0,1626170,1610612741
Jimmy Butler III,CHI,6,2,4,239.0,136,416,225,32.2,4.64,3.52,0.327,16,16,28,0.5,0.563,0.714,202710,1610612741
Joe Ingles,UTA,11,4,7,333.0,71,427,277,22.4,3.14,2.23,0.166,3,3,7,0.667,0.0,0.571,204060,1610612762
Joe Johnson,UTA,11,4,7,326.0,142,557,326,32.1,3.46,2.66,0.255,10,19,7,0.4,0.105,0.0,2207,1610612762
Joel Anthony,SAS,3,1,2,15.0,6,14,7,0.3,1.28,0.14,0.429,0,0,6,0.0,0.0,1.0,201202,1610612759
Joel Bolomboy,UTA,2,0,2,9.0,4,10,7,0.3,1.89,0.7,0.4,0,0,5,0.0,0.0,0.8,1627762,1610612762
Joffrey Lauvergne,CHI,3,0,3,26.0,14,43,30,1.5,2.12,0.69,0.326,7,5,9,0.0,1.2,0.889,203530,1610612741
John Henson,MIL,2,0,2,12.0,3,17,11,0.4,1.35,0.35,0.176,3,0,6,0.0,0.0,0.5,203089,1610612749
John Wall,WAS,13,7,6,507.0,353,1220,356,139.7,6.87,6.16,0.289,13,7,10,0.308,0.0,0.8,202322,1610612764
Jonas Jerebko,BOS,12,6,6,128.0,43,234,134,5.7,1.46,0.48,0.184,1,0,12,2.0,0.0,1.333,201973,1610612738
Jonas Valančiūnas,TOR,10,4,6,226.0,112,396,190,11.4,1.72,0.36,0.283,22,37,57,0.909,0.595,0.982,202685,1610612761
Jonathon Simmons,SAS,15,7,8,306.0,158,488,332,28.2,3.47,2.91,0.324,5,2,18,0.8,1.0,0.833,203613,1610612759
Jordan Mickey,BOS,2,0,2,18.0,4,29,13,0.9,1.92,1.17,0.138,1,2,2,2.0,1.0,0.0,1626175,1610612738
Jose Calderon,ATL,6,2,4,75.0,26,181,80,12.0,3.98,3.8,0.144,2,0,3,0.0,0.0,0.667,101181,1610612737
Jusuf Nurkić,POR,1,0,1,17.0,2,46,24,1.4,1.79,0.76,0.043,2,5,1,1.0,0.4,2.0,203994,1610612757
Kawhi Leonard,SAS,12,7,5,429.0,332,744,426,62.5,5.04,4.65,0.446,16,19,27,0.563,0.684,1.148,202695,1610612759
Kelly Olynyk,BOS,18,9,9,346.0,165,658,400,18.4,1.68,0.61,0.251,21,18,59,0.905,0.389,0.864,203482,1610612738
Kelly Oubre Jr.,WAS,12,6,6,184.0,70,183,111,5.0,1.63,0.55,0.383,7,1,14,0.857,0.0,1.071,1626162,1610612764
Kent Bazemore,ATL,6,2,4,150.0,59,244,148,10.5,2.59,1.88,0.242,2,0,7,0.0,0.0,1.143,203145,1610612737
Kevin Durant,GSW,15,14,1,533.0,428,886,535,45.7,3.1,2.17,0.483,21,53,38,0.952,0.717,1.263,201142,1610612744
Kevin Love,CLE,18,13,5,578.0,303,988,510,26.6,1.61,0.39,0.307,32,70,75,0.406,0.714,0.8,201567,1610612739
Kevin Seraphin,IND,4,0,4,59.0,29,82,55,2.2,1.59,0.61,0.354,17,2,21,0.353,2.0,0.714,202338,1610612754
Khris Middleton,MIL,6,2,4,231.0,87,378,231,18.3,2.9,2.11,0.23,9,16,7,0.444,0.625,0.286,203114,1610612749
Klay Thompson,GSW,17,16,1,596.0,255,682,501,26.4,2.33,1.62,0.374,24,24,32,0.833,0.875,0.781,202691,1610612744
Kris Humphries,ATL,1,1,0,3.0,0,6,5,0.4,4.15,0.17,0.0,0,0,0,0.0,0.0,0.0,2743,1610612737
Kyle Anderson,SAS,15,7,8,195.0,83,299,166,11.4,2.3,1.27,0.278,8,6,28,1.125,0.167,1.0,203937,1610612759
Kyle Korver,CLE,18,13,5,326.0,105,274,184,5.7,1.26,0.3,0.383,3,0,3,0.667,0.0,0.667,2594,1610612739
Kyle Lowry,TOR,8,4,4,300.0,126,617,270,51.1,4.96,4.75,0.204,3,1,8,0.0,0.0,0.375,200768,1610612761
Kyle Singler,OKC,1,0,1,10.0,0,7,1,0.1,1.23,0.0,0.0,0,0,0,0.0,0.0,0.0,202713,1610612760
Kyle Wiltjer,HOU,1,1,0,5.0,3,9,6,0.2,1.63,0.67,0.333,0,0,0,0.0,0.0,0.0,1627787,1610612745
Kyrie Irving,CLE,18,13,5,653.0,466,1319,480,115.7,5.26,5.09,0.353,18,9,30,0.889,0.0,0.533,202681,1610612739
LaMarcus Aldridge,SAS,16,8,8,537.0,264,810,596,27.3,2.02,0.92,0.326,44,192,116,0.341,0.583,0.871,200746,1610612759
Lance Stephenson,IND,4,0,4,107.0,64,193,72,17.7,5.5,5.17,0.332,2,1,1,1.0,2.0,0.0,202362,1610612754
Lavoy Allen,IND,3,0,3,11.0,0,10,3,0.2,1.33,0.1,0.0,0,0,0,0.0,0.0,0.0,202730,1610612754
LeBron James,CLE,18,13,5,744.0,591,1707,769,135.4,4.76,3.49,0.346,42,63,69,0.595,0.46,0.913,2544,1610612739
Lou Williams,HOU,11,6,5,272.0,138,316,182,18.9,3.6,3.16,0.437,1,0,7,0.0,0.0,1.143,101150,1610612745
Luc Mbah a Moute,LAC,7,3,4,224.0,53,202,132,5.5,1.62,0.71,0.262,5,1,18,0.2,0.0,0.667,201601,1610612746
Lucas Nogueira,TOR,3,1,2,7.0,3,18,11,0.3,1.05,0.39,0.167,1,0,5,2.0,0.0,0.4,203512,1610612761
Malcolm Brogdon,MIL,6,2,4,183.0,54,323,175,19.4,3.6,3.5,0.167,5,2,5,0.4,0.0,0.4,1627763,1610612749
Malcolm Delaney,ATL,1,1,0,3.0,8,9,4,0.7,4.47,3.67,0.889,0,0,0,0.0,0.0,0.0,1627098,1610612737
Manu Ginobili,SAS,16,8,8,284.0,106,439,293,22.7,3.1,2.34,0.241,6,0,12,0.333,0.0,0.5,1938,1610612759
Marc Gasol,MEM,6,2,4,240.0,116,469,326,17.6,2.26,0.77,0.247,48,50,19,0.438,0.5,0.474,201188,1610612763
Marcin Gortat,WAS,13,7,6,409.0,105,563,262,12.9,1.38,0.29,0.187,46,21,120,0.457,0.524,0.75,101162,1610612764
Marcus Smart,BOS,18,9,9,538.0,155,1075,536,70.6,3.94,3.04,0.144,13,23,44,0.308,0.174,0.386,203935,1610612738
Markieff Morris,WAS,13,7,6,373.0,157,491,321,12.7,1.56,0.51,0.32,37,41,51,0.432,0.61,0.667,202693,1610612764
Marreese Speights,LAC,7,3,4,98.0,46,155,82,3.7,1.45,0.28,0.297,2,5,8,1.0,1.2,1.375,201578,1610612746
Matt Barnes,GSW,12,11,1,61.0,9,116,69,3.4,1.78,0.47,0.078,3,0,4,0.667,0.0,1.0,2440,1610612744
Matthew Dellavedova,MIL,6,2,4,159.0,46,299,137,24.1,4.85,4.79,0.154,3,4,4,0.0,0.0,0.25,203521,1610612749
Maurice Harkless,POR,4,0,4,99.0,29,107,60,2.9,1.6,0.68,0.271,3,4,25,1.333,0.0,0.64,203090,1610612757
Meyers Leonard,POR,3,0,3,30.0,2,39,24,1.1,1.66,0.39,0.051,3,0,3,0.667,0.0,0.667,203086,1610612757
Michael Beasley,MIL,4,2,2,48.0,17,80,46,3.0,2.24,1.06,0.213,4,1,7,0.5,0.0,0.286,201563,1610612749
Michael Carter-Williams,CHI,5,1,4,53.0,14,102,37,8.2,4.82,4.53,0.137,1,1,2,1.0,0.0,1.5,203487,1610612741
Mike Conley,MEM,6,2,4,224.0,148,502,192,50.0,5.98,6.06,0.295,5,1,4,0.4,0.0,0.0,201144,1610612763
Mike Dunleavy,ATL,6,2,4,53.0,12,58,41,1.6,1.65,0.74,0.207,1,0,4,0.0,0.0,1.0,2399,1610612737
Mike Muscala,ATL,6,2,4,81.0,17,103,51,1.9,1.13,0.12,0.165,8,1,13,0.25,0.0,0.846,203488,1610612737
Mirza Teletovic,MIL,3,1,2,27.0,3,48,17,1.2,1.49,0.48,0.063,0,1,0,0.0,0.0,0.0,203141,1610612749
Monta Ellis,IND,4,0,4,76.0,22,92,71,4.7,3.06,2.15,0.239,2,0,0,1.0,0.0,0.0,101145,1610612754
Montrezl Harrell,HOU,5,3,2,21.0,5,40,22,1.5,2.27,1.03,0.125,2,1,1,0.5,1.0,1.0,1626149,1610612745
Myles Turner,IND,4,0,4,133.0,43,210,104,4.5,1.28,0.23,0.205,26,3,24,0.385,0.333,0.75,1626167,1610612754
Nene,HOU,9,6,3,161.0,90,253,122,7.0,1.67,0.43,0.356,27,8,42,1.074,0.75,1.024,2403,1610612745
Nikola Mirotic,CHI,6,2,4,162.0,52,327,152,8.4,1.55,0.44,0.159,2,5,9,1.0,0.8,0.667,202703,1610612741
Noah Vonleh,POR,4,0,4,100.0,18,129,58,3.0,1.37,0.35,0.14,6,1,15,0.5,1.0,1.0,203943,1610612757
Norman Powell,TOR,9,3,6,227.0,105,307,180,15.4,3.01,2.47,0.342,1,0,9,2.0,0.0,0.667,1626181,1610612761
Norris Cole,OKC,4,1,3,25.0,5,41,11,4.9,7.19,7.1,0.122,0,0,0,0.0,0.0,0.0,202708,1610612760
Otto Porter Jr.,WAS,13,7,6,428.0,158,563,297,17.8,1.9,0.68,0.281,18,8,34,0.889,1.25,0.824,203490,1610612764
P.J. Tucker,TOR,10,4,6,251.0,50,320,172,8.0,1.5,0.62,0.156,5,0,30,0.0,0.0,0.267,200782,1610612761
Pascal Siakam,TOR,2,0,2,10.0,0,18,8,0.5,1.62,0.61,0.0,0,1,3,0.0,0.0,0.0,1627783,1610612761
Pat Connaughton,POR,3,0,3,24.0,7,33,21,1.6,2.89,2.18,0.212,0,0,1,0.0,0.0,0.0,1626192,1610612757
Patrick Beverley,HOU,11,6,5,325.0,122,514,230,34.6,4.03,3.78,0.237,4,0,19,0.0,0.0,0.684,201976,1610612745
Patrick McCaw,GSW,15,14,1,181.0,61,272,172,10.8,2.38,1.73,0.224,4,0,11,1.0,0.0,0.545,1627775,1610612744
Patrick Patterson,TOR,10,4,6,185.0,34,260,134,5.3,1.21,0.29,0.131,1,1,3,0.0,0.0,1.333,202335,1610612761
Patty Mills,SAS,16,8,8,416.0,165,841,341,62.9,4.49,4.75,0.196,2,1,6,0.0,2.0,0.333,201988,1610612759
Pau Gasol,SAS,16,8,8,365.0,123,675,369,17.2,1.53,0.35,0.182,45,55,80,0.444,0.182,0.9,2200,1610612759
Paul George,IND,4,0,4,172.0,112,298,194,16.3,3.29,2.41,0.376,6,10,9,0.333,0.4,0.222,202331,1610612754
Paul Millsap,ATL,6,2,4,219.0,146,452,306,17.2,2.29,1.22,0.323,29,55,30,0.207,0.564,1.0,200794,1610612737
Paul Pierce,LAC,7,3,4,101.0,21,133,71,5.0,2.25,0.91,0.158,1,2,2,0.0,0.0,0.0,1718,1610612746
Paul Zipser,CHI,6,2,4,136.0,44,154,94,6.7,2.63,1.87,0.286,4,2,2,0.5,0.0,1.0,1627835,1610612741
Rajon Rondo,CHI,2,2,0,67.0,23,194,76,15.1,4.67,4.36,0.119,6,3,9,0.333,0.0,0.222,200765,1610612741
Rashad Vaughn,MIL,3,2,1,10.0,6,11,6,0.4,2.44,1.55,0.545,0,0,0,0.0,0.0,0.0,1626173,1610612749
Raul Neto,UTA,9,3,6,60.0,23,108,42,8.1,4.5,4.58,0.213,0,0,2,0.0,0.0,2.0,203526,1610612762
Raymond Felton,LAC,7,3,4,127.0,39,173,77,11.6,4.03,3.7,0.225,1,0,1,0.0,0.0,0.0,101109,1610612746
Richard Jefferson,CLE,14,9,5,179.0,55,227,139,8.2,2.16,0.94,0.242,14,3,20,0.071,0.667,0.5,2210,1610612739
Robin Lopez,CHI,6,2,4,162.0,76,166,130,4.8,1.73,0.5,0.458,14,16,51,0.143,1.125,0.941,201577,1610612741
Rodney Hood,UTA,11,4,7,277.0,98,309,219,15.4,2.99,2.25,0.317,4,0,4,1.0,0.0,1.25,203918,1610612762
Rudy Gobert,UTA,9,4,5,246.0,104,447,255,11.1,1.49,0.26,0.233,40,5,88,0.575,0.0,0.784,203497,1610612762
Russell Westbrook,OKC,5,1,4,194.0,187,542,168,59.5,6.59,6.11,0.345,4,4,12,0.0,0.5,0.833,201566,1610612760
Ryan Anderson,HOU,11,6,5,336.0,103,409,238,9.4,1.38,0.47,0.252,4,6,20,0.0,0.0,1.2,201583,1610612745
Sam Dekker,HOU,4,2,2,31.0,9,39,22,0.9,1.36,0.56,0.231,2,0,4,0.0,0.0,0.0,1626155,1610612745
Semaj Christon,OKC,2,0,2,21.0,5,58,12,5.5,5.64,5.58,0.086,0,0,0,0.0,0.0,0.0,203902,1610612760
Serge Ibaka,TOR,10,4,6,306.0,143,415,273,10.2,1.48,0.32,0.345,26,13,43,0.731,0.538,1.14,201586,1610612761
Shabazz Napier,POR,4,0,4,47.0,27,88,43,6.9,4.72,3.94,0.307,0,0,1,0.0,0.0,0.0,203894,1610612757
Shaun Livingston,GSW,14,13,1,220.0,73,352,189,17.8,3.04,2.42,0.207,18,14,26,0.333,1.0,0.692,2733,1610612744
Sheldon Mac,WAS,7,3,4,17.0,14,15,9,0.6,2.43,1.73,0.933,0,0,0,0.0,0.0,0.0,1627815,1610612764
Shelvin Mack,UTA,9,3,6,155.0,54,322,131,25.6,4.77,4.63,0.168,2,0,5,0.0,0.0,0.0,202714,1610612762
Spencer Hawes,MIL,3,2,1,17.0,5,32,22,1.0,1.86,0.63,0.156,1,0,2,0.0,0.0,1.0,201150,1610612749
Stephen Curry,GSW,17,16,1,601.0,477,1346,498,98.0,4.37,4.14,0.354,17,3,35,0.706,1.0,0.457,201939,1610612744
Steven Adams,OKC,5,1,4,157.0,40,158,84,3.9,1.47,0.48,0.253,17,17,35,0.588,0.353,0.771,203500,1610612760
Taj Gibson,OKC,5,1,4,118.0,49,124,71,4.2,2.05,0.58,0.395,6,26,14,0.667,0.462,1.0,201959,1610612760
Taurean Prince,ATL,6,2,4,187.0,67,209,149,7.3,2.09,1.23,0.321,6,0,17,0.667,0.0,0.824,1627752,1610612737
Terry Rozier,BOS,17,9,8,277.0,96,515,213,35.5,4.14,3.91,0.186,6,0,13,0.333,0.0,0.769,1626179,1610612738
Thabo Sefolosha,ATL,4,2,2,9.0,1,13,8,0.6,2.83,1.15,0.077,0,0,1,0.0,0.0,0.0,200757,1610612737
