PLAYER,TEAM,GP,W,L,MIN,Touches,PostUps,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%,PLAYER_ID,TEAM_ID
Aaron Brooks,IND,1,0,1,7.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201166,1610612754
Al Horford,BOS,18,9,9,610.0,1206,103,33,50,66.0,7,8,87.5,75,72.8,41,39.800000000000004,13,12.6,4,3.9,3,2.9000000000000004,201143,1610612738
Al-Farouq Aminu,POR,4,0,4,113.0,170,11,2,4,50.0,0,2,0.0,4,36.4,5,45.5,0,0.0,1,9.1,0,0.0,202329,1610612757
Alex Abrines,OKC,5,1,4,80.0,92,3,1,2,50.0,0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,0,0.0,203518,1610612760
Allen Crabbe,POR,4,0,4,92.0,89,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,203459,1610612757
Amir Johnson,BOS,14,6,8,142.0,178,40,14,24,58.3,1,4,25.0,31,77.5,13,32.5,0,0.0,1,2.5,2,5.0,101161,1610612738
Andre Iguodala,GSW,16,15,1,419.0,726,39,16,18,88.9,2,4,50.0,34,87.2,18,46.2,3,7.7,0,0.0,2,5.1,2738,1610612744
Andre Roberson,OKC,5,1,4,185.0,243,35,11,17,64.7,2,4,50.0,24,68.60000000000001,13,37.1,3,8.6,2,5.7,2,5.7,203460,1610612760
Andrew Harrison,MEM,6,2,4,119.0,228,3,0,1,0.0,0,0,0.0,0,0.0,2,66.7,0,0.0,0,0.0,0,0.0,1626150,1610612763
Anthony Morrow,CHI,3,0,3,29.0,23,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,201627,1610612741
Austin Rivers,LAC,3,1,2,90.0,104,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,203085,1610612746
Avery Bradley,BOS,18,9,9,645.0,792,42,22,31,71.0,2,4,50.0,47,111.9,5,11.899999999999999,1,2.4,4,9.5,1,2.4,202340,1610612738
Blake Griffin,LAC,3,2,1,99.0,237,12,4,6,66.7,2,2,100.0,10,83.3,4,33.300000000000004,0,0.0,0,0.0,1,8.3,201933,1610612746
Bobby Brown,HOU,5,3,2,22.0,63,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,201628,1610612745
Bobby Portis,CHI,6,2,4,121.0,195,6,4,5,80.0,0,0,0.0,8,133.29999999999998,0,0.0,0,0.0,1,16.7,0,0.0,1626171,1610612741
Bojan Bogdanović,WAS,13,7,6,264.0,299,21,7,9,77.8,4,4,100.0,18,85.7,5,23.799999999999997,0,0.0,2,9.5,2,9.5,202711,1610612764
Boris Diaw,UTA,11,4,7,203.0,371,12,7,8,87.5,0,0,0.0,14,116.7,3,25.0,0,0.0,0,0.0,0,0.0,2564,1610612762
Bradley Beal,WAS,13,7,6,505.0,732,26,12,18,66.7,3,4,75.0,28,107.69999999999999,6,23.1,1,3.8,0,0.0,2,7.7,203078,1610612764
Brandan Wright,MEM,2,0,2,12.0,16,5,1,2,50.0,0,0,0.0,2,40.0,1,20.0,0,0.0,1,20.0,0,0.0,201148,1610612763
Brandon Bass,LAC,1,0,1,4.0,7,1,1,1,100.0,0,0,0.0,2,200.0,0,0.0,0,0.0,0,0.0,0,0.0,101138,1610612746
Brandon Jennings,WAS,13,7,6,178.0,337,4,1,1,100.0,0,0,0.0,2,50.0,3,75.0,0,0.0,0,0.0,0,0.0,201943,1610612764
Bryn Forbes,SAS,6,2,4,73.0,91,1,0,0,0.0,0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,1627854,1610612759
CJ McCollum,POR,4,0,4,140.0,221,8,2,4,50.0,4,4,100.0,8,100.0,2,25.0,0,0.0,0,0.0,1,12.5,203468,1610612757
CJ Miles,IND,4,0,4,82.0,77,5,2,2,100.0,0,0,0.0,4,80.0,3,60.0,0,0.0,0,0.0,0,0.0,101139,1610612754
Cameron Payne,CHI,1,0,1,4.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1626166,1610612741
Channing Frye,CLE,12,11,1,154.0,255,11,4,6,66.7,0,0,0.0,8,72.7,4,36.4,2,18.2,1,9.1,0,0.0,101112,1610612739
Chris Paul,LAC,7,3,4,260.0,627,3,0,0,0.0,0,0,0.0,0,0.0,3,100.0,1,33.300000000000004,0,0.0,0,0.0,101108,1610612746
Clint Capela,HOU,11,6,5,286.0,488,116,37,62,59.699999999999996,17,24,70.8,94,81.0,27,23.3,6,5.2,9,7.8,12,10.299999999999999,203991,1610612745
Cory Joseph,TOR,10,4,6,212.0,435,6,1,2,50.0,0,0,0.0,2,33.300000000000004,3,50.0,0,0.0,0,0.0,0,0.0,202709,1610612761
Cristiano Felicio,CHI,6,2,4,82.0,94,21,8,12,66.7,1,2,50.0,17,81.0,6,28.599999999999998,1,4.8,1,4.8,1,4.8,1626245,1610612741
Dahntay Jones,CLE,10,8,2,33.0,39,2,0,1,0.0,0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,2563,1610612739
Damian Jones,GSW,4,4,0,21.0,26,5,1,2,50.0,1,2,50.0,3,60.0,2,40.0,0,0.0,0,0.0,1,20.0,1627745,1610612744
Damian Lillard,POR,4,0,4,151.0,332,6,6,6,100.0,0,0,0.0,12,200.0,0,0.0,0,0.0,0,0.0,0,0.0,203081,1610612757
Daniel Ochefu,WAS,4,1,3,5.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1627849,1610612764
Danny Green,SAS,16,8,8,436.0,597,10,2,3,66.7,1,2,50.0,5,50.0,5,50.0,0,0.0,1,10.0,0,0.0,201980,1610612759
Danté Exum,UTA,7,3,4,84.0,111,5,1,3,33.300000000000004,0,0,0.0,2,40.0,2,40.0,0,0.0,0,0.0,0,0.0,203957,1610612762
David Lee,SAS,15,8,7,245.0,363,54,20,31,64.5,4,6,66.7,45,83.3,18,33.300000000000004,2,3.6999999999999997,2,3.6999999999999997,3,5.6000000000000005,101135,1610612759
David West,GSW,17,16,1,221.0,412,24,9,11,81.8,0,0,0.0,19,79.2,9,37.5,3,12.5,2,8.3,0,0.0,2561,1610612744
Davis Bertans,SAS,13,5,8,112.0,162,6,2,3,66.7,0,0,0.0,4,66.7,3,50.0,0,0.0,0,0.0,0,0.0,202722,1610612759
DeAndre Jordan,LAC,7,3,4,264.0,400,84,35,51,68.60000000000001,14,27,51.9,84,100.0,10,11.899999999999999,2,2.4,5,6.0,11,13.100000000000001,201599,1610612746
DeMar DeRozan,TOR,10,4,6,373.0,623,13,1,4,25.0,4,4,100.0,6,46.2,5,38.5,1,7.7,0,0.0,2,15.4,201942,1610612761
DeMarre Carroll,TOR,10,4,6,155.0,181,7,2,4,50.0,0,0,0.0,4,57.099999999999994,3,42.9,0,0.0,0,0.0,0,0.0,201960,1610612761
Dejounte Murray,SAS,11,4,7,168.0,394,12,3,6,50.0,2,2,100.0,8,66.7,4,33.300000000000004,1,8.3,1,8.3,0,0.0,1627749,1610612759
Delon Wright,TOR,9,4,5,92.0,164,5,2,3,66.7,0,0,0.0,4,80.0,2,40.0,1,20.0,0,0.0,0,0.0,1626153,1610612761
Dennis Schröder,ATL,6,2,4,211.0,546,6,2,3,66.7,0,0,0.0,2,33.300000000000004,3,50.0,1,16.7,0,0.0,0,0.0,203471,1610612737
