TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Orlando Magic,82,82,33.8,1148,2267,50.6,51.9,30.7,1089,2058,52.9,3.1,59,209,28.2,tight,2017
Charlotte Hornets,82,82,34.3,1142,2249,50.8,53.5,28.5,1018,1869,54.5,5.8,124,380,32.6,tight,2017
Phoenix Suns,80,80,33.6,1164,2239,52.0,53.1,31.1,1116,2068,54.0,2.6,48,171,28.1,tight,2017
Miami Heat,82,82,33.5,1158,2226,52.0,53.9,29.6,1075,1965,54.7,3.9,83,261,31.8,tight,2017
Milwaukee Bucks,82,82,34.7,1178,2199,53.6,54.8,31.8,1122,2013,55.7,2.9,56,186,30.1,tight,2017
Washington Wizards,82,82,32.6,1177,2198,53.5,54.6,30.0,1130,2023,55.9,2.6,47,175,26.9,tight,2017
Portland Trail Blazers,82,82,32.7,1142,2167,52.7,55.4,27.8,1023,1838,55.7,5.0,119,329,36.2,tight,2017
LA Clippers,82,82,32.9,1141,2158,52.9,55.4,27.7,1032,1817,56.8,5.2,109,341,32.0,tight,2017
Indiana Pacers,81,81,33.5,1102,2156,51.1,52.9,29.6,1024,1907,53.7,3.9,78,249,31.3,tight,2017
Houston Rockets,82,82,31.8,1186,2141,55.4,58.5,25.1,1054,1689,62.4,6.7,132,452,29.2,tight,2017
Atlanta Hawks,82,82,32.7,1128,2123,53.1,54.4,29.7,1073,1924,55.8,3.1,55,199,27.6,tight,2017
New Orleans Pelicans,82,82,31.1,1120,2110,53.1,53.9,28.9,1084,1963,55.2,2.2,36,147,24.5,tight,2017
Minnesota Timberwolves,82,82,31.9,1125,2077,54.2,55.1,29.7,1085,1936,56.0,2.2,40,141,28.4,tight,2017
Cleveland Cavaliers,82,82,31.4,1098,2076,52.9,55.4,26.1,993,1729,57.4,5.2,105,347,30.3,tight,2017
Philadelphia 76ers,82,82,31.3,1081,2051,52.7,54.0,27.8,1029,1821,56.5,3.5,52,230,22.6,tight,2017
San Antonio Spurs,81,81,31.3,1041,2024,51.4,52.7,28.6,990,1844,53.7,2.8,51,180,28.3,tight,2017
Sacramento Kings,82,82,32.0,1075,2017,53.3,54.6,29.1,1024,1834,55.8,2.9,51,183,27.9,tight,2017
Boston Celtics,82,82,30.6,1079,2004,53.8,56.8,24.5,960,1607,59.7,6.1,119,397,30.0,tight,2017
Memphis Grizzlies,82,82,31.0,988,1996,49.5,51.1,27.0,925,1741,53.1,4.0,63,255,24.7,tight,2017
Dallas Mavericks,81,81,31.0,989,1977,50.0,51.9,27.3,913,1744,52.4,3.6,76,233,32.6,tight,2017
Brooklyn Nets,81,81,29.9,1043,1930,54.0,54.9,27.4,1009,1765,57.2,2.6,34,165,20.6,tight,2017
Utah Jazz,82,82,30.1,977,1867,52.3,54.2,26.4,906,1636,55.4,3.7,71,231,30.7,tight,2017
Washington Wizards,82,82,29.4,942,1986,47.4,54.2,18.4,674,1241,54.3,11.0,268,745,36.0,open,2017
LA Clippers,82,82,29.9,915,1963,46.6,54.4,17.2,608,1127,53.9,12.7,307,836,36.7,open,2017
Denver Nuggets,81,81,29.2,872,1959,44.5,54.0,13.8,500,926,54.0,15.4,372,1033,36.0,open,2017
Dallas Mavericks,81,81,30.6,826,1951,42.3,49.9,17.0,532,1087,48.9,13.5,294,864,34.0,open,2017
New Orleans Pelicans,82,82,28.6,838,1941,43.2,50.4,16.9,558,1145,48.7,11.7,280,796,35.2,open,2017
Detroit Pistons,82,82,27.7,837,1923,43.5,49.4,17.5,610,1216,50.2,10.2,227,707,32.1,open,2017
New York Knicks,82,82,27.9,818,1919,42.6,49.0,16.6,572,1140,50.2,11.3,246,779,31.6,open,2017
Cleveland Cavaliers,82,82,29.0,866,1918,45.2,54.6,14.3,502,945,53.1,14.7,364,973,37.4,open,2017
Miami Heat,82,82,28.1,813,1866,43.6,51.3,15.5,524,1031,50.8,12.6,289,835,34.6,open,2017
Houston Rockets,82,82,27.1,795,1828,43.5,55.4,9.2,361,621,58.1,17.9,434,1207,36.0,open,2017
San Antonio Spurs,81,81,28.2,865,1822,47.5,55.0,17.3,591,1118,52.9,10.9,274,704,38.9,open,2017
Orlando Magic,82,82,27.0,797,1811,44.0,50.9,15.9,548,1068,51.3,11.1,249,743,33.5,open,2017
Memphis Grizzlies,82,82,28.0,778,1803,43.2,50.9,16.2,500,1041,48.0,11.8,278,762,36.5,open,2017
Phoenix Suns,80,80,26.7,804,1778,45.2,50.8,17.7,606,1179,51.4,9.0,198,599,33.1,open,2017
Sacramento Kings,82,82,28.0,806,1767,45.6,52.3,17.7,569,1119,50.8,10.3,237,648,36.6,open,2017
Philadelphia 76ers,82,82,27.0,737,1766,41.7,49.8,14.0,453,917,49.4,13.0,284,849,33.5,open,2017
Golden State Warriors,82,82,25.8,853,1762,48.4,58.0,12.5,516,853,60.5,13.3,337,909,37.1,open,2017
Oklahoma City Thunder,82,82,26.0,765,1743,43.9,51.4,14.9,504,1002,50.3,11.0,261,741,35.2,open,2017
Los Angeles Lakers,82,82,25.9,793,1741,45.5,53.8,14.0,505,939,53.8,11.9,288,802,35.9,open,2017
Charlotte Hornets,82,82,26.6,782,1741,44.9,52.0,15.3,534,1005,53.1,11.2,248,736,33.7,open,2017
Portland Trail Blazers,82,82,26.1,804,1731,46.4,54.3,15.1,533,999,53.4,11.1,271,732,37.0,open,2017
Atlanta Hawks,82,82,26.3,795,1705,46.6,53.9,15.5,548,1007,54.4,10.8,247,698,35.4,open,2017
Chicago Bulls,82,82,25.1,720,1699,42.4,48.5,15.4,511,1042,49.0,9.7,209,657,31.8,open,2017
Boston Celtics,82,82,25.7,754,1686,44.7,53.9,12.7,443,833,53.2,13.0,311,853,36.5,open,2017
Indiana Pacers,81,81,26.1,792,1678,47.2,54.1,16.2,562,1042,53.9,9.9,230,636,36.2,open,2017
Toronto Raptors,81,81,26.1,768,1677,45.8,53.5,14.8,511,955,53.5,11.2,257,722,35.6,open,2017
Brooklyn Nets,81,81,23.9,672,1544,43.5,52.6,11.5,392,739,53.0,12.5,280,805,34.8,open,2017
Utah Jazz,82,82,24.8,729,1539,47.4,55.8,14.0,469,870,53.9,10.8,260,669,38.9,open,2017
Milwaukee Bucks,82,82,23.2,618,1467,42.1,48.7,13.6,426,861,49.5,9.6,192,606,31.7,open,2017
Minnesota Timberwolves,82,82,21.9,647,1427,45.3,50.3,15.2,506,988,51.2,6.7,141,439,32.1,open,2017
Houston Rockets,82,82,27.1,770,1828,42.1,58.6,3.9,169,261,64.8,23.3,601,1567,38.4,wide_open,2017
Brooklyn Nets,81,81,28.1,702,1810,38.8,53.7,4.4,162,281,57.7,23.7,540,1529,35.3,wide_open,2017
Boston Celtics,82,82,27.5,744,1801,41.3,56.3,6.0,204,392,52.0,21.5,540,1409,38.3,wide_open,2017
Dallas Mavericks,81,81,27.4,712,1748,40.7,54.6,7.1,226,453,49.9,20.3,486,1295,37.5,wide_open,2017
Cleveland Cavaliers,82,82,25.9,773,1710,45.2,62.3,4.7,190,313,60.7,21.1,583,1397,41.7,wide_open,2017
Minnesota Timberwolves,82,82,25.8,711,1679,42.3,54.8,8.6,293,558,52.5,17.2,418,1121,37.3,wide_open,2017
Golden State Warriors,82,82,24.4,808,1668,48.4,64.0,6.7,289,458,63.1,17.7,519,1210,42.9,wide_open,2017
New Orleans Pelicans,82,82,24.6,690,1665,41.4,54.9,6.5,241,441,54.6,18.0,449,1224,36.7,wide_open,2017
Philadelphia 76ers,82,82,25.4,669,1665,40.2,54.9,5.3,179,345,51.9,20.2,490,1320,37.1,wide_open,2017
Atlanta Hawks,82,82,25.7,686,1664,41.2,53.9,7.3,265,471,56.3,18.4,421,1193,35.3,wide_open,2017
Orlando Magic,82,82,24.6,645,1649,39.1,50.8,7.6,259,510,50.8,17.0,386,1139,33.9,wide_open,2017
Memphis Grizzlies,82,82,25.1,687,1618,42.5,55.5,8.0,266,516,51.6,17.1,421,1102,38.2,wide_open,2017
San Antonio Spurs,81,81,24.7,711,1595,44.6,57.5,9.4,300,608,49.3,15.3,411,987,41.6,wide_open,2017
Washington Wizards,82,82,23.3,726,1572,46.2,60.1,7.3,288,494,58.3,16.0,438,1078,40.6,wide_open,2017
Charlotte Hornets,82,82,23.5,612,1539,39.8,53.6,6.3,187,414,45.2,17.2,425,1125,37.8,wide_open,2017
Sacramento Kings,82,82,24.3,692,1536,45.1,59.5,7.1,249,447,55.7,17.3,443,1089,40.7,wide_open,2017
Utah Jazz,82,82,24.7,639,1531,41.7,56.3,5.8,193,358,53.9,18.9,446,1173,38.0,wide_open,2017
Portland Trail Blazers,82,82,22.6,635,1496,42.4,57.1,5.5,197,366,53.8,17.1,438,1130,38.8,wide_open,2017
LA Clippers,82,82,22.6,676,1486,45.5,59.3,7.4,267,485,55.1,15.3,409,1001,40.9,wide_open,2017
Indiana Pacers,81,81,23.1,646,1485,43.5,56.2,8.7,268,562,47.7,14.3,378,923,41.0,wide_open,2017
Phoenix Suns,80,80,22.2,595,1480,40.2,51.8,7.2,252,482,52.3,15.0,343,998,34.4,wide_open,2017
Milwaukee Bucks,82,82,23.3,665,1478,45.0,60.5,6.0,208,379,54.9,17.4,457,1099,41.6,wide_open,2017
Miami Heat,82,82,21.7,629,1441,43.7,58.4,5.6,203,373,54.4,16.1,426,1068,39.9,wide_open,2017
Chicago Bulls,82,82,21.2,598,1432,41.8,53.7,7.7,255,523,48.8,13.4,343,909,37.7,wide_open,2017
Oklahoma City Thunder,82,82,21.3,539,1428,37.7,50.1,5.0,185,337,54.9,16.3,354,1091,32.4,wide_open,2017
Detroit Pistons,82,82,20.3,580,1409,41.2,54.0,5.8,218,403,54.1,14.5,362,1006,36.0,wide_open,2017
New York Knicks,82,82,20.0,609,1378,44.2,57.8,6.3,235,432,54.4,13.8,374,946,39.5,wide_open,2017
Denver Nuggets,81,81,19.7,592,1322,44.8,60.2,4.9,185,325,56.9,14.9,407,997,40.8,wide_open,2017
Los Angeles Lakers,82,82,19.4,540,1304,41.4,53.0,6.5,237,436,54.4,12.9,303,868,34.9,wide_open,2017
Toronto Raptors,81,81,19.9,550,1278,43.0,57.4,5.3,184,340,54.1,14.6,366,938,39.0,wide_open,2017
