TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE
Golden State Warriors,82,958,10.2,1.03,986,334,829,40.3,53.9,6.3,9.1,5.9,1.9,39.2,75.9
Utah Jazz,82,724,7.7,1.01,732,251,629,39.9,50.2,8.8,6.4,8.4,2.2,40.9,72.4
Boston Celtics,82,533,5.9,1.03,550,196,466,42.1,53.3,6.2,7.5,6.0,1.5,41.5,79.3
Atlanta Hawks,82,441,4.7,0.95,421,167,394,42.4,49.0,5.0,6.1,4.3,0.5,42.2,48.3
Portland Trail Blazers,82,383,4.3,1.04,397,141,339,41.6,52.4,8.1,6.0,7.8,2.6,42.0,82.8
Phoenix Suns,82,380,4.1,1.04,394,145,327,44.3,51.4,9.2,6.8,7.9,2.1,45.3,86.2
Minnesota Timberwolves,82,414,4.5,0.91,376,137,351,39.0,47.3,7.2,9.7,7.0,1.7,38.4,27.6
Brooklyn Nets,82,355,4.1,1.06,375,148,313,47.3,55.3,5.6,8.5,4.8,2.3,45.1,89.7
LA Clippers,82,396,4.4,0.94,373,140,336,41.7,49.1,6.8,9.6,6.3,1.3,40.9,41.4
Detroit Pistons,82,352,3.8,1.06,372,126,298,42.3,52.2,9.1,7.4,8.0,1.1,43.8,93.1
Denver Nuggets,82,372,4.1,0.99,369,138,326,42.3,51.5,5.1,7.5,4.8,0.5,41.7,69.0
New Orleans Pelicans,82,378,4.1,0.96,364,127,335,37.9,46.7,8.7,4.8,7.1,2.1,40.2,55.2
Washington Wizards,82,379,4.2,0.94,357,128,311,41.2,48.1,9.0,10.3,7.7,1.3,41.4,44.8
Charlotte Hornets,82,431,4.6,0.81,351,130,373,34.9,40.6,7.7,7.7,7.4,1.9,36.0,3.4
Memphis Grizzlies,82,354,3.8,0.97,345,122,309,39.5,50.2,7.6,7.3,7.3,2.3,39.8,62.1
Cleveland Cavaliers,82,332,3.8,0.99,328,118,286,41.3,50.2,7.8,7.2,6.3,1.2,41.9,65.5
San Antonio Spurs,82,344,3.6,0.94,323,120,297,40.4,48.5,7.0,7.6,6.7,0.9,40.4,37.9
Dallas Mavericks,82,273,3.1,1.16,317,105,234,44.9,57.1,10.6,5.9,10.3,2.2,46.5,100.0
Miami Heat,82,354,4.0,0.89,314,111,320,34.7,43.0,6.8,4.2,6.5,1.4,36.7,13.8
Indiana Pacers,82,303,3.3,0.87,264,91,258,35.3,44.6,6.6,9.9,6.6,1.7,35.0,10.3
Sacramento Kings,82,270,2.9,0.96,258,92,239,38.5,50.0,4.4,7.4,4.1,0.4,37.8,51.7
Orlando Magic,82,250,2.7,0.97,242,91,223,40.8,49.8,6.0,6.4,4.8,1.6,40.8,58.6
Toronto Raptors,82,254,2.8,0.91,230,85,226,37.6,47.3,4.3,7.5,4.3,0.8,36.6,20.7
Oklahoma City Thunder,82,202,2.1,1.09,220,80,180,44.4,56.7,5.0,6.4,5.0,0.5,44.1,96.6
Los Angeles Lakers,82,242,2.6,0.91,220,76,202,37.6,47.0,8.7,9.5,8.3,1.7,38.4,31.0
Chicago Bulls,82,230,2.6,0.9,208,77,198,38.9,45.7,8.3,7.8,7.8,2.2,39.6,17.2
Milwaukee Bucks,82,216,2.3,0.93,201,69,185,37.3,48.6,5.6,10.6,5.6,1.9,35.6,34.5
New York Knicks,82,191,2.1,0.91,173,63,164,38.4,47.6,6.8,9.9,5.8,2.6,36.6,24.1
Philadelphia 76ers,82,183,2.1,0.84,153,54,161,33.5,44.1,3.8,9.3,3.8,1.1,32.2,6.9
Houston Rockets,82,178,1.9,0.77,137,46,150,30.7,37.7,8.4,10.1,7.3,2.8,30.9,0.0
