bref_id,Player,Season,team,Offensive Archetype,Minutes,Games,Pos,Age,LEBRON,O-LEBRON,D-LEBRON,WAR,NBA ID,boxLEBRON,boxOLEBRON,boxDLEBRON,year
garneke01,kevin garnett,2013-14,BRK,Post Scorer,1109,54,C,37,0.37,-2.77,3.14,2.00,708.0,0.4,-1.81,2.21,2014
allenra02,ray allen,2013-14,MIA,Off Screen Shooter,1936,73,SG,38,-0.85,0.95,-1.8,1.90,951.0,-0.47,0.48,-0.95,2014
nashst01,steve nash,2013-14,LAL,Slasher,313,15,PG,39,-1.47,-1.14,-0.33,0.20,959.0,-1.25,-0.47,-0.77,2014
fishede01,derek fisher,2013-14,OKC,Movement Shooter,1428,81,SG,39,-0.8,-0.21,-0.59,1.40,965.0,-0.47,-0.32,-0.15,2014
bryanko01,kobe bryant,2013-14,LAL,Shot Creator,177,6,SG,35,-1.1,-0.58,-0.52,0.10,977.0,-1.03,-0.7,-0.33,2014
onealje01,jermaine o'neal,2013-14,GSW,Post Scorer,883,44,PF,35,-1.41,-1.71,0.3,0.50,979.0,-0.58,-1.1,0.52,2014
duncati01,tim duncan,2013-14,SAS,Post Scorer,2158,74,C,37,3.25,0.07,3.18,8.10,1495.0,3.73,0.91,2.83,2014
billuch01,chauncey billups,2013-14,DET,Shot Creator,309,19,SG,37,-1.96,-1.51,-0.45,0.10,1497.0,-2.11,-1.6,-0.51,2014
jacksst02,stephen jackson,2013-14,LAC,Stationary Shooter,107,9,SF,35,-2.15,-2.06,-0.09,0.00,1536.0,-2.66,-2.01,-0.65,2014
jamisan01,antawn jamison,2013-14,LAC,Stretch Big,248,22,PF,37,-1.0,-1.25,0.25,0.20,1712.0,-2.04,-1.63,-0.41,2014
cartevi01,vince carter,2013-14,DAL,Shot Creator,1973,81,SG,37,0.31,0.76,-0.45,3.50,1713.0,0.08,1.09,-1.01,2014
nowitdi01,dirk nowitzki,2013-14,DAL,Versatile Big,2628,80,PF,35,3.52,3.31,0.21,10.30,1717.0,2.89,3.04,-0.16,2014
piercpa01,paul pierce,2013-14,BRK,Shot Creator,2098,75,SF,36,1.85,0.39,1.46,5.90,1718.0,1.12,0.78,0.33,2014
harrial01,al harrington,2013-14,WAS,Movement Shooter,511,34,PF,33,-1.96,-0.84,-1.12,0.10,1733.0,-1.91,-0.83,-1.07,2014
mohamna01,nazr mohammed,2013-14,CHI,Roll + Cut Big,562,80,C,36,-0.95,-3.0,2.05,0.50,1737.0,-1.64,-2.79,1.15,2014
lewisra02,rashard lewis,2013-14,MIA,Stationary Shooter,971,60,SF,34,-0.25,-0.36,0.11,1.30,1740.0,-0.95,-0.81,-0.14,2014
brandel01,elton brand,2013-14,ATL,Roll + Cut Big,1414,73,C,34,-0.12,-1.92,1.8,2.10,1882.0,-0.24,-2.0,1.76,2014
millean02,andre miller,2013-14,TOT,Shot Creator,982,58,SG,37,0.26,-0.46,0.72,1.70,1889.0,-0.41,-0.22,-0.18,2014
mariosh01,shawn marion,2013-14,DAL,Roll + Cut Big,2409,76,SF,35,-0.77,-1.08,0.32,2.40,1890.0,-0.07,-0.26,0.19,2014
terryja01,jason terry,2013-14,BRK,Stationary Shooter,570,35,PG,36,-2.26,-0.98,-1.29,0.00,1891.0,-2.27,-1.07,-1.2,2014
artesro01,metta world peace,2013-14,NYK,Stationary Shooter,388,29,SF,34,-0.9,-1.2,0.3,0.40,1897.0,-1.21,-1.28,0.07,2014
kirilan01,andrei kirilenko,2013-14,BRK,Roll + Cut Big,857,45,PF,32,-0.79,-1.04,0.25,0.90,1905.0,-0.97,-1.29,0.32,2014
ginobma01,manu ginobili,2013-14,SAS,Secondary Ball Handler,1550,68,SG,36,3.88,3.18,0.69,6.40,1938.0,2.03,2.01,0.02,2014
martike01,kenyon martin,2013-14,NYK,Roll + Cut Big,633,32,PF,36,0.51,-1.59,2.1,1.20,2030.0,-0.32,-1.93,1.61,2014
millemi01,mike miller,2013-14,MEM,Off Screen Shooter,1706,82,SF,33,-1.89,-0.53,-1.36,0.40,2034.0,-1.05,-0.24,-0.81,2014
crawfja01,jamal crawford,2013-14,LAC,Shot Creator,2094,69,SG,33,0.28,2.83,-2.54,3.60,2037.0,0.41,2.19,-1.78,2014
turkohe01,hedo turkoglu,2013-14,LAC,Stationary Shooter,392,38,SF,34,-0.82,-1.15,0.33,0.40,2045.0,-0.82,-1.38,0.57,2014
chandty01,tyson chandler,2013-14,NYK,Roll + Cut Big,1662,55,C,31,0.87,-0.87,1.74,3.60,2199.0,0.96,-0.47,1.43,2014
