PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
DeAndre Jordan,LAC,26,C,82,82,100,560,1211,46.2,47.2,-0.9,2015
Pau Gasol,CHI,34,F-C,78,78,100,513,1127,45.5,48.0,-2.5,2015
Marcin Gortat,WAS,31,C,82,82,100,494,1120,44.1,46.9,-2.8,2015
Draymond Green,GSW,25,F,79,79,100,425,1099,38.7,45.4,-6.8,2015
Tyson Chandler,DAL,32,C,74,74,100,518,1086,47.7,47.0,0.7,2015
Timofey Mozgov,CLE,28,C,81,81,100,505,1057,47.8,47.4,0.4,2015
Andre Drummond,DET,21,C,82,82,100,496,1053,47.1,47.6,-0.5,2015
Josh Smith,HOU,29,F,83,83,100,427,1040,41.1,45.9,-4.9,2015
Brook Lopez,BKN,27,C,72,72,100,479,1035,46.3,47.4,-1.2,2015
Nikola Vucevic,ORL,24,C,74,74,100,503,1026,49.0,47.1,2.0,2015
Paul Millsap,ATL,30,F,73,73,100,489,1024,47.8,45.4,2.3,2015
Kevin Love,CLE,26,F,74,74,100,460,1014,45.4,46.1,-0.7,2015
Tim Duncan,SAS,39,F,77,77,100,450,1010,44.6,47.1,-2.6,2015
Andrew Wiggins,MIN,20,F-G,81,81,100,473,1001,47.3,44.1,3.2,2015
Serge Ibaka,OKC,25,F,64,64,100,401,999,40.1,46.2,-6.1,2015
Eric Bledsoe,PHX,25,G,81,81,100,427,992,43.0,43.7,-0.7,2015
LaMarcus Aldridge,POR,29,F,71,71,100,439,988,44.4,46.2,-1.8,2015
Anthony Davis,NOP,22,F-C,68,68,100,402,988,40.7,46.0,-5.3,2015
Marc Gasol,MEM,30,C,81,81,100,429,980,43.8,47.1,-3.3,2015
James Harden,HOU,25,G,80,80,100,412,974,42.3,44.4,-2.1,2015
Gorgui Dieng,MIN,25,C,72,72,100,496,958,51.8,46.9,4.9,2015
Nerlens Noel,PHI,21,C-F,75,75,100,446,951,46.9,46.8,0.1,2015
Derrick Favors,UTA,23,F,74,74,100,397,946,42.0,46.6,-4.6,2015
Rudy Gobert,UTA,23,C,82,82,100,405,944,42.9,47.1,-4.2,2015
Joakim Noah,CHI,30,C,67,67,100,392,934,42.0,46.6,-4.6,2015
Omer Asik,NOP,28,C,76,76,100,461,916,50.3,48.1,2.3,2015
Tristan Thompson,CLE,24,C-F,81,81,100,432,911,47.4,46.0,1.4,2015
Ben McLemore,SAC,22,G,82,82,100,397,908,43.7,43.6,0.1,2015
Jonas Valanciunas,TOR,23,C,80,80,100,425,903,47.1,47.5,-0.4,2015
Markieff Morris,PHX,25,F,82,82,100,418,902,46.3,46.1,0.2,2015
Channing Frye,ORL,32,F,75,75,100,458,894,51.2,46.3,4.9,2015
Enes Freedom,OKC,23,C,75,75,100,448,892,50.2,46.9,3.3,2015
Blake Griffin,LAC,26,F,67,67,100,405,889,45.6,46.1,-0.5,2015
Al Horford,ATL,29,C-F,76,76,100,385,888,43.4,46.1,-2.8,2015
Luol Deng,MIA,30,F,71,71,100,389,879,44.3,44.4,-0.2,2015
Greg Monroe,DET,25,F-C,69,69,100,423,877,48.2,46.9,1.3,2015
Jordan Hill,LAL,27,C,70,70,100,461,874,52.7,47.2,5.5,2015
Dirk Nowitzki,DAL,37,F,77,77,100,418,867,48.2,46.0,2.3,2015
Thaddeus Young,BKN,27,F,75,75,100,413,864,47.8,45.4,2.4,2015
DeMarcus Cousins,SAC,24,C,59,59,100,385,864,44.6,47.2,-2.7,2015
Damian Lillard,POR,24,G,82,82,100,394,864,45.6,43.7,1.9,2015
Kyle Korver,ATL,34,G,75,75,100,365,858,42.5,43.4,-0.9,2015
Wilson Chandler,DEN,28,F,78,78,100,380,857,44.3,44.6,-0.2,2015
Tyler Zeller,BOS,25,C-F,82,82,100,401,856,46.8,47.8,-0.9,2015
Kenneth Faried,DEN,25,F,75,75,100,412,853,48.3,46.3,2.0,2015
Monta Ellis,DAL,29,G,80,80,100,352,841,41.9,43.2,-1.4,2015
Matt Barnes,LAC,35,F,76,76,100,357,837,42.7,44.2,-1.6,2015
Roy Hibbert,IND,28,C,76,76,100,348,833,41.8,47.2,-5.5,2015
Amir Johnson,TOR,28,F,75,75,100,387,830,46.6,46.0,0.7,2015
Tyreke Evans,NOP,25,G-F,79,79,100,373,827,45.1,43.9,1.2,2015
Danny Green,SAS,28,G-F,81,81,100,355,823,43.1,43.6,-0.5,2015
Al Jefferson,CHA,30,C,65,65,100,421,822,51.2,47.6,3.6,2015
Donatas Motiejunas,HOU,24,F-C,70,70,100,376,822,45.7,45.9,-0.2,2015
Kemba Walker,CHA,25,G,62,62,100,338,818,41.3,43.3,-2.0,2015
Evan Turner,BOS,26,G-F,82,82,100,362,816,44.4,43.9,0.5,2015
Steven Adams,OKC,21,C,70,70,100,360,811,44.4,47.4,-3.0,2015
Victor Oladipo,ORL,23,G,72,72,100,386,811,47.6,43.7,3.9,2015
Zach Randolph,MEM,33,F,71,71,100,389,811,48.0,46.1,1.8,2015
Boris Diaw,SAS,33,C-F,81,81,100,379,811,46.7,45.1,1.7,2015
Kyrie Irving,CLE,23,G,74,74,100,378,804,47.0,43.6,3.4,2015
Ed Davis,LAL,26,F,79,79,100,382,801,47.7,46.0,1.7,2015
Jeff Green,MEM,28,F,78,78,100,353,799,44.2,44.3,-0.1,2015
Solomon Hill,IND,24,F,82,82,100,350,797,43.9,43.8,0.1,2015
Giannis Antetokounmpo,MIL,20,F,80,80,100,351,796,44.1,44.3,-0.2,2015
Patrick Patterson,TOR,26,F,81,81,100,362,795,45.5,44.5,1.0,2015
John Wall,WAS,24,G,79,79,100,343,795,43.1,43.3,-0.2,2015
Elfrid Payton,ORL,21,G,82,82,100,380,794,47.9,43.0,4.9,2015
DeMarre Carroll,ATL,28,F,70,70,100,358,790,45.3,44.2,1.1,2015
Jarrett Jack,BKN,31,G,79,79,100,334,786,42.5,43.0,-0.5,2015
Stephen Curry,GSW,27,G,80,80,100,326,783,41.6,43.1,-1.5,2015
Reggie Jackson,DET,25,G,77,77,100,353,775,45.5,43.7,1.8,2015
JJ Redick,LAC,31,G,78,78,100,339,771,44.0,44.0,0.0,2015
Robin Lopez,POR,27,C,59,59,100,352,769,45.8,47.9,-2.2,2015
P.J. Tucker,PHX,30,F-G,78,78,100,336,769,43.7,44.9,-1.2,2015
Rudy Gay,SAC,28,F,68,68,100,333,765,43.5,44.5,-1.0,2015
Harrison Barnes,GSW,23,F,82,82,100,346,763,45.3,44.3,1.0,2015
Chris Paul,LAC,30,G,82,82,100,323,761,42.4,43.8,-1.4,2015
Klay Thompson,GSW,25,G,77,77,100,317,760,41.7,43.4,-1.7,2015
Jason Thompson,SAC,28,F,81,81,100,365,759,48.1,46.9,1.2,2015
Joe Johnson,BKN,34,F-G,80,80,100,342,755,45.3,43.9,1.4,2015
Kyle Lowry,TOR,29,G,70,70,100,328,753,43.6,43.8,-0.3,2015
Alex Len,PHX,22,C,69,69,100,346,752,46.0,47.0,-1.0,2015
Mike Conley,MEM,27,G,70,70,100,337,752,44.8,43.2,1.6,2015
Goran Dragic,MIA,29,G,78,78,100,327,748,43.7,43.1,0.6,2015
Terrence Ross,TOR,24,F-G,82,82,100,347,746,46.5,43.6,2.9,2015
Trevor Ariza,HOU,29,F,81,81,100,365,745,49.0,44.5,4.5,2015
Tobias Harris,ORL,22,F,68,68,100,321,739,43.4,44.4,-1.0,2015
Arron Afflalo,POR,29,G,78,78,100,309,730,42.3,43.6,-1.3,2015
Kentavious Caldwell-Pope,DET,22,G,82,82,100,336,730,46.0,43.6,2.4,2015
Andrew Bogut,GSW,30,C,67,67,100,303,729,41.6,47.7,-6.2,2015
Jimmy Butler,CHI,25,G-F,65,65,100,341,729,46.8,44.0,2.7,2015
Nicolas Batum,POR,26,F,71,71,100,314,725,43.3,44.3,-1.0,2015
Luc Mbah a Moute,PHI,28,F,67,67,100,307,722,42.5,45.3,-2.8,2015
Khris Middleton,MIL,23,G-F,78,78,100,290,719,40.3,43.9,-3.5,2015
Mason Plumlee,BKN,25,C-F,78,78,100,366,714,51.3,47.2,4.1,2015
Zaza Pachulia,MIL,31,C,72,72,100,327,711,46.0,47.3,-1.3,2015
Marcus Morris Sr.,PHX,25,F,81,81,100,310,703,44.1,44.0,0.1,2015
Brandon Bass,BOS,30,F-C,81,81,100,325,696,46.7,45.4,1.3,2015
Gerald Henderson,CHA,27,G-F,80,80,100,293,694,42.2,43.2,-1.0,2015
Trey Burke,UTA,22,G,76,76,100,313,692,45.2,43.5,1.7,2015
Taj Gibson,CHI,30,F,62,62,100,286,686,41.7,45.8,-4.1,2015
Dion Waiters,OKC,23,G,79,79,100,300,685,43.8,43.6,0.2,2015
Courtney Lee,MEM,29,G,77,77,100,310,679,45.7,43.4,2.3,2015
Jeremy Lin,LAL,26,G,74,74,100,308,677,45.5,43.5,2.0,2015
Jason Smith,NYK,29,F-C,81,81,100,309,676,45.7,45.9,-0.2,2015
Mo Williams,CHA,32,G,67,67,100,291,669,43.5,43.2,0.3,2015
Ty Lawson,DEN,27,G,75,75,100,311,668,46.6,43.3,3.3,2015
Marvin Williams,CHA,29,F,78,78,100,283,665,42.6,44.9,-2.3,2015
Mario Chalmers,MIA,29,G,79,79,100,275,660,41.7,43.5,-1.9,2015
Kyle Singler,OKC,27,F,78,78,100,306,658,46.5,44.4,2.1,2015
Wesley Johnson,LAL,27,F,76,76,100,309,656,47.1,44.5,2.6,2015
Kelly Olynyk,BOS,24,C-F,64,64,100,299,653,45.8,45.7,0.1,2015
Bradley Beal,WAS,22,G,63,63,100,289,653,44.3,43.4,0.8,2015
Nikola Mirotic,CHI,24,F,80,80,100,295,650,45.4,44.5,0.9,2015
