TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year
Boston Celtics,82,82,29.7,871,2012,43.3,49.3,18.5,630,1254,50.2,11.2,241,758,31.8,open,2015
New York Knicks,81,81,30.7,827,1936,42.7,48.1,20.2,619,1275,48.5,10.5,208,661,31.5,open,2015
Dallas Mavericks,82,82,28.5,879,1919,45.8,52.9,17.2,606,1153,52.6,11.4,273,766,35.6,open,2015
Denver Nuggets,82,82,28.3,793,1885,42.1,49.5,15.5,512,1032,49.6,12.8,281,853,32.9,open,2015
Portland Trail Blazers,82,82,27.8,812,1878,43.2,49.9,16.7,561,1128,49.7,11.1,251,750,33.5,open,2015
Phoenix Suns,82,82,27.4,762,1836,41.5,47.3,16.6,549,1115,49.2,10.8,213,721,29.5,open,2015
Los Angeles Clippers,82,82,27.4,862,1803,47.8,55.4,16.2,590,1066,55.3,11.2,272,737,36.9,open,2015
Washington Wizards,82,82,28.0,796,1803,44.1,48.7,20.0,632,1291,49.0,8.0,164,512,32.0,open,2015
Los Angeles Lakers,82,82,27.2,776,1803,43.0,49.3,18.2,552,1204,45.8,9.0,224,599,37.4,open,2015
Charlotte Hornets,82,82,27.7,761,1796,42.4,47.8,18.4,565,1193,47.4,9.3,196,603,32.5,open,2015
Cleveland Cavaliers,81,81,28.2,813,1779,45.7,54.7,14.6,494,920,53.7,13.6,319,859,37.1,open,2015
Oklahoma City Thunder,82,82,25.7,763,1733,44.0,49.9,16.4,560,1102,50.8,9.4,203,631,32.2,open,2015
Golden State Warriors,82,82,25.2,806,1722,46.8,55.2,14.4,516,985,52.4,10.8,290,737,39.3,open,2015
Chicago Bulls,82,82,26.9,733,1707,42.9,50.7,15.4,468,976,48.0,11.5,265,731,36.3,open,2015
Indiana Pacers,82,82,26.5,707,1702,41.5,47.7,16.4,498,1055,47.2,10.1,209,647,32.3,open,2015
Milwaukee Bucks,81,81,26.5,714,1660,43.0,48.1,18.6,546,1164,46.9,7.9,168,496,33.9,open,2015
Utah Jazz,82,82,27.0,688,1651,41.7,47.1,17.2,510,1050,48.6,9.8,178,601,29.6,open,2015
Toronto Raptors,82,82,25.7,728,1648,44.2,52.3,13.8,460,884,52.0,11.9,268,764,35.1,open,2015
New Orleans Pelicans,82,82,26.0,711,1643,43.3,48.9,17.5,527,1103,47.8,8.5,184,540,34.1,open,2015
Brooklyn Nets,82,82,25.4,714,1636,43.6,49.7,15.5,515,999,51.6,9.9,199,637,31.2,open,2015
Sacramento Kings,82,82,26.2,724,1600,45.3,50.0,18.2,573,1111,51.6,8.0,151,489,30.9,open,2015
Detroit Pistons,82,82,24.1,666,1599,41.7,49.7,12.4,409,824,49.6,11.7,257,775,33.2,open,2015
Memphis Grizzlies,82,82,25.1,721,1592,45.3,48.9,19.2,605,1216,49.8,5.9,116,376,30.9,open,2015
San Antonio Spurs,82,82,24.4,706,1585,44.5,50.2,15.9,526,1035,50.8,8.5,180,550,32.7,open,2015
Miami Heat,81,81,26.8,702,1581,44.4,49.8,17.6,530,1039,51.0,9.2,172,542,31.7,open,2015
Minnesota Timberwolves,81,81,25.0,652,1576,41.4,45.6,18.1,518,1142,45.4,6.9,134,434,30.9,open,2015
Philadelphia 76ers,82,82,24.9,632,1573,40.2,48.4,12.3,373,777,48.0,12.6,259,796,32.5,open,2015
Houston Rockets,81,81,24.1,619,1519,40.8,50.5,9.8,322,617,52.2,14.3,297,902,32.9,open,2015
Atlanta Hawks,82,82,23.9,717,1501,47.8,55.4,14.1,489,889,55.0,9.7,228,612,37.3,open,2015
Orlando Magic,82,82,23.6,691,1495,46.2,51.7,15.8,526,1004,52.4,7.7,165,491,33.6,open,2015
Los Angeles Lakers,82,82,38.3,1210,2538,47.7,49.9,32.8,1097,2172,50.5,5.5,113,366,30.9,tight,2015
Toronto Raptors,82,82,38.9,1257,2494,50.4,52.9,33.0,1134,2120,53.5,5.8,123,374,32.9,tight,2015
Golden State Warriors,82,82,36.1,1298,2468,52.6,55.0,31.2,1178,2136,55.1,4.9,120,332,36.1,tight,2015
Oklahoma City Thunder,82,82,36.0,1208,2423,49.9,51.4,31.9,1133,2145,52.8,4.1,75,278,27.0,tight,2015
Brooklyn Nets,82,82,36.7,1201,2361,50.9,52.2,33.6,1137,2161,52.6,3.1,64,200,32.0,tight,2015
Detroit Pistons,82,82,35.2,1141,2340,48.8,50.1,31.2,1076,2074,51.9,4.0,65,266,24.4,tight,2015
Denver Nuggets,82,82,35.2,1186,2339,50.7,52.9,30.4,1083,2021,53.6,4.8,103,318,32.4,tight,2015
Phoenix Suns,82,82,34.8,1228,2334,52.6,54.5,30.9,1140,2068,55.1,4.0,88,266,33.1,tight,2015
Dallas Mavericks,82,82,34.5,1196,2317,51.6,52.7,31.0,1144,2081,55.0,3.5,52,236,22.0,tight,2015
Charlotte Hornets,82,82,35.3,1072,2290,46.8,48.0,32.2,1017,2093,48.6,3.0,55,197,27.9,tight,2015
Minnesota Timberwolves,81,81,36.3,1127,2287,49.3,50.4,33.4,1075,2105,51.1,2.9,52,182,28.6,tight,2015
Washington Wizards,82,82,35.3,1142,2276,50.2,51.6,32.3,1077,2077,51.9,3.1,65,199,32.7,tight,2015
Boston Celtics,82,82,32.7,1125,2215,50.8,52.6,28.9,1047,1957,53.5,3.8,78,258,30.2,tight,2015
New Orleans Pelicans,82,82,34.6,1178,2186,53.9,54.5,32.9,1151,2080,55.3,1.7,27,106,25.5,tight,2015
New York Knicks,81,81,34.6,1000,2178,45.9,47.5,31.1,932,1960,47.6,3.5,68,218,31.2,tight,2015
Milwaukee Bucks,81,81,34.7,1182,2171,54.4,55.5,32.3,1138,2024,56.2,2.3,44,147,29.9,tight,2015
Miami Heat,81,81,36.7,1098,2159,50.9,52.0,33.3,1050,1960,53.6,3.4,48,199,24.1,tight,2015
Houston Rockets,81,81,33.9,1125,2141,52.5,55.2,28.0,1013,1769,57.3,5.9,112,372,30.1,tight,2015
Cleveland Cavaliers,81,81,33.9,1081,2139,50.5,52.9,28.9,980,1821,53.8,5.0,101,318,31.8,tight,2015
Portland Trail Blazers,82,82,31.6,1080,2135,50.6,52.6,27.5,993,1855,53.5,4.1,87,280,31.1,tight,2015
Memphis Grizzlies,82,82,33.7,1121,2133,52.6,53.2,32.2,1093,2039,53.6,1.5,28,94,29.8,tight,2015
Sacramento Kings,82,82,34.6,1111,2117,52.5,53.5,32.2,1068,1965,54.4,2.5,43,152,28.3,tight,2015
Orlando Magic,82,82,33.1,1076,2102,51.2,51.9,31.4,1045,1990,52.5,1.8,31,112,27.7,tight,2015
Philadelphia 76ers,82,82,32.9,995,2079,47.9,49.8,28.6,916,1806,50.7,4.3,79,273,28.9,tight,2015
Chicago Bulls,82,82,32.8,1054,2078,50.7,52.2,29.4,992,1863,53.2,3.4,62,215,28.8,tight,2015
Los Angeles Clippers,82,82,31.2,1028,2052,50.1,52.3,26.5,936,1742,53.7,4.7,92,310,29.7,tight,2015
Indiana Pacers,82,82,31.6,987,2032,48.6,50.8,26.9,895,1725,51.9,4.8,92,307,30.0,tight,2015
San Antonio Spurs,82,82,30.5,1060,1982,53.5,54.6,28.4,1017,1840,55.3,2.2,43,142,30.3,tight,2015
Atlanta Hawks,82,82,30.3,1057,1903,55.5,57.3,27.6,991,1733,57.2,2.7,66,170,38.8,tight,2015
Utah Jazz,82,82,29.8,949,1820,52.1,53.5,27.2,901,1661,54.2,2.6,48,159,30.2,tight,2015
Detroit Pistons,82,82,20.9,661,1390,47.6,47.7,20.4,657,1353,48.6,0.6,4,37,10.8,very_tight,2015
Minnesota Timberwolves,81,81,21.0,681,1325,51.4,51.6,20.7,676,1304,51.8,0.3,5,21,23.8,very_tight,2015
San Antonio Spurs,82,82,20.2,741,1308,56.7,56.9,19.8,734,1287,57.0,0.3,7,21,33.3,very_tight,2015
Indiana Pacers,82,82,19.9,657,1278,51.4,51.8,19.5,648,1255,51.6,0.4,9,23,39.1,very_tight,2015
