TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Detroit Pistons,82,82,20.9,661,1390,47.6,47.7,20.4,657,1353,48.6,0.6,4,37,10.8
Minnesota Timberwolves,81,81,21.0,681,1325,51.4,51.6,20.7,676,1304,51.8,0.3,5,21,23.8
San Antonio Spurs,82,82,20.2,741,1308,56.7,56.9,19.8,734,1287,57.0,0.3,7,21,33.3
Indiana Pacers,82,82,19.9,657,1278,51.4,51.8,19.5,648,1255,51.6,0.4,9,23,39.1
Philadelphia 76ers,82,82,19.6,598,1241,48.2,48.3,19.2,594,1214,48.9,0.4,4,27,14.8
Los Angeles Lakers,82,82,18.5,622,1224,50.8,51.2,17.7,613,1174,52.2,0.8,9,50,18.0
Oklahoma City Thunder,82,82,18.1,632,1219,51.8,52.1,17.6,625,1187,52.7,0.5,7,32,21.9
Orlando Magic,82,82,19.2,666,1217,54.7,55.0,18.8,660,1196,55.2,0.3,6,21,28.6
Chicago Bulls,82,82,19.1,627,1212,51.7,51.9,18.8,622,1193,52.1,0.3,5,19,26.3
Utah Jazz,82,82,19.8,671,1207,55.6,55.8,19.3,666,1180,56.4,0.4,5,27,18.5
Sacramento Kings,82,82,19.7,641,1202,53.3,53.4,19.3,639,1178,54.2,0.4,2,24,8.3
Memphis Grizzlies,82,82,18.9,663,1200,55.3,55.3,18.6,662,1181,56.1,0.3,1,19,5.3
Brooklyn Nets,82,82,18.4,631,1186,53.2,53.4,18.1,627,1165,53.8,0.3,4,21,19.0
Denver Nuggets,82,82,17.6,631,1171,53.9,54.1,17.3,625,1154,54.2,0.3,6,17,35.3
Charlotte Hornets,82,82,17.5,575,1133,50.8,50.9,17.0,571,1104,51.7,0.4,4,29,13.8
Phoenix Suns,82,82,16.8,595,1124,52.9,53.2,16.1,588,1079,54.5,0.7,7,45,15.6
Toronto Raptors,82,82,17.5,621,1122,55.3,56.1,16.8,604,1079,56.0,0.7,17,43,39.5
Boston Celtics,82,82,16.4,597,1113,53.6,53.9,16.1,592,1089,54.4,0.4,5,24,20.8
New Orleans Pelicans,82,82,17.6,605,1110,54.5,54.5,17.4,604,1098,55.0,0.2,1,12,8.3
Houston Rockets,81,81,17.1,592,1078,54.9,55.2,16.7,585,1054,55.5,0.4,7,24,29.2
Golden State Warriors,82,82,15.6,571,1069,53.4,54.2,15.1,555,1034,53.7,0.5,16,35,45.7
Cleveland Cavaliers,81,81,16.6,567,1047,54.2,54.9,15.8,551,995,55.4,0.8,16,52,30.8
Portland Trail Blazers,82,82,15.4,534,1038,51.4,51.8,14.8,526,1001,52.5,0.5,8,37,21.6
Milwaukee Bucks,81,81,16.0,490,1000,49.0,49.3,15.4,485,966,50.2,0.5,5,34,14.7
Washington Wizards,82,82,15.1,564,975,57.8,57.9,15.0,562,965,58.2,0.2,2,10,20.0
Miami Heat,81,81,16.5,551,972,56.7,56.8,16.1,549,949,57.9,0.4,2,23,8.7
Dallas Mavericks,82,82,13.8,499,926,53.9,54.0,13.5,496,908,54.6,0.3,3,18,16.7
New York Knicks,81,81,14.5,459,913,50.3,50.4,14.2,457,894,51.1,0.3,2,19,10.5
Atlanta Hawks,82,82,14.5,470,909,51.7,52.3,14.1,459,885,51.9,0.4,11,24,45.8
Los Angeles Clippers,82,82,13.4,502,882,56.9,57.4,13.0,494,858,57.6,0.4,8,24,33.3
