PLAYER,TEAM,POSITION,AGE,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
DeMar DeRozan,CHI,G-F,34.0,54,54,100.0,318,659,48.3,47.5,0.8,2024
De'Aaron Fox,SAC,G,26.0,49,49,100.0,336,657,51.1,46.9,4.2,2024
Bruce Brown,TOR,G-F,27.0,49,49,100.0,334,656,50.9,47.4,3.6,2024
Mikal Bridges,BKN,G-F,27.0,53,53,100.0,300,649,46.2,47.0,-0.8,2024
Taurean Prince,LAL,F,29.0,54,54,100.0,322,649,49.6,47.8,1.8,2024
Julius Randle,NYK,F-C,29.0,46,46,100.0,310,644,48.1,49.2,-1.0,2024
John Collins,UTA,F-C,26.0,52,52,100.0,341,643,53.0,49.3,3.7,2024
Miles Bridges,CHA,F,25.0,45,45,100.0,314,642,48.9,48.8,0.1,2024
Clint Capela,ATL,C,29.0,48,48,100.0,330,641,51.5,50.5,1.0,2024
Aaron Nesmith,IND,G-F,24.0,51,51,100.0,295,638,46.2,47.9,-1.6,2024
Kevin Durant,PHX,F,35.0,50,50,100.0,272,636,42.8,48.5,-5.7,2024
Fred VanVleet,HOU,G,29.0,49,49,100.0,287,634,45.3,46.7,-1.4,2024
Cade Cunningham,DET,G,22.0,45,45,100.0,327,634,51.6,47.3,4.3,2024
Kyle Kuzma,WAS,F,28.0,54,54,100.0,314,634,49.5,48.7,0.8,2024
Jalen Duren,DET,C,20.0,40,40,100.0,301,631,47.7,50.6,-2.9,2024
Dereck Lively II,DAL,C,20.0,38,38,100.0,303,630,48.1,49.4,-1.4,2024
Al Horford,BOS,C-F,37.0,46,46,100.0,284,625,45.4,48.2,-2.8,2024
P.J. Washington,DAL,F,25.0,47,47,100.0,331,624,53.0,48.6,4.5,2024
Kevon Looney,GSW,F,28.0,55,55,100.0,295,621,47.5,50.6,-3.1,2024
Damian Lillard,MIL,G,33.0,52,52,100.0,267,621,43.0,46.5,-3.5,2024
Keegan Murray,SAC,F,23.0,51,51,100.0,308,621,49.6,47.9,1.7,2024
Dennis Schroder,BKN,G,30.0,54,54,100.0,305,621,49.1,46.6,2.5,2024
Devin Booker,PHX,G,27.0,47,47,100.0,294,613,48.0,46.7,1.3,2024
Nick Richards,CHA,C,26.0,47,47,100.0,333,613,54.3,50.9,3.4,2024
RJ Barrett,TOR,F-G,23.0,46,46,100.0,287,609,47.1,47.4,-0.3,2024
Jaime Jaquez Jr.,MIA,G,23.0,49,49,100.0,297,609,48.8,46.9,1.8,2024
Kawhi Leonard,LAC,F,32.0,50,50,100.0,292,608,48.0,47.9,0.1,2024
Bam Adebayo,MIA,C-F,26.0,45,45,100.0,267,607,44.0,49.4,-5.4,2024
Malik Beasley,MIL,G,27.0,55,55,100.0,290,604,48.0,47.0,1.0,2024
Tobias Harris,PHI,F,31.0,50,50,100.0,285,602,47.3,48.1,-0.8,2024
Franz Wagner,ORL,F,22.0,48,48,100.0,289,601,48.1,47.5,0.5,2024
Keldon Johnson,SAS,F-G,24.0,53,53,100.0,296,601,49.3,47.8,1.4,2024
Aaron Gordon,DEN,F,28.0,50,50,100.0,267,597,44.7,49.5,-4.7,2024
Tim Hardaway Jr.,DAL,G-F,31.0,53,53,100.0,297,591,50.3,47.0,3.2,2024
Evan Mobley,CLE,C,22.0,32,32,100.0,251,588,42.7,50.0,-7.4,2024
Alex Caruso,CHI,G,29.0,48,48,100.0,255,587,43.4,47.2,-3.7,2024
Herbert Jones,NOP,F,25.0,52,52,100.0,256,587,43.6,47.4,-3.7,2024
Stephen Curry,GSW,G,35.0,52,52,100.0,290,584,49.7,46.9,2.8,2024
Ausar Thompson,DET,G-F,21.0,55,55,100.0,289,581,49.7,47.6,2.1,2024
Dario Saric,GSW,F-C,29.0,53,53,100.0,287,579,49.6,49.4,0.2,2024
Jayson Tatum,BOS,F-G,25.0,53,53,100.0,270,577,46.8,47.8,-1.0,2024
Tyrese Maxey,PHI,G,23.0,51,51,100.0,263,576,45.7,46.5,-0.9,2024
Anthony Edwards,MIN,G,22.0,53,53,100.0,263,574,45.8,47.2,-1.4,2024
Jamal Murray,DEN,G,27.0,40,40,100.0,259,573,45.2,47.4,-2.2,2024
Grant Williams,CHA,F,25.0,52,52,100.0,275,572,48.1,47.9,0.2,2024
Bilal Coulibaly,WAS,G,19.0,55,55,100.0,289,571,50.6,47.5,3.1,2024
Immanuel Quickley,TOR,G,24.0,52,52,100.0,273,566,48.2,46.7,1.5,2024
Jonathan Kuminga,GSW,F,21.0,54,54,100.0,257,563,45.6,48.1,-2.5,2024
Jordan Poole,WAS,G,24.0,54,54,100.0,283,563,50.3,47.1,3.1,2024
Kevin Huerter,SAC,G-F,25.0,52,52,100.0,282,562,50.2,46.9,3.3,2024
Bobby Portis,MIL,F,29.0,57,57,100.0,298,562,53.0,48.8,4.3,2024
Dyson Daniels,NOP,G,20.0,52,52,100.0,261,559,46.7,47.2,-0.5,2024
Klay Thompson,GSW,G,34.0,51,51,100.0,256,557,46.0,48.1,-2.1,2024
Josh Giddey,OKC,G,21.0,55,55,100.0,261,556,46.9,46.6,0.3,2024
Tyus Jones,WAS,G,27.0,56,56,100.0,298,556,53.6,46.3,7.3,2024
CJ McCollum,NOP,G,32.0,43,43,100.0,265,552,48.0,46.9,1.1,2024
Dorian Finney-Smith,BKN,F,30.0,44,44,100.0,244,550,44.4,48.0,-3.6,2024
Precious Achiuwa,NYK,F,24.0,48,48,100.0,270,550,49.1,48.7,0.4,2024
Jaden McDaniels,MIN,F,23.0,46,46,100.0,242,549,44.1,47.7,-3.6,2024
Saddiq Bey,ATL,G-F,24.0,55,55,100.0,279,548,50.9,47.7,3.2,2024
Georges Niang,CLE,F,30.0,55,55,100.0,254,545,46.6,48.0,-1.4,2024
Andrew Wiggins,GSW,F,29.0,50,50,100.0,264,544,48.5,47.4,1.1,2024
Brandon Ingram,NOP,F,26.0,51,51,100.0,266,543,49.0,47.4,1.5,2024
Jaylen Brown,BOS,G-F,27.0,51,51,100.0,231,542,42.6,47.5,-4.9,2024
Cole Anthony,ORL,G,23.0,55,55,100.0,257,542,47.4,46.5,0.9,2024
Jerami Grant,POR,F,29.0,48,48,100.0,273,539,50.6,48.7,1.9,2024
Paul Reed,PHI,F,24.0,56,56,100.0,282,538,52.4,49.2,3.2,2024
Cam Thomas,BKN,G,22.0,45,45,100.0,269,536,50.2,47.2,3.0,2024
Donte DiVincenzo,NYK,G,27.0,55,55,100.0,268,534,50.2,46.9,3.3,2024
Jaden Ivey,DET,G,22.0,51,51,100.0,255,534,47.8,47.0,0.8,2024
Kelly Olynyk,TOR,F-C,32.0,54,54,100.0,275,530,51.9,48.8,3.1,2024
Toumani Camara,POR,F,23.0,54,54,100.0,269,526,51.1,48.5,2.6,2024
Reggie Jackson,DEN,G,33.0,56,56,100.0,267,525,50.9,47.0,3.9,2024
Michael Porter Jr.,DEN,F,25.0,55,55,100.0,254,523,48.6,47.8,0.8,2024
OG Anunoby,NYK,F-G,26.0,40,40,100.0,231,523,44.2,47.4,-3.3,2024
Scoot Henderson,POR,G,20.0,43,43,100.0,281,519,54.1,47.8,6.3,2024
Nickeil Alexander-Walker,MIN,G,25.0,56,56,100.0,219,516,42.4,46.2,-3.8,2024
Cason Wallace,OKC,G,20.0,56,56,100.0,228,515,44.3,46.3,-2.0,2024
Spencer Dinwiddie,LAL,G,30.0,50,50,100.0,238,514,46.3,46.9,-0.6,2024
Brandin Podziemski,GSW,G,20.0,47,47,100.0,254,514,49.4,47.1,2.3,2024
Vince Williams Jr.,MEM,G,23.0,43,43,100.0,250,511,48.9,48.1,0.8,2024
Jalen Williams,OKC,G-F,22.0,50,50,100.0,230,507,45.4,47.7,-2.3,2024
Jalen Green,HOU,G,22.0,56,56,100.0,247,506,48.8,47.0,1.8,2024
Santi Aldama,MEM,F-C,23.0,45,45,100.0,230,504,45.6,48.1,-2.5,2024
Ayo Dosunmu,CHI,G,24.0,54,54,100.0,232,502,46.2,46.8,-0.6,2024
Mike Conley,MIN,G,36.0,51,51,100.0,226,502,45.0,46.1,-1.1,2024
Terry Rozier,MIA,G,29.0,40,40,100.0,254,502,50.6,47.5,3.1,2024
Jalen Suggs,ORL,G,22.0,51,51,100.0,245,501,48.9,47.4,1.5,2024
Tre Jones,SAS,G,24.0,52,52,100.0,235,500,47.0,46.1,0.9,2024
Royce O'Neale,PHX,F,30.0,52,52,100.0,225,499,45.1,46.6,-1.5,2024
Naz Reid,MIN,C-F,24.0,56,56,100.0,225,494,45.5,48.2,-2.6,2024
LeBron James,LAL,F,39.0,49,49,100.0,219,485,45.2,48.1,-2.9,2024
Tyler Herro,MIA,G,24.0,35,35,100.0,224,484,46.3,46.4,-0.2,2024
Caleb Martin,MIA,F,28.0,39,39,100.0,205,484,42.4,46.6,-4.3,2024
Isaiah Stewart,DET,F-C,22.0,35,35,100.0,208,483,43.1,48.8,-5.7,2024
Malik Monk,SAC,G,26.0,54,54,100.0,218,482,45.2,46.6,-1.4,2024
Derrick Jones Jr.,DAL,F,27.0,51,51,100.0,232,479,48.4,47.5,1.0,2024
Keyonte George,UTA,G,20.0,50,50,100.0,237,477,49.7,46.8,2.9,2024
Kentavious Caldwell-Pope,DEN,G,31.0,50,50,100.0,206,477,43.2,46.8,-3.6,2024
Sam Hauser,BOS,F,26.0,55,55,100.0,223,474,47.0,46.9,0.1,2024
Marvin Bagley III,WAS,F,24.0,39,39,100.0,234,472,49.6,49.4,0.1,2024
Corey Kispert,WAS,F,24.0,55,55,100.0,238,469,50.7,46.7,4.1,2024
Pat Connaughton,MIL,G,31.0,51,51,100.0,226,467,48.4,45.8,2.6,2024
Kyle Anderson,MIN,F-G,30.0,56,56,100.0,208,465,44.7,47.5,-2.8,2024
Collin Sexton,UTA,G,25.0,56,56,100.0,226,464,48.7,46.9,1.8,2024
Drew Eubanks,PHX,F-C,27.0,50,50,100.0,210,463,45.4,48.3,-2.9,2024
Zion Williamson,NOP,F,23.0,46,46,100.0,224,462,48.5,47.7,0.8,2024
Moritz Wagner,ORL,F-C,26.0,54,54,100.0,230,461,49.9,49.2,0.7,2024
Peyton Watson,DEN,G,21.0,54,54,100.0,193,461,41.9,47.5,-5.7,2024
Tyrese Haliburton,IND,G,23.0,44,44,100.0,249,459,54.2,46.5,7.8,2024
Ochai Agbaji,TOR,G,23.0,55,55,100.0,199,453,43.9,46.4,-2.4,2024
Andre Drummond,CHI,C,30.0,56,56,100.0,221,452,48.9,50.1,-1.2,2024
Simone Fontecchio,DET,F,28.0,53,53,100.0,210,449,46.8,48.2,-1.4,2024
Caris LeVert,CLE,G,29.0,45,45,100.0,191,449,42.5,46.9,-4.3,2024
Josh Green,DAL,G,23.0,43,43,100.0,225,448,50.2,46.3,3.9,2024
Dwight Powell,DAL,F-C,32.0,46,46,100.0,196,446,43.9,48.0,-4.1,2024
Matisse Thybulle,POR,G-F,26.0,53,53,100.0,233,446,52.2,47.5,4.7,2024
Kelly Oubre Jr.,PHI,F-G,28.0,44,44,100.0,209,445,47.0,46.7,0.3,2024
Desmond Bane,MEM,G,25.0,37,37,100.0,202,442,45.7,47.0,-1.3,2024
Patrick Williams,CHI,F,22.0,43,43,100.0,212,441,48.1,48.8,-0.7,2024
Khris Middleton,MIL,F,32.0,43,43,100.0,198,439,45.1,46.6,-1.5,2024
Norman Powell,LAC,G,30.0,54,54,100.0,210,438,47.9,46.6,1.4,2024
Devin Vassell,SAS,G-F,23.0,52,52,100.0,221,436,50.7,47.5,3.2,2024
Bennedict Mathurin,IND,G-F,21.0,53,53,100.0,232,436,53.2,47.1,6.1,2024
Josh Richardson,MIA,G,30.0,42,42,100.0,214,434,49.3,46.2,3.1,2024
Kyle Lowry,PHI,G,37.0,38,38,100.0,217,434,50.0,46.4,3.6,2024
Goga Bitadze,ORL,C-F,24.0,43,43,100.0,218,431,50.6,50.7,-0.2,2024
Jabari Walker,POR,F,21.0,51,51,100.0,205,427,48.0,48.9,-0.9,2024
David Roddy,PHX,F,22.0,48,48,100.0,198,426,46.5,47.4,-1.0,2024
Terance Mann,LAC,G-F,27.0,49,49,100.0,206,424,48.6,47.5,1.1,2024
Jordan Clarkson,UTA,G,31.0,46,46,100.0,212,422,50.2,47.1,3.1,2024
Anfernee Simons,POR,G,24.0,32,32,100.0,226,421,53.7,48.4,5.3,2024
Obi Toppin,IND,F,25.0,57,57,100.0,217,420,51.7,48.4,3.3,2024
Russell Westbrook,LAC,G,35.0,55,55,100.0,180,416,43.3,46.8,-3.5,2024
Christian Wood,LAL,F,28.0,49,49,100.0,181,414,43.7,47.9,-4.2,2024
Rui Hachimura,LAL,F,26.0,44,44,100.0,188,413,45.5,48.2,-2.6,2024
Cameron Johnson,BKN,F,27.0,40,40,100.0,187,407,45.9,47.1,-1.2,2024
Patrick Beverley,MIL,G,35.0,51,51,100.0,183,407,45.0,47.2,-2.3,2024
Eric Gordon,PHX,G,35.0,49,49,100.0,187,406,46.1,46.8,-0.8,2024
Jordan Hawkins,NOP,G,21.0,47,47,100.0,183,406,45.1,46.1,-1.1,2024
Donovan Mitchell,CLE,G,27.0,44,44,100.0,201,405,49.6,47.4,2.3,2024
Jimmy Butler,MIA,F,34.0,37,37,100.0,200,404,49.5,47.5,2.0,2024
Jeff Green,HOU,F,37.0,53,53,100.0,170,404,42.1,47.8,-5.8,2024
Killian Hayes,DET,G,22.0,42,42,100.0,215,402,53.5,47.1,6.4,2024
Christian Braun,DEN,G,22.0,56,56,100.0,178,401,44.4,46.8,-2.4,2024
Haywood Highsmith,MIA,F,27.0,39,39,100.0,179,400,44.8,47.2,-2.4,2024
Andrew Nembhard,IND,G-F,24.0,42,42,100.0,191,398,48.0,46.6,1.4,2024
De'Anthony Melton,PHI,G,25.0,34,34,100.0,200,398,50.3,46.9,3.4,2024
Draymond Green,GSW,F,33.0,31,31,100.0,168,397,42.3,49.7,-7.4,2024
Bradley Beal,PHX,G,30.0,30,30,100.0,183,394,46.4,46.3,0.1,2024
Wendell Carter Jr.,ORL,C-F,24.0,30,30,100.0,208,394,52.8,50.2,2.6,2024
Kyrie Irving,DAL,G,31.0,34,34,100.0,190,392,48.5,46.6,1.9,2024
Luke Kornet,BOS,C-F,28.0,40,40,100.0,179,391,45.8,48.0,-2.2,2024
Duop Reath,POR,C,27.0,41,41,100.0,184,390,47.2,49.6,-2.5,2024
Isaac Okoro,CLE,F-G,23.0,46,46,100.0,175,389,45.0,46.7,-1.8,2024
De'Andre Hunter,ATL,F-G,26.0,32,32,100.0,190,387,49.1,47.4,1.7,2024
Duncan Robinson,MIA,F,29.0,50,50,100.0,187,387,48.3,46.0,2.3,2024
Daniel Theis,LAC,F-C,31.0,40,40,100.0,188,386,48.7,48.3,0.4,2024
Dean Wade,CLE,F-C,27.0,45,45,100.0,186,382,48.7,48.0,0.7,2024
Bismack Biyombo,OKC,C,31.0,30,30,100.0,186,377,49.3,50.4,-1.0,2024
Anthony Black,ORL,G,20.0,45,45,100.0,174,371,46.9,47.2,-0.3,2024
Isaiah Joe,OKC,G,24.0,51,51,100.0,173,371,46.6,46.6,0.0,2024
Shaedon Sharpe,POR,G,20.0,32,32,100.0,193,368,52.4,47.0,5.4,2024
Malcolm Brogdon,POR,G,31.0,39,39,100.0,177,368,48.1,47.9,0.2,2024
John Konchar,MEM,G,27.0,43,43,100.0,184,367,50.1,46.7,3.4,2024
Kris Dunn,UTA,G,29.0,45,45,100.0,142,365,38.9,47.6,-8.7,2024
Cedi Osman,SAS,F,28.0,57,57,100.0,189,365,51.8,47.1,4.7,2024
Max Christie,LAL,G,21.0,42,42,100.0,161,363,44.4,46.4,-2.0,2024
Xavier Tillman,BOS,F,25.0,35,35,100.0,158,357,44.3,50.1,-5.8,2024
Julian Champagnie,SAS,F,22.0,50,50,100.0,172,354,48.6,47.8,0.8,2024
Ziaire Williams,MEM,F,22.0,44,44,100.0,168,352,47.7,47.0,0.8,2024
Josh Okogie,PHX,G,25.0,50,50,100.0,161,348,46.3,47.2,-1.0,2024
Naji Marshall,NOP,F,26.0,46,46,100.0,151,347,43.5,46.9,-3.3,2024
Jae'Sean Tate,HOU,F,28.0,52,52,100.0,151,346,43.6,47.4,-3.8,2024
Aaron Wiggins,OKC,G,25.0,53,53,100.0,148,343,43.1,47.1,-4.0,2024
Trey Lyles,SAC,F,28.0,40,40,100.0,169,343,49.3,48.1,1.2,2024
Payton Pritchard,BOS,G,26.0,56,56,100.0,165,339,48.7,46.0,2.7,2024
Nicolas Batum,PHI,G-F,35.0,35,35,100.0,158,336,47.0,47.4,-0.4,2024
Day'Ron Sharpe,BKN,C,22.0,38,38,100.0,160,334,47.9,50.0,-2.1,2024
Isaiah Jackson,IND,F,22.0,43,43,100.0,153,326,46.9,48.6,-1.6,2024
Bojan Bogdanovic,NYK,F,34.0,31,31,100.0,170,324,52.5,47.8,4.6,2024
Alec Burks,NYK,G,32.0,47,47,100.0,157,320,49.1,46.8,2.2,2024
Jalen Smith,IND,F-C,23.0,38,38,100.0,158,318,49.7,48.7,1.0,2024
Gary Trent Jr.,TOR,G,25.0,51,51,100.0,163,315,51.7,46.4,5.3,2024
Aaron Holiday,HOU,G,27.0,52,52,100.0,144,314,45.9,46.6,-0.7,2024
Darius Garland,CLE,G,24.0,31,31,100.0,154,311,49.5,45.9,3.6,2024
Larry Nance Jr.,NOP,F-C,31.0,39,39,100.0,152,310,49.0,50.2,-1.1,2024
Malaki Branham,SAS,F,20.0,51,51,100.0,171,308,55.5,46.6,8.9,2024
Kevin Love,MIA,F-C,35.0,44,44,100.0,141,308,45.8,50.3,-4.5,2024
Ish Smith,CHA,G,35.0,43,43,100.0,155,307,50.5,46.6,3.9,2024
Doug McDermott,IND,F,32.0,50,50,100.0,154,306,50.3,46.5,3.9,2024
Jaylin Williams,OKC,F,21.0,47,47,100.0,163,306,53.3,49.4,3.9,2024
Quentin Grimes,DET,G,23.0,45,45,100.0,145,304,47.7,46.1,1.6,2024
Dennis Smith Jr.,BKN,G,26.0,38,38,100.0,134,300,44.7,46.6,-1.9,2024
Trey Murphy III,NOP,F,23.0,32,32,100.0,128,299,42.8,46.7,-3.9,2024
Jaxson Hayes,LAL,C-F,23.0,44,44,100.0,134,298,45.0,48.3,-3.3,2024
Trayce Jackson-Davis,GSW,F,24.0,41,41,100.0,138,297,46.5,48.5,-2.0,2024
Zach LaVine,CHI,G,28.0,25,25,100.0,136,293,46.4,46.4,0.0,2024
Chris Paul,GSW,G,38.0,32,32,100.0,138,291,47.4,46.9,0.5,2024
Marcus Sasser,DET,G,23.0,48,48,100.0,152,291,52.2,45.9,6.4,2024
Talen Horton-Tucker,UTA,G,23.0,36,36,100.0,140,291,48.1,46.5,1.6,2024
Cam Reddish,LAL,F-G,24.0,35,35,100.0,149,288,51.7,47.0,4.7,2024
Amir Coffey,LAC,G-F,26.0,39,39,100.0,133,287,46.3,46.2,0.2,2024
Torrey Craig,CHI,F,33.0,33,33,100.0,134,283,47.3,47.6,-0.2,2024
Cameron Payne,PHI,G,29.0,52,52,100.0,136,280,48.6,47.1,1.4,2024
James Wiseman,DET,C,22.0,36,36,100.0,142,278,51.1,49.4,1.7,2024
Jevon Carter,CHI,G,28.0,53,53,100.0,130,273,47.6,46.0,1.6,2024
Maxi Kleber,DAL,F,32.0,20,20,100.0,123,273,45.1,49.2,-4.1,2024
Mike Muscala,DET,F-C,32.0,37,37,100.0,138,272,50.7,49.7,1.0,2024
Mark Williams,CHA,C,22.0,19,19,100.0,144,269,53.5,50.9,2.6,2024
T.J. McConnell,IND,G,31.0,46,46,100.0,144,269,53.5,46.4,7.2,2024
Moses Moody,GSW,G,21.0,40,40,100.0,118,269,43.9,47.0,-3.1,2024
Mitchell Robinson,NYK,C-F,25.0,21,21,100.0,136,268,50.7,51.0,-0.3,2024
Keita Bates-Diop,BKN,F,28.0,42,42,100.0,117,266,44.0,46.6,-2.6,2024
Kenrich Williams,OKC,G-F,29.0,45,45,100.0,137,260,52.7,47.1,5.6,2024
Chris Boucher,TOR,F,31.0,45,45,100.0,125,260,48.1,46.9,1.2,2024
Jordan Goodwin,MEM,G,25.0,40,40,100.0,120,259,46.3,46.5,-0.1,2024
Jaden Hardy,DAL,G,21.0,47,47,100.0,135,259,52.1,46.5,5.6,2024
Gordon Hayward,OKC,F,33.0,27,27,100.0,111,257,43.2,47.1,-3.9,2024
Cody Martin,CHA,F,28.0,24,24,100.0,116,257,45.1,47.2,-2.1,2024
Mason Plumlee,LAC,F-C,33.0,24,24,100.0,126,255,49.4,49.9,-0.5,2024
Bryce McGowens,CHA,G,21.0,42,42,100.0,114,252,45.2,47.3,-2.0,2024
Amen Thompson,HOU,G-F,21.0,37,37,100.0,114,248,46.0,47.6,-1.7,2024
Landry Shamet,WAS,G,26.0,39,39,100.0,113,244,46.3,47.0,-0.7,2024
MarJon Beauchamp,MIL,F,23.0,39,39,100.0,107,242,44.2,46.1,-1.9,2024
Chris Duarte,SAC,G,26.0,36,36,100.0,118,240,49.2,46.7,2.5,2024
Luke Kennard,MEM,G,27.0,28,28,100.0,125,237,52.7,47.0,5.7,2024
Miles McBride,NYK,G,23.0,39,39,100.0,115,237,48.5,45.6,3.0,2024
Jose Alvarado,NOP,G,25.0,38,38,100.0,97,233,41.6,46.6,-4.9,2024
Jae Crowder,MIL,F,33.0,26,26,100.0,110,233,47.2,47.6,-0.4,2024
JT Thor,CHA,F,21.0,40,40,100.0,112,230,48.7,47.7,0.9,2024
Dante Exum,DAL,G,28.0,31,31,100.0,118,227,52.0,47.1,4.9,2024
Malachi Flynn,DET,G,25.0,42,42,100.0,117,227,51.5,45.2,6.4,2024
Davion Mitchell,SAC,G,25.0,41,41,100.0,108,226,47.8,45.9,1.8,2024
Gary Harris,ORL,G,29.0,34,34,100.0,111,226,49.1,46.6,2.5,2024
Jonathan Isaac,ORL,F,26.0,38,38,100.0,89,225,39.6,48.2,-8.7,2024
Troy Brown Jr.,DET,G-F,24.0,38,38,100.0,113,222,50.9,46.7,4.2,2024
Danilo Gallinari,MIL,F,35.0,33,33,100.0,116,221,52.5,49.2,3.3,2024
Marcus Morris Sr.,SAS,F,34.0,35,35,100.0,115,217,53.0,47.1,5.9,2024
Tristan Thompson,CLE,C-F,32.0,31,31,100.0,92,217,42.4,48.4,-6.0,2024
Gradey Dick,TOR,G-F,20.0,34,34,100.0,110,216,50.9,46.4,4.6,2024
