PLAYER,TEAM,POSITION,AGE,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Jalen Green,HOU,G,22.0,82,78,39.4,195,326,59.8,62.7,-2.9,2024
Georges Niang,CLE,F,30.0,82,80,38.8,195,322,60.6,63.5,-2.9,2024
Santi Aldama,MEM,F-C,23.0,61,61,42.7,173,321,53.9,62.7,-8.8,2024
Kelly Oubre Jr.,PHI,F-G,28.0,67,67,43.9,193,321,60.1,62.3,-2.2,2024
Jalen Brunson,NYK,G,27.0,77,75,36.0,217,320,67.8,63.2,4.6,2024
Devin Booker,PHX,G,27.0,67,64,36.8,202,319,63.3,62.5,0.8,2024
Jordan Poole,WAS,G,24.0,78,77,38.2,216,319,67.7,62.4,5.3,2024
Cam Thomas,BKN,G,22.0,64,62,39.6,209,319,65.5,63.2,2.3,2024
Tyrese Haliburton,IND,G,24.0,69,67,43.6,225,318,70.8,62.5,8.2,2024
Corey Kispert,WAS,F,25.0,79,76,39.3,203,315,64.4,62.3,2.2,2024
Grant Williams,CHA,F,25.0,76,76,34.9,210,314,66.9,63.2,3.7,2024
Harrison Barnes,SAC,F,31.0,82,78,32.9,201,314,64.0,64.4,-0.4,2024
Jaden McDaniels,MIN,F,23.0,70,69,36.7,171,313,54.6,62.4,-7.8,2024
Trayce Jackson-Davis,GSW,F,24.0,67,65,49.9,170,311,54.7,63.1,-8.5,2024
Al Horford,BOS,C-F,37.0,65,63,35.7,197,311,63.3,62.7,0.6,2024
Duop Reath,POR,C,27.0,68,67,46.0,190,308,61.7,63.1,-1.4,2024
Jalen Williams,OKC,G-F,23.0,71,70,43.8,166,308,53.9,63.3,-9.4,2024
Kawhi Leonard,LAC,F,32.0,68,67,37.1,192,307,62.5,63.2,-0.7,2024
Franz Wagner,ORL,F,22.0,72,70,36.1,183,306,59.8,63.0,-3.2,2024
Alex Caruso,CHI,G,30.0,71,69,32.3,177,304,58.2,63.8,-5.6,2024
Royce O'Neale,PHX,F,30.0,76,73,40.0,187,304,61.5,62.8,-1.3,2024
Scoot Henderson,POR,G,20.0,62,62,39.2,220,299,73.6,62.6,11.0,2024
Peyton Watson,DEN,G,21.0,79,74,42.2,144,298,48.3,62.1,-13.8,2024
Immanuel Quickley,TOR,G,24.0,68,67,38.3,194,297,65.3,63.1,2.2,2024
Keldon Johnson,SAS,F-G,24.0,69,68,40.4,193,297,65.0,62.8,2.2,2024
Aaron Gordon,DEN,F,28.0,72,70,34.2,176,297,59.3,63.9,-4.6,2024
Taurean Prince,LAL,F,30.0,77,74,36.3,176,294,59.9,63.8,-3.9,2024
Ayo Dosunmu,CHI,G,24.0,76,73,37.4,178,294,60.5,63.5,-2.9,2024
Onyeka Okongwu,ATL,F-C,23.0,55,55,41.2,175,293,59.7,63.3,-3.5,2024
Klay Thompson,GSW,G,34.0,76,74,37.0,182,292,62.3,63.4,-1.1,2024
Jamal Murray,DEN,G,27.0,58,57,35.3,185,290,63.8,63.2,0.6,2024
Jalen Suggs,ORL,G,22.0,75,74,38.1,164,290,56.6,61.9,-5.3,2024
RJ Barrett,TOR,F-G,23.0,58,58,37.8,176,290,60.7,63.0,-2.4,2024
Herbert Jones,NOP,F,25.0,76,73,32.1,181,289,62.6,63.2,-0.5,2024
Dario Saric,GSW,F-C,30.0,63,62,45.8,164,289,56.7,63.5,-6.7,2024
Jayson Tatum,BOS,F-G,26.0,74,72,36.5,180,286,62.9,63.5,-0.6,2024
Rui Hachimura,LAL,F,26.0,68,65,40.4,176,286,61.5,64.8,-3.2,2024
Bilal Coulibaly,WAS,G,19.0,62,61,44.1,173,284,60.9,62.3,-1.4,2024
Drew Eubanks,PHX,F-C,27.0,73,69,43.5,159,283,56.2,63.6,-7.4,2024
Damian Lillard,MIL,G,33.0,73,73,31.7,174,283,61.5,62.5,-1.0,2024
Anthony Edwards,MIN,G,22.0,77,77,33.5,166,283,58.7,63.0,-4.3,2024
Tyrese Maxey,PHI,G,23.0,69,67,35.3,173,281,61.6,63.1,-1.5,2024
Jonathan Kuminga,GSW,F,21.0,74,72,36.4,172,281,61.2,63.3,-2.1,2024
Toumani Camara,POR,F,23.0,70,69,40.1,180,280,64.3,63.2,1.1,2024
CJ McCollum,NOP,G,32.0,66,66,33.2,192,279,68.8,62.8,6.0,2024
Andrew Wiggins,GSW,F,29.0,71,69,35.7,181,278,65.1,63.4,1.7,2024
Trae Young,ATL,G,25.0,53,53,39.7,188,278,67.6,62.9,4.8,2024
Brandin Podziemski,GSW,G,21.0,72,67,35.2,180,277,65.0,63.0,1.9,2024
Jaime Jaquez Jr.,MIA,G,23.0,74,71,31.9,173,275,62.9,62.3,0.7,2024
Zion Williamson,NOP,F,23.0,70,69,36.6,169,274,61.7,63.2,-1.5,2024
Luguentz Dort,OKC,G,24.0,79,76,29.8,163,271,60.1,63.2,-3.1,2024
Jaylen Brown,BOS,G-F,27.0,70,67,36.0,153,271,56.5,62.8,-6.4,2024
Kyle Anderson,MIN,F-G,30.0,77,75,39.1,161,268,60.1,63.3,-3.2,2024
Tim Hardaway Jr.,DAL,G-F,32.0,79,76,34.3,175,268,65.3,62.5,2.8,2024
Terry Rozier,MIA,G,30.0,61,59,34.1,187,265,70.6,62.1,8.4,2024
Malik Beasley,MIL,G,27.0,79,76,30.7,181,265,68.3,62.8,5.5,2024
Stephen Curry,GSW,G,36.0,74,71,32.2,175,263,66.5,63.7,2.9,2024
Ausar Thompson,DET,G-F,21.0,63,60,39.5,153,262,58.4,62.6,-4.2,2024
Vince Williams Jr.,MEM,G,23.0,50,49,43.2,149,261,57.1,62.2,-5.1,2024
Jabari Walker,POR,F,21.0,72,68,42.6,163,261,62.5,63.5,-1.1,2024
Derrick Jones Jr.,DAL,F,27.0,76,71,39.2,147,261,56.3,62.4,-6.1,2024
Caleb Martin,MIA,F,28.0,64,61,32.7,151,261,57.9,62.0,-4.1,2024
Andrew Nembhard,IND,G-F,24.0,67,65,37.1,159,259,61.4,62.1,-0.7,2024
Tyus Jones,WAS,G,27.0,66,65,39.1,178,258,69.0,61.7,7.2,2024
Devin Vassell,SAS,G-F,23.0,68,64,42.7,171,256,66.8,62.6,4.2,2024
Kevin Huerter,SAC,G-F,25.0,63,61,38.9,175,256,68.4,62.4,5.9,2024
Cole Anthony,ORL,G,23.0,81,75,34.6,156,255,61.2,61.4,-0.2,2024
Daniel Theis,LAC,F-C,32.0,60,58,44.8,154,255,60.4,63.0,-2.6,2024
Kevon Looney,GSW,F,28.0,74,69,33.7,154,255,60.4,64.0,-3.6,2024
Ochai Agbaji,TOR,G,23.0,77,72,35.5,139,255,54.5,62.1,-7.6,2024
Sam Hauser,BOS,F,26.0,78,72,38.6,139,255,54.5,62.1,-7.5,2024
Wendell Carter Jr.,ORL,C-F,24.0,55,53,38.3,152,255,59.6,64.2,-4.6,2024
Andre Drummond,CHI,C,30.0,79,72,38.0,156,254,61.4,64.6,-3.2,2024
Caris LeVert,CLE,G,29.0,68,65,35.8,138,254,54.3,63.0,-8.7,2024
Keyonte George,UTA,G,20.0,74,67,32.9,169,254,66.5,62.6,3.9,2024
Karl-Anthony Towns,MIN,C-F,28.0,60,58,31.3,160,253,63.2,63.0,0.2,2024
Julian Champagnie,SAS,F,22.0,74,64,39.4,146,252,57.9,63.0,-5.1,2024
Nickeil Alexander-Walker,MIN,G,25.0,80,72,34.6,143,251,57.0,61.6,-4.6,2024
Cason Wallace,OKC,G,20.0,82,76,34.0,159,250,63.6,62.7,0.9,2024
Tre Jones,SAS,G,24.0,77,76,32.2,167,250,66.8,61.7,5.1,2024
Brandon Ingram,NOP,F,26.0,64,62,35.9,159,247,64.4,63.4,1.0,2024
Christian Braun,DEN,G,22.0,81,79,41.0,132,247,53.4,61.8,-8.3,2024
Draymond Green,GSW,F,34.0,55,54,31.3,150,247,60.7,64.1,-3.4,2024
Anfernee Simons,POR,G,24.0,46,46,40.0,178,247,72.1,63.3,8.8,2024
Pat Connaughton,MIL,G,31.0,76,74,33.5,153,246,62.2,60.7,1.5,2024
Jalen Smith,IND,F-C,24.0,61,60,48.9,141,246,57.3,63.6,-6.3,2024
De'Andre Hunter,ATL,F-G,26.0,56,55,36.7,161,246,65.4,62.9,2.6,2024
Moritz Wagner,ORL,F-C,26.0,80,71,37.1,156,245,63.7,63.4,0.3,2024
LeBron James,LAL,F,39.0,70,66,34.5,150,244,61.5,62.3,-0.8,2024
Marvin Bagley III,WAS,F,25.0,50,49,38.4,143,241,59.3,63.8,-4.4,2024
Reggie Jackson,DEN,G,33.0,81,77,32.7,159,239,66.5,62.3,4.3,2024
Bennedict Mathurin,IND,G-F,21.0,59,55,46.6,162,237,68.4,63.0,5.4,2024
Dyson Daniels,NOP,G,21.0,61,60,34.9,149,236,63.1,62.9,0.2,2024
Jerami Grant,POR,F,30.0,54,54,40.0,161,234,68.8,64.7,4.1,2024
OG Anunoby,NYK,F-G,26.0,49,49,36.6,135,233,57.9,63.4,-5.5,2024
Malik Monk,SAC,G,26.0,71,65,37.5,133,233,57.1,61.9,-4.8,2024
Aaron Wiggins,OKC,G,25.0,78,72,40.2,123,233,52.8,62.7,-9.9,2024
James Wiseman,DET,C,23.0,63,60,41.7,131,232,56.5,63.8,-7.3,2024
Patrick Beverley,MIL,G,35.0,72,69,39.5,139,232,59.9,62.5,-2.6,2024
Kyle Lowry,PHI,G,38.0,59,56,34.2,159,231,68.8,63.3,5.5,2024
Goga Bitadze,ORL,C-F,24.0,58,51,46.1,144,230,62.6,64.2,-1.6,2024
Larry Nance Jr.,NOP,F-C,31.0,61,60,44.0,149,230,64.8,64.5,0.3,2024
Spencer Dinwiddie,LAL,G,31.0,74,68,30.9,155,229,67.7,62.6,5.1,2024
Mike Conley,MIN,G,36.0,74,68,30.9,138,227,60.8,62.1,-1.3,2024
Collin Sexton,UTA,G,25.0,77,71,32.8,151,227,66.5,63.0,3.5,2024
Simone Fontecchio,DET,F,28.0,65,61,39.2,143,227,63.0,63.0,0.0,2024
Saddiq Bey,ATL,G-F,25.0,63,58,36.0,152,226,67.3,62.9,4.3,2024
Xavier Tillman,BOS,F,25.0,53,51,44.8,123,226,54.4,63.6,-9.2,2024
Norman Powell,LAC,G,30.0,76,71,35.7,141,225,62.7,62.9,-0.3,2024
Matisse Thybulle,POR,G-F,27.0,65,60,41.0,157,222,70.7,63.4,7.3,2024
Terance Mann,LAC,G-F,27.0,75,73,34.9,142,221,64.3,62.2,2.0,2024
Luke Kornet,BOS,C-F,28.0,62,56,35.9,115,221,52.0,61.0,-9.0,2024
Kyrie Irving,DAL,G,32.0,58,58,34.2,156,220,70.9,62.4,8.5,2024
Nicolas Batum,PHI,G-F,35.0,58,54,39.9,129,218,59.2,62.7,-3.5,2024
Day'Ron Sharpe,BKN,C,22.0,59,55,43.7,139,217,64.1,63.3,0.8,2024
Obi Toppin,IND,F,26.0,82,74,37.9,123,217,56.7,63.3,-6.6,2024
John Konchar,MEM,G,28.0,53,50,43.9,128,216,59.3,62.3,-3.1,2024
Isaiah Stewart,DET,F-C,22.0,46,46,34.6,112,214,52.3,64.6,-12.3,2024
Kentavious Caldwell-Pope,DEN,G,31.0,74,71,30.6,142,213,66.7,63.0,3.6,2024
Mason Plumlee,LAC,F-C,34.0,44,42,48.3,124,212,58.5,64.7,-6.2,2024
Duncan Robinson,MIA,F,29.0,67,62,37.4,132,211,62.6,62.1,0.5,2024
Bradley Beal,PHX,G,30.0,52,48,29.3,124,211,58.8,63.0,-4.3,2024
Trey Lyles,SAC,F,28.0,58,57,43.0,127,210,60.5,63.1,-2.7,2024
Khris Middleton,MIL,F,32.0,55,50,36.5,129,209,61.7,62.6,-0.8,2024
Cameron Johnson,BKN,F,28.0,56,54,38.5,114,207,55.1,62.1,-7.0,2024
Julius Randle,NYK,F-C,29.0,46,46,32.0,128,206,62.1,64.4,-2.3,2024
Chris Paul,GSW,G,38.0,58,54,37.9,129,206,62.6,62.9,-0.3,2024
Trey Murphy III,NOP,F,23.0,57,56,34.7,127,205,62.0,63.0,-1.1,2024
Tyler Herro,MIA,G,24.0,41,41,35.3,124,205,60.5,62.9,-2.4,2024
Jordan Clarkson,UTA,G,31.0,54,54,40.1,124,204,60.8,63.2,-2.4,2024
Haywood Highsmith,MIA,F,27.0,63,61,32.6,116,203,57.1,62.4,-5.3,2024
David Roddy,PHX,F,23.0,60,53,42.5,113,195,57.9,63.1,-5.2,2024
Dwight Powell,DAL,F-C,32.0,58,53,37.7,111,194,57.2,63.1,-5.9,2024
Isaiah Joe,OKC,G,24.0,77,70,35.4,118,193,61.1,63.3,-2.2,2024
Jimmy Butler,MIA,F,34.0,59,58,30.4,134,193,69.4,62.8,6.6,2024
Gary Trent Jr.,TOR,G,25.0,70,61,38.8,121,189,64.0,62.9,1.1,2024
Miles McBride,NYK,G,23.0,64,55,34.1,106,189,56.1,61.6,-5.5,2024
Isaiah Jackson,IND,F,22.0,55,51,46.3,101,188,53.7,63.4,-9.7,2024
Bojan Bogdanovic,NYK,F,34.0,57,53,39.7,141,186,75.8,63.6,12.2,2024
Mo Bamba,PHI,C,25.0,54,46,48.3,116,185,62.7,64.4,-1.7,2024
Killian Hayes,DET,G,22.0,42,41,45.9,126,185,68.1,62.1,6.0,2024
Bismack Biyombo,OKC,C,31.0,38,35,44.7,106,184,57.6,63.0,-5.4,2024
Jeff Green,HOU,F,37.0,77,66,32.9,107,184,58.2,62.7,-4.5,2024
Jaylin Williams,OKC,F,21.0,69,60,36.4,121,183,66.1,63.6,2.5,2024
Taylor Hendricks,UTA,F,20.0,40,36,46.1,110,183,60.1,63.5,-3.4,2024
Payton Pritchard,BOS,G,26.0,81,70,34.6,121,182,66.5,61.5,5.0,2024
Dean Wade,CLE,F-C,27.0,53,50,41.3,108,182,59.3,64.2,-4.8,2024
Eric Gordon,PHX,G,35.0,68,60,34.8,121,181,66.9,63.1,3.7,2024
Amen Thompson,HOU,G-F,21.0,61,56,38.7,104,179,58.1,62.4,-4.3,2024
Jaxson Hayes,LAL,C-F,23.0,67,54,35.7,118,179,65.9,62.9,3.0,2024
Maxi Kleber,DAL,F,32.0,43,43,36.2,105,179,58.7,63.3,-4.7,2024
Jock Landale,HOU,C,28.0,55,50,43.6,95,179,53.1,61.3,-8.3,2024
Josh Green,DAL,G,23.0,57,55,32.4,115,179,64.2,62.7,1.6,2024
Malaki Branham,SAS,F,20.0,74,65,39.6,111,179,62.0,61.9,0.1,2024
Darius Garland,CLE,G,24.0,57,52,29.5,122,179,68.2,62.4,5.8,2024
GG Jackson,MEM,F,19.0,46,44,44.3,103,178,57.9,63.0,-5.1,2024
Gradey Dick,TOR,G-F,20.0,58,54,36.9,127,178,71.3,63.5,7.8,2024
Kris Murray,POR,F,23.0,54,49,46.8,99,177,55.9,62.0,-6.1,2024
Donovan Mitchell,CLE,G,27.0,55,52,35.0,115,175,65.7,63.4,2.3,2024
Isaac Okoro,CLE,F-G,23.0,69,66,27.9,114,174,65.5,63.3,2.3,2024
T.J. McConnell,IND,G,32.0,71,59,39.9,119,173,68.8,61.6,7.2,2024
Kevin Love,MIA,F-C,35.0,54,48,46.0,104,173,60.1,64.2,-4.1,2024
De'Anthony Melton,PHI,G,25.0,38,37,41.2,108,172,62.8,62.8,0.0,2024
Jordan Goodwin,MEM,G,25.0,55,47,40.4,101,170,59.4,62.7,-3.2,2024
Keon Ellis,SAC,G,24.0,55,49,42.8,103,170,60.6,62.0,-1.4,2024
Naji Marshall,NOP,F,26.0,66,61,34.1,107,169,63.3,62.7,0.6,2024
Kris Dunn,UTA,G,30.0,62,57,33.0,99,167,59.3,63.4,-4.1,2024
Alec Burks,NYK,G,32.0,64,57,42.6,90,166,54.2,61.5,-7.3,2024
Russell Westbrook,LAC,G,35.0,68,62,33.2,93,163,57.1,61.6,-4.5,2024
Anthony Black,ORL,G,20.0,60,51,35.1,89,163,54.6,62.1,-7.5,2024
Nikola Jovic,MIA,F,20.0,43,40,40.8,104,163,63.8,63.2,0.6,2024
Amir Coffey,LAC,G-F,26.0,66,53,31.3,100,162,61.7,61.5,0.2,2024
Cedi Osman,SAS,F,29.0,72,66,35.7,98,161,60.9,62.4,-1.6,2024
Shaedon Sharpe,POR,G,20.0,32,32,43.6,109,160,68.1,62.6,5.5,2024
Moses Moody,GSW,G,21.0,64,55,36.0,86,159,54.1,63.1,-9.0,2024
Patrick Williams,CHI,F,22.0,43,41,35.8,104,158,65.8,64.6,1.2,2024
Aaron Holiday,HOU,G,27.0,77,61,35.8,104,157,66.2,61.5,4.8,2024
Desmond Bane,MEM,G,25.0,42,41,30.7,99,156,63.5,63.8,-0.3,2024
Jonathan Isaac,ORL,F,26.0,58,54,43.9,74,156,47.4,62.6,-15.2,2024
Troy Brown Jr.,DET,G-F,24.0,56,52,41.9,107,156,68.6,62.3,6.3,2024
Torrey Craig,CHI,F,33.0,53,48,36.1,102,156,65.4,64.6,0.8,2024
Chimezie Metu,DET,F-C,27.0,47,39,45.1,99,155,63.9,61.6,2.3,2024
Marcus Sasser,DET,G,23.0,69,57,32.2,109,155,70.3,61.3,9.0,2024
Luke Kennard,MEM,G,27.0,39,38,44.5,105,153,68.6,63.2,5.5,2024
Bruno Fernando,ATL,F-C,25.0,41,38,50.3,95,153,62.1,63.1,-1.0,2024
Cameron Payne,PHI,G,29.0,76,62,36.6,94,151,62.3,62.0,0.3,2024
Ziaire Williams,MEM,F,22.0,48,44,39.5,92,151,60.9,62.3,-1.4,2024
Jake LaRavia,MEM,F,22.0,34,34,45.1,95,151,62.9,61.8,1.1,2024
Gary Harris,ORL,G,29.0,54,50,38.1,92,148,62.2,61.4,0.8,2024
Zeke Nnaji,DEN,F-C,23.0,52,46,48.7,69,148,46.6,61.8,-15.2,2024
Mitchell Robinson,NYK,C-F,26.0,31,30,41.2,104,148,70.3,64.9,5.4,2024
Tre Mann,CHA,G,23.0,37,35,37.7,94,147,63.9,61.3,2.7,2024
Jordan Hawkins,NOP,G,21.0,62,48,32.6,88,146,60.3,61.3,-1.0,2024
Max Christie,LAL,G,21.0,60,48,33.8,86,144,59.7,61.9,-2.2,2024
Mike Muscala,OKC,F-C,32.0,47,41,47.5,89,144,61.8,63.3,-1.5,2024
Malcolm Brogdon,POR,G,31.0,39,36,38.8,96,143,67.1,64.2,2.9,2024
Dante Exum,DAL,G,28.0,54,46,37.5,96,142,67.6,62.4,5.2,2024
JT Thor,CHA,F,21.0,57,47,44.9,94,140,67.1,63.5,3.7,2024
Malachi Flynn,DET,G,25.0,62,52,37.4,90,140,64.3,61.5,2.8,2024
Kenrich Williams,OKC,G-F,29.0,69,58,36.8,93,139,66.9,62.8,4.1,2024
Christian Wood,LAL,F,28.0,49,42,33.1,76,137,55.5,62.5,-7.0,2024
Vasilije Micic,CHA,G,30.0,60,52,34.2,94,137,68.6,62.3,6.3,2024
Chris Duarte,SAC,G,26.0,55,45,38.6,80,136,58.8,61.5,-2.7,2024
Talen Horton-Tucker,UTA,G,23.0,51,46,33.5,86,136,63.2,61.9,1.4,2024
Jae'Sean Tate,HOU,F,28.0,65,53,33.6,83,136,61.0,63.6,-2.5,2024
Jordan Nwora,TOR,F,25.0,46,39,47.9,84,135,62.2,62.7,-0.5,2024
Josh Okogie,PHX,G,25.0,57,44,35.9,82,134,61.2,63.4,-2.2,2024
Josh Richardson,MIA,G,30.0,42,39,30.2,85,131,64.9,62.4,2.5,2024
Dennis Smith Jr.,BKN,G,26.0,55,48,31.0,79,130,60.8,62.7,-2.0,2024
Dominick Barlow,SAS,F,20.0,30,26,49.2,82,130,63.1,63.2,-0.1,2024
Doug McDermott,IND,F,32.0,63,53,33.6,77,128,60.2,62.2,-2.1,2024
Jae Crowder,MIL,F,33.0,50,47,30.7,72,127,56.7,62.7,-6.0,2024
Mark Williams,CHA,C,22.0,19,19,46.8,82,126,65.1,64.7,0.3,2024
Jevon Carter,CHI,G,28.0,71,58,34.0,76,126,60.3,62.3,-2.0,2024
Gordon Hayward,OKC,F,34.0,51,46,32.3,85,126,67.5,63.2,4.3,2024
