TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year,TEAMNAME
SAS,23,23,26.3,229,463,49.5,57.3,17.0,156,299,52.2,9.3,73,164,44.5,open,2014,San Antonio Spurs
MIA,20,20,29.3,199,407,48.9,57.4,16.7,130,232,56.0,12.6,69,175,39.4,open,2014,Miami Heat
IND,19,19,27.3,173,364,47.5,54.9,17.8,119,238,50.0,9.4,54,126,42.9,open,2014,Indiana Pacers
OKC,19,19,24.2,156,358,43.6,50.0,15.0,110,222,49.5,9.2,46,136,33.8,open,2014,Oklahoma City Thunder
LAC,13,13,29.3,146,307,47.6,55.9,16.6,95,174,54.6,12.7,51,133,38.3,open,2014,Los Angeles Clippers
BKN,12,12,29.0,111,247,44.9,51.6,16.3,78,139,56.1,12.7,33,108,30.6,open,2014,Brooklyn Nets
POR,11,11,25.7,106,236,44.9,53.2,15.0,67,138,48.6,10.7,39,98,39.8,open,2014,Portland Trail Blazers
WAS,11,11,27.7,88,230,38.3,42.6,19.0,68,158,43.0,8.7,20,72,27.8,open,2014,Washington Wizards
ATL,7,7,31.6,62,160,38.8,47.5,14.6,34,74,45.9,17.0,28,86,32.6,open,2014,Atlanta Hawks
GSW,7,7,26.7,70,146,47.9,56.5,14.5,45,79,57.0,12.3,25,67,37.3,open,2014,Golden State Warriors
DAL,7,7,24.2,58,141,41.1,46.8,14.8,42,86,48.8,9.5,16,55,29.1,open,2014,Dallas Mavericks
MEM,7,7,23.0,59,130,45.4,48.1,17.7,52,100,52.0,5.3,7,30,23.3,open,2014,Memphis Grizzlies
HOU,6,6,24.8,54,123,43.9,52.4,10.5,33,52,63.5,14.3,21,71,29.6,open,2014,Houston Rockets
TOR,7,7,24.7,50,122,41.0,50.4,11.9,27,59,45.8,12.8,23,63,36.5,open,2014,Toronto Raptors
CHI,5,5,27.8,40,100,40.0,47.0,15.6,26,56,46.4,12.2,14,44,31.8,open,2014,Chicago Bulls
CHA,4,4,25.1,30,71,42.3,51.4,12.4,17,35,48.6,12.7,13,36,36.1,open,2014,Charlotte Hornets
OKC,19,19,41.0,286,607,47.1,49.6,32.5,256,481,53.2,8.5,30,126,23.8,tight,2014,Oklahoma City Thunder
SAS,23,23,31.1,300,548,54.7,56.8,27.9,278,492,56.5,3.2,22,56,39.3,tight,2014,San Antonio Spurs
MIA,20,20,33.1,242,460,52.6,55.2,28.1,218,390,55.9,5.0,24,70,34.3,tight,2014,Miami Heat
IND,19,19,31.4,206,419,49.2,51.9,27.1,183,362,50.6,4.3,23,57,40.4,tight,2014,Indiana Pacers
BKN,12,12,38.6,175,329,53.2,56.2,32.0,155,273,56.8,6.6,20,56,35.7,tight,2014,Brooklyn Nets
POR,11,11,35.5,154,326,47.2,49.4,30.6,140,281,49.8,4.9,14,45,31.1,tight,2014,Portland Trail Blazers
LAC,13,13,30.2,150,317,47.3,50.3,24.6,131,258,50.8,5.6,19,59,32.2,tight,2014,Los Angeles Clippers
WAS,11,11,31.8,120,264,45.5,46.8,28.9,113,240,47.1,2.9,7,24,29.2,tight,2014,Washington Wizards
DAL,7,7,40.9,116,238,48.7,51.3,35.6,104,207,50.2,5.3,12,31,38.7,tight,2014,Dallas Mavericks
TOR,7,7,39.7,102,196,52.0,54.3,34.2,93,169,55.0,5.5,9,27,33.3,tight,2014,Toronto Raptors
HOU,6,6,36.4,88,180,48.9,51.4,30.7,79,152,52.0,5.7,9,28,32.1,tight,2014,Houston Rockets
GSW,7,7,32.8,89,179,49.7,51.7,26.7,82,146,56.2,6.0,7,33,21.2,tight,2014,Golden State Warriors
MEM,7,7,31.2,85,176,48.3,48.6,30.5,84,172,48.8,0.7,1,4,25.0,tight,2014,Memphis Grizzlies
ATL,7,7,28.0,60,142,42.3,46.1,21.1,49,107,45.8,6.9,11,35,31.4,tight,2014,Atlanta Hawks
CHI,5,5,33.1,68,119,57.1,59.2,29.4,63,106,59.4,3.6,5,13,38.5,tight,2014,Chicago Bulls
CHA,4,4,40.6,58,115,50.4,53.0,36.4,52,103,50.5,4.2,6,12,50.0,tight,2014,Charlotte Hornets
SAS,23,23,18.2,191,320,59.7,59.8,17.8,190,313,60.7,0.4,1,7,14.3,very_tight,2014,San Antonio Spurs
OKC,19,19,18.5,144,274,52.6,53.8,17.0,137,252,54.4,1.5,7,22,31.8,very_tight,2014,Oklahoma City Thunder
IND,19,19,18.1,131,242,54.1,54.3,17.8,130,237,54.9,0.4,1,5,20.0,very_tight,2014,Indiana Pacers
MIA,20,20,16.9,138,235,58.7,59.4,16.1,135,224,60.3,0.8,3,11,27.3,very_tight,2014,Miami Heat
LAC,13,13,17.0,107,178,60.1,60.1,16.5,107,173,61.8,0.5,0,5,0.0,very_tight,2014,Los Angeles Clippers
POR,11,11,18.4,83,169,49.1,50.6,17.2,78,158,49.4,1.2,5,11,45.5,very_tight,2014,Portland Trail Blazers
BKN,12,12,16.6,73,142,51.4,52.8,15.6,69,133,51.9,1.1,4,9,44.4,very_tight,2014,Brooklyn Nets
WAS,11,11,15.9,73,132,55.3,55.7,15.8,72,131,55.0,0.1,1,1,100.0,very_tight,2014,Washington Wizards
HOU,6,6,24.2,71,120,59.2,60.0,23.2,69,115,60.0,1.0,2,5,40.0,very_tight,2014,Houston Rockets
MEM,7,7,20.6,58,116,50.0,50.0,20.4,58,115,50.4,0.2,0,1,0.0,very_tight,2014,Memphis Grizzlies
GSW,7,7,20.0,60,109,55.0,56.4,18.7,57,102,55.9,1.3,3,7,42.9,very_tight,2014,Golden State Warriors
DAL,7,7,18.6,55,108,50.9,50.9,17.7,55,103,53.4,0.9,0,5,0.0,very_tight,2014,Dallas Mavericks
TOR,7,7,21.7,55,107,51.4,51.9,20.6,54,102,52.9,1.0,1,5,20.0,very_tight,2014,Toronto Raptors
ATL,7,7,15.0,40,76,52.6,53.3,14.8,39,75,52.0,0.2,1,1,100.0,very_tight,2014,Atlanta Hawks
CHI,5,5,19.4,31,70,44.3,44.3,19.2,31,69,44.9,0.3,0,1,0.0,very_tight,2014,Chicago Bulls
CHA,4,4,16.6,24,47,51.1,51.1,15.5,24,44,54.5,1.1,0,3,0.0,very_tight,2014,Charlotte Hornets
GSW,21,21,26.3,196,440,44.5,59.9,6.0,61,101,60.4,20.3,135,339,39.8,wide_open,2015,Golden State Warriors
ATL,16,16,30.7,155,399,38.8,50.3,10.1,64,131,48.9,20.6,91,268,34.0,wide_open,2015,Atlanta Hawks
HOU,17,17,23.8,138,316,43.7,58.2,5.4,46,71,64.8,18.5,92,245,37.6,wide_open,2015,Houston Rockets
CLE,20,20,20.2,124,315,39.4,53.8,4.6,33,72,45.8,15.6,91,243,37.4,wide_open,2015,Cleveland Cavaliers
LAC,14,14,25.0,130,280,46.4,58.0,10.9,65,122,53.3,14.1,65,158,41.1,wide_open,2015,Los Angeles Clippers
CHI,12,12,23.2,92,214,43.0,55.1,8.0,40,74,54.1,15.2,52,140,37.1,wide_open,2015,Chicago Bulls
MEM,11,11,23.9,81,206,39.3,47.8,12.6,46,109,42.2,11.2,35,97,36.1,wide_open,2015,Memphis Grizzlies
WAS,10,10,24.1,84,192,43.8,58.1,9.0,29,72,40.3,15.1,55,120,45.8,wide_open,2015,Washington Wizards
SAS,7,7,23.5,55,130,42.3,56.9,6.9,17,38,44.7,16.6,38,92,41.3,wide_open,2015,San Antonio Spurs
MIL,6,6,23.2,45,113,39.8,48.7,10.5,25,51,49.0,12.7,20,62,32.3,wide_open,2015,Milwaukee Bucks
BKN,6,6,23.1,43,109,39.4,52.8,7.0,14,33,42.4,16.1,29,76,38.2,wide_open,2015,Brooklyn Nets
DAL,5,5,20.3,37,88,42.0,52.3,7.6,19,33,57.6,12.7,18,55,32.7,wide_open,2015,Dallas Mavericks
POR,5,5,21.2,36,82,43.9,59.8,5.9,10,23,43.5,15.2,26,59,44.1,wide_open,2015,Portland Trail Blazers
BOS,4,4,23.0,31,69,44.9,57.2,7.3,14,22,63.6,15.7,17,47,36.2,wide_open,2015,Boston Celtics
NOP,4,4,20.5,32,64,50.0,64.8,7.1,13,22,59.1,13.5,19,42,45.2,wide_open,2015,New Orleans Pelicans
TOR,4,4,13.8,23,45,51.1,68.9,3.4,7,11,63.6,10.4,16,34,47.1,wide_open,2015,Toronto Raptors
GSW,21,21,26.3,213,440,48.4,57.2,14.6,136,244,55.7,11.7,77,196,39.3,open,2015,Golden State Warriors
CLE,20,20,26.7,159,417,38.1,46.3,12.9,91,201,45.3,13.9,68,216,31.5,open,2015,Cleveland Cavaliers
HOU,17,17,22.9,136,304,44.7,53.3,11.3,84,150,56.0,11.6,52,154,33.8,open,2015,Houston Rockets
ATL,16,16,22.1,122,288,42.4,50.2,11.8,77,154,50.0,10.3,45,134,33.6,open,2015,Atlanta Hawks
LAC,14,14,25.0,114,280,40.7,46.6,13.9,81,155,52.3,11.2,33,125,26.4,open,2015,Los Angeles Clippers
CHI,12,12,26.2,97,241,40.2,49.0,14.1,55,130,42.3,12.1,42,111,37.8,open,2015,Chicago Bulls
WAS,10,10,25.7,97,205,47.3,54.4,16.8,68,134,50.7,8.9,29,71,40.8,open,2015,Washington Wizards
MEM,11,11,23.4,90,202,44.6,47.5,18.0,78,155,50.3,5.4,12,47,25.5,open,2015,Memphis Grizzlies
SAS,7,7,25.6,58,142,40.8,47.9,14.1,38,78,48.7,11.6,20,64,31.3,open,2015,San Antonio Spurs
DAL,5,5,30.2,54,131,41.2,46.9,17.7,39,77,50.6,12.4,15,54,27.8,open,2015,Dallas Mavericks
POR,5,5,32.6,43,126,34.1,40.1,18.6,28,72,38.9,14.0,15,54,27.8,open,2015,Portland Trail Blazers
MIL,6,6,23.8,45,116,38.8,42.7,17.2,36,84,42.9,6.6,9,32,28.1,open,2015,Milwaukee Bucks
BKN,6,6,24.2,50,114,43.9,50.0,15.9,36,75,48.0,8.3,14,39,35.9,open,2015,Brooklyn Nets
NOP,4,4,28.8,38,90,42.2,46.7,18.9,30,59,50.8,9.9,8,31,25.8,open,2015,New Orleans Pelicans
BOS,4,4,26.3,29,79,36.7,39.2,17.7,25,53,47.2,8.7,4,26,15.4,open,2015,Boston Celtics
TOR,4,4,22.1,32,72,44.4,50.7,12.9,23,42,54.8,9.2,9,30,30.0,open,2015,Toronto Raptors
GSW,21,21,34.4,284,574,49.5,51.7,28.7,259,479,54.1,5.7,25,95,26.3,tight,2015,Golden State Warriors
CLE,20,20,33.9,247,529,46.7,49.6,27.8,216,434,49.8,6.1,31,95,32.6,tight,2015,Cleveland Cavaliers
HOU,17,17,35.6,246,472,52.1,53.9,30.9,229,410,55.9,4.7,17,62,27.4,tight,2015,Houston Rockets
ATL,16,16,30.4,208,395,52.7,53.7,27.0,200,351,57.0,3.4,8,44,18.2,tight,2015,Atlanta Hawks
LAC,14,14,32.0,194,358,54.2,56.6,26.8,177,300,59.0,5.2,17,58,29.3,tight,2015,Los Angeles Clippers
CHI,12,12,33.3,155,307,50.5,53.1,28.9,139,266,52.3,4.5,16,41,39.0,tight,2015,Chicago Bulls
MEM,11,11,34.2,147,295,49.8,49.8,33.4,147,288,51.0,0.8,0,7,0.0,tight,2015,Memphis Grizzlies
WAS,10,10,31.5,117,251,46.6,48.6,26.7,107,213,50.2,4.8,10,38,26.3,tight,2015,Washington Wizards
SAS,7,7,34.8,103,193,53.4,55.2,31.2,96,173,55.5,3.6,7,20,35.0,tight,2015,San Antonio Spurs
MIL,6,6,33.5,62,163,38.0,39.3,31.0,58,151,38.4,2.5,4,12,33.3,tight,2015,Milwaukee Bucks
DAL,5,5,36.9,89,160,55.6,57.2,33.9,84,147,57.1,3.0,5,13,38.5,tight,2015,Dallas Mavericks
BKN,6,6,33.5,79,158,50.0,52.2,28.9,72,136,52.9,4.7,7,22,31.8,tight,2015,Brooklyn Nets
TOR,4,4,44.2,67,144,46.5,47.9,35.6,63,116,54.3,8.6,4,28,14.3,tight,2015,Toronto Raptors
POR,5,5,30.2,57,117,48.7,50.4,26.1,53,101,52.5,4.1,4,16,25.0,tight,2015,Portland Trail Blazers
BOS,4,4,36.7,55,110,50.0,50.5,33.0,54,99,54.5,3.7,1,11,9.1,tight,2015,Boston Celtics
NOP,4,4,33.7,58,105,55.2,55.2,30.4,58,95,61.1,3.2,0,10,0.0,tight,2015,New Orleans Pelicans
CLE,20,20,19.1,164,298,55.0,55.9,18.3,159,285,55.8,0.8,5,13,38.5,very_tight,2015,Cleveland Cavaliers
HOU,17,17,17.6,115,233,49.4,49.4,17.4,115,230,50.0,0.2,0,3,0.0,very_tight,2015,Houston Rockets
ATL,16,16,16.8,105,219,47.9,48.2,16.4,104,213,48.8,0.5,1,6,16.7,very_tight,2015,Atlanta Hawks
GSW,21,21,13.0,109,217,50.2,50.9,12.6,106,210,50.5,0.4,3,7,42.9,very_tight,2015,Golden State Warriors
LAC,14,14,17.9,115,200,57.5,58.0,17.1,113,191,59.2,0.8,2,9,22.2,very_tight,2015,Los Angeles Clippers
MEM,11,11,18.5,75,160,46.9,47.2,18.4,74,159,46.5,0.1,1,1,100,very_tight,2015,Memphis Grizzlies
CHI,12,12,17.3,77,159,48.4,48.4,17.3,77,159,48.4,0.0,0,0,-,very_tight,2015,Chicago Bulls
WAS,10,10,18.7,75,149,50.3,50.3,18.7,75,149,50.3,0.0,0,0,-,very_tight,2015,Washington Wizards
MIL,6,6,19.5,53,95,55.8,55.8,18.9,53,92,57.6,0.6,0,3,0.0,very_tight,2015,Milwaukee Bucks
BKN,6,6,19.1,45,90,50.0,50.6,18.5,44,87,50.6,0.6,1,3,33.3,very_tight,2015,Brooklyn Nets
SAS,7,7,16.1,52,89,58.4,59.6,15.2,50,84,59.5,0.9,2,5,40.0,very_tight,2015,San Antonio Spurs
TOR,4,4,19.9,25,65,38.5,39.2,18.7,24,61,39.3,1.2,1,4,25.0,very_tight,2015,Toronto Raptors
POR,5,5,16.0,31,62,50.0,50.8,15.5,30,60,50.0,0.5,1,2,50.0,very_tight,2015,Portland Trail Blazers
DAL,5,5,12.7,28,55,50.9,50.9,12.7,28,55,50.9,0.0,0,0,-,very_tight,2015,Dallas Mavericks
NOP,4,4,17.0,24,53,45.3,45.3,16.7,24,52,46.2,0.3,0,1,0.0,very_tight,2015,New Orleans Pelicans
BOS,4,4,14.0,24,42,57.1,57.1,13.7,24,41,58.5,0.3,0,1,0.0,very_tight,2015,Boston Celtics
GSW,24,24,24.2,224,467,48.0,64.5,5.2,70,100,70.0,19.0,154,367,42.0,wide_open,2016,Golden State Warriors
CLE,21,21,21.9,178,355,50.1,68.0,4.7,51,76,67.1,17.2,127,279,45.5,wide_open,2016,Cleveland Cavaliers
OKC,18,18,19.1,119,277,43.0,56.5,5.3,44,77,57.1,13.8,75,200,37.5,wide_open,2016,Oklahoma City Thunder
ATL,10,10,32.2,97,255,38.0,52.5,6.8,23,54,42.6,25.3,74,201,36.8,wide_open,2016,Atlanta Hawks
TOR,20,20,16.4,98,251,39.0,51.0,4.4,38,68,55.9,12.0,60,183,32.8,wide_open,2016,Toronto Raptors
POR,11,11,24.8,109,227,48.0,64.1,6.3,36,58,62.1,18.5,73,169,43.2,wide_open,2016,Portland Trail Blazers
SAS,10,10,24.2,88,188,46.8,59.8,10.5,39,82,47.6,13.6,49,106,46.2,wide_open,2016,San Antonio Spurs
MIA,14,14,15.4,65,166,39.2,51.8,5.0,23,54,42.6,10.4,42,112,37.5,wide_open,2016,Miami Heat
BOS,6,6,24.9,41,121,33.9,45.5,6.6,13,32,40.6,18.4,28,89,31.5,wide_open,2016,Boston Celtics
IND,7,7,23.2,53,114,46.5,59.2,9.3,24,46,52.2,13.8,29,68,42.6,wide_open,2016,Indiana Pacers
HOU,5,5,21.1,30,85,35.3,44.7,5.5,14,22,63.6,15.7,16,63,25.4,wide_open,2016,Houston Rockets
DAL,5,5,21.7,38,83,45.8,59.0,8.4,16,32,50.0,13.3,22,51,43.1,wide_open,2016,Dallas Mavericks
CHA,7,7,12.5,28,64,43.8,54.7,4.7,14,24,58.3,7.8,14,40,35.0,wide_open,2016,Charlotte Hornets
LAC,6,6,13.1,27,64,42.2,50.8,5.9,16,29,55.2,7.2,11,35,31.4,wide_open,2016,Los Angeles Clippers
MEM,4,4,20.5,24,59,40.7,46.6,11.8,17,34,50.0,8.7,7,25,28.0,wide_open,2016,Memphis Grizzlies
DET,4,4,19.2,24,56,42.9,58.0,3.8,7,11,63.6,15.5,17,45,37.8,wide_open,2016,Detroit Pistons
GSW,24,24,27.4,250,529,47.3,57.9,12.5,137,241,56.8,14.9,113,288,39.2,open,2016,Golden State Warriors
TOR,20,20,31.0,201,474,42.4,48.9,18.0,139,275,50.5,13.0,62,199,31.2,open,2016,Toronto Raptors
CLE,21,21,29.0,219,470,46.6,56.6,15.0,125,244,51.2,13.9,94,226,41.6,open,2016,Cleveland Cavaliers
OKC,18,18,23.9,170,347,49.0,56.2,14.3,120,207,58.0,9.7,50,140,35.7,open,2016,Oklahoma City Thunder
POR,11,11,28.2,110,258,42.6,49.8,16.7,73,153,47.7,11.5,37,105,35.2,open,2016,Portland Trail Blazers
MIA,14,14,23.2,123,250,49.2,57.8,13.9,80,150,53.3,9.3,43,100,43.0,open,2016,Miami Heat
SAS,10,10,28.0,105,218,48.2,54.4,20.6,78,160,48.8,7.5,27,58,46.6,open,2016,San Antonio Spurs
ATL,10,10,24.3,77,193,39.9,46.6,13.0,51,103,49.5,11.3,26,90,28.9,open,2016,Atlanta Hawks
CHA,7,7,29.4,57,151,37.7,43.4,18.3,40,94,42.6,11.1,17,57,29.8,open,2016,Charlotte Hornets
BOS,6,6,28.9,51,140,36.4,42.1,16.1,35,78,44.9,12.8,16,62,25.8,open,2016,Boston Celtics
LAC,6,6,26.4,58,129,45.0,51.6,17.4,41,85,48.2,9.0,17,44,38.6,open,2016,Los Angeles Clippers
IND,7,7,25.2,58,124,46.8,53.6,15.7,41,77,53.2,9.6,17,47,36.2,open,2016,Indiana Pacers
DAL,5,5,29.2,42,112,37.5,40.6,17.5,35,67,52.2,11.7,7,45,15.6,open,2016,Dallas Mavericks
HOU,5,5,23.6,38,95,40.0,47.9,10.4,23,42,54.8,13.2,15,53,28.3,open,2016,Houston Rockets
MEM,4,4,28.8,34,83,41.0,47.0,19.1,24,55,43.6,9.7,10,28,35.7,open,2016,Memphis Grizzlies
DET,4,4,25.4,33,74,44.6,54.7,13.4,18,39,46.2,12.0,15,35,42.9,open,2016,Detroit Pistons
GSW,24,24,35.8,331,692,47.8,50.4,30.5,296,588,50.3,5.4,35,104,33.7,tight,2016,Golden State Warriors
TOR,20,20,39.4,287,603,47.6,48.8,35.1,273,537,50.8,4.3,14,66,21.2,tight,2016,Toronto Raptors
OKC,18,18,39.5,269,572,47.0,49.0,32.9,247,476,51.9,6.6,22,96,22.9,tight,2016,Oklahoma City Thunder
CLE,21,21,34.4,292,559,52.2,55.3,28.0,258,454,56.8,6.5,34,105,32.4,tight,2016,Cleveland Cavaliers
MIA,14,14,46.0,240,496,48.4,49.4,41.1,230,444,51.8,4.8,10,52,19.2,tight,2016,Miami Heat
POR,11,11,35.4,140,324,43.2,46.3,28.5,120,261,46.0,6.9,20,63,31.7,tight,2016,Portland Trail Blazers
SAS,10,10,32.3,140,251,55.8,57.0,29.9,134,233,57.5,2.3,6,18,33.3,tight,2016,San Antonio Spurs
ATL,10,10,29.1,120,231,51.9,53.2,26.2,114,208,54.8,2.9,6,23,26.1,tight,2016,Atlanta Hawks
LAC,6,6,42.3,100,207,48.3,49.5,35.4,95,173,54.9,7.0,5,34,14.7,tight,2016,Los Angeles Clippers
CHA,7,7,39.6,90,203,44.3,46.3,33.5,82,172,47.7,6.0,8,31,25.8,tight,2016,Charlotte Hornets
IND,7,7,36.6,83,180,46.1,49.2,30.5,72,150,48.0,6.1,11,30,36.7,tight,2016,Indiana Pacers
HOU,5,5,42.5,75,171,43.9,45.6,36.8,69,148,46.6,5.7,6,23,26.1,tight,2016,Houston Rockets
BOS,6,6,33.8,77,164,47.0,49.1,27.8,70,135,51.9,6.0,7,29,24.1,tight,2016,Boston Celtics
DAL,5,5,34.2,65,131,49.6,50.4,31.3,63,120,52.5,2.9,2,11,18.2,tight,2016,Dallas Mavericks
DET,4,4,41.6,67,121,55.4,56.6,38.1,64,111,57.7,3.4,3,10,30.0,tight,2016,Detroit Pistons
MEM,4,4,33.3,45,96,46.9,47.9,30.2,43,87,49.4,3.1,2,9,22.2,tight,2016,Memphis Grizzlies
OKC,18,18,17.5,130,253,51.4,51.8,16.8,128,244,52.5,0.6,2,9,22.2,very_tight,2016,Oklahoma City Thunder
GSW,24,24,12.6,129,243,53.1,53.9,11.9,125,229,54.6,0.7,4,14,28.6,very_tight,2016,Golden State Warriors
CLE,21,21,14.7,116,239,48.5,49.2,13.7,113,222,50.9,1.0,3,17,17.6,very_tight,2016,Cleveland Cavaliers
TOR,20,20,13.3,99,203,48.8,49.0,12.8,98,196,50.0,0.5,1,7,14.3,very_tight,2016,Toronto Raptors
MIA,14,14,15.5,88,167,52.7,53.0,15.2,87,164,53.0,0.3,1,3,33.3,very_tight,2016,Miami Heat
SAS,10,10,15.6,54,121,44.6,44.6,14.9,54,116,46.6,0.6,0,5,0.0,very_tight,2016,San Antonio Spurs
ATL,10,10,14.4,72,114,63.2,63.2,14.0,72,111,64.9,0.4,0,3,0.0,very_tight,2016,Atlanta Hawks
POR,11,11,11.6,49,106,46.2,46.7,11.1,48,102,47.1,0.4,1,4,25.0,very_tight,2016,Portland Trail Blazers
CHA,7,7,18.5,48,95,50.5,51.1,18.3,47,94,50.0,0.2,1,1,100,very_tight,2016,Charlotte Hornets
LAC,6,6,18.2,38,89,42.7,43.3,17.4,37,85,43.5,0.8,1,4,25.0,very_tight,2016,Los Angeles Clippers
IND,7,7,15.0,37,74,50.0,50.0,14.4,37,71,52.1,0.6,0,3,0.0,very_tight,2016,Indiana Pacers
BOS,6,6,12.4,37,60,61.7,62.5,12.2,36,59,61.0,0.2,1,1,100,very_tight,2016,Boston Celtics
DAL,5,5,14.9,32,57,56.1,56.1,14.9,32,57,56.1,0.0,0,0,-,very_tight,2016,Dallas Mavericks
HOU,5,5,12.7,22,51,43.1,44.1,12.2,21,49,42.9,0.5,1,2,50.0,very_tight,2016,Houston Rockets
MEM,4,4,17.4,25,50,50.0,50.0,17.4,25,50,50.0,0.0,0,0,-,very_tight,2016,Memphis Grizzlies
DET,4,4,13.7,20,40,50.0,50.0,12.7,20,37,54.1,1.0,0,3,0.0,very_tight,2016,Detroit Pistons
BOS,18,18,28.8,192,409,46.9,64.4,5.6,49,80,61.3,23.2,143,329,43.5,wide_open,2017,Boston Celtics
GSW,17,17,24.5,165,347,47.6,62.4,6.9,62,97,63.9,17.7,103,250,41.2,wide_open,2017,Golden State Warriors
CLE,18,18,20.8,150,297,50.5,68.7,4.5,42,64,65.6,16.3,108,233,46.4,wide_open,2017,Cleveland Cavaliers
SAS,16,16,21.3,113,282,40.1,51.1,7.0,51,93,54.8,14.3,62,189,32.8,wide_open,2017,San Antonio Spurs
WAS,13,13,21.5,95,233,40.8,53.0,6.4,38,69,55.1,15.2,57,164,34.8,wide_open,2017,Washington Wizards
UTA,11,11,24.3,94,201,46.8,62.9,6.3,29,52,55.8,18.0,65,149,43.6,wide_open,2017,Utah Jazz
HOU,11,11,22.7,77,195,39.5,55.9,2.2,13,19,68.4,20.5,64,176,36.4,wide_open,2017,Houston Rockets
TOR,10,10,23.1,76,172,44.2,59.6,6.2,23,46,50.0,16.9,53,126,42.1,wide_open,2017,Toronto Raptors
MIL,6,6,24.0,56,106,52.8,71.2,5.7,17,25,68.0,18.4,39,81,48.1,wide_open,2017,Milwaukee Bucks
ATL,6,6,22.9,40,106,37.7,50.5,5.6,13,26,50.0,17.3,27,80,33.8,wide_open,2017,Atlanta Hawks
MEM,6,6,22.5,49,99,49.5,66.2,5.7,16,25,64.0,16.8,33,74,44.6,wide_open,2017,Memphis Grizzlies
LAC,7,7,16.2,38,84,45.2,57.7,5.8,17,30,56.7,10.4,21,54,38.9,wide_open,2017,Los Angeles Clippers
CHI,6,6,17.8,36,84,42.9,56.0,5.3,14,25,56.0,12.5,22,59,37.3,wide_open,2017,Chicago Bulls
IND,4,4,24.1,37,78,47.4,62.2,6.8,14,22,63.6,17.3,23,56,41.1,wide_open,2017,Indiana Pacers
POR,4,4,24.6,32,78,41.0,55.8,4.7,9,15,60.0,19.9,23,63,36.5,wide_open,2017,Portland Trail Blazers
OKC,5,5,18.2,34,75,45.3,62.7,2.7,8,11,72.7,15.5,26,64,40.6,wide_open,2017,Oklahoma City Thunder
CLE,18,18,31.5,220,450,48.9,59.6,14.5,124,207,59.9,17.0,96,243,39.5,open,2017,Cleveland Cavaliers
BOS,18,18,28.2,161,400,40.3,48.8,13.7,93,194,47.9,14.5,68,206,33.0,open,2017,Boston Celtics
GSW,17,17,24.3,157,343,45.8,55.5,11.2,90,159,56.6,13.0,67,184,36.4,open,2017,Golden State Warriors
WAS,13,13,31.3,155,339,45.7,51.6,17.9,115,194,59.3,13.4,40,145,27.6,open,2017,Washington Wizards
SAS,16,16,24.6,146,325,44.9,53.4,14.0,91,185,49.2,10.6,55,140,39.3,open,2017,San Antonio Spurs
HOU,11,11,27.5,93,236,39.4,50.0,10.3,43,88,48.9,17.2,50,148,33.8,open,2017,Houston Rockets
