Player,2026-27,2027-28,2028-29,2029-30,2030-31,Team,Pos,Age,2031-32,Guaranteed,2024-25
Corey Kispert,13975000.0,13025000.0,13025000.0,24747500.0,0.0,ATL,0,0.0,0.0,51747500.0,
Alex Sarr,12370680.0,15611798.0,39029495.0,0.0,0.0,WAS,0,0.0,0.0,51400175.0,
Aaron Nesmith,11000000.0,19418000.0,20971440.0,4.0,0.0,IND,SF,27.0,0.0,51389444.0,
Kawhi Leonard,50300000.0,4.0,0.0,0.0,0.0,LAC,SF,35.0,0.0,50300004.0,
Zach LaVine,48967380.0,4.0,0.0,0.0,0.0,SAC,SG,31.0,0.0,48967384.0,
AJ Green,10044644.0,10848215.0,11651786.0,12455355.0,4.0,MIL,SG,27.0,0.0,45000000.0,
Nicolas Claxton,23320738.0,21099720.0,4.0,0.0,0.0,BKN,C,27.0,0.0,44420462.0,
Jonathan Isaac,14500000.0,14500000.0,15000000.0,4.0,0.0,ORL,PF,29.0,0.0,44000004.0,
Klay Thompson,17460317.0,26190476.0,0.0,0.0,0.0,DAL,0,0.0,0.0,43650793.0,
Tre Johnson,8649600.0,9061680.0,11490211.0,34470633.0,0.0,WAS,0,0.0,0.0,43120233.0,
Santi Aldama,17007043.0,17007043.0,25510565.0,0.0,0.0,MEM,0,0.0,0.0,42517608.0,
James Harden,42317307.0,5.0,0.0,0.0,0.0,CLE,SG,37.0,0.0,42317312.0,
Ivica Zubac,20342140.0,21790300.0,4.0,0.0,0.0,IND,C,29.0,0.0,42132444.0,
C.J. McCollum,21000000.0,21000000.0,0.0,0.0,0.0,ATL,0,0.0,0.0,42000000.0,
Malik Monk,20190035.0,21582451.0,4.0,0.0,0.0,SAC,SG,28.0,0.0,41772490.0,
Michael Porter.,40806150.0,4.0,0.0,0.0,0.0,BKN,SF,28.0,0.0,40806154.0,
Andrew Nembhard,19550160.0,20998320.0,4.0,0.0,0.0,IND,PG,27.0,0.0,40548484.0,
Dorian Finney-Smith,13335000.0,13335000.0,13335000.0,4.0,0.0,HOU,PF,33.0,0.0,40005004.0,
Caleb Martin,10001494.0,9371351.0,20476403.0,0.0,0.0,DAL,0,0.0,0.0,39849248.0,
Jeremiah Fears,7896240.0,8271960.0,10505389.0,31516167.0,0.0,NOP,0,0.0,0.0,39412407.0,
Buddy Hield,9658536.0,10097560.0,19185364.0,0.0,0.0,ATL,0,0.0,0.0,38941460.0,
Wendell Carter.,18102000.0,19550160.0,20998320.0,4.0,0.0,ORL,C,27.0,0.0,37652164.0,
Grayson Allen,18125000.0,19375000.0,4.0,0.0,0.0,PHX,SG,31.0,0.0,37500004.0,
Ty Jerome,9220050.0,9659100.0,18352290.0,0.0,0.0,MEM,0,0.0,0.0,37231440.0,
Bilal Coulibaly,9240012.0,27720036.0,0.0,0.0,0.0,WAS,0,0.0,0.0,36960048.0,
Jonathan Kuminga,24300000.0,36450000.0,0.0,0.0,0.0,ATL,0,0.0,0.0,36450000.0,
Sam Hauser,10848215.0,11651785.0,12455356.0,4.0,0.0,BOS,SF,29.0,0.0,34955360.0,
Max Christie,8285714.0,8857143.0,16828572.0,0.0,0.0,DAL,0,0.0,0.0,33971429.0,
Tyler Herro,33000000.0,4.0,0.0,0.0,0.0,MIA,SG,27.0,0.0,33000004.0,
Terance Mann,15500000.0,16000000.0,4.0,0.0,0.0,BKN,SG,30.0,0.0,31500004.0,
Brandon Clarke,12500000.0,18750000.0,0.0,0.0,0.0,MEM,0,0.0,0.0,31250000.0,
Taylor Hendricks,7805900.0,23417700.0,0.0,0.0,0.0,MEM,0,0.0,0.0,31223600.0,
Duncan Robinson,15992957.0,15151222.0,4.0,0.0,0.0,DET,SF,32.0,0.0,31144183.0,
Cedric Coward,6001080.0,6286920.0,8342743.0,25028229.0,0.0,MEM,0,0.0,0.0,31029309.0,
Obi Toppin,15000000.0,16025000.0,4.0,0.0,0.0,IND,PF,28.0,0.0,31025004.0,
Zach Edey,6332760.0,8067937.0,24203811.0,0.0,0.0,MEM,0,0.0,0.0,30536571.0,
Dennis Schröder,14809200.0,15514400.0,4.0,0.0,0.0,CLE,PG,33.0,0.0,30323604.0,
Andrew Wiggins,30169644.0,4.0,0.0,0.0,0.0,MIA,SF,31.0,0.0,30169648.0,
Bobby Portis,14521414.0,15597074.0,4.0,0.0,0.0,MIL,PF,31.0,0.0,30118492.0,
Derik Queen,5416080.0,5673840.0,8107918.0,24323754.0,0.0,NOP,0,0.0,0.0,29739834.0,
R.J. Barrett,29616071.0,4.0,0.0,0.0,0.0,TOR,SG,26.0,0.0,29616075.0,
Sam Merrill,9160715.0,9839285.0,10517856.0,4.0,0.0,CLE,SG,30.0,0.0,29517860.0,
Dereck Lively,7239131.0,21717393.0,0.0,0.0,0.0,DAL,0,0.0,0.0,28956524.0,
Jordan Hawkins,7021895.0,21065685.0,0.0,0.0,0.0,NOP,0,0.0,0.0,28087580.0,
Draymond Green,27678571.0,4.0,0.0,0.0,0.0,GSW,PF,36.0,0.0,27678575.0,
Damian Lillard,13398000.0,14104000.0,4.0,0.0,0.0,POR,PG,36.0,0.0,27502004.0,
Naji Marshall,9428571.0,17914285.0,0.0,0.0,0.0,DAL,0,0.0,0.0,27342856.0,
Bub Carrington,4900560.0,7257730.0,21773190.0,0.0,0.0,WAS,0,0.0,0.0,26673750.0,
Moses Moody,12500000.0,13425925.0,4.0,0.0,0.0,GSW,SG,24.0,0.0,25925929.0,
DeMar DeRozan,25740000.0,4.0,0.0,0.0,0.0,SAC,SF,37.0,0.0,25740004.0,
Jarred Vanderbilt,12428571.0,13285714.0,4.0,0.0,0.0,LAL,PF,27.0,0.0,25714289.0,
Deni Avdija,13125000.0,11875000.0,4.0,0.0,0.0,POR,SF,26.0,0.0,25000004.0,
Fred VanVleet,25000000.0,4.0,0.0,0.0,0.0,HOU,PG,32.0,0.0,25000004.0,
De'Andre Hunter,24910714.0,4.0,0.0,0.0,0.0,SAC,SF,29.0,0.0,24910718.0,
Steven Adams,13000000.0,11869565.0,4.0,0.0,0.0,HOU,C,33.0,0.0,24869569.0,
Walter Clayton.,4190520.0,4390320.0,6752312.0,20256936.0,0.0,MEM,0,0.0,0.0,24447456.0,
Cameron Johnson,23062500.0,4.0,0.0,0.0,0.0,DEN,SF,30.0,0.0,23062504.0,
Miles Bridges,22826087.0,4.0,0.0,0.0,0.0,CHA,SF,28.0,0.0,22826091.0,
T.J. McConnell,11000000.0,11800000.0,11800000.0,4.0,0.0,IND,PG,34.0,0.0,22800004.0,
Royce O'Neale,10875000.0,11625000.0,4.0,0.0,0.0,PHX,SF,33.0,0.0,22500004.0,
Will Riley,3688320.0,3864000.0,6155352.0,18466056.0,0.0,WAS,0,0.0,0.0,22154376.0,
Cam Whitmore,5458310.0,16374930.0,0.0,0.0,0.0,WAS,0,0.0,0.0,21833240.0,
Asa Newell,3399480.0,3560880.0,6042814.0,18128442.0,0.0,ATL,0,0.0,0.0,21527922.0,
Dillon Brooks,20992727.0,4.0,0.0,0.0,0.0,PHX,SF,31.0,0.0,20992731.0,
Josh Hart,20923760.0,22375280.0,4.0,0.0,0.0,NYK,SG,31.0,0.0,20923764.0,
Kyle Kuzma,20490152.0,4.0,0.0,0.0,0.0,MIL,PF,31.0,0.0,20490156.0,
Luke Kornet,10450000.0,9900000.0,9350000.0,4.0,0.0,SAS,C,31.0,0.0,20350004.0,
Yves Missi,3512760.0,5595827.0,16787481.0,0.0,0.0,NOP,0,0.0,0.0,20300241.0,
AJ Johnson,3237120.0,5493394.0,16480182.0,0.0,0.0,DAL,0,0.0,0.0,19717302.0,
Kyshawn George,3108000.0,5435892.0,16307676.0,0.0,0.0,WAS,0,0.0,0.0,19415676.0,
Saddiq Bey,6557080.0,12458452.0,0.0,0.0,0.0,NOP,0,0.0,0.0,19015532.0,
Keldon Johnson,18000000.0,4.0,0.0,0.0,0.0,SAS,SF,27.0,0.0,18000004.0,
Jaden Hardy,6000000.0,6000000.0,11400000.0,0.0,0.0,WAS,0,0.0,0.0,17400000.0,
Aaron Wiggins,9028038.0,8168226.0,8168226.0,4.0,0.0,OKC,SG,28.0,0.0,17196268.0,
Victor Wembanyama,16868246.0,4.0,0.0,0.0,0.0,SAS,C,23.0,0.0,16868250.0,
Max Strus,16660836.0,4.0,0.0,0.0,0.0,CLE,SG,30.0,0.0,16660840.0,
Payton Pritchard,7767857.0,8303571.0,4.0,0.0,0.0,BOS,PG,29.0,0.0,16071432.0,
Brandon Miller,15104626.0,4.0,0.0,0.0,0.0,CHA,SF,24.0,0.0,15104630.0,
Gui Santos,4629630.0,5000000.0,5370370.0,4.0,0.0,GSW,SF,24.0,0.0,15000004.0,
Isaiah Stewart,15000000.0,15000000.0,4.0,0.0,0.0,DET,C,25.0,0.0,15000004.0,
Zeke Nnaji,7466667.0,7466667.0,4.0,0.0,0.0,DEN,PF,26.0,0.0,14933338.0,
Caris LeVert,14809200.0,4.0,0.0,0.0,0.0,DET,SG,32.0,0.0,14809204.0,
Josh Green,14679012.0,4.0,0.0,0.0,0.0,CHA,SG,26.0,0.0,14679016.0,
Clint Capela,7035000.0,7370000.0,4.0,0.0,0.0,HOU,C,32.0,0.0,14405004.0,
Grant Williams,14265750.0,4.0,0.0,0.0,0.0,CHA,PF,28.0,0.0,14265754.0,
D'Angelo Russell,5969250.0,7760025.0,0.0,0.0,0.0,WAS,0,0.0,0.0,13729275.0,
Scoot Henderson,13585523.0,4.0,0.0,0.0,0.0,POR,PG,22.0,0.0,13585527.0,
Isaiah Jackson,7000000.0,6400000.0,4.0,0.0,0.0,LAC,PF,25.0,0.0,13400004.0,
Dylan Harper,12989040.0,13607760.0,17172994.0,4.0,0.0,SAS,PG,20.0,0.0,12989044.0,
Donte DiVincenzo,12535000.0,4.0,0.0,0.0,0.0,MIN,SG,30.0,0.0,12535004.0,
Nassir Little,3107143.0,3107143.0,3107143.0,3107143.0,3107143.0,PHX,0.0,0.0,0.0,12428572.0,
Davion Mitchell,12400000.0,4.0,0.0,0.0,0.0,MIA,PG,28.0,0.0,12400004.0,
Amen Thompson,12258609.0,4.0,0.0,0.0,0.0,HOU,PG,24.0,0.0,12258613.0,
Isaac Okoro,11814814.0,4.0,0.0,0.0,0.0,CHI,SG,26.0,0.0,11814818.0,
Noa Essengue,5701200.0,5972760.0,8230464.0,4.0,0.0,CHI,PF,20.0,0.0,11673964.0,
VJ Edgecombe,11663880.0,12219840.0,15445878.0,4.0,0.0,PHI,SG,21.0,0.0,11663884.0,
Isaiah Joe,11323006.0,11323006.0,4.0,0.0,0.0,OKC,SG,27.0,0.0,11323010.0,
Ausar Thompson,11117925.0,4.0,0.0,0.0,0.0,DET,SG,24.0,0.0,11117929.0,
Reed Sheppard,11108880.0,14041625.0,4.0,0.0,0.0,HOU,SG,22.0,0.0,11108884.0,
Kon Knueppel,10516560.0,11017560.0,13937214.0,4.0,0.0,CHA,SF,21.0,0.0,10516564.0,
Derrick Jones.,10476190.0,4.0,0.0,0.0,0.0,LAC,SF,29.0,0.0,10476194.0,
Cam Spencer,2411090.0,2616754.0,2830685.0,5378302.0,0.0,MEM,0,0.0,0.0,10406146.0,
Kevon Looney,8000000.0,10400000.0,0.0,0.0,0.0,NOP,0,0.0,0.0,10400000.0,
Anthony Black,10106316.0,4.0,0.0,0.0,0.0,ORL,SG,23.0,0.0,10106320.0,
Stephon Castle,10015920.0,12670139.0,4.0,0.0,0.0,SAS,PG,22.0,0.0,10015924.0,
Jonas Valanciunas,10000000.0,4.0,0.0,0.0,0.0,DEN,C,34.0,0.0,10000004.0,
Ace Bailey,9523080.0,9976560.0,12640302.0,4.0,0.0,UTA,SF,20.0,0.0,9523084.0,
Jalen Smith,9428571.0,4.0,0.0,0.0,0.0,CHI,PF,26.0,0.0,9428575.0,
Ron Holland,9069600.0,11491183.0,4.0,0.0,0.0,DET,SF,21.0,0.0,9069604.0,
Ben Saraf,3028560.0,3172920.0,5720776.0,4.0,0.0,BKN,PG,20.0,0.0,8749340.0,
Jarace Walker,8478542.0,4.0,0.0,0.0,0.0,IND,PF,23.0,0.0,8478546.0,
Tidjane Salaun,8237880.0,10445633.0,4.0,0.0,0.0,CHA,PF,21.0,0.0,8237884.0,
Deandre Ayton,8104000.0,4.0,0.0,0.0,0.0,LAL,C,28.0,0.0,8104004.0,
Tre Jones,8000000.0,8000000.0,4.0,0.0,0.0,CHI,PG,27.0,0.0,8000004.0,
Tre Mann,8000000.0,8000000.0,4.0,0.0,0.0,CHA,PG,25.0,0.0,8000004.0,
Ryan Rollins,4000000.0,4000000.0,4.0,0.0,0.0,MIL,SG,24.0,0.0,8000004.0,
Jaylin Williams,7774648.0,7774648.0,4.0,0.0,0.0,OKC,C,24.0,0.0,7774652.0,
Micah Peavy,2150917.0,2525901.0,2735698.0,2979736.0,0.0,NOP,0,0.0,0.0,7656554.0,
Goga Bitadze,7608696.0,4.0,0.0,0.0,0.0,ORL,C,27.0,0.0,7608700.0,
Donovan Clingan,7519920.0,9550298.0,4.0,0.0,0.0,POR,C,22.0,0.0,7519924.0,
Cason Wallace,7420806.0,4.0,0.0,0.0,0.0,OKC,PG,23.0,0.0,7420810.0,
Cole Anthony,3700000.0,3700000.0,0.0,0.0,0.0,MEM,0,0.0,0.0,7400000.0,
Egor Demin,7233720.0,7578240.0,9639522.0,4.0,0.0,BKN,PG,20.0,0.0,7233724.0,
Gradey Dick,7131511.0,4.0,0.0,0.0,0.0,TOR,SG,23.0,0.0,7131515.0,
Rob Dillingham,6889320.0,8763216.0,4.0,0.0,0.0,CHI,PG,22.0,0.0,6889324.0,
Collin Murray-Boyles,6649560.0,6966000.0,8874684.0,4.0,0.0,TOR,PF,21.0,0.0,6649564.0,
Keyonte George,6563925.0,4.0,0.0,0.0,0.0,UTA,SG,23.0,0.0,6563929.0,
Taj Gibson,3815861.0,2572500.0,0.0,0.0,0.0,MEM,0,0.0,0.0,6388361.0,
Khaman Maluach,6316680.0,6617160.0,8436880.0,4.0,0.0,PHX,C,20.0,0.0,6316684.0,
John Konchar,6165000.0,4.0,0.0,0.0,0.0,UTA,SG,30.0,0.0,6165004.0,
Cody Williams,6015600.0,7669890.0,4.0,0.0,0.0,UTA,SG,22.0,0.0,6015604.0,
Jake LaRavia,6000000.0,4.0,0.0,0.0,0.0,LAL,PF,25.0,0.0,6000004.0,
Jaime Jaquez.,5939141.0,4.0,0.0,0.0,0.0,MIA,SF,25.0,0.0,5939145.0,
Matas Buzelis,5715360.0,7584283.0,4.0,0.0,0.0,CHI,SF,22.0,0.0,5715364.0,
Tristan Vukcevic,3000000.0,3000000.0,2701132.0,0.0,0.0,WAS,0,0.0,0.0,5701132.0,
Kris Dunn,5684800.0,4.0,0.0,0.0,0.0,LAC,PG,32.0,0.0,5684804.0,
Brandin Podziemski,5679459.0,4.0,0.0,0.0,0.0,GSW,SG,23.0,0.0,5679463.0,
Bryce McGowens,2934742.0,2934742.0,2701132.0,0.0,0.0,NOP,0,0.0,0.0,5635874.0,
Bradley Beal,5621700.0,4.0,0.0,0.0,0.0,LAC,SG,33.0,0.0,5621704.0,
Paul Reed,5602689.0,4.0,0.0,0.0,0.0,DET,C,27.0,0.0,5602693.0,
Quenton Jackson,2584539.0,2934742.0,4.0,0.0,0.0,IND,G,28.0,0.0,5519285.0,
Scotty Pippen.,2461462.0,2789215.0,3056337.0,0.0,0.0,MEM,0,0.0,0.0,5517799.0,
Justin Champagnie,2667944.0,3005085.0,2778492.0,0.0,0.0,WAS,0,0.0,0.0,5446436.0,
Nikola Topic,5429760.0,7482210.0,4.0,0.0,0.0,OKC,PG,21.0,0.0,5429764.0,
Noah Clowney,5414034.0,4.0,0.0,0.0,0.0,BKN,PF,22.0,0.0,5414038.0,
Kevin Porter.,5390700.0,4.0,0.0,0.0,0.0,MIL,PG,26.0,0.0,5390704.0,
Marcus Smart,5390700.0,4.0,0.0,0.0,0.0,LAL,PG,32.0,0.0,5390704.0,
Mouhamed Gueye,2406205.0,2957063.0,0.0,0.0,0.0,ATL,0,0.0,0.0,5363268.0,
Jaylen Wells,2296271.0,2486995.0,3056337.0,0.0,0.0,MEM,0,0.0,0.0,5352608.0,
Kris Murray,5315004.0,4.0,0.0,0.0,0.0,POR,PF,26.0,0.0,5315008.0,
Marcus Sasser,5198983.0,4.0,0.0,0.0,0.0,DET,PG,26.0,0.0,5198987.0,
Devin Carter,5158080.0,7370897.0,4.0,0.0,0.0,SAC,PG,24.0,0.0,5158084.0,
Carter Bryant,5145360.0,5390640.0,7983539.0,4.0,0.0,SAS,PF,21.0,0.0,5145364.0,
Myron Gardner,2584539.0,2525901.0,4.0,0.0,0.0,MIA,G,25.0,0.0,5110444.0,
Ben Sheppard,5031669.0,4.0,0.0,0.0,0.0,IND,SF,25.0,0.0,5031673.0,
Karlo Matkovic,2296271.0,2650000.0,0.0,0.0,0.0,NOP,0,0.0,0.0,4946271.0,
Sion James,2411090.0,2525901.0,2735698.0,4.0,0.0,CHA,SF,24.0,0.0,4936995.0,
Ryan Kalkbrenner,2411090.0,2525901.0,2735698.0,4.0,0.0,CHA,C,25.0,0.0,4936995.0,
Thomas Sorber,4887720.0,5120400.0,7849573.0,4.0,0.0,OKC,C,21.0,0.0,4887724.0,
Brice Sensabaugh,4862237.0,4.0,0.0,0.0,0.0,UTA,SF,23.0,0.0,4862241.0,
Julian Strawther,4826931.0,4.0,0.0,0.0,0.0,DEN,SF,24.0,0.0,4826935.0,
Johni Broome,2150917.0,2525901.0,2735698.0,4.0,0.0,PHI,C,24.0,0.0,4676822.0,
Rasheer Fleming,2150917.0,2525901.0,2735698.0,4.0,0.0,PHX,PF,22.0,0.0,4676822.0,
Tyrese Proctor,2150917.0,2525901.0,2735698.0,4.0,0.0,CLE,SG,22.0,0.0,4676822.0,
Noah Penda,2150917.0,2525901.0,2735698.0,4.0,0.0,ORL,SF,22.0,0.0,4676822.0,
Kam Jones,2150917.0,2525901.0,2735698.0,4.0,0.0,CHI,PG,24.0,0.0,4676822.0,
Will Richard,2150917.0,2525901.0,2735698.0,4.0,0.0,GSW,G,24.0,0.0,4676822.0,
Dylan Cardwell,2150917.0,2525901.0,2735698.0,4.0,0.0,SAC,PF,25.0,0.0,4676822.0,
Chaz Lanier,2150917.0,2525901.0,2735698.0,4.0,0.0,DET,SG,25.0,0.0,4676822.0,
