Team,GP,POSS,FREQ%,PPP,Points,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE,year,playtype,full_name
OKC,19,92,4.5,1.0,89.0,35,70,50.0,50.0,13.0,13.0,8.7,2.2,48.9,66.7,2014,post,Oklahoma City Thunder
BKN,12,83,7.1,1.0,85.0,34,64,53.1,53.1,13.3,9.6,9.6,1.2,53.0,86.7,2014,post,Brooklyn Nets
WAS,11,101,9.0,1.0,68.0,31,83,37.3,37.3,5.9,12.9,4.0,1.0,34.7,13.3,2014,post,Washington Wizards
DAL,7,66,9.0,1.0,50.0,18,52,34.6,34.6,13.6,9.1,12.1,1.5,39.4,26.7,2014,post,Dallas Mavericks
GSW,7,69,8.8,1.0,45.0,18,48,37.5,37.5,11.6,18.8,8.7,0.0,34.8,6.7,2014,post,Golden State Warriors
TOR,7,40,5.7,1.0,37.0,14,28,50.0,50.0,17.5,17.5,12.5,5.0,47.5,53.3,2014,post,Toronto Raptors
ATL,7,35,4.9,1.0,36.0,11,26,42.3,42.3,28.6,5.7,17.1,8.6,51.4,93.3,2014,post,Atlanta Hawks
CHA,4,27,6.8,1.0,29.0,12,24,50.0,50.0,14.8,3.7,11.1,7.4,51.9,100.0,2014,post,Charlotte Bobcats
CHI,5,17,3.4,1.0,10.0,4,11,36.4,36.4,5.9,29.4,5.9,0.0,29.4,0.0,2014,post,Chicago Bulls
SAS,23,294,12.4,1.25,368.0,133,222,59.9,68.0,16.0,11.2,15.0,3.4,57.1,86.7,2014,tran,San Antonio Spurs
OKC,19,308,15.0,1.04,322.0,108,226,47.8,52.0,16.9,11.4,15.3,1.6,50.0,26.7,2014,tran,Oklahoma City Thunder
MIA,20,227,12.2,1.12,255.0,94,174,54.0,60.6,13.2,13.2,11.5,3.5,51.1,60.0,2014,tran,Miami Heat
IND,19,198,10.7,1.13,224.0,75,150,50.0,55.7,20.2,7.6,19.2,4.0,54.0,66.7,2014,tran,Indiana Pacers
LAC,13,196,13.8,1.08,211.0,69,150,46.0,51.3,17.9,7.7,14.3,2.0,51.0,33.3,2014,tran,Los Angeles Clippers
WAS,11,158,14.1,1.11,175.0,66,121,54.5,62.0,15.2,12.0,13.3,3.8,51.9,46.7,2014,tran,Washington Wizards
POR,11,136,11.1,1.18,160.0,64,104,61.5,67.8,10.3,14.7,10.3,1.5,55.9,73.3,2014,tran,Portland Trail Blazers
BKN,12,139,11.8,1.04,145.0,51,109,46.8,53.2,15.8,7.9,15.8,2.9,48.9,20.0,2014,tran,Brooklyn Nets
GSW,7,115,14.6,1.21,139.0,48,82,58.5,65.2,17.4,13.9,13.9,2.6,56.5,80.0,2014,tran,Golden State Warriors
HOU,6,101,14.3,1.12,113.0,43,82,52.4,59.1,10.9,8.9,9.9,1.0,51.5,53.3,2014,tran,Houston Rockets
DAL,7,69,9.4,1.45,100.0,37,60,61.7,71.7,13.0,2.9,13.0,2.9,63.8,100.0,2014,tran,Dallas Mavericks
MEM,7,73,9.5,1.34,98.0,36,56,64.3,73.2,16.4,9.6,13.7,2.7,63.0,93.3,2014,tran,Memphis Grizzlies
ATL,7,94,13.2,0.95,89.0,29,68,42.6,46.3,20.2,10.6,17.0,3.2,45.7,0.0,2014,tran,Atlanta Hawks
TOR,7,76,10.8,1.1,84.0,27,52,51.9,57.7,19.7,14.5,17.1,2.6,52.6,40.0,2014,tran,Toronto Raptors
CHA,4,47,11.8,1.0,47.0,17,34,50.0,52.9,19.1,14.9,17.0,6.4,48.9,6.7,2014,tran,Charlotte Bobcats
CHI,5,33,6.5,1.03,34.0,12,24,50.0,54.2,18.2,12.1,18.2,3.0,48.5,13.3,2014,tran,Chicago Bulls
SAS,23,481,20.2,0.84,406.0,163,375,43.5,45.3,8.9,14.3,7.1,1.2,41.4,66.7,2014,pr_ball,San Antonio Spurs
OKC,19,395,19.2,0.81,319.0,111,275,40.4,43.8,12.2,19.0,10.9,1.0,39.2,60.0,2014,pr_ball,Oklahoma City Thunder
MIA,20,288,15.4,0.94,270.0,100,197,50.8,56.6,11.1,20.5,10.4,1.0,44.1,100.0,2014,pr_ball,Miami Heat
LAC,13,224,15.7,0.92,205.0,78,180,43.3,46.9,9.4,11.6,8.0,1.8,42.4,93.3,2014,pr_ball,Los Angeles Clippers
IND,19,244,13.2,0.78,189.0,61,159,38.4,40.6,18.0,20.1,13.9,3.3,38.1,40.0,2014,pr_ball,Indiana Pacers
DAL,7,212,28.8,0.86,183.0,74,179,41.3,46.1,5.7,11.3,5.7,1.4,39.2,73.3,2014,pr_ball,Dallas Mavericks
POR,11,218,17.7,0.8,175.0,67,166,40.4,44.9,7.8,17.9,6.9,1.8,36.7,53.3,2014,pr_ball,Portland Trail Blazers
WAS,11,198,17.7,0.69,137.0,56,163,34.4,35.6,7.1,11.1,6.1,0.5,33.8,20.0,2014,pr_ball,Washington Wizards
TOR,7,126,17.9,0.77,97.0,33,83,39.8,42.2,12.7,22.2,11.1,1.6,37.3,26.7,2014,pr_ball,Toronto Raptors
BKN,12,107,9.1,0.9,96.0,40,75,53.3,56.0,8.4,22.4,7.5,0.9,44.9,80.0,2014,pr_ball,Brooklyn Nets
MEM,7,114,14.8,0.77,88.0,35,84,41.7,42.3,10.5,17.5,6.1,1.8,38.6,33.3,2014,pr_ball,Memphis Grizzlies
ATL,7,129,18.1,0.68,88.0,30,94,31.9,35.1,9.3,17.1,8.5,0.0,32.6,13.3,2014,pr_ball,Atlanta Hawks
CHI,5,104,20.6,0.79,82.0,32,89,36.0,38.8,9.6,7.7,9.6,2.9,36.5,46.7,2014,pr_ball,Chicago Bulls
GSW,7,89,11.3,0.9,80.0,27,58,46.6,53.4,12.4,25.8,11.2,3.4,39.3,86.7,2014,pr_ball,Golden State Warriors
HOU,6,115,16.3,0.64,74.0,28,93,30.1,31.2,8.7,12.2,7.8,1.7,31.3,6.7,2014,pr_ball,Houston Rockets
CHA,4,59,14.8,0.53,31.0,10,41,24.4,26.8,13.6,20.3,11.9,3.4,25.4,0.0,2014,pr_ball,Charlotte Bobcats
SAS,23,152,6.4,1.08,164.0,64,123,52.0,52.8,17.8,5.3,17.1,4.6,54.6,57.1,2014,pr_roll,San Antonio Spurs
MIA,20,129,6.9,1.26,162.0,62,103,60.2,65.5,15.5,6.2,14.7,2.3,61.2,80.0,2014,pr_roll,Miami Heat
IND,19,164,8.9,0.96,157.0,67,141,47.5,49.6,7.9,7.3,7.3,1.2,46.3,40.0,2014,pr_roll,Indiana Pacers
OKC,19,118,5.7,1.08,128.0,53,99,53.5,55.6,11.9,5.9,11.0,1.7,54.2,66.7,2014,pr_roll,Oklahoma City Thunder
POR,11,114,9.3,0.9,102.0,39,97,40.2,40.7,17.5,2.6,17.5,5.3,44.7,33.3,2014,pr_roll,Portland Trail Blazers
WAS,11,96,8.6,0.86,83.0,38,83,45.8,45.8,7.3,7.3,7.3,1.0,44.8,26.7,2014,pr_roll,Washington Wizards
LAC,13,76,5.3,1.08,82.0,33,59,55.9,56.8,17.1,7.9,14.5,2.6,57.9,57.1,2014,pr_roll,Los Angeles Clippers
TOR,7,47,6.7,1.28,60.0,27,36,75.0,77.8,8.5,17.0,8.5,2.1,63.8,86.7,2014,pr_roll,Toronto Raptors
DAL,7,60,8.1,0.98,59.0,26,53,49.1,49.1,10.0,3.3,10.0,1.7,50.0,46.7,2014,pr_roll,Dallas Mavericks
BKN,12,69,5.9,0.85,59.0,24,56,42.9,45.5,7.2,10.1,8.7,1.4,40.6,20.0,2014,pr_roll,Brooklyn Nets
ATL,7,65,9.1,0.79,51.0,16,53,30.2,38.7,10.8,10.8,7.7,3.1,32.3,0.0,2014,pr_roll,Atlanta Hawks
MEM,7,45,5.8,1.11,50.0,21,41,51.2,51.2,11.1,0.0,6.7,2.2,55.6,73.3,2014,pr_roll,Memphis Grizzlies
GSW,7,52,6.6,0.85,44.0,16,39,41.0,42.3,13.5,13.5,13.5,1.9,42.3,13.3,2014,pr_roll,Golden State Warriors
CHA,4,25,6.3,1.48,37.0,14,22,63.6,72.7,8.0,4.0,8.0,0.0,64.0,100.0,2014,pr_roll,Charlotte Bobcats
CHI,5,38,7.5,0.79,30.0,11,28,39.3,39.3,10.5,15.8,10.5,0.0,39.5,6.7,2014,pr_roll,Chicago Bulls
HOU,6,18,2.5,1.39,25.0,10,16,62.5,65.6,22.2,0.0,22.2,11.1,66.7,93.3,2014,pr_roll,Houston Rockets
SAS,23,118,5.0,1.01,119.0,48,101,47.5,52.0,7.6,7.6,6.8,0.8,47.5,76.9,2014,hand_off,San Antonio Spurs
LAC,13,59,4.1,1.1,65.0,26,48,54.2,60.4,5.1,13.6,3.4,0.0,49.2,84.6,2014,hand_off,Los Angeles Clippers
WAS,11,57,5.1,0.74,42.0,19,49,38.8,41.8,1.8,12.3,3.5,1.8,33.3,15.4,2014,hand_off,Washington Wizards
ATL,7,34,4.8,1.21,41.0,15,26,57.7,69.2,5.9,14.7,8.8,0.0,50.0,100.0,2014,hand_off,Atlanta Hawks
CHI,5,40,7.9,0.85,34.0,12,37,32.4,40.5,5.0,2.5,5.0,0.0,35.0,38.5,2014,hand_off,Chicago Bulls
MEM,7,27,3.5,1.15,31.0,13,23,56.5,60.9,7.4,7.4,7.4,0.0,51.9,92.3,2014,hand_off,Memphis Grizzlies
TOR,7,29,4.1,1.0,29.0,8,23,34.8,39.1,24.1,3.4,20.7,6.9,44.8,63.6,2014,hand_off,Toronto Raptors
HOU,6,27,3.8,1.0,27.0,10,23,43.5,50.0,7.4,7.4,7.4,0.0,44.4,63.6,2014,hand_off,Houston Rockets
DAL,7,28,3.8,0.93,26.0,12,25,48.0,48.0,7.1,10.7,7.1,7.1,42.9,46.2,2014,hand_off,Dallas Mavericks
IND,19,35,1.9,0.71,25.0,9,31,29.0,32.3,8.6,2.9,8.6,0.0,34.3,7.7,2014,hand_off,Indiana Pacers
POR,11,32,2.6,0.75,24.0,9,27,33.3,42.6,3.1,12.5,3.1,0.0,31.3,23.1,2014,hand_off,Portland Trail Blazers
OKC,19,37,1.8,0.62,23.0,9,29,31.0,31.0,8.1,16.2,8.1,2.7,29.7,0.0,2014,hand_off,Oklahoma City Thunder
BKN,12,15,1.3,1.0,15.0,7,12,58.3,62.5,0.0,20.0,0.0,0.0,46.7,63.6,2014,hand_off,Brooklyn Nets
MIA,20,14,0.8,0.79,11.0,4,9,44.4,50.0,7.1,28.6,7.1,0.0,35.7,30.8,2014,hand_off,Miami Heat
CHA,4,9,2.3,0.67,6.0,2,8,25.0,31.3,11.1,11.1,11.1,11.1,22.2,0.0,2014,hand_off,Charlotte Bobcats
GSW,7,7,0.9,0.57,4.0,2,6,33.3,33.3,0.0,14.3,0.0,0.0,28.6,0.0,2014,hand_off,Golden State Warriors
SAS,23,201,8.5,1.22,245.0,97,156,62.2,62.2,19.9,6.0,18.4,3.5,63.2,73.3,2014,cut,San Antonio Spurs
IND,19,153,8.3,1.2,183.0,77,126,61.1,61.1,14.4,5.9,13.1,3.3,60.1,46.7,2014,cut,Indiana Pacers
MIA,20,129,6.9,1.23,159.0,63,102,61.8,61.8,19.4,5.4,17.8,3.9,63.6,86.7,2014,cut,Miami Heat
OKC,19,123,6.0,1.2,148.0,63,95,66.3,66.3,14.6,11.4,13.8,3.3,60.2,66.7,2014,cut,Oklahoma City Thunder
BKN,12,100,8.5,1.22,122.0,44,73,60.3,60.3,22.0,7.0,21.0,3.0,63.0,80.0,2014,cut,Brooklyn Nets
GSW,7,94,12.0,1.29,121.0,54,78,69.2,69.2,12.8,5.3,13.8,2.1,66.0,93.3,2014,cut,Golden State Warriors
WAS,11,98,8.8,1.04,102.0,42,80,52.5,52.5,14.3,4.1,13.3,0.0,55.1,13.3,2014,cut,Washington Wizards
LAC,13,74,5.2,1.2,89.0,38,53,71.7,71.7,20.3,12.2,20.3,4.1,62.2,53.3,2014,cut,Los Angeles Clippers
POR,11,64,5.2,1.2,77.0,30,51,58.8,58.8,18.8,6.3,17.2,4.7,59.4,60.0,2014,cut,Portland Trail Blazers
MEM,7,63,8.2,1.13,71.0,31,56,55.4,55.4,12.7,3.2,12.7,4.8,57.1,33.3,2014,cut,Memphis Grizzlies
DAL,7,53,7.2,1.19,63.0,26,42,61.9,61.9,22.6,5.7,22.6,7.5,62.3,40.0,2014,cut,Dallas Mavericks
TOR,7,40,5.7,1.3,52.0,19,31,61.3,61.3,25.0,2.5,22.5,5.0,65.0,100.0,2014,cut,Toronto Raptors
CHI,5,46,9.1,1.11,51.0,20,33,60.6,60.6,21.7,10.9,21.7,4.3,56.5,26.7,2014,cut,Chicago Bulls
HOU,6,41,5.8,1.1,45.0,17,31,54.8,54.8,17.1,7.3,17.1,0.0,58.5,20.0,2014,cut,Houston Rockets
ATL,7,33,4.6,0.91,30.0,10,25,40.0,40.0,21.2,6.1,15.2,3.0,45.5,6.7,2014,cut,Atlanta Hawks
CHA,4,35,8.8,0.83,29.0,13,31,41.9,41.9,8.6,2.9,8.6,0.0,42.9,0.0,2014,cut,Charlotte Bobcats
MIA,20,141,7.6,1.03,145.0,49,118,41.5,50.8,11.3,7.1,10.6,2.1,43.3,66.7,2014,off_screen,Miami Heat
SAS,23,110,4.6,1.15,126.0,50,97,51.5,63.4,1.8,10.9,1.8,0.9,46.4,86.7,2014,off_screen,San Antonio Spurs
OKC,19,114,5.5,1.01,115.0,45,102,44.1,51.5,4.4,6.1,4.4,0.0,43.9,46.7,2014,off_screen,Oklahoma City Thunder
IND,19,110,5.9,1.01,111.0,40,95,42.1,53.2,7.3,7.3,5.5,0.9,41.8,53.3,2014,off_screen,Indiana Pacers
LAC,13,89,6.3,1.02,91.0,34,80,42.5,49.4,6.7,4.5,5.6,1.1,43.8,60.0,2014,off_screen,Los Angeles Clippers
POR,11,56,4.6,1.14,64.0,21,47,44.7,56.4,12.5,5.4,8.9,1.8,48.2,80.0,2014,off_screen,Portland Trail Blazers
BKN,12,58,4.9,0.86,50.0,22,54,40.7,45.4,1.7,5.2,3.4,1.7,37.9,14.3,2014,off_screen,Brooklyn Nets
ATL,7,45,6.3,1.09,49.0,18,42,42.9,56.0,4.4,6.7,4.4,4.4,40.0,73.3,2014,off_screen,Atlanta Hawks
GSW,7,44,5.6,1.0,44.0,17,38,44.7,56.6,2.3,11.4,2.3,0.0,40.9,35.7,2014,off_screen,Golden State Warriors
CHI,5,30,5.9,1.33,40.0,14,27,51.9,68.5,10.0,6.7,10.0,6.7,50.0,93.3,2014,off_screen,Chicago Bulls
WAS,11,29,2.6,0.86,25.0,9,25,36.0,48.0,3.4,10.3,0.0,0.0,34.5,14.3,2014,off_screen,Washington Wizards
HOU,6,14,2.0,1.64,23.0,7,12,58.3,75.0,14.3,0.0,14.3,0.0,64.3,100.0,2014,off_screen,Houston Rockets
TOR,7,28,4.0,0.79,22.0,7,18,38.9,44.4,14.3,25.0,14.3,3.6,35.7,0.0,2014,off_screen,Toronto Raptors
DAL,7,23,3.1,0.91,21.0,9,22,40.9,43.2,4.3,0.0,4.3,0.0,43.5,26.7,2014,off_screen,Dallas Mavericks
MEM,7,18,2.3,1.0,18.0,9,17,52.9,52.9,0.0,5.6,0.0,0.0,50.0,35.7,2014,off_screen,Memphis Grizzlies
CHA,4,12,3.0,0.83,10.0,4,10,40.0,50.0,8.3,16.7,8.3,8.3,33.3,6.7,2014,off_screen,Charlotte Bobcats
OKC,19,112,5.4,1.01,113.0,49,91,53.8,54.4,11.6,8.9,7.1,1.8,51.8,46.7,2014,oreb,Oklahoma City Thunder
SAS,23,89,3.7,1.24,110.0,49,74,66.2,66.9,7.9,9.0,7.9,0.0,61.8,80.0,2014,oreb,San Antonio Spurs
IND,19,83,4.5,1.22,101.0,41,67,61.2,61.9,19.3,4.8,18.1,6.0,60.2,73.3,2014,oreb,Indiana Pacers
MIA,20,69,3.7,1.35,93.0,41,59,69.5,70.3,11.6,4.3,10.1,1.4,68.1,100.0,2014,oreb,Miami Heat
POR,11,77,6.3,0.97,75.0,32,66,48.5,49.2,9.1,6.5,6.5,1.3,49.4,40.0,2014,oreb,Portland Trail Blazers
LAC,13,69,4.8,1.03,71.0,29,57,50.9,51.8,13.0,7.2,13.0,2.9,50.7,53.3,2014,oreb,Los Angeles Clippers
BKN,12,57,4.9,1.18,67.0,28,47,59.6,59.6,10.5,7.0,7.0,0.0,59.6,66.7,2014,oreb,Brooklyn Nets
WAS,11,62,5.5,1.08,67.0,26,50,52.0,52.0,14.5,6.5,11.3,1.6,54.8,60.0,2014,oreb,Washington Wizards
GSW,7,56,7.1,0.96,54.0,20,45,44.4,46.7,14.3,7.1,10.7,1.8,48.2,33.3,2014,oreb,Golden State Warriors
HOU,6,53,7.5,0.96,51.0,21,42,50.0,50.0,15.1,9.4,11.3,3.8,49.1,26.7,2014,oreb,Houston Rockets
CHI,5,36,7.1,1.28,46.0,18,28,64.3,64.3,22.2,5.6,13.9,5.6,66.7,86.7,2014,oreb,Chicago Bulls
MEM,7,56,7.3,0.75,42.0,16,46,34.8,34.8,16.1,7.1,16.1,7.1,35.7,0.0,2014,oreb,Memphis Grizzlies
DAL,7,38,5.2,0.95,36.0,15,29,51.7,51.7,10.5,13.2,5.3,0.0,50.0,20.0,2014,oreb,Dallas Mavericks
TOR,7,37,5.3,0.95,35.0,16,31,51.6,51.6,8.1,10.8,8.1,2.7,48.6,13.3,2014,oreb,Toronto Raptors
ATL,7,24,3.4,1.29,31.0,11,19,57.9,60.5,20.8,4.2,16.7,4.2,62.5,93.3,2014,oreb,Atlanta Hawks
CHA,4,19,4.8,0.9,17.0,7,16,43.8,43.8,10.5,10.5,10.5,5.3,42.1,6.7,2014,oreb,Charlotte Bobcats
SAS,23,441,18.6,1.12,495.0,171,395,43.3,57.3,5.7,5.4,5.0,0.7,43.8,100.0,2014,spot,San Antonio Spurs
MIA,20,429,23.0,1.02,436.0,157,391,40.2,52.0,5.1,5.1,5.1,1.4,40.3,73.3,2014,spot,Miami Heat
OKC,19,362,17.6,1.01,367.0,132,326,40.5,51.2,5.2,5.0,5.5,0.6,41.2,66.7,2014,spot,Oklahoma City Thunder
IND,19,332,17.9,1.02,340.0,129,311,41.5,53.1,2.1,4.8,2.1,0.6,40.4,86.7,2014,spot,Indiana Pacers
BKN,12,313,26.6,0.99,311.0,111,278,39.9,50.7,8.6,5.1,6.7,2.9,41.2,60.0,2014,spot,Brooklyn Nets
LAC,13,245,17.2,1.02,249.0,95,234,40.6,52.6,1.2,3.3,1.2,0.0,39.6,80.0,2014,spot,Los Angeles Clippers
POR,11,190,15.5,0.84,160.0,55,175,31.4,41.4,5.3,3.2,4.7,0.5,33.2,20.0,2014,spot,Portland Trail Blazers
WAS,11,153,13.7,0.92,140.0,54,140,38.6,48.2,3.9,6.5,3.9,2.0,36.6,33.3,2014,spot,Washington Wizards
TOR,7,135,19.2,0.98,132.0,46,122,37.7,48.0,5.2,4.4,3.7,0.0,39.3,46.7,2014,spot,Toronto Raptors
ATL,7,140,19.6,0.81,114.0,39,128,30.5,43.0,2.1,6.4,2.1,0.0,30.0,6.7,2014,spot,Atlanta Hawks
MEM,7,143,18.5,0.8,114.0,45,129,34.9,41.5,3.5,6.3,3.5,0.7,34.3,0.0,2014,spot,Memphis Grizzlies
CHA,4,103,25.8,1.05,108.0,39,82,47.6,57.9,8.7,12.6,8.7,1.0,45.6,93.3,2014,spot,Charlotte Bobcats
GSW,7,128,16.3,0.84,107.0,36,118,30.5,44.1,2.3,6.3,1.6,0.8,29.7,13.3,2014,spot,Golden State Warriors
DAL,7,106,14.4,0.98,104.0,34,94,36.2,50.0,4.7,6.6,4.7,0.0,36.8,53.3,2014,spot,Dallas Mavericks
HOU,6,98,13.9,0.97,95.0,29,83,34.9,47.0,11.2,4.1,11.2,0.0,39.8,40.0,2014,spot,Houston Rockets
CHI,5,86,17.0,0.87,75.0,30,78,38.5,44.2,5.8,4.7,5.8,1.2,39.5,26.7,2014,spot,Chicago Bulls
OKC,19,146,7.1,0.5,73.0,10,39,25.6,25.6,21.9,52.1,3.4,0.7,27.4,28.6,2014,misc,Oklahoma City Thunder
MIA,20,105,5.6,0.67,70.0,10,23,43.5,56.5,24.8,53.3,4.8,0.0,34.3,73.3,2014,misc,Miami Heat
IND,19,135,7.3,0.46,62.0,9,28,32.1,35.7,23.0,57.0,2.2,0.7,26.7,6.7,2014,misc,Indiana Pacers
WAS,11,86,7.7,0.7,60.0,7,17,41.2,50.0,33.7,46.5,5.8,0.0,37.2,93.3,2014,misc,Washington Wizards
LAC,13,100,7.0,0.6,60.0,5,14,35.7,39.3,39.0,48.0,3.0,1.0,36.0,66.7,2014,misc,Los Angeles Clippers
BKN,12,85,7.2,0.69,59.0,6,14,42.9,50.0,36.5,47.1,3.5,0.0,38.8,86.7,2014,misc,Brooklyn Nets
SAS,23,124,5.2,0.45,56.0,8,25,32.0,32.0,21.8,58.1,0.0,0.0,27.4,0.0,2014,misc,San Antonio Spurs
POR,11,81,6.6,0.57,46.0,6,16,37.5,37.5,27.2,53.1,1.2,0.0,30.9,53.3,2014,misc,Portland Trail Blazers
GSW,7,65,8.3,0.57,37.0,7,16,43.8,46.9,27.7,49.2,1.5,1.5,32.3,60.0,2014,misc,Golden State Warriors
MEM,7,39,5.1,0.85,33.0,4,13,30.8,30.8,35.9,30.8,2.6,0.0,46.2,100.0,2014,misc,Memphis Grizzlies
TOR,7,44,6.3,0.68,30.0,2,8,25.0,25.0,36.4,45.5,2.3,0.0,36.4,80.0,2014,misc,Toronto Raptors
HOU,6,52,7.4,0.56,29.0,7,15,46.7,53.3,25.0,46.2,0.0,0.0,28.8,46.7,2014,misc,Houston Rockets
ATL,7,42,5.9,0.48,20.0,2,8,25.0,37.5,23.8,57.1,0.0,0.0,26.2,20.0,2014,misc,Atlanta Hawks
CHI,5,37,7.3,0.51,19.0,2,9,22.2,22.2,27.0,48.6,2.7,0.0,29.7,40.0,2014,misc,Chicago Bulls
DAL,7,41,5.6,0.46,19.0,5,12,41.7,41.7,17.1,53.7,2.4,0.0,29.3,13.3,2014,misc,Dallas Mavericks
CHA,4,20,5.0,0.5,10.0,4,5,80.0,80.0,15.0,60.0,0.0,0.0,30.0,28.6,2014,misc,Charlotte Bobcats
CLE,20,355,16.7,0.75,266.0,103,292,35.3,38.0,9.6,9.3,8.2,1.1,36.9,40.0,2015,iso,Cleveland Cavaliers
GSW,21,170,7.5,0.92,157.0,61,141,43.3,46.1,10.6,9.4,8.8,2.9,43.5,86.7,2015,iso,Golden State Warriors
HOU,17,176,9.1,0.8,140.0,45,137,32.8,39.1,11.9,10.8,9.1,0.6,35.8,53.3,2015,iso,Houston Rockets
LAC,14,142,9.2,0.85,121.0,48,116,41.4,45.7,7.0,12.7,6.3,1.4,39.4,80.0,2015,iso,Los Angeles Clippers
ATL,16,110,6.5,0.81,89.0,30,89,33.7,34.8,14.5,5.5,10.9,0.9,40.9,60.0,2015,iso,Atlanta Hawks
BKN,6,75,11.8,1.07,80.0,28,59,47.5,49.2,18.7,9.3,17.3,6.7,49.3,100.0,2015,iso,Brooklyn Nets
CHI,12,94,7.4,0.84,79.0,30,80,37.5,41.9,8.5,6.4,7.4,0.0,38.3,73.3,2015,iso,Chicago Bulls
MEM,11,77,6.7,0.82,63.0,23,66,34.8,36.4,10.4,3.9,10.4,0.0,40.3,66.7,2015,iso,Memphis Grizzlies
TOR,4,48,11.0,0.98,47.0,21,43,48.8,50.0,12.5,2.1,12.5,4.2,47.9,93.3,2015,iso,Toronto Raptors
NOP,4,64,14.9,0.7,45.0,19,46,41.3,43.5,7.8,21.9,7.8,1.6,34.4,13.3,2015,iso,New Orleans Pelicans
POR,5,57,10.9,0.72,41.0,17,50,34.0,34.0,8.8,5.3,8.8,1.8,36.8,26.7,2015,iso,Portland Trail Blazers
WAS,10,60,5.5,0.65,39.0,13,43,30.2,31.4,13.3,16.7,10.0,1.7,31.7,6.7,2015,iso,Washington Wizards
MIL,6,57,8.6,0.6,34.0,11,43,25.6,26.7,12.3,12.3,8.8,0.0,29.8,0.0,2015,iso,Milwaukee Bucks
DAL,5,36,6.2,0.78,28.0,13,30,43.3,43.3,2.8,13.9,2.8,0.0,38.9,46.7,2015,iso,Dallas Mavericks
