PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Serge Ibaka,OKC,24.0,F-C,17,17,100.0,133,323,41.2,48.9,-7.7,2014
Tim Duncan,SAS,38.0,F,23,23,100.0,139,291,47.8,48.0,-0.2,2014
Chris Bosh,MIA,30.0,C-F,20,20,100.0,128,253,50.6,46.8,3.8,2014
Roy Hibbert,IND,27.0,C,19,19,100.0,106,244,43.4,48.0,-4.5,2014
Kevin Durant,OKC,25.0,F,19,19,100.0,104,236,44.1,47.0,-2.9,2014
Kawhi Leonard,SAS,23.0,F-G,23,23,100.0,97,232,41.8,47.9,-6.1,2014
Boris Diaw,SAS,32.0,F,23,23,100.0,120,228,52.6,47.0,5.6,2014
David West,IND,33.0,F,19,19,100.0,82,223,36.8,46.5,-9.8,2014
Tiago Splitter,SAS,29.0,C,22,22,100.0,100,223,44.8,48.5,-3.7,2014
Reggie Jackson,OKC,24.0,G,19,19,100.0,88,221,39.8,46.7,-6.8,2014
George Hill,IND,28.0,G,19,19,100.0,97,219,44.3,45.9,-1.6,2014
Danny Green,SAS,27.0,G-F,23,23,100.0,98,215,45.6,46.1,-0.6,2014
Paul George,IND,24.0,F-G,19,19,100.0,97,210,46.2,47.6,-1.4,2014
Tony Parker,SAS,32.0,G,23,23,100.0,73,196,37.2,44.6,-7.3,2014
Dwyane Wade,MIA,32.0,G,20,20,100.0,94,194,48.5,45.8,2.7,2014
DeAndre Jordan,LAC,25.0,C,13,13,100.0,97,186,52.2,47.6,4.6,2014
Robin Lopez,POR,26.0,C,11,11,100.0,93,184,50.5,51.5,-1.0,2014
Lance Stephenson,IND,23.0,G,19,19,100.0,76,173,43.9,48.0,-4.1,2014
Wesley Matthews,POR,27.0,G,11,11,100.0,80,169,47.3,47.6,-0.2,2014
Marcin Gortat,WAS,30.0,C,11,11,100.0,74,165,44.8,45.2,-0.4,2014
Kendrick Perkins,OKC,29.0,C,19,19,100.0,81,164,49.4,47.9,1.5,2014
LaMarcus Aldridge,POR,28.0,F,11,11,100.0,70,160,43.8,49.9,-6.2,2014
Ray Allen,MIA,38.0,G,20,20,100.0,63,156,40.4,44.9,-4.6,2014
Russell Westbrook,OKC,25.0,G,19,19,100.0,70,155,45.2,46.8,-1.7,2014
Matt Barnes,LAC,34.0,F,13,13,100.0,69,152,45.4,47.0,-1.6,2014
LeBron James,MIA,29.0,F,20,20,100.0,74,152,48.7,45.4,3.3,2014
Nicolas Batum,POR,25.0,F,11,11,100.0,64,150,42.7,47.9,-5.2,2014
Blake Griffin,LAC,25.0,F,13,13,100.0,68,150,45.3,46.7,-1.4,2014
Manu Ginobili,SAS,36.0,G,23,23,100.0,64,149,43.0,46.6,-3.7,2014
Mario Chalmers,MIA,28.0,G,20,20,100.0,68,142,47.9,45.0,2.9,2014
Steven Adams,OKC,20.0,C,18,18,100.0,75,141,53.2,48.0,5.2,2014
Bradley Beal,WAS,21.0,G,11,11,100.0,58,134,43.3,44.1,-0.9,2014
Joe Johnson,BKN,33.0,G,12,12,100.0,52,133,39.1,44.8,-5.7,2014
Rashard Lewis,MIA,34.0,F,18,18,100.0,55,130,42.3,47.4,-5.1,2014
Ian Mahinmi,IND,27.0,C,19,19,100.0,53,128,41.4,46.6,-5.2,2014
Chris Paul,LAC,29.0,G,13,13,100.0,60,128,46.9,45.5,1.4,2014
Paul Pierce,BKN,36.0,F,12,12,100.0,62,128,48.4,49.0,-0.6,2014
Draymond Green,GSW,24.0,F,7,7,100.0,54,125,43.2,48.5,-5.3,2014
Damian Lillard,POR,23.0,G,11,11,100.0,61,124,49.2,47.6,1.6,2014
Chris Andersen,MIA,35.0,F-C,18,18,100.0,46,122,37.7,46.4,-8.7,2014
Nene,WAS,31.0,F-C,10,10,100.0,54,120,45.0,45.9,-0.9,2014
Dirk Nowitzki,DAL,36.0,F,7,7,100.0,61,119,51.3,49.7,1.5,2014
Shaun Livingston,BKN,28.0,G,12,12,100.0,51,118,43.2,47.2,-4.0,2014
JJ Redick,LAC,30.0,G,13,13,100.0,49,117,41.9,45.4,-3.5,2014
Caron Butler,OKC,34.0,F,18,18,100.0,47,108,43.5,45.7,-2.2,2014
Trevor Ariza,WAS,28.0,F,11,11,100.0,37,106,34.9,43.1,-8.2,2014
Marco Belinelli,SAS,28.0,G,22,22,100.0,58,105,55.2,45.9,9.3,2014
Paul Millsap,ATL,29.0,F,7,7,100.0,44,104,42.3,45.8,-3.5,2014
Dwight Howard,HOU,28.0,C-F,6,6,100.0,49,99,49.5,46.7,2.8,2014
C.J. Watson,IND,30.0,G,18,18,100.0,48,98,49.0,44.4,4.6,2014
Joakim Noah,CHI,29.0,C,5,5,100.0,46,97,47.4,49.4,-2.0,2014
Deron Williams,BKN,30.0,G,12,12,100.0,44,96,45.8,45.7,0.1,2014
John Wall,WAS,23.0,G,11,11,100.0,38,95,40.0,42.4,-2.4,2014
Norris Cole,MIA,25.0,G,20,20,100.0,46,94,48.9,44.8,4.1,2014
Marc Gasol,MEM,29.0,C,7,7,100.0,45,93,48.4,47.0,1.3,2014
James Harden,HOU,24.0,G,6,6,100.0,39,92,42.4,44.9,-2.5,2014
Nick Collison,OKC,33.0,F-C,17,17,100.0,35,92,38.0,48.5,-10.5,2014
Kevin Garnett,BKN,38.0,C-F,12,12,100.0,46,89,51.7,49.9,1.8,2014
Kyle Korver,ATL,33.0,G-F,7,7,100.0,45,89,50.6,45.9,4.6,2014
Omer Asik,HOU,27.0,C,6,6,100.0,42,88,47.7,46.1,1.7,2014
DeMarre Carroll,ATL,27.0,F,7,7,100.0,37,86,43.0,44.1,-1.0,2014
Mike Conley,MEM,26.0,G,7,7,100.0,34,85,40.0,44.5,-4.5,2014
Darren Collison,LAC,26.0,G,13,13,100.0,35,85,41.2,44.0,-2.9,2014
Shane Battier,MIA,35.0,F,15,15,100.0,46,84,54.8,45.9,8.8,2014
Stephen Curry,GSW,26.0,G,7,7,100.0,34,82,41.5,47.0,-5.5,2014
Patty Mills,SAS,25.0,G,23,23,100.0,32,82,39.0,43.7,-4.6,2014
Derek Fisher,OKC,39.0,G,19,19,100.0,44,82,53.7,46.0,7.7,2014
