TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year,TEAMNAME
OKC,82,82,20.5,592,1327,44.6,55.6,8.7,300,562,53.4,11.8,292,765,38.2,wide_open,2014,Oklahoma City Thunder
NOP,82,82,20.4,558,1278,43.7,55.3,9.0,261,563,46.4,11.4,297,715,41.5,wide_open,2014,New Orleans Pelicans
DAL,82,82,19.4,591,1274,46.4,60.4,6.4,235,417,56.4,13.1,356,857,41.5,wide_open,2014,Dallas Mavericks
CHA,81,81,20.1,532,1255,42.4,53.3,8.7,257,543,47.3,11.4,275,712,38.6,wide_open,2014,Charlotte Hornets
CLE,82,82,19.3,574,1251,45.9,57.4,7.9,285,514,55.4,11.4,289,737,39.2,wide_open,2014,Cleveland Cavaliers
HOU,82,82,20.2,544,1242,43.8,59.3,4.2,158,255,62.0,16.1,386,987,39.1,wide_open,2014,Houston Rockets
MIL,81,81,19.8,504,1233,40.9,50.8,8.8,260,546,47.6,11.0,244,687,35.5,wide_open,2014,Milwaukee Bucks
BKN,81,81,19.9,526,1184,44.4,57.9,6.7,206,401,51.4,13.1,320,783,40.9,wide_open,2014,Brooklyn Nets
DET,82,82,17.5,484,1174,41.2,52.3,6.6,225,441,51.0,10.9,259,733,35.3,wide_open,2014,Detroit Pistons
SAC,81,81,18.4,518,1142,45.4,56.3,8.4,267,523,51.1,10.0,251,619,40.5,wide_open,2014,Sacramento Kings
TOR,81,81,17.8,501,1121,44.7,59.3,5.6,174,355,49.0,12.2,327,766,42.7,wide_open,2014,Toronto Raptors
POR,82,82,28.4,862,1942,44.4,51.5,17.0,587,1161,50.6,11.4,275,781,35.2,open,2014,Portland Trail Blazers
NYK,82,82,29.1,826,1877,44.0,50.7,18.0,576,1159,49.7,11.1,250,718,34.8,open,2014,New York Knicks
DAL,82,82,28.4,882,1864,47.3,54.3,17.8,621,1168,53.2,10.6,261,696,37.5,open,2014,Dallas Mavericks
LAL,82,82,28.0,786,1844,42.6,49.8,16.7,521,1103,47.2,11.2,265,741,35.8,open,2014,Los Angeles Lakers
DEN,82,82,27.7,794,1823,43.6,51.0,16.4,524,1079,48.6,11.3,270,744,36.3,open,2014,Denver Nuggets
CLE,82,82,28.0,793,1820,43.6,49.4,18.8,580,1223,47.4,9.2,213,597,35.7,open,2014,Cleveland Cavaliers
ORL,82,82,28.7,797,1819,43.8,50.1,19.1,570,1212,47.0,9.6,227,607,37.4,open,2014,Orlando Magic
LAC,82,82,27.9,856,1809,47.3,53.8,17.8,622,1155,53.9,10.1,234,654,35.8,open,2014,Los Angeles Clippers
WAS,81,81,27.1,767,1765,43.5,48.9,18.8,574,1228,46.7,8.2,193,537,35.9,open,2014,Washington Wizards
BOS,82,82,27.1,772,1761,43.8,49.6,18.2,569,1186,48.0,8.8,203,575,35.3,open,2014,Boston Celtics
GSW,81,81,26.8,803,1760,45.6,53.1,15.6,540,1023,52.8,11.2,263,737,35.7,open,2014,Golden State Warriors
SAC,81,81,28.3,778,1756,44.3,49.1,19.1,608,1185,51.3,9.2,170,571,29.8,open,2014,Sacramento Kings
MIN,82,82,26.1,773,1753,44.1,50.3,16.2,554,1083,51.2,10.0,219,670,32.7,open,2014,Minnesota Timberwolves
PHX,82,82,26.9,825,1748,47.2,55.0,16.1,551,1046,52.7,10.8,274,702,39.0,open,2014,Phoenix Suns
OKC,82,82,26.4,822,1711,48.0,55.3,16.1,572,1045,54.7,10.3,250,666,37.5,open,2014,Oklahoma City Thunder
UTA,82,82,27.3,712,1707,41.7,46.8,18.8,538,1177,45.7,8.5,174,530,32.8,open,2014,Utah Jazz
MIL,81,81,27.3,782,1702,45.9,52.6,17.6,555,1096,50.6,9.7,227,606,37.5,open,2014,Milwaukee Bucks
BKN,81,81,28.1,757,1673,45.2,53.4,14.9,485,888,54.6,13.2,272,785,34.6,open,2014,Brooklyn Nets
TOR,81,81,26.5,735,1667,44.1,52.3,14.6,462,920,50.2,11.9,273,747,36.5,open,2014,Toronto Raptors
DET,82,82,24.7,706,1663,42.5,48.0,16.2,520,1087,47.8,8.6,186,576,32.3,open,2014,Detroit Pistons
SAS,82,82,25.7,808,1661,48.6,54.8,17.5,602,1133,53.1,8.2,206,528,39.0,open,2014,San Antonio Spurs
IND,82,82,26.7,716,1655,43.3,48.7,17.9,536,1106,48.5,8.9,180,549,32.8,open,2014,Indiana Pacers
HOU,82,82,27.0,762,1654,46.1,55.4,12.2,452,750,60.3,14.7,310,904,34.3,open,2014,Houston Rockets
ATL,81,81,26.4,746,1650,45.2,51.6,16.1,536,1006,53.3,10.3,210,644,32.6,open,2014,Atlanta Hawks
MIA,82,82,27.2,793,1637,48.4,54.0,18.0,611,1084,56.4,9.2,182,553,32.9,open,2014,Miami Heat
CHA,81,81,26.2,668,1636,40.8,46.1,18.1,495,1127,43.9,8.2,173,509,34.0,open,2014,Charlotte Hornets
MEM,82,82,25.7,784,1624,48.3,51.8,20.2,668,1276,52.4,5.5,116,348,33.3,open,2014,Memphis Grizzlies
NOP,82,82,25.6,728,1603,45.4,50.1,18.8,577,1175,49.1,6.8,151,428,35.3,open,2014,New Orleans Pelicans
CHI,82,82,26.3,669,1596,41.9,47.2,17.8,499,1083,46.1,8.5,170,513,33.1,open,2014,Chicago Bulls
PHI,82,82,24.0,650,1579,41.2,47.3,13.9,457,914,50.0,10.1,193,665,29.0,open,2014,Philadelphia 76ers
TOR,81,81,38.4,1149,2415,47.6,49.6,33.3,1053,2096,50.2,5.1,96,319,30.1,tight,2014,Toronto Raptors
DAL,82,82,36.7,1221,2407,50.7,52.7,32.2,1125,2115,53.2,4.4,96,292,32.9,tight,2014,Dallas Mavericks
DET,82,82,34.7,1149,2330,49.3,50.6,31.1,1091,2088,52.3,3.6,58,242,24.0,tight,2014,Detroit Pistons
OKC,82,82,35.1,1143,2279,50.2,52.5,30.0,1036,1943,53.3,5.2,107,336,31.8,tight,2014,Oklahoma City Thunder
CLE,82,82,35.0,1094,2273,48.1,49.8,30.9,1020,2005,50.9,4.1,74,268,27.6,tight,2014,Cleveland Cavaliers
GSW,81,81,34.1,1160,2237,51.9,53.9,30.1,1069,1971,54.2,4.1,91,266,34.2,tight,2014,Golden State Warriors
DEN,82,82,33.9,1130,2234,50.6,52.4,29.8,1047,1960,53.4,4.2,83,274,30.3,tight,2014,Denver Nuggets
PHX,82,82,34.1,1103,2215,49.8,51.4,30.4,1033,1978,52.2,3.6,70,237,29.5,tight,2014,Phoenix Suns
POR,82,82,32.4,1074,2211,48.6,50.4,28.7,993,1959,50.7,3.7,81,252,32.1,tight,2014,Portland Trail Blazers
SAC,81,81,35.3,1085,2189,49.6,50.8,31.6,1033,1965,52.6,3.6,52,224,23.2,tight,2014,Sacramento Kings
CHA,81,81,34.9,1096,2180,50.3,51.7,31.8,1036,1987,52.1,3.1,60,193,31.1,tight,2014,Charlotte Hornets
MIL,81,81,34.8,1048,2171,48.3,49.8,31.5,983,1967,50.0,3.3,65,204,31.9,tight,2014,Milwaukee Bucks
NOP,82,82,34.4,1141,2152,53.0,53.8,32.3,1106,2022,54.7,2.1,35,130,26.9,tight,2014,New Orleans Pelicans
MIN,82,82,31.7,1062,2126,50.0,51.3,29.2,1004,1958,51.3,2.5,58,168,34.5,tight,2014,Minnesota Timberwolves
LAL,82,82,32.1,1071,2118,50.6,53.1,27.5,964,1809,53.3,4.7,107,309,34.6,tight,2014,Los Angeles Lakers
BOS,82,82,32.2,998,2098,47.6,48.9,29.2,943,1901,49.6,3.0,55,197,27.9,tight,2014,Boston Celtics
PHI,82,82,31.8,1120,2094,53.5,54.1,30.0,1096,1978,55.4,1.8,24,116,20.7,tight,2014,Philadelphia 76ers
BKN,81,81,34.5,1037,2053,50.5,52.7,29.8,949,1775,53.5,4.7,88,278,31.7,tight,2014,Brooklyn Nets
ORL,82,82,32.3,1035,2046,50.6,52.0,28.9,978,1830,53.4,3.4,57,216,26.4,tight,2014,Orlando Magic
WAS,81,81,31.3,1024,2038,50.2,51.3,28.5,981,1854,52.9,2.8,43,184,23.4,tight,2014,Washington Wizards
NYK,82,82,31.3,968,2019,47.9,49.9,27.5,891,1776,50.2,3.8,77,243,31.7,tight,2014,New York Knicks
MEM,82,82,32.0,1050,2017,52.1,52.6,30.6,1030,1929,53.4,1.4,20,88,22.7,tight,2014,Memphis Grizzlies
CHI,82,82,33.1,976,2008,48.6,49.6,30.5,935,1854,50.4,2.5,41,154,26.6,tight,2014,Chicago Bulls
HOU,82,82,32.5,1101,1996,55.2,57.1,28.5,1024,1750,58.5,4.0,77,246,31.3,tight,2014,Houston Rockets
UTA,82,82,30.1,940,1881,50.0,50.7,28.2,912,1763,51.7,1.9,28,118,23.7,tight,2014,Utah Jazz
LAC,82,82,29.0,996,1876,53.1,55.3,25.1,913,1627,56.1,3.8,83,249,33.3,tight,2014,Los Angeles Clippers
MIA,82,82,31.1,1046,1870,55.9,57.4,28.3,993,1701,58.4,2.8,53,169,31.4,tight,2014,Miami Heat
SAS,82,82,28.9,1020,1867,54.6,56.1,26.5,967,1714,56.4,2.4,53,153,34.6,tight,2014,San Antonio Spurs
ATL,81,81,29.3,952,1830,52.0,53.5,26.4,899,1652,54.4,2.8,53,178,29.8,tight,2014,Atlanta Hawks
IND,82,82,29.0,888,1795,49.5,50.8,26.2,842,1623,51.9,2.8,46,172,26.7,tight,2014,Indiana Pacers
DET,82,82,23.1,843,1554,54.2,54.4,22.7,839,1529,54.9,0.4,4,25,16.0,very_tight,2014,Detroit Pistons
PHI,82,82,22.5,762,1479,51.5,51.7,22.2,756,1461,51.7,0.3,6,18,33.3,very_tight,2014,Philadelphia 76ers
MIN,82,82,20.0,707,1342,52.7,52.8,19.8,705,1328,53.1,0.2,2,14,14.3,very_tight,2014,Minnesota Timberwolves
IND,82,82,21.0,673,1302,51.7,51.8,20.7,670,1283,52.2,0.3,3,19,15.8,very_tight,2014,Indiana Pacers
MEM,82,82,20.2,689,1276,54.0,54.0,20.0,688,1263,54.5,0.2,1,13,7.7,very_tight,2014,Memphis Grizzlies
HOU,82,82,20.3,710,1245,57.0,57.3,19.9,704,1220,57.7,0.4,6,25,24.0,very_tight,2014,Houston Rockets
NOP,82,82,19.5,673,1218,55.3,55.3,19.3,671,1208,55.5,0.2,2,10,20.0,very_tight,2014,New Orleans Pelicans
SAS,82,82,18.7,716,1211,59.1,59.4,18.4,710,1191,59.6,0.3,6,20,30.0,very_tight,2014,San Antonio Spurs
DEN,82,82,18.0,650,1185,54.9,55.0,17.7,647,1163,55.6,0.3,3,22,13.6,very_tight,2014,Denver Nuggets
CHA,81,81,18.7,642,1169,54.9,55.0,18.4,639,1146,55.8,0.4,3,23,13.0,very_tight,2014,Charlotte Hornets
OKC,82,82,18.0,637,1169,54.5,55.1,17.1,622,1111,56.0,0.9,15,58,25.9,very_tight,2014,Oklahoma City Thunder
UTA,82,82,18.4,679,1150,59.0,59.3,18.2,674,1135,59.4,0.2,5,15,33.3,very_tight,2014,Utah Jazz
CLE,82,82,17.7,573,1148,49.9,50.3,17.2,565,1119,50.5,0.4,8,29,27.6,very_tight,2014,Cleveland Cavaliers
BOS,82,82,17.6,604,1143,52.8,52.9,17.3,603,1128,53.5,0.2,1,15,6.7,very_tight,2014,Boston Celtics
GSW,81,81,17.4,596,1143,52.1,52.7,16.9,583,1105,52.8,0.6,13,38,34.2,very_tight,2014,Golden State Warriors
LAL,82,82,17.2,605,1133,53.4,53.7,16.8,598,1104,54.2,0.4,7,29,24.1,very_tight,2014,Los Angeles Lakers
MIL,81,81,18.1,581,1132,51.3,51.6,17.7,575,1107,51.9,0.4,6,25,24.0,very_tight,2014,Milwaukee Bucks
SAC,81,81,18.1,592,1122,52.8,52.9,17.7,588,1099,53.5,0.4,4,23,17.4,very_tight,2014,Sacramento Kings
CHI,82,82,18.3,604,1112,54.3,54.5,18.0,601,1094,54.9,0.3,3,18,16.7,very_tight,2014,Chicago Bulls
ORL,82,82,17.4,582,1099,53.0,53.3,16.8,575,1066,53.9,0.5,7,33,21.2,very_tight,2014,Orlando Magic
TOR,81,81,17.2,575,1084,53.0,53.5,16.5,565,1040,54.3,0.7,10,44,22.7,very_tight,2014,Toronto Raptors
PHX,82,82,16.4,577,1065,54.2,54.7,15.8,565,1025,55.1,0.6,12,40,30.0,very_tight,2014,Phoenix Suns
LAC,82,82,16.3,597,1058,56.4,56.8,15.9,590,1028,57.4,0.5,7,30,23.3,very_tight,2014,Los Angeles Clippers
POR,82,82,15.5,548,1058,51.8,52.3,14.8,538,1010,53.3,0.7,10,48,20.8,very_tight,2014,Portland Trail Blazers
BKN,81,81,17.6,551,1049,52.5,53.1,17.1,540,1020,52.9,0.5,11,29,37.9,very_tight,2014,Brooklyn Nets
WAS,81,81,16.0,599,1040,57.6,57.9,15.7,593,1021,58.1,0.3,6,19,31.6,very_tight,2014,Washington Wizards
DAL,82,82,15.5,554,1021,54.3,54.7,15.2,546,999,54.7,0.3,8,22,36.4,very_tight,2014,Dallas Mavericks
ATL,81,81,15.8,516,991,52.1,52.3,15.4,511,962,53.1,0.5,5,29,17.2,very_tight,2014,Atlanta Hawks
NYK,82,82,15.0,513,967,53.1,53.3,14.6,508,945,53.8,0.3,5,22,22.7,very_tight,2014,New York Knicks
MIA,82,82,15.8,583,948,61.5,62.1,15.3,572,921,62.1,0.4,11,27,40.7,very_tight,2014,Miami Heat
ATL,82,82,31.4,876,1975,44.4,57.3,10.4,363,651,55.8,21.1,513,1324,38.7,wide_open,2015,Atlanta Hawks
LAC,82,82,28.1,836,1848,45.2,57.5,11.0,381,726,52.5,17.0,455,1122,40.6,wide_open,2015,Los Angeles Clippers
POR,82,82,25.2,749,1701,44.0,57.6,8.2,288,556,51.8,17.0,461,1145,40.3,wide_open,2015,Portland Trail Blazers
SAS,82,82,24.9,701,1615,43.4,57.2,7.7,254,497,51.1,17.2,447,1118,40.0,wide_open,2015,San Antonio Spurs
GSW,82,82,23.2,735,1585,46.4,60.8,7.1,278,487,57.1,16.0,457,1098,41.6,wide_open,2015,Golden State Warriors
HOU,81,81,25.0,653,1576,41.4,57.4,3.7,149,232,64.2,21.3,504,1344,37.5,wide_open,2015,Houston Rockets
DAL,82,82,23.2,681,1560,43.7,56.6,7.5,277,504,55.0,15.7,404,1056,38.3,wide_open,2015,Dallas Mavericks
ORL,82,82,24.1,639,1531,41.7,53.2,8.9,287,563,51.0,15.3,352,968,36.4,wide_open,2015,Orlando Magic
UTA,82,82,23.4,591,1430,41.3,54.5,7.4,213,450,47.3,16.0,378,980,38.6,wide_open,2015,Utah Jazz
PHI,82,82,22.6,540,1430,37.8,50.0,6.0,190,379,50.1,16.6,350,1051,33.3,wide_open,2015,Philadelphia 76ers
BOS,82,82,21.1,595,1429,41.6,53.4,6.9,260,466,55.8,14.2,335,963,34.8,wide_open,2015,Boston Celtics
MIL,81,81,22.8,666,1427,46.7,57.9,10.1,346,634,54.6,12.7,320,793,40.4,wide_open,2015,Milwaukee Bucks
IND,82,82,22.0,641,1412,45.4,56.1,10.4,340,665,51.1,11.6,301,747,40.3,wide_open,2015,Indiana Pacers
MEM,82,82,22.3,590,1412,41.8,51.6,10.5,312,665,46.9,11.8,278,747,37.2,wide_open,2015,Memphis Grizzlies
PHX,82,82,21.0,593,1406,42.2,56.0,6.0,203,404,50.2,15.0,390,1002,38.9,wide_open,2015,Phoenix Suns
WAS,82,82,21.5,637,1386,46.0,55.6,11.4,371,735,50.5,10.1,266,651,40.9,wide_open,2015,Washington Wizards
NOP,82,82,21.8,614,1380,44.5,58.0,7.5,240,472,50.8,14.4,374,908,41.2,wide_open,2015,New Orleans Pelicans
OKC,82,82,20.1,574,1356,42.3,55.1,6.6,228,446,51.1,13.5,346,910,38.0,wide_open,2015,Oklahoma City Thunder
CHI,82,82,21.2,579,1343,43.1,54.7,8.2,267,517,51.6,13.0,312,826,37.8,wide_open,2015,Chicago Bulls
CLE,81,81,21.2,596,1337,44.6,58.9,5.6,212,351,60.4,15.6,384,986,38.9,wide_open,2015,Cleveland Cavaliers
DET,82,82,19.8,573,1317,43.5,57.8,5.5,196,367,53.4,14.3,377,950,39.7,wide_open,2015,Detroit Pistons
NYK,81,81,20.2,564,1273,44.3,55.1,9.5,290,598,48.5,10.7,274,675,40.6,wide_open,2015,New York Knicks
CHA,82,82,19.6,504,1272,39.6,49.2,8.4,261,548,47.6,11.2,243,724,33.6,wide_open,2015,Charlotte Hornets
DEN,82,82,18.9,489,1257,38.9,49.6,6.6,219,440,49.8,12.3,270,817,33.0,wide_open,2015,Denver Nuggets
BKN,82,82,19.4,523,1249,41.9,52.8,7.5,249,482,51.7,11.9,274,767,35.7,wide_open,2015,Brooklyn Nets
SAC,82,82,19.5,534,1191,44.8,56.0,8.3,269,509,52.8,11.2,265,682,38.9,wide_open,2015,Sacramento Kings
MIA,81,81,20.0,494,1178,41.9,55.8,5.4,167,316,52.8,14.6,327,862,37.9,wide_open,2015,Miami Heat
TOR,82,82,18.0,502,1152,43.6,57.4,4.5,184,289,63.7,13.5,318,863,36.8,wide_open,2015,Toronto Raptors
MIN,81,81,17.6,490,1109,44.2,53.6,8.7,281,546,51.5,8.9,209,563,37.1,wide_open,2015,Minnesota Timberwolves
LAL,82,82,16.0,446,1059,42.1,50.9,8.2,260,541,48.1,7.8,186,518,35.9,wide_open,2015,Los Angeles Lakers
BOS,82,82,29.7,871,2012,43.3,49.3,18.5,630,1254,50.2,11.2,241,758,31.8,open,2015,Boston Celtics
NYK,81,81,30.7,827,1936,42.7,48.1,20.2,619,1275,48.5,10.5,208,661,31.5,open,2015,New York Knicks
DAL,82,82,28.5,879,1919,45.8,52.9,17.2,606,1153,52.6,11.4,273,766,35.6,open,2015,Dallas Mavericks
DEN,82,82,28.3,793,1885,42.1,49.5,15.5,512,1032,49.6,12.8,281,853,32.9,open,2015,Denver Nuggets
POR,82,82,27.8,812,1878,43.2,49.9,16.7,561,1128,49.7,11.1,251,750,33.5,open,2015,Portland Trail Blazers
PHX,82,82,27.4,762,1836,41.5,47.3,16.6,549,1115,49.2,10.8,213,721,29.5,open,2015,Phoenix Suns
LAC,82,82,27.4,862,1803,47.8,55.4,16.2,590,1066,55.3,11.2,272,737,36.9,open,2015,Los Angeles Clippers
WAS,82,82,28.0,796,1803,44.1,48.7,20.0,632,1291,49.0,8.0,164,512,32.0,open,2015,Washington Wizards
LAL,82,82,27.2,776,1803,43.0,49.3,18.2,552,1204,45.8,9.0,224,599,37.4,open,2015,Los Angeles Lakers
CHA,82,82,27.7,761,1796,42.4,47.8,18.4,565,1193,47.4,9.3,196,603,32.5,open,2015,Charlotte Hornets
CLE,81,81,28.2,813,1779,45.7,54.7,14.6,494,920,53.7,13.6,319,859,37.1,open,2015,Cleveland Cavaliers
OKC,82,82,25.7,763,1733,44.0,49.9,16.4,560,1102,50.8,9.4,203,631,32.2,open,2015,Oklahoma City Thunder
GSW,82,82,25.2,806,1722,46.8,55.2,14.4,516,985,52.4,10.8,290,737,39.3,open,2015,Golden State Warriors
CHI,82,82,26.9,733,1707,42.9,50.7,15.4,468,976,48.0,11.5,265,731,36.3,open,2015,Chicago Bulls
IND,82,82,26.5,707,1702,41.5,47.7,16.4,498,1055,47.2,10.1,209,647,32.3,open,2015,Indiana Pacers
MIL,81,81,26.5,714,1660,43.0,48.1,18.6,546,1164,46.9,7.9,168,496,33.9,open,2015,Milwaukee Bucks
UTA,82,82,27.0,688,1651,41.7,47.1,17.2,510,1050,48.6,9.8,178,601,29.6,open,2015,Utah Jazz
TOR,82,82,25.7,728,1648,44.2,52.3,13.8,460,884,52.0,11.9,268,764,35.1,open,2015,Toronto Raptors
NOP,82,82,26.0,711,1643,43.3,48.9,17.5,527,1103,47.8,8.5,184,540,34.1,open,2015,New Orleans Pelicans
BKN,82,82,25.4,714,1636,43.6,49.7,15.5,515,999,51.6,9.9,199,637,31.2,open,2015,Brooklyn Nets
SAC,82,82,26.2,724,1600,45.3,50.0,18.2,573,1111,51.6,8.0,151,489,30.9,open,2015,Sacramento Kings
DET,82,82,24.1,666,1599,41.7,49.7,12.4,409,824,49.6,11.7,257,775,33.2,open,2015,Detroit Pistons
MEM,82,82,25.1,721,1592,45.3,48.9,19.2,605,1216,49.8,5.9,116,376,30.9,open,2015,Memphis Grizzlies
SAS,82,82,24.4,706,1585,44.5,50.2,15.9,526,1035,50.8,8.5,180,550,32.7,open,2015,San Antonio Spurs
MIA,81,81,26.8,702,1581,44.4,49.8,17.6,530,1039,51.0,9.2,172,542,31.7,open,2015,Miami Heat
MIN,81,81,25.0,652,1576,41.4,45.6,18.1,518,1142,45.4,6.9,134,434,30.9,open,2015,Minnesota Timberwolves
PHI,82,82,24.9,632,1573,40.2,48.4,12.3,373,777,48.0,12.6,259,796,32.5,open,2015,Philadelphia 76ers
HOU,81,81,24.1,619,1519,40.8,50.5,9.8,322,617,52.2,14.3,297,902,32.9,open,2015,Houston Rockets
ATL,82,82,23.9,717,1501,47.8,55.4,14.1,489,889,55.0,9.7,228,612,37.3,open,2015,Atlanta Hawks
ORL,82,82,23.6,691,1495,46.2,51.7,15.8,526,1004,52.4,7.7,165,491,33.6,open,2015,Orlando Magic
LAL,82,82,38.3,1210,2538,47.7,49.9,32.8,1097,2172,50.5,5.5,113,366,30.9,tight,2015,Los Angeles Lakers
TOR,82,82,38.9,1257,2494,50.4,52.9,33.0,1134,2120,53.5,5.8,123,374,32.9,tight,2015,Toronto Raptors
GSW,82,82,36.1,1298,2468,52.6,55.0,31.2,1178,2136,55.1,4.9,120,332,36.1,tight,2015,Golden State Warriors
OKC,82,82,36.0,1208,2423,49.9,51.4,31.9,1133,2145,52.8,4.1,75,278,27.0,tight,2015,Oklahoma City Thunder
BKN,82,82,36.7,1201,2361,50.9,52.2,33.6,1137,2161,52.6,3.1,64,200,32.0,tight,2015,Brooklyn Nets
DET,82,82,35.2,1141,2340,48.8,50.1,31.2,1076,2074,51.9,4.0,65,266,24.4,tight,2015,Detroit Pistons
DEN,82,82,35.2,1186,2339,50.7,52.9,30.4,1083,2021,53.6,4.8,103,318,32.4,tight,2015,Denver Nuggets
PHX,82,82,34.8,1228,2334,52.6,54.5,30.9,1140,2068,55.1,4.0,88,266,33.1,tight,2015,Phoenix Suns
DAL,82,82,34.5,1196,2317,51.6,52.7,31.0,1144,2081,55.0,3.5,52,236,22.0,tight,2015,Dallas Mavericks
CHA,82,82,35.3,1072,2290,46.8,48.0,32.2,1017,2093,48.6,3.0,55,197,27.9,tight,2015,Charlotte Hornets
MIN,81,81,36.3,1127,2287,49.3,50.4,33.4,1075,2105,51.1,2.9,52,182,28.6,tight,2015,Minnesota Timberwolves
WAS,82,82,35.3,1142,2276,50.2,51.6,32.3,1077,2077,51.9,3.1,65,199,32.7,tight,2015,Washington Wizards
BOS,82,82,32.7,1125,2215,50.8,52.6,28.9,1047,1957,53.5,3.8,78,258,30.2,tight,2015,Boston Celtics
NOP,82,82,34.6,1178,2186,53.9,54.5,32.9,1151,2080,55.3,1.7,27,106,25.5,tight,2015,New Orleans Pelicans
NYK,81,81,34.6,1000,2178,45.9,47.5,31.1,932,1960,47.6,3.5,68,218,31.2,tight,2015,New York Knicks
MIL,81,81,34.7,1182,2171,54.4,55.5,32.3,1138,2024,56.2,2.3,44,147,29.9,tight,2015,Milwaukee Bucks
MIA,81,81,36.7,1098,2159,50.9,52.0,33.3,1050,1960,53.6,3.4,48,199,24.1,tight,2015,Miami Heat
HOU,81,81,33.9,1125,2141,52.5,55.2,28.0,1013,1769,57.3,5.9,112,372,30.1,tight,2015,Houston Rockets
CLE,81,81,33.9,1081,2139,50.5,52.9,28.9,980,1821,53.8,5.0,101,318,31.8,tight,2015,Cleveland Cavaliers
POR,82,82,31.6,1080,2135,50.6,52.6,27.5,993,1855,53.5,4.1,87,280,31.1,tight,2015,Portland Trail Blazers
MEM,82,82,33.7,1121,2133,52.6,53.2,32.2,1093,2039,53.6,1.5,28,94,29.8,tight,2015,Memphis Grizzlies
SAC,82,82,34.6,1111,2117,52.5,53.5,32.2,1068,1965,54.4,2.5,43,152,28.3,tight,2015,Sacramento Kings
ORL,82,82,33.1,1076,2102,51.2,51.9,31.4,1045,1990,52.5,1.8,31,112,27.7,tight,2015,Orlando Magic
PHI,82,82,32.9,995,2079,47.9,49.8,28.6,916,1806,50.7,4.3,79,273,28.9,tight,2015,Philadelphia 76ers
CHI,82,82,32.8,1054,2078,50.7,52.2,29.4,992,1863,53.2,3.4,62,215,28.8,tight,2015,Chicago Bulls
LAC,82,82,31.2,1028,2052,50.1,52.3,26.5,936,1742,53.7,4.7,92,310,29.7,tight,2015,Los Angeles Clippers
IND,82,82,31.6,987,2032,48.6,50.8,26.9,895,1725,51.9,4.8,92,307,30.0,tight,2015,Indiana Pacers
SAS,82,82,30.5,1060,1982,53.5,54.6,28.4,1017,1840,55.3,2.2,43,142,30.3,tight,2015,San Antonio Spurs
