Name,EntityId,TeamId,TeamAbbreviation,GamesPlayed,OffPoss,DefPoss,Minutes,FtPoints,FTA,AtRimFGA,AtRimFGM,AtRimAccuracy,ShortMidRangeFGA,ShortMidRangeFGM,ShortMidRangeAccuracy,ShortMidRangeFrequency,LongMidRangeFGM,LongMidRangeFGA,FG2A,FG2M,FG3A,NonHeaveFg3Pct,NonHeaveArc3FGA,HeaveAttempts,Corner3FGA,Corner3FGM,NonHeaveFg3Pct,NonHeaveArc3FGM,TsPct,Points,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShotQualityAvg,year
Gary Payton,56,1610612747,LAL,22,1396.0,1406.0,770.0,21.0,28.0,61.0,38.0,0.6229508196721312,38.0,11.0,0.2894736842105263,0.2043010752688172,5.0,31.0,130.0,54.0,56.0,0.25,43.0,,13.0,2.0,0.25,12.0,0.4296482412060301,171.0,0.4032258064516129,0.4705882352941176,0.3829787234042553,0.4722222222222222,0.4326923076923077,0.4299181818181818,0.45575,0.5013016129032257,2004
Jermaine O'Neal,979,1610612754,IND,16,1084.0,1085.0,602.0,77.0,110.0,73.0,46.0,0.6301369863013698,110.0,43.0,0.3909090909090909,0.4044117647058823,26.0,85.0,268.0,115.0,4.0,,2.0,,2.0,,,,0.4767080745341615,307.0,0.4227941176470588,0.53125,0.4406779661016949,0.5833333333333334,0.5581395348837209,0.450826,0.4337059322033899,0.4259832720588235,2004
Metta World Peace,1897,1610612754,IND,15,1048.0,1044.0,586.0,61.0,85.0,92.0,49.0,0.532608695652174,48.0,13.0,0.2708333333333333,0.1853281853281853,17.0,53.0,193.0,79.0,66.0,0.2878787878787879,46.0,,20.0,7.0,0.2878787878787879,12.0,0.4630872483221476,276.0,0.415057915057915,0.5961538461538461,0.4285714285714285,0.6756756756756757,0.5161290322580645,0.510804761904762,0.4722586956521739,0.4837831395348837,2004
Peja Stojakovic,978,1610612758,SAC,12,1000.0,1002.0,517.0,35.0,39.0,49.0,25.0,0.5102040816326531,22.0,4.0,0.1818181818181818,0.1111111111111111,24.0,54.0,125.0,53.0,73.0,0.3150684931506849,52.0,,21.0,5.0,0.3150684931506849,18.0,0.476303317535545,210.0,0.4419191919191919,0.44,0.5288461538461539,0.44,0.5789473684210527,0.4774857142857143,0.4858990196078431,0.5065413705583757,2004
Dwyane Wade,2548,1610612748,MIA,13,920.0,915.0,513.0,59.0,75.0,86.0,48.0,0.5581395348837209,43.0,17.0,0.3953488372093023,0.2275132275132275,18.0,52.0,181.0,83.0,8.0,0.4285714285714285,4.0,1.0,3.0,2.0,0.4285714285714285,1.0,0.5223214285714286,234.0,0.4629629629629629,0.5,0.5256410256410257,0.5192307692307693,0.5925925925925926,0.5163631578947369,0.4687653846153846,0.4889303191489361,2004
Lamar Odom,1885,1610612748,MIA,13,919.0,920.0,510.0,49.0,72.0,75.0,40.0,0.5333333333333333,47.0,19.0,0.4042553191489361,0.2582417582417582,14.0,34.0,156.0,73.0,26.0,0.3076923076923077,26.0,,,,0.3076923076923077,8.0,0.5069444444444444,219.0,0.467032967032967,0.25,0.5416666666666666,0.3333333333333333,0.5833333333333334,0.52576,0.4477571428571428,0.4787558011049723,2004
Caron Butler,2406,1610612748,MIA,13,917.0,922.0,510.0,47.0,57.0,45.0,22.0,0.4888888888888889,18.0,10.0,0.5555555555555556,0.1176470588235294,25.0,79.0,142.0,57.0,11.0,0.2,10.0,1.0,,,0.2,2.0,0.4613259668508287,167.0,0.392156862745098,0.5238095238095238,0.5172413793103449,0.5625,0.6333333333333333,0.5144722222222222,0.4538839285714285,0.4511736666666667,2004
Derek Fisher,965,1610612747,LAL,22,950.0,929.0,509.0,23.0,35.0,30.0,15.0,0.5,22.0,4.0,0.1818181818181818,0.1486486486486486,18.0,41.0,93.0,37.0,55.0,0.4259259259259259,28.0,1.0,26.0,6.0,0.4259259259259259,17.0,0.5123456790123457,166.0,0.4831081081081081,0.5,0.3833333333333333,0.5357142857142857,0.4214285714285714,0.52210625,0.4499060344827587,0.4693616438356164,2004
Mike Bibby,1710,1610612758,SAC,12,981.0,983.0,500.0,48.0,55.0,51.0,27.0,0.5294117647058824,23.0,8.0,0.3478260869565217,0.1173469387755102,25.0,67.0,141.0,60.0,55.0,0.4363636363636363,38.0,,17.0,9.0,0.4363636363636363,15.0,0.5382882882882883,240.0,0.4897959183673469,0.7291666666666666,0.4519230769230769,0.75,0.582089552238806,0.4870275,0.4653413461538461,0.4965099489795918,2004
Sam Cassell,208,1610612750,MIN,16,940.0,940.0,498.0,52.0,61.0,21.0,13.0,0.6190476190476191,19.0,9.0,0.4736842105263157,0.094059405940594,47.0,102.0,142.0,69.0,60.0,0.4166666666666667,49.0,,11.0,3.0,0.4166666666666667,22.0,0.574235807860262,265.0,0.5272277227722773,1.0416666666666667,0.5754716981132075,1.0,0.6285714285714286,0.50386,0.4484,0.467259405940594,2004
Eddie Jones,224,1610612748,MIA,13,880.0,884.0,481.0,40.0,50.0,23.0,14.0,0.6086956521739131,18.0,7.0,0.3888888888888889,0.1176470588235294,15.0,45.0,86.0,36.0,67.0,0.303030303030303,50.0,1.0,16.0,5.0,0.303030303030303,15.0,0.4735294117647058,172.0,0.4313725490196078,0.3055555555555556,0.3666666666666666,0.3055555555555556,0.4583333333333333,0.4491333333333333,0.4945724137931034,0.4988269736842106,2004
Jason Kidd,467,1610612751,NJN,11,885.0,874.0,477.0,43.0,53.0,31.0,16.0,0.5161290322580645,15.0,4.0,0.2666666666666666,0.1162790697674418,13.0,35.0,81.0,33.0,48.0,0.2083333333333333,40.0,,8.0,2.0,0.2083333333333333,8.0,0.4466666666666666,139.0,0.3720930232558139,0.2727272727272727,0.2790697674418604,0.2916666666666667,0.4017857142857143,0.4788166666666666,0.4721023809523809,0.49300234375,2004
Trenton Hassell,2239,1610612750,MIN,18,888.0,895.0,475.0,13.0,16.0,34.0,24.0,0.7058823529411765,26.0,12.0,0.4615384615384615,0.2184873949579832,25.0,57.0,117.0,61.0,2.0,0.5,2.0,,,,0.5,1.0,0.5476190476190477,138.0,0.5252100840336135,0.6842105263157895,0.575,0.7,0.5909090909090909,0.50025,0.4508899999999999,0.445863025210084,2004
Devean George,1904,1610612747,LAL,22,830.0,828.0,471.0,13.0,20.0,23.0,13.0,0.5652173913043478,5.0,3.0,0.6,0.05,5.0,13.0,41.0,21.0,59.0,0.3728813559322034,40.0,,19.0,7.0,0.3728813559322034,15.0,0.55,121.0,0.54,0.4166666666666667,0.6190476190476191,0.4166666666666667,0.6607142857142857,0.5374399999999999,0.5188976190476191,0.531495,2004
Doug Christie,57,1610612758,SAC,12,907.0,908.0,462.0,41.0,48.0,44.0,23.0,0.5227272727272727,9.0,2.0,0.2222222222222222,0.0638297872340425,18.0,55.0,108.0,43.0,33.0,0.40625,16.0,1.0,16.0,8.0,0.40625,5.0,0.5092592592592593,166.0,0.4432624113475177,0.5625,0.5,0.6842105263157895,0.6122448979591837,0.5484321428571428,0.4892823529411765,0.5025335714285714,2004
Richard Jefferson,2210,1610612751,NJN,11,845.0,848.0,458.0,77.0,108.0,64.0,36.0,0.5625,20.0,9.0,0.45,0.1265822784810126,12.0,41.0,125.0,57.0,33.0,0.2727272727272727,22.0,,11.0,2.0,0.2727272727272727,7.0,0.5190476190476191,218.0,0.4462025316455696,0.475,0.3813559322033898,0.5217391304347826,0.4764705882352941,0.5462071428571428,0.5060059322033899,0.5101075949367089,2004
Reggie Miller,397,1610612754,IND,16,835.0,817.0,454.0,47.0,51.0,9.0,4.0,0.4444444444444444,10.0,3.0,0.3,0.0892857142857142,14.0,29.0,48.0,21.0,64.0,0.375,46.0,,18.0,8.0,0.375,16.0,0.5775193798449613,161.0,0.5089285714285714,0.8181818181818182,0.4696969696969697,0.8181818181818182,0.5888888888888889,0.5024388888888889,0.4833181818181818,0.4933482142857143,2004
Chris Webber,185,1610612758,SAC,12,883.0,875.0,447.0,40.0,65.0,68.0,38.0,0.5588235294117647,53.0,18.0,0.3396226415094339,0.2663316582914573,33.0,74.0,195.0,89.0,4.0,0.25,4.0,,,,0.25,1.0,0.4804347826086956,221.0,0.4547738693467337,0.3636363636363636,0.5,0.4,0.5285714285714286,0.4826324999999999,0.441514423076923,0.4554105527638191,2004
Fred Hoiberg,697,1610612750,MIN,18,820.0,821.0,434.0,15.0,16.0,13.0,8.0,0.6153846153846154,5.0,1.0,0.2,0.0581395348837209,8.0,20.0,38.0,17.0,48.0,0.4583333333333333,30.0,,18.0,9.0,0.4583333333333333,13.0,0.6153846153846154,115.0,0.5813953488372093,0.5714285714285714,0.4594594594594595,0.6666666666666666,0.525,0.58148,0.4791310810810811,0.5184430232558139,2004
Al Harrington,1733,1610612754,IND,16,771.0,771.0,429.0,30.0,55.0,77.0,46.0,0.5974025974025974,24.0,5.0,0.2083333333333333,0.1714285714285714,7.0,34.0,135.0,58.0,5.0,0.5,1.0,1.0,3.0,2.0,0.5,,0.4606060606060606,152.0,0.4357142857142857,0.4137931034482758,0.4864864864864865,0.4166666666666667,0.5111111111111111,0.5297037037037037,0.4910263888888889,0.4914276978417266,2004
Jamaal Tinsley,2224,1610612754,IND,16,780.0,770.0,422.0,15.0,16.0,39.0,17.0,0.4358974358974359,19.0,12.0,0.631578947368421,0.1544715447154471,4.0,11.0,69.0,33.0,54.0,0.3018867924528302,41.0,1.0,12.0,5.0,0.3018867924528302,11.0,0.4923076923076923,129.0,0.4634146341463415,0.4090909090909091,0.5192307692307693,0.4545454545454545,0.5833333333333334,0.52044375,0.507673076923077,0.5264282786885246,2004
Kerry Kittles,954,1610612751,NJN,11,774.0,772.0,417.0,21.0,34.0,41.0,26.0,0.6341463414634146,14.0,5.0,0.3571428571428571,0.1044776119402985,12.0,27.0,82.0,43.0,52.0,0.3269230769230769,39.0,,13.0,4.0,0.3269230769230769,13.0,0.5266666666666666,158.0,0.5111940298507462,0.71875,0.43,0.6764705882352942,0.4736842105263157,0.5096499999999999,0.509155,0.5385369402985075,2004
Kenyon Martin,2030,1610612751,NJN,11,744.0,744.0,408.0,48.0,64.0,77.0,53.0,0.6883116883116883,43.0,16.0,0.3720930232558139,0.2828947368421052,12.0,28.0,148.0,81.0,4.0,,1.0,2.0,1.0,,,,0.5865921787709497,210.0,0.5328947368421053,0.4782608695652174,0.5581395348837209,0.5384615384615384,0.6111111111111112,0.510678947368421,0.4872357142857142,0.4932733333333333,2004
Tim Duncan,1495,1610612759,SAS,10,727.0,725.0,404.0,55.0,87.0,50.0,35.0,0.7,72.0,30.0,0.4166666666666667,0.4528301886792453,18.0,36.0,158.0,83.0,1.0,,1.0,,,,,,0.5525,221.0,0.5220125786163522,0.631578947368421,0.5531914893617021,0.6481481481481481,0.5887096774193549,0.4541214285714286,0.4352340425531915,0.4379226415094339,2004
Brian Grant,258,1610612748,MIA,13,734.0,720.0,400.0,8.0,14.0,29.0,16.0,0.5517241379310345,9.0,3.0,0.3333333333333333,0.0918367346938775,23.0,59.0,97.0,42.0,1.0,,1.0,,,,,,0.4423076923076923,92.0,0.4285714285714285,0.5263157894736842,0.7272727272727273,0.5434782608695652,0.7272727272727273,0.4962125,0.473090909090909,0.4456816326530612,2004
Tony Parker,2225,1610612759,SAS,10,704.0,704.0,386.0,23.0,35.0,50.0,32.0,0.64,24.0,7.0,0.2916666666666667,0.1428571428571428,16.0,51.0,125.0,55.0,43.0,0.3953488372093023,40.0,,3.0,,0.3953488372093023,17.0,0.4972972972972973,184.0,0.4791666666666667,0.3421052631578947,0.3709677419354839,0.3863636363636363,0.4071428571428571,0.4579266666666666,0.4735693548387096,0.487972619047619,2004
Brad Miller,1802,1610612758,SAC,12,729.0,728.0,367.0,29.0,48.0,34.0,25.0,0.7352941176470589,14.0,4.0,0.2857142857142857,0.1538461538461538,18.0,36.0,84.0,47.0,7.0,0.1666666666666666,5.0,1.0,1.0,1.0,0.1666666666666666,,0.5526315789473685,126.0,0.532967032967033,0.5714285714285714,0.484375,0.5,0.532608695652174,0.5112833333333333,0.4798548387096774,0.4668188888888889,2004
Ervin Johnson,911,1610612750,MIN,18,659.0,653.0,357.0,10.0,16.0,23.0,14.0,0.6086956521739131,14.0,5.0,0.3571428571428571,0.3684210526315789,,1.0,38.0,19.0,,,,,,,,,0.5217391304347826,48.0,0.5,0.5454545454545454,0.75,0.5384615384615384,0.6,0.5631363636363637,0.49145,0.4916026315789474,2004
Anthony Johnson,1533,1610612754,IND,16,588.0,588.0,334.0,17.0,22.0,11.0,4.0,0.3636363636363636,13.0,6.0,0.4615384615384615,0.1884057971014492,9.0,25.0,49.0,19.0,20.0,0.3,15.0,,5.0,3.0,0.3,3.0,0.4551282051282051,73.0,0.4057971014492754,0.3,0.4166666666666667,0.3333333333333333,0.5,0.4867999999999999,0.4232583333333333,0.4544942028985507,2004
Corliss Williamson,722,1610612765,DET,22,609.0,594.0,328.0,38.0,47.0,65.0,28.0,0.4307692307692308,42.0,13.0,0.3095238095238095,0.3471074380165289,3.0,13.0,120.0,44.0,1.0,,,1.0,,,,,0.4375,126.0,0.3636363636363636,0.5217391304347826,0.4347826086956521,0.56,0.5403225806451613,0.5164,0.4760377777777778,0.4762808333333333,2004
Kareem Rush,2416,1610612747,LAL,22,571.0,564.0,311.0,2.0,3.0,7.0,2.0,0.2857142857142857,6.0,3.0,0.5,0.0769230769230769,5.0,15.0,28.0,10.0,50.0,0.4,45.0,,5.0,1.0,0.4,19.0,0.5189873417721519,82.0,0.5128205128205128,,0.515625,,0.5303030303030303,0.49805,0.4720890625,0.4855974358974359,2004
Jeff Foster,1902,1610612754,IND,16,564.0,567.0,310.0,8.0,10.0,34.0,24.0,0.7058823529411765,,,,,1.0,8.0,42.0,25.0,1.0,,1.0,,,,,,0.6170212765957447,58.0,0.5813953488372093,0.6666666666666666,0.75,0.7,0.75,0.549509090909091,0.55265,0.5321255813953488,2004
Bruce Bowen,1477,1610612759,SAS,10,528.0,532.0,299.0,3.0,13.0,12.0,4.0,0.3333333333333333,7.0,3.0,0.4285714285714285,0.1111111111111111,5.0,15.0,34.0,12.0,29.0,0.3793103448275862,7.0,,22.0,8.0,0.3793103448275862,3.0,0.4347826086956521,60.0,0.4523809523809524,0.5,0.5227272727272727,0.5,0.48,0.55333,0.5198772727272728,0.5198928571428572,2004
Wally Szczerbiak,1887,1610612750,MIN,12,558.0,554.0,297.0,38.0,41.0,19.0,8.0,0.4210526315789473,25.0,12.0,0.48,0.2232142857142857,17.0,39.0,83.0,37.0,29.0,0.3571428571428571,19.0,1.0,9.0,3.0,0.3571428571428571,7.0,0.524,142.0,0.4642857142857143,0.4545454545454545,0.4861111111111111,0.5416666666666666,0.5833333333333334,0.52050625,0.4611625,0.4679509009009008,2004
Rafer Alston,1747,1610612748,MIA,13,526.0,527.0,293.0,21.0,25.0,17.0,6.0,0.3529411764705882,11.0,8.0,0.7272727272727273,0.1208791208791208,3.0,11.0,39.0,17.0,52.0,0.24,42.0,2.0,8.0,3.0,0.24,9.0,0.4313725490196078,91.0,0.3846153846153846,0.375,0.325,0.375,0.4827586206896552,0.446525,0.4810894736842105,0.5001505617977527,2004
Manu Ginobili,1938,1610612759,SAS,10,520.0,519.0,279.0,36.0,44.0,35.0,25.0,0.7142857142857143,15.0,5.0,0.3333333333333333,0.1595744680851064,2.0,9.0,59.0,32.0,35.0,0.2857142857142857,24.0,,11.0,4.0,0.2857142857142857,6.0,0.5545454545454546,130.0,0.5,0.4,0.5441176470588235,0.4545454545454545,0.6354166666666666,0.4801642857142857,0.5208323529411765,0.5168696808510638,2004
Hedo Turkoglu,2045,1610612759,SAS,10,504.0,501.0,272.0,11.0,18.0,8.0,3.0,0.375,9.0,1.0,0.1111111111111111,0.1111111111111111,8.0,22.0,39.0,12.0,42.0,0.3333333333333333,28.0,,14.0,7.0,0.3333333333333333,7.0,0.4269662921348314,77.0,0.4074074074074074,0.15,0.4411764705882353,0.15,0.4736842105263157,0.5008642857142858,0.5244823529411765,0.5025969135802469,2004
Lindsey Hunter,283,1610612765,DET,23,488.0,515.0,267.0,11.0,12.0,12.0,6.0,0.5,4.0,1.0,0.25,0.0615384615384615,5.0,19.0,35.0,12.0,30.0,0.2333333333333333,21.0,,9.0,2.0,0.2333333333333333,5.0,0.3943661971830985,56.0,0.3461538461538461,0.4375,0.3421052631578947,0.4375,0.4565217391304347,0.50109375,0.4434684210526316,0.4750907692307692,2004
Jason Collins,2215,1610612751,NJN,11,477.0,476.0,264.0,12.0,16.0,21.0,11.0,0.5238095238095238,6.0,,,0.1578947368421052,3.0,11.0,38.0,14.0,,,,,,,,,0.4444444444444444,40.0,0.3684210526315789,0.75,0.2222222222222222,0.7,0.3846153846153846,0.550725,0.4715555555555555,0.4980447368421052,2004
Rasho Nesterovic,1725,1610612759,SAS,10,459.0,465.0,263.0,1.0,6.0,20.0,10.0,0.5,21.0,8.0,0.3809523809523809,0.3134328358208955,11.0,25.0,66.0,29.0,1.0,,,,1.0,,,,0.4214285714285714,59.0,0.4328358208955223,0.4444444444444444,0.5882352941176471,0.4444444444444444,0.5555555555555556,0.5437235294117647,0.4682529411764706,0.4544522388059701,2004
Baron Davis,1884,1610612740,NOH,7,478.0,473.0,262.0,25.0,33.0,33.0,17.0,0.5151515151515151,6.0,1.0,0.1666666666666666,0.0526315789473684,9.0,26.0,65.0,27.0,49.0,0.3265306122448979,45.0,,4.0,1.0,0.3265306122448979,15.0,0.49609375,127.0,0.4473684210526316,0.6363636363636364,0.4318181818181818,0.6818181818181818,0.5,0.44165,0.5442840909090909,0.5191302631578947,2004
Fred Jones,2410,1610612754,IND,14,460.0,463.0,261.0,5.0,7.0,9.0,5.0,0.5555555555555556,4.0,1.0,0.25,0.0784313725490196,8.0,16.0,29.0,14.0,22.0,0.5,17.0,,5.0,1.0,0.5,10.0,0.6111111111111112,66.0,0.5980392156862745,0.6875,0.5909090909090909,0.6875,0.5909090909090909,0.50175,0.508040909090909,0.4853558823529412,2004
P.J. Brown,136,1610612740,NOH,7,464.0,468.0,255.0,10.0,11.0,16.0,11.0,0.6875,8.0,1.0,0.125,0.1126760563380281,14.0,47.0,71.0,26.0,,,,,,,,,0.4078947368421052,62.0,0.3661971830985915,0.6363636363636364,0.2941176470588235,0.6666666666666666,0.3684210526315789,0.517109090909091,0.4107647058823529,0.432469014084507,2004
Mehmet Okur,2246,1610612765,DET,22,457.0,467.0,251.0,18.0,26.0,24.0,13.0,0.5416666666666666,21.0,11.0,0.5238095238095238,0.3181818181818182,5.0,16.0,61.0,29.0,5.0,0.4,3.0,,2.0,1.0,0.4,1.0,0.5189873417721519,82.0,0.4848484848484848,0.7,0.54,0.6538461538461539,0.578125,0.4617,0.444332,0.4552590909090909,2004
David Wesley,133,1610612740,NOH,7,450.0,450.0,243.0,15.0,21.0,5.0,2.0,0.4,,,,,11.0,39.0,44.0,13.0,30.0,0.3666666666666666,23.0,,7.0,2.0,0.3666666666666666,9.0,0.4397590361445783,74.0,0.3986486486486486,0.45,0.25,0.5416666666666666,0.4,0.50235,0.4518916666666667,0.4864864864864865,2004
Jamaal Magloire,2048,1610612740,NOH,7,440.0,439.0,241.0,21.0,28.0,35.0,19.0,0.5428571428571428,22.0,6.0,0.2727272727272727,0.3283582089552239,3.0,9.0,66.0,28.0,1.0,,1.0,,,,,,0.48125,77.0,0.417910447761194,0.5333333333333333,0.2941176470588235,0.625,0.4166666666666667,0.5253333333333333,0.4976588235294117,0.479079104477612,2004
Slava Medvedenko,2098,1610612747,LAL,21,411.0,423.0,240.0,17.0,21.0,18.0,12.0,0.6666666666666666,14.0,6.0,0.4285714285714285,0.1866666666666666,15.0,43.0,75.0,33.0,,,,,,,,,0.494047619047619,83.0,0.44,0.375,0.3571428571428571,0.5,0.46875,0.4408857142857142,0.4256428571428571,0.43698,2004
Anthony Peeler,324,1610612758,SAC,11,453.0,463.0,236.0,5.0,6.0,9.0,3.0,0.3333333333333333,6.0,4.0,0.6666666666666666,0.0952380952380952,5.0,22.0,37.0,12.0,26.0,0.2692307692307692,13.0,,13.0,1.0,0.2692307692307692,6.0,0.3787878787878788,50.0,0.3571428571428571,0.1666666666666666,0.1842105263157894,0.2142857142857142,0.238095238095238,0.491975,0.5013184210526316,0.490097619047619,2004
Vlade Divac,124,1610612758,SAC,12,438.0,442.0,236.0,17.0,23.0,36.0,19.0,0.5277777777777778,23.0,6.0,0.2608695652173913,0.323943661971831,6.0,12.0,71.0,31.0,,,,,,,,,0.4817073170731707,79.0,0.4366197183098591,0.6153846153846154,0.2,0.6470588235294118,0.3888888888888889,0.5007666666666667,0.38142,0.4692633802816902,2004
Rodney Rogers,915,1610612751,NJN,11,420.0,419.0,229.0,16.0,20.0,26.0,11.0,0.4230769230769231,8.0,3.0,0.375,0.1111111111111111,4.0,16.0,50.0,18.0,22.0,0.2272727272727272,19.0,,3.0,,0.2272727272727272,5.0,0.4085365853658536,67.0,0.3541666666666667,0.5833333333333334,0.25,0.6875,0.3636363636363636,0.47905,0.4818903846153846,0.4934756944444445,2004
Mark Madsen,2058,1610612750,MIN,17,422.0,428.0,224.0,13.0,29.0,29.0,16.0,0.5517241379310345,2.0,1.0,0.5,0.0625,,1.0,32.0,17.0,,,,,,,,,0.5108695652173914,47.0,0.53125,0.5333333333333333,0.3333333333333333,0.5789473684210527,0.425,0.560375,0.5085666666666667,0.5455,2004
Steve Francis,1883,1610612745,HOU,5,405.0,408.0,223.0,29.0,40.0,19.0,12.0,0.631578947368421,11.0,5.0,0.4545454545454545,0.1571428571428571,6.0,23.0,53.0,23.0,17.0,0.4666666666666667,12.0,2.0,3.0,3.0,0.4666666666666667,4.0,0.5393258426966292,96.0,0.4785714285714286,0.5833333333333334,0.515625,0.5714285714285714,0.5833333333333334,0.53227,0.4562033333333333,0.462635294117647,2004
Michael Olowokandi,1709,1610612750,MIN,15,410.0,414.0,223.0,7.0,8.0,8.0,5.0,0.625,27.0,7.0,0.2592592592592592,0.7297297297297297,,1.0,36.0,12.0,1.0,,1.0,,,,,,0.3780487804878049,31.0,0.3243243243243243,0.6,,0.6,0.25,0.5782,0.4069,0.4260932432432432,2004
Jim Jackson,754,1610612745,HOU,5,408.0,409.0,223.0,8.0,12.0,9.0,5.0,0.5555555555555556,17.0,5.0,0.2941176470588235,0.2328767123287671,11.0,18.0,44.0,21.0,29.0,0.2758620689655172,14.0,,15.0,4.0,0.2758620689655172,4.0,0.4679487179487179,74.0,0.4520547945205479,0.4,0.4285714285714285,0.4,0.4130434782608695,0.45055,0.4400785714285714,0.4729520547945205,2004
Austin Croshere,1506,1610612754,IND,13,377.0,367.0,214.0,17.0,21.0,19.0,8.0,0.4210526315789473,2.0,1.0,0.5,0.0363636363636363,2.0,10.0,31.0,11.0,24.0,0.3333333333333333,16.0,,8.0,1.0,0.3333333333333333,7.0,0.4769230769230769,63.0,0.4181818181818181,0.4090909090909091,0.7142857142857143,0.4166666666666667,0.7222222222222222,0.5113555555555556,0.4251142857142857,0.4910036363636363,2004
Dirk Nowitzki,1717,1610612742,DAL,5,425.0,422.0,211.0,36.0,42.0,20.0,11.0,0.55,17.0,5.0,0.2941176470588235,0.17,22.0,48.0,85.0,38.0,15.0,0.4666666666666667,13.0,,2.0,2.0,0.4666666666666667,5.0,0.55,133.0,0.485,0.7142857142857143,0.3666666666666666,0.75,0.56,0.5137653846153847,0.4824933333333333,0.463535,2004
Cuttino Mobley,1749,1610612745,HOU,5,377.0,380.0,209.0,8.0,10.0,20.0,14.0,0.7,14.0,1.0,0.0714285714285714,0.1866666666666666,8.0,20.0,54.0,23.0,21.0,0.2857142857142857,15.0,,6.0,3.0,0.2857142857142857,3.0,0.45,72.0,0.4266666666666667,0.2222222222222222,0.4333333333333333,0.2222222222222222,0.4705882352941176,0.4932285714285714,0.4550766666666667,0.4904239999999999,2004
Robert Horry,109,1610612759,SAS,10,393.0,386.0,209.0,13.0,14.0,13.0,10.0,0.7692307692307693,4.0,,,0.0930232558139534,2.0,4.0,21.0,12.0,22.0,0.3636363636363636,19.0,,3.0,,0.3636363636363636,8.0,0.61,61.0,0.5581395348837209,0.6428571428571429,0.5333333333333333,0.6875,0.5972222222222222,0.5513227272727272,0.5099933333333333,0.5214802325581395,2004
Udonis Haslem,2617,1610612748,MIA,13,353.0,362.0,199.0,21.0,31.0,18.0,7.0,0.3888888888888889,3.0,2.0,0.6666666666666666,0.0909090909090909,4.0,12.0,33.0,13.0,,,,,,,,,0.4895833333333333,47.0,0.3939393939393939,0.5,0.75,0.6363636363636364,0.6875,0.54386,0.456775,0.4655848484848485,2004
Desmond Mason,2046,1610612749,MIL,5,366.0,366.0,198.0,22.0,26.0,24.0,9.0,0.375,15.0,6.0,0.4,0.2027027027027027,10.0,33.0,72.0,25.0,2.0,,1.0,,1.0,,,,0.4186046511627907,72.0,0.3378378378378378,0.3333333333333333,0.2142857142857142,0.3333333333333333,0.375,0.4495833333333333,0.4722892857142857,0.4534074324324324,2004
Michael Finley,714,1610612742,DAL,5,404.0,399.0,197.0,6.0,10.0,12.0,5.0,0.4166666666666667,10.0,6.0,0.6,0.1470588235294117,8.0,20.0,42.0,19.0,26.0,0.2692307692307692,17.0,,9.0,2.0,0.2692307692307692,5.0,0.4513888888888889,65.0,0.4338235294117647,0.625,0.4615384615384615,0.625,0.4642857142857143,0.5080875,0.438226923076923,0.4975963235294118,2004
Steve Nash,959,1610612742,DAL,5,390.0,386.0,196.0,8.0,9.0,18.0,9.0,0.5,12.0,4.0,0.3333333333333333,0.1714285714285714,8.0,24.0,54.0,21.0,16.0,0.375,15.0,,1.0,,0.375,6.0,0.4527027027027027,68.0,0.4285714285714285,0.3125,0.4666666666666667,0.3333333333333333,0.5,0.5017416666666666,0.48364,0.4857985714285713,2004
Jonathan Bender,1886,1610612754,IND,16,356.0,351.0,196.0,12.0,16.0,18.0,8.0,0.4444444444444444,13.0,6.0,0.4615384615384615,0.1884057971014492,5.0,13.0,44.0,19.0,25.0,0.36,19.0,,6.0,2.0,0.36,7.0,0.506578947368421,77.0,0.4710144927536231,0.5,0.4285714285714285,0.5625,0.48,0.47644,0.4759428571428571,0.4639376811594202,2004
Marcus Camby,948,1610612743,DEN,5,368.0,374.0,195.0,8.0,14.0,25.0,18.0,0.72,6.0,2.0,0.3333333333333333,0.109090909090909,6.0,22.0,53.0,26.0,2.0,1.0,1.0,1.0,,,1.0,1.0,0.5338983050847458,63.0,0.5,0.5454545454545454,0.53125,0.5,0.5263157894736842,0.50474,0.50019375,0.5043166666666666,2004
Mike James,2229,1610612765,DET,22,365.0,377.0,193.0,9.0,16.0,19.0,12.0,0.631578947368421,7.0,2.0,0.2857142857142857,0.1320754716981132,1.0,13.0,39.0,15.0,14.0,0.4285714285714285,10.0,,4.0,2.0,0.4285714285714285,4.0,0.475,57.0,0.4528301886792453,0.5,0.2884615384615384,0.5555555555555556,0.3666666666666666,0.4763916666666667,0.4920653846153845,0.4929018867924528,2004
Michael Redd,2072,1610612749,MIL,5,360.0,360.0,192.0,16.0,21.0,25.0,11.0,0.44,14.0,4.0,0.2857142857142857,0.1686746987951807,13.0,24.0,63.0,28.0,20.0,0.3157894736842105,8.0,1.0,11.0,3.0,0.3157894736842105,3.0,0.489010989010989,90.0,0.4457831325301205,0.5714285714285714,0.3695652173913043,0.625,0.4464285714285714,0.5651,0.5366136363636363,0.4989926829268293,2004
Yao Ming,2397,1610612745,HOU,5,338.0,343.0,188.0,13.0,17.0,16.0,12.0,0.75,38.0,13.0,0.3421052631578947,0.5588235294117647,6.0,14.0,68.0,31.0,,,,,,,,,0.5,75.0,0.4558823529411764,0.5,0.625,0.5555555555555556,0.6666666666666666,0.4906,0.49198125,0.4395191176470588,2004
