PLAYER,TEAM_x,overall_freq_x,overall_dfg_x,year,rim_acc_on_x,rim_acc_off_x,TEAM_y,rim_freq_x,rim_dfg_x,rim_freq_on_x,rim_freq_off_x,TEAM_x,overall_freq_y,overall_dfg_y,rim_acc_on_y,rim_acc_off_y,TEAM_y,rim_freq_y,rim_dfg_y,rim_freq_on_y,rim_freq_off_y,TEAM_x,overall_freq_x,overall_dfg_x,rim_acc_on_x,rim_acc_off_x,TEAM_y,rim_freq_x,rim_dfg_x,rim_freq_on_x,rim_freq_off_x,TEAM_x,overall_freq_y,overall_dfg_y,rim_acc_on_y,rim_acc_off_y,TEAM_y,rim_freq_y,rim_dfg_y,rim_freq_on_y,rim_freq_off_y,TEAM_x,overall_freq_x,overall_dfg_x,rim_acc_on_x,rim_acc_off_x,TEAM_y,rim_freq_x,rim_dfg_x,rim_freq_on_x,rim_freq_off_x,TEAM_x,overall_freq_y,overall_dfg_y,rim_acc_on_y,rim_acc_off_y,TEAM_y,rim_freq_y,rim_dfg_y,rim_freq_on_y,rim_freq_off_y,TEAM_x,overall_freq_x,overall_dfg_x,rim_acc_on_x,rim_acc_off_x,TEAM_y,rim_freq_x,rim_dfg_x,rim_freq_on_x,rim_freq_off_x,TEAM_x,overall_freq_y,overall_dfg_y,rim_acc_on_y,rim_acc_off_y,TEAM_y,rim_freq_y,rim_dfg_y,rim_freq_on_y,rim_freq_off_y,TEAM_x,overall_freq_x,overall_dfg_x,rim_acc_on_x,rim_acc_off_x,TEAM_y,rim_freq_x,rim_dfg_x,rim_freq_on_x,rim_freq_off_x,TEAM_x,overall_freq_y,overall_dfg_y,rim_acc_on_y,rim_acc_off_y,TEAM_y,rim_freq_y,rim_dfg_y,rim_freq_on_y,rim_freq_off_y,TEAM_x,overall_freq,overall_dfg,rim_acc_on,rim_acc_off,TEAM_y,rim_freq,rim_dfg,rim_freq_on,rim_freq_off
Chandler Parsons,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,47.1,0.651,0.601,MEM,24.1,69.0,0.307,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandan Wright,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,42.0,0.572,0.616,MEM,40.8,53.5,0.348,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Nwaba,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAL,100.0,43.5,0.654,0.655,LAL,26.7,69.8,0.296,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ McDaniels,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,35.2,0.642,0.596,BKN,26.4,59.5,0.294,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ McDaniels,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,35.2,0.642,0.596,BKN,26.4,59.5,0.303,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ McDaniels,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,35.2,0.678,0.668,BKN,26.4,59.5,0.294,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KJ McDaniels,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,35.2,0.678,0.668,BKN,26.4,59.5,0.303,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Morrow,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.6,0.587,0.596,CHI,33.5,60.4,0.295,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Morrow,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.6,0.587,0.596,CHI,33.5,60.4,0.382,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Morrow,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.6,0.62,0.597,CHI,33.5,60.4,0.295,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Morrow,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.6,0.62,0.597,CHI,33.5,60.4,0.382,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Neto,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA,100.0,40.3,0.544,0.574,UTA,18.8,58.6,0.33,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,47.7,0.6,0.599,BKN,41.2,61.9,0.264,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,47.7,0.6,0.599,BKN,41.2,61.9,0.302,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,47.7,0.724,0.616,BKN,41.2,61.9,0.264,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,47.7,0.724,0.616,BKN,41.2,61.9,0.302,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgios Papagiannis,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAC,100.0,49.0,0.708,0.642,SAC,50.3,59.7,0.323,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Brussino,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,100.0,52.6,0.638,0.654,DAL,38.8,62.7,0.319,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Thornton,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,100.0,43.2,0.669,0.614,WAS,16.9,56.0,0.322,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Payne,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.9,0.674,0.593,CHI,25.3,73.0,0.349,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Payne,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.9,0.674,0.593,CHI,25.3,73.0,0.353,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Payne,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.9,0.581,0.603,CHI,25.3,73.0,0.349,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Payne,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHI,100.0,45.9,0.581,0.603,CHI,25.3,73.0,0.353,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh McRoberts,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,100.0,54.5,0.648,0.561,MIA,40.7,64.4,0.337,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Baldwin IV,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,48.6,0.6,0.611,MEM,28.5,61.0,0.342,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Vaughn,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIL,100.0,48.3,0.631,0.603,MIL,37.8,59.3,0.376,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Bullock,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,100.0,40.3,0.625,0.635,DET,17.3,62.5,0.296,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delon Wright,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,100.0,40.3,0.575,0.619,TOR,29.5,61.0,0.284,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan McRae,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,100.0,47.8,0.606,0.62,CLE,28.7,61.5,0.322,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shabazz Napier,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR,100.0,49.2,0.556,0.566,POR,12.9,70.6,0.261,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawn Long,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,100.0,48.1,0.632,0.616,PHI,47.3,60.7,0.373,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sasha Vujacic,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,49.2,0.605,0.594,NYK,33.6,67.4,0.368,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Singler,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,OKC,100.0,44.9,0.643,0.597,OKC,33.1,61.9,0.339,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brian Roberts,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,100.0,45.7,0.659,0.588,CHA,20.5,73.1,0.293,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boban Marjanovic,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,100.0,42.9,0.598,0.636,DET,42.9,42.6,0.231,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Crawford,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP,100.0,50.0,0.643,0.613,NOP,27.0,76.5,0.343,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Pierce,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,100.0,41.9,0.611,0.637,LAC,23.4,69.0,0.258,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasson Randle,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,48.0,0.651,0.592,NYK,22.8,64.3,0.326,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasson Randle,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,48.0,0.651,0.592,NYK,22.8,64.3,0.393,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasson Randle,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,48.0,0.545,0.619,NYK,22.8,64.3,0.326,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chasson Randle,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,48.0,0.545,0.619,NYK,22.8,64.3,0.393,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kay Felder,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,100.0,44.7,0.634,0.618,CLE,17.1,61.9,0.28,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Jones,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLE,100.0,49.2,0.607,0.62,CLE,50.8,53.2,0.328,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre' Bembry,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,100.0,40.0,0.601,0.577,ATL,22.5,63.0,0.276,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Connaughton,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR,100.0,45.3,0.545,0.566,POR,24.8,58.6,0.299,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrun Hilliard,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,100.0,43.5,0.592,0.638,DET,23.5,63.0,0.274,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Ndour,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,35.7,0.588,0.596,NYK,44.6,58.0,0.336,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakeem Christmas,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,49.1,0.634,0.601,IND,47.2,62.7,0.33,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dejounte Murray,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,100.0,44.9,0.597,0.576,SAS,34.6,70.3,0.33,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alan Anderson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAC,100.0,49.0,0.69,0.631,LAC,21.2,86.4,0.297,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toney Douglas,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,48.0,0.702,0.6,MEM,17.6,61.1,0.295,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damjan Rudez,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORL,100.0,54.5,0.686,0.617,ORL,29.7,80.0,0.335,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheldon Mac,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,WAS,100.0,50.5,0.599,0.624,WAS,24.8,64.0,0.353,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheick Diallo,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOP,100.0,50.5,0.693,0.613,NOP,37.1,77.8,0.307,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Bennett,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,50.5,0.611,0.598,BKN,30.5,75.9,0.341,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deyonta Davis,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,37.9,0.553,0.613,MEM,50.5,41.7,0.291,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall Plumlee,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYK,100.0,50.5,0.685,0.591,NYK,49.5,65.2,0.37,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcelo Huertas,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAL,100.0,54.5,0.73,0.65,LAL,33.0,86.2,0.359,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.524,0.604,IND,17.4,46.7,0.206,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.524,0.604,IND,17.4,46.7,0.284,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.524,0.604,IND,17.4,46.7,0.386,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.697,0.637,IND,17.4,46.7,0.206,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.697,0.637,IND,17.4,46.7,0.284,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.697,0.637,IND,17.4,46.7,0.386,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.565,0.619,IND,17.4,46.7,0.206,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.565,0.619,IND,17.4,46.7,0.284,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,100.0,37.2,0.565,0.619,IND,17.4,46.7,0.386,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,46.4,0.649,0.596,BKN,21.4,55.6,0.286,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,46.4,0.649,0.596,BKN,21.4,55.6,0.373,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,46.4,0.682,0.616,BKN,21.4,55.6,0.286,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BKN,100.0,46.4,0.682,0.616,BKN,21.4,55.6,0.373,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Gibson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,100.0,52.0,0.656,0.652,DAL,20.0,80.0,0.328,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred VanVleet,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,TOR,100.0,44.0,0.556,0.62,TOR,25.3,68.4,0.346,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryn Forbes,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,100.0,49.3,0.6,0.576,SAS,28.8,66.7,0.34,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Young,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,100.0,42.3,0.638,0.611,BOS,33.8,66.7,0.323,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malachi Richardson,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAC,100.0,45.1,0.671,0.648,SAC,18.3,84.6,0.241,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Selden,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,42.3,0.552,0.613,MEM,22.5,56.3,0.353,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Selden,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,42.3,0.552,0.613,MEM,22.5,56.3,0.337,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Selden,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,42.3,0.533,0.618,MEM,22.5,56.3,0.353,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayne Selden,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,100.0,42.3,0.533,0.618,MEM,22.5,56.3,0.337,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Scott,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATL,100.0,41.4,0.692,0.574,ATL,20.0,50.0,0.276,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Laprovittola,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,100.0,47.1,0.649,0.575,SAS,27.1,73.7,0.316,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Layman,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,POR,100.0,44.8,0.528,0.567,POR,32.8,59.1,0.321,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Mickey,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOS,100.0,56.1,0.662,0.611,BOS,43.9,72.4,0.292,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treveon Graham,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHA,100.0,43.1,0.663,0.592,CHA,16.9,81.8,0.281,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ Hammons,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAL,100.0,47.6,0.615,0.654,DAL,55.6,48.6,0.331,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
