Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
ATL,2014,2013-14,Dennis Schroder,0.286,0.314,-0.028,7.0,329.0
ATL,2014,2013-14,Cartier Martin,0.3,0.314,-0.014,15.0,321.0
ATL,2014,2013-14,Mike Muscala,0.4,0.313,0.087,5.0,331.0
ATL,2014,2013-14,Elton Brand,0.327,0.308,0.018,81.0,255.0
ATL,2014,2013-14,DeMarre Carroll,0.32,0.296,0.024,246.0,90.0
ATL,2014,2013-14,Lou Williams,0.329,0.303,0.026,133.0,203.0
ATL,2014,2013-14,Pero Antic,0.3,0.325,-0.025,170.0,166.0
ATL,2014,2013-14,Shelvin Mack,0.301,0.321,-0.02,118.0,218.0
ATL,2014,2013-14,Mike Scott,0.31,0.316,-0.006,146.0,190.0
ATL,2014,2013-14,Jeff Teague,0.314,0.312,0.002,242.0,94.0
ATL,2014,2013-14,Paul Millsap,0.315,0.308,0.007,267.0,69.0
ATL,2014,2013-14,Kyle Korver,0.308,0.329,-0.021,250.0,86.0
BKN,2014,2013-14,Paul Pierce,0.289,0.307,-0.018,368.0,208.0
BKN,2014,2013-14,Joe Johnson,0.292,0.313,-0.021,469.0,107.0
BKN,2014,2013-14,Jorge Gutierrez,0.429,0.295,0.134,3.0,573.0
BKN,2014,2013-14,Mason Plumlee,0.309,0.292,0.016,114.0,462.0
BKN,2014,2013-14,Kevin Garnett,0.279,0.308,-0.03,250.0,326.0
BKN,2014,2013-14,Shaun Livingston,0.306,0.28,0.026,325.0,251.0
BKN,2014,2013-14,Deron Williams,0.284,0.325,-0.041,428.0,148.0
BKN,2014,2013-14,Alan Anderson,0.316,0.279,0.037,261.0,315.0
BKN,2014,2013-14,Andray Blatche,0.316,0.288,0.028,172.0,404.0
BKN,2014,2013-14,Mirza Teletovic,0.298,0.294,0.004,220.0,356.0
BKN,2014,2013-14,Andrei Kirilenko,0.311,0.291,0.02,144.0,432.0
BKN,2014,2013-14,Marcus Thornton,0.265,0.304,-0.04,124.0,452.0
CHA,2014,2013-14,Al Jefferson,0.317,0.314,0.003,106.0,86.0
CHA,2014,2013-14,Chris Douglas-Roberts,0.371,0.286,0.085,70.0,122.0
CHA,2014,2013-14,Jannero Pargo,0.4,0.314,0.086,3.0,189.0
CHA,2014,2013-14,Gerald Henderson,0.291,0.357,-0.066,119.0,73.0
CHA,2014,2013-14,Cody Zeller,0.395,0.284,0.111,53.0,139.0
CHA,2014,2013-14,Anthony Tolliver,0.394,0.306,0.088,21.0,171.0
CHA,2014,2013-14,Luke Ridnour,0.361,0.305,0.056,36.0,156.0
CHA,2014,2013-14,Josh McRoberts,0.294,0.407,-0.113,154.0,38.0
CHA,2014,2013-14,Bismack Biyombo,0.253,0.336,-0.083,48.0,144.0
CHA,2014,2013-14,Michael Kidd-Gilchrist,0.278,0.35,-0.072,91.0,101.0
CHA,2014,2013-14,Gary Neal,0.341,0.284,0.058,104.0,88.0
CHA,2014,2013-14,Kemba Walker,0.303,0.364,-0.061,153.0,39.0
CHA,2014,2013-14,DJ White,0.4,0.314,0.086,3.0,189.0
CHI,2014,2013-14,Joakim Noah,0.291,0.268,0.023,210.0,35.0
CHI,2014,2013-14,Carlos Boozer,0.274,0.3,-0.026,121.0,124.0
CHI,2014,2013-14,D.J. Augustin,0.274,0.305,-0.03,141.0,104.0
CHI,2014,2013-14,Kirk Hinrich,0.29,0.282,0.008,167.0,78.0
CHI,2014,2013-14,Mike Dunleavy,0.299,0.265,0.035,163.0,82.0
CHI,2014,2013-14,Taj Gibson,0.302,0.264,0.038,154.0,91.0
CHI,2014,2013-14,Nazr Mohammed,0.0,0.293,-0.293,5.0,240.0
CHI,2014,2013-14,Tony Snell,0.28,0.289,-0.009,46.0,199.0
CHI,2014,2013-14,Jimmy Butler,0.287,0.292,-0.005,218.0,27.0
DAL,2014,2013-14,Dirk Nowitzki,0.303,0.275,0.028,263.0,73.0
DAL,2014,2013-14,Samuel Dalembert,0.297,0.296,0.001,135.0,201.0
DAL,2014,2013-14,Wayne Ellington,0.211,0.3,-0.089,14.0,322.0
DAL,2014,2013-14,Monta Ellis,0.304,0.273,0.031,249.0,87.0
DAL,2014,2013-14,Jae Crowder,0.288,0.299,-0.011,81.0,255.0
DAL,2014,2013-14,Brandan Wright,0.322,0.287,0.035,90.0,246.0
DAL,2014,2013-14,Bernard James,0.2,0.298,-0.098,8.0,328.0
DAL,2014,2013-14,Shane Larkin,0.385,0.294,0.09,10.0,326.0
DAL,2014,2013-14,Devin Harris,0.328,0.262,0.066,176.0,160.0
DAL,2014,2013-14,Vince Carter,0.289,0.305,-0.016,190.0,146.0
DAL,2014,2013-14,DeJuan Blair,0.263,0.306,-0.043,81.0,255.0
DAL,2014,2013-14,Jose Calderon,0.282,0.314,-0.032,191.0,145.0
DAL,2014,2013-14,Shawn Marion,0.279,0.323,-0.043,193.0,143.0
GSW,2014,2013-14,Nemanja Nedovic,0.0,0.29,-0.29,0.0,336.0
GSW,2014,2013-14,Ognjen Kuzmic,0.077,0.295,-0.218,8.0,328.0
GSW,2014,2013-14,Andre Iguodala,0.29,0.289,0.001,248.0,88.0
GSW,2014,2013-14,Draymond Green,0.284,0.302,-0.018,228.0,108.0
GSW,2014,2013-14,David Lee,0.319,0.242,0.077,217.0,119.0
GSW,2014,2013-14,Klay Thompson,0.297,0.27,0.027,257.0,79.0
GSW,2014,2013-14,Stephen Curry,0.301,0.221,0.08,296.0,40.0
GSW,2014,2013-14,Harrison Barnes,0.269,0.311,-0.042,156.0,180.0
GSW,2014,2013-14,Jordan Crawford,0.255,0.298,-0.043,57.0,279.0
GSW,2014,2013-14,Jermaine O'Neal,0.293,0.289,0.003,84.0,252.0
GSW,2014,2013-14,Marreese Speights,0.277,0.293,-0.016,68.0,268.0
