player,url,year,team,bref_id,nba_id,team_id,Pos
Nickeil Alexander-Walker,https://www.basketball-reference.com/players/a/alexani01.html,2026,ATL,alexani01,1629638,1610612737.0,SG
Jarrett Allen,https://www.basketball-reference.com/players/a/allenja01.html,2026,CLE,allenja01,1628386,1610612739.0,C
Jose Alvarado,https://www.basketball-reference.com/players/a/alvarjo01.html,2026,NYK,alvarjo01,1630631,1610612752.0,PG
Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html,2026,MIN,anderky01,203937,1610612750.0,SF
OG Anunoby,https://www.basketball-reference.com/players/a/anunoog01.html,2026,NYK,anunoog01,1628384,1610612752.0,PF
Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html,2026,POR,avdijde01,1630166,1610612757.0,SF
Deandre Ayton,https://www.basketball-reference.com/players/a/aytonde01.html,2026,LAL,aytonde01,1629028,1610612747.0,C
Paolo Banchero,https://www.basketball-reference.com/players/b/banchpa01.html,2026,ORL,banchpa01,1631094,1610612753.0,PF
Desmond Bane,https://www.basketball-reference.com/players/b/banede01.html,2026,ORL,banede01,1630217,1610612753.0,SG
Dominick Barlow,https://www.basketball-reference.com/players/b/barlodo01.html,2026,PHI,barlodo01,1631230,1610612755.0,PF
Harrison Barnes,https://www.basketball-reference.com/players/b/barneha02.html,2026,SAS,barneha02,203084,1610612759.0,PF
Scottie Barnes,https://www.basketball-reference.com/players/b/barnesc01.html,2026,TOR,barnesc01,1630567,1610612761.0,PF
RJ Barrett,https://www.basketball-reference.com/players/b/barrerj01.html,2026,TOR,barrerj01,1629628,1610612761.0,SF
Jamison Battle,https://www.basketball-reference.com/players/b/battlja01.html,2026,TOR,battlja01,1642419,1610612761.0,SF
Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html,2026,ORL,bitadgo01,1629048,1610612753.0,C
Bismack Biyombo,https://www.basketball-reference.com/players/b/biyombi01.html,2026,SAS,biyombi01,202687,1610612759.0,C
Anthony Black,https://www.basketball-reference.com/players/b/blackan01.html,2026,ORL,blackan01,1641710,1610612753.0,PG
Adem Bona,https://www.basketball-reference.com/players/b/bonaad01.html,2026,PHI,bonaad01,1641737,1610612755.0,C
Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html,2026,PHO,bookede01,1626164,1610612756.0,SG
Jamaree Bouyea,https://www.basketball-reference.com/players/b/bouyeja01.html,2026,PHO,bouyeja01,1631123,1610612756.0,PG
Tony Bradley,https://www.basketball-reference.com/players/b/bradlto01.html,2026,ATL,bradlto01,1628396,1610612737.0,C
Christian Braun,https://www.basketball-reference.com/players/b/braunch01.html,2026,DEN,braunch01,1631128,1610612743.0,SG
Mikal Bridges,https://www.basketball-reference.com/players/b/bridgmi01.html,2026,NYK,bridgmi01,1628969,1610612752.0,SF
Dillon Brooks,https://www.basketball-reference.com/players/b/brookdi01.html,2026,PHO,brookdi01,1628415,1610612756.0,SF
Bruce Brown,https://www.basketball-reference.com/players/b/brownbr01.html,2026,DEN,brownbr01,1628971,1610612743.0,SG
Jaylen Brown,https://www.basketball-reference.com/players/b/brownja02.html,2026,BOS,brownja02,1627759,1610612738.0,SF
Jalen Brunson,https://www.basketball-reference.com/players/b/brunsja01.html,2026,NYK,brunsja01,1628973,1610612752.0,PG
Carter Bryant,https://www.basketball-reference.com/players/b/bryanca01.html,2026,SAS,bryanca01,1642868,1610612759.0,PF
Jamal Cain,https://www.basketball-reference.com/players/c/cainja01.html,2026,ORL,cainja01,1631288,1610612753.0,SF
Toumani Camara,https://www.basketball-reference.com/players/c/camarto01.html,2026,POR,camarto01,1641739,1610612757.0,PF
Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html,2026,HOU,capelca01,203991,1610612745.0,C
Wendell Carter Jr.,https://www.basketball-reference.com/players/c/cartewe01.html,2026,ORL,cartewe01,1628976,1610612753.0,C
Alex Caruso,https://www.basketball-reference.com/players/c/carusal01.html,2026,OKC,carusal01,1627936,1610612760.0,SG
Stephon Castle,https://www.basketball-reference.com/players/c/castlst01.html,2026,SAS,castlst01,1642264,1610612759.0,PG
Julian Champagnie,https://www.basketball-reference.com/players/c/champju02.html,2026,SAS,champju02,1630577,1610612759.0,SF
Sidy Cissoko,https://www.basketball-reference.com/players/c/cissosi01.html,2026,POR,cissosi01,1631321,1610612757.0,SF
Jordan Clarkson,https://www.basketball-reference.com/players/c/clarkjo01.html,2026,NYK,clarkjo01,203903,1610612752.0,SG
Donovan Clingan,https://www.basketball-reference.com/players/c/clingdo01.html,2026,POR,clingdo01,1642270,1610612757.0,C
Amir Coffey,https://www.basketball-reference.com/players/c/coffeam01.html,2026,PHO,coffeam01,1629599,1610612756.0,SG
Mike Conley,https://www.basketball-reference.com/players/c/conlemi01.html,2026,MIN,conlemi01,201144,1610612750.0,PG
Cade Cunningham,https://www.basketball-reference.com/players/c/cunnica01.html,2026,DET,cunnica01,1630595,1610612765.0,PG
Tristan Da Silva,https://www.basketball-reference.com/players/d/dasiltr01.html,2026,ORL,dasiltr01,1641783,1610612753.0,SF
Dyson Daniels,https://www.basketball-reference.com/players/d/daniedy01.html,2026,ATL,daniedy01,1630700,1610612737.0,SG
Gradey Dick,https://www.basketball-reference.com/players/d/dickgr01.html,2026,TOR,dickgr01,1641711,1610612761.0,SG
Donte DiVincenzo,https://www.basketball-reference.com/players/d/divindo01.html,2026,MIN,divindo01,1628978,1610612750.0,SG
Luguentz Dort,https://www.basketball-reference.com/players/d/dortlu01.html,2026,OKC,dortlu01,1629652,1610612760.0,SF
Ayo Dosunmu,https://www.basketball-reference.com/players/d/dosunay01.html,2026,MIN,dosunay01,1630245,1610612750.0,SG
Andre Drummond,https://www.basketball-reference.com/players/d/drumman01.html,2026,PHI,drumman01,203083,1610612755.0,C
