Team,GP,POSS,FREQ%,PPP,Points,FGM,FGA,FG%,EFG%,FTFREQ%,TOVFREQ%,SFFREQ%,AND ONEFREQ%,SCOREFREQ%,PERCENTILE,year,playtype,full_name,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,PLAY_TYPE,TYPE_GROUPING,FGMX
MIL,82,613,7.0,0.79,482,190,470,40.4,40.4,13.7,11.6,12.1,2.0,41.6,6.9,2014,post,Milwaukee Bucks,,,,,,
CLE,82,599,6.8,0.83,495,199,465,42.8,42.8,12.7,12.0,10.5,2.3,42.7,27.6,2014,post,Cleveland Cavaliers,,,,,,
PHI,82,617,6.6,0.84,517,199,478,41.6,41.6,13.9,11.5,11.5,2.9,43.1,41.4,2014,post,Philadelphia 76ers,,,,,,
TOR,82,660,7.6,0.87,577,222,500,44.4,44.4,14.8,12.4,13.6,3.2,44.5,72.4,2014,post,Toronto Raptors,,,,,,
DEN,82,719,7.8,0.85,608,251,560,44.8,44.8,13.1,11.7,10.8,2.6,43.9,51.7,2014,post,Denver Nuggets,,,,,,
CHA,82,647,7.5,0.82,532,195,502,38.8,41.4,13.3,10.7,11.7,1.5,40.2,44.8,2014,iso,Charlotte Bobcats,,,,,,
HOU,82,1632,18.2,1.17,1905,678,1176,57.7,64.3,17.0,14.0,15.3,3.2,54.3,79.3,2014,tran,Houston Rockets,,,,,,
SAS,82,752,8.6,0.89,671,265,574,46.2,46.2,14.8,12.1,13.4,3.3,45.9,75.9,2014,post,San Antonio Spurs,,,,,,
LAL,82,863,9.7,0.83,714,283,646,43.8,43.8,13.0,14.1,11.0,2.0,43.1,31.0,2014,post,Los Angeles Lakers,,,,,,
LAC,82,761,8.6,0.94,715,246,523,47.0,47.0,22.5,12.2,18.7,3.7,49.1,89.7,2014,post,Los Angeles Clippers,,,,,,
HOU,82,941,10.5,0.77,727,290,635,45.7,45.7,16.5,19.1,13.8,3.1,41.0,0.0,2014,post,Houston Rockets,,,,,,
CHI,82,935,10.9,0.78,730,272,691,39.4,39.4,13.5,14.8,10.7,2.1,40.1,3.4,2014,post,Chicago Bulls,,,,,,
DAL,82,746,8.6,0.98,733,280,599,46.7,46.7,14.9,7.9,11.9,3.1,48.9,96.6,2014,post,Dallas Mavericks,,,,,,
WAS,82,915,10.4,0.81,740,313,722,43.4,43.4,10.4,13.2,9.1,2.5,41.0,13.8,2014,post,Washington Wizards,,,,,,
NOP,82,442,5.1,0.82,364,133,330,40.3,40.3,14.5,13.1,12.2,2.5,41.9,17.2,2014,post,New Orleans Pelicans,,,,,,
TOR,82,720,8.3,0.79,566,200,566,35.3,38.0,12.4,9.9,11.0,1.0,38.6,17.2,2014,iso,Toronto Raptors,,,,,,
LAC,82,1509,17.0,1.23,1849,677,1157,58.5,64.6,16.4,10.0,14.0,3.1,57.7,96.6,2014,tran,Los Angeles Clippers,,,,,,
POR,82,1083,12.0,1.13,1221,456,856,53.3,60.0,11.6,11.3,10.7,2.0,51.3,58.6,2014,tran,Portland Trail Blazers,,,,,,
SAC,82,1114,12.5,1.12,1248,461,825,55.9,61.0,15.7,13.1,13.4,3.2,53.5,48.3,2014,tran,Sacramento Kings,,,,,,
BOS,82,1224,13.9,1.06,1301,483,910,53.1,58.2,15.0,14.0,13.8,3.5,50.5,10.3,2014,tran,Boston Celtics,,,,,,
SAS,82,1147,13.2,1.14,1308,482,876,55.0,62.0,13.3,13.2,11.2,2.9,52.2,69.0,2014,tran,San Antonio Spurs,,,,,,
MIL,82,1201,13.8,1.11,1336,478,862,55.5,59.3,18.7,12.1,16.4,2.5,54.6,37.9,2014,tran,Milwaukee Bucks,,,,,,
NOP,82,1178,13.6,1.16,1362,510,924,55.2,60.2,15.6,10.0,14.3,4.2,53.8,72.4,2014,tran,New Orleans Pelicans,,,,,,
ATL,82,1248,14.4,1.12,1403,518,921,56.2,60.7,16.4,13.2,14.7,3.4,53.7,51.7,2014,tran,Atlanta Hawks,,,,,,
MIA,82,1180,14.3,1.21,1431,543,887,61.2,66.4,15.8,12.6,13.8,3.8,57.6,89.7,2014,tran,Miami Heat,,,,,,
GSW,82,1299,14.5,1.12,1452,543,989,54.9,62.6,12.4,13.9,11.3,2.5,51.0,41.4,2014,tran,Golden State Warriors,,,,,,
OKC,82,1314,14.8,1.12,1472,539,964,55.9,60.1,15.6,14.2,13.9,3.2,52.9,44.8,2014,tran,Oklahoma City Thunder,,,,,,
LAL,82,1351,15.1,1.1,1483,543,1011,53.7,59.2,15.5,13.5,14.4,4.1,50.9,27.6,2014,tran,Los Angeles Lakers,,,,,,
MIN,82,1355,14.6,1.17,1578,589,1023,57.6,62.1,16.8,12.2,14.9,4.5,55.1,75.9,2014,tran,Minnesota Timberwolves,,,,,,
WAS,82,1292,14.7,1.23,1584,585,978,59.8,66.7,16.3,12.3,15.2,4.6,56.3,100.0,2014,tran,Washington Wizards,,,,,,
DET,82,1463,16.0,1.09,1590,610,1079,56.5,60.4,16.7,13.4,16.0,4.2,52.7,17.2,2014,tran,Detroit Pistons,,,,,,
DEN,82,1558,16.9,1.11,1723,609,1135,53.7,60.5,15.9,14.1,14.3,2.9,51.4,34.5,2014,tran,Denver Nuggets,,,,,,
PHI,82,1783,19.1,0.99,1771,676,1319,51.3,55.0,13.9,14.7,12.6,2.6,48.6,0.0,2014,tran,Philadelphia 76ers,,,,,,
BOS,82,942,10.7,0.83,782,298,699,42.6,42.6,13.8,14.6,11.6,2.8,42.0,37.9,2014,post,Boston Celtics,,,,,,
PHX,82,961,10.8,0.83,794,305,731,41.7,41.7,13.5,12.3,11.1,1.9,42.8,20.7,2014,post,Phoenix Suns,,,,,,
GSW,82,947,10.6,0.84,797,325,722,45.0,45.0,11.7,13.2,9.8,1.3,43.5,44.8,2014,post,Golden State Warriors,,,,,,
DET,82,998,10.9,0.8,799,327,763,42.9,42.9,13.1,13.1,11.5,2.7,41.6,10.3,2014,post,Detroit Pistons,,,,,,
IND,82,673,7.8,0.89,599,223,555,40.2,43.2,12.0,8.0,9.4,2.5,42.2,82.8,2014,iso,Indiana Pacers,,,,,,
ORL,82,694,8.0,0.9,621,228,567,40.2,43.8,13.0,7.5,11.4,2.2,42.8,89.7,2014,iso,Orlando Magic,,,,,,
DEN,82,816,8.8,0.77,625,227,653,34.8,37.6,12.1,9.6,10.5,1.8,37.3,6.9,2014,iso,Denver Nuggets,,,,,,
LAL,82,733,8.2,0.86,633,239,596,40.1,43.7,10.9,10.2,10.1,2.5,40.9,75.9,2014,iso,Los Angeles Lakers,,,,,,
DET,82,828,9.0,0.77,634,231,669,34.5,36.2,12.7,8.8,10.4,2.3,37.7,3.4,2014,iso,Detroit Pistons,,,,,,
CLE,82,804,9.1,0.8,639,257,674,38.1,40.2,8.8,9.1,8.0,1.9,38.7,24.1,2014,iso,Cleveland Cavaliers,,,,,,
LAC,82,677,7.6,0.96,649,220,536,41.0,45.1,16.0,8.0,13.1,3.1,45.2,100.0,2014,iso,Los Angeles Clippers,,,,,,
SAC,82,808,9.1,0.82,664,241,648,37.2,39.3,13.0,9.9,10.5,3.1,39.5,41.4,2014,iso,Sacramento Kings,,,,,,
PHX,82,790,8.9,0.86,676,251,642,39.1,43.1,10.5,9.6,8.7,1.3,40.5,65.5,2014,iso,Phoenix Suns,,,,,,
MIA,82,739,9.0,0.93,689,263,600,43.8,46.9,12.9,9.2,11.6,3.2,44.5,93.1,2014,iso,Miami Heat,,,,,,
PHI,82,858,9.2,0.78,665,239,672,35.6,37.6,14.2,10.0,12.2,2.6,38.8,10.3,2014,iso,Philadelphia 76ers,,,,,,
HOU,82,929,10.3,0.81,749,230,701,32.8,36.4,16.4,9.8,15.2,1.9,38.1,31.0,2014,iso,Houston Rockets,,,,,,
BKN,82,905,10.8,0.86,777,291,709,41.0,43.4,12.3,11.3,10.3,2.1,42.0,69.0,2014,iso,Brooklyn Nets,,,,,,
GSW,82,976,10.9,0.84,822,299,788,37.9,40.9,12.0,9.0,10.6,1.7,40.5,55.2,2014,iso,Golden State Warriors,,,,,,
OKC,82,905,10.2,0.95,859,300,716,41.9,46.2,13.5,9.4,11.2,2.0,44.5,96.6,2014,iso,Oklahoma City Thunder,,,,,,
NOP,82,1061,12.2,0.84,895,340,839,40.5,42.0,13.3,10.0,12.1,2.5,41.9,58.6,2014,iso,New Orleans Pelicans,,,,,,
BOS,82,272,3.1,0.84,229,92,232,39.7,43.5,7.0,9.2,5.9,1.5,39.3,34.5,2014,hand_off,Boston Celtics,,,,,,
CHI,82,575,6.7,1.06,607,244,468,52.1,52.1,14.8,5.9,13.4,2.4,54.3,34.5,2014,oreb,Chicago Bulls,,,,,,
ATL,82,256,3.0,0.82,209,83,209,39.7,45.2,5.5,13.7,4.7,0.8,37.1,20.7,2014,hand_off,Atlanta Hawks,,,,,,
BOS,82,720,8.2,0.81,582,222,586,37.9,40.1,10.8,9.7,9.0,1.9,39.2,34.5,2014,iso,Boston Celtics,,,,,,
CLE,82,1117,12.6,1.09,1218,424,838,50.6,56.1,17.0,10.9,15.2,3.0,51.0,20.7,2014,tran,Cleveland Cavaliers,,,,,,
PHX,82,1627,18.2,1.13,1834,683,1251,54.6,60.0,15.4,11.3,14.0,3.6,53.0,55.2,2014,tran,Phoenix Suns,,,,,,
WAS,82,621,7.1,0.82,511,183,492,37.2,39.4,13.7,9.7,12.1,2.6,39.8,48.3,2014,iso,Washington Wizards,,,,,,
BKN,82,860,10.2,0.95,815,309,629,49.1,49.1,16.7,13.4,13.5,3.4,48.6,93.1,2014,post,Brooklyn Nets,,,,,,
ORL,82,946,10.9,0.86,816,326,731,44.6,44.6,12.5,12.8,10.4,2.6,43.8,62.1,2014,post,Orlando Magic,,,,,,
POR,82,1034,11.4,0.83,858,330,838,39.4,39.4,13.2,7.7,10.7,2.3,42.0,34.5,2014,post,Portland Trail Blazers,,,,,,
SAC,82,1098,12.3,0.85,936,345,789,43.7,43.7,17.1,13.7,14.8,2.7,44.2,58.6,2014,post,Sacramento Kings,,,,,,
CHA,82,1031,12.0,0.91,941,392,816,48.0,48.0,11.5,11.6,10.7,2.3,46.6,82.8,2014,post,Charlotte Bobcats,,,,,,
MIN,82,1061,11.5,0.89,948,355,827,42.9,42.9,16.3,8.5,13.1,2.7,46.5,79.3,2014,post,Minnesota Timberwolves,,,,,,
IND,82,1188,13.8,0.85,1009,392,918,42.7,42.7,13.6,11.6,10.7,2.7,43.4,55.2,2014,post,Indiana Pacers,,,,,,
MEM,82,1488,17.5,0.87,1292,515,1176,43.8,43.8,12.8,10.8,10.7,2.6,44.3,65.5,2014,post,Memphis Grizzlies,,,,,,
CHI,82,463,5.4,0.68,314,119,368,32.3,33.4,11.0,11.0,9.3,1.5,35.0,0.0,2014,iso,Chicago Bulls,,,,,,
UTA,82,395,4.6,0.81,322,121,313,38.7,40.4,11.6,10.9,10.6,1.8,40.3,37.9,2014,iso,Utah Jazz,,,,,,
DAL,82,454,5.2,0.8,362,125,370,33.8,37.2,12.6,6.8,11.5,0.9,39.0,27.6,2014,iso,Dallas Mavericks,,,,,,
SAS,82,444,5.1,0.89,397,155,342,45.3,48.4,10.8,14.2,8.1,2.0,42.3,86.2,2014,iso,San Antonio Spurs,,,,,,
MEM,82,511,6.0,0.79,402,148,398,37.2,38.3,12.7,11.2,10.2,1.8,39.3,20.7,2014,iso,Memphis Grizzlies,,,,,,
POR,82,548,6.0,0.87,476,164,431,38.1,42.9,12.8,10.2,10.9,1.6,40.7,79.3,2014,iso,Portland Trail Blazers,,,,,,
ATL,82,623,7.2,0.78,487,180,497,36.2,39.2,11.4,10.9,10.1,2.2,37.7,13.8,2014,iso,Atlanta Hawks,,,,,,
MIN,82,598,6.5,0.83,496,169,474,35.7,39.6,13.7,9.4,12.0,2.3,39.3,51.7,2014,iso,Minnesota Timberwolves,,,,,,
MIL,82,585,6.7,0.86,503,180,479,37.6,42.6,11.1,8.0,10.3,1.4,40.0,72.4,2014,iso,Milwaukee Bucks,,,,,,
UTA,82,1042,12.2,1.14,1188,446,769,58.0,61.3,17.8,11.6,16.2,3.6,56.0,65.5,2014,tran,Utah Jazz,,,,,,
BKN,82,515,6.1,0.98,504,193,394,49.0,52.5,13.2,12.6,12.4,2.3,47.6,41.4,2014,pr_roll,Brooklyn Nets,,,,,,
MIA,82,615,7.5,1.0,613,226,436,51.8,51.8,19.7,12.4,15.8,3.1,52.2,100.0,2014,post,Miami Heat,,,,,,
HOU,82,267,3.0,1.04,279,101,210,48.1,57.1,8.2,13.9,6.4,0.7,45.3,93.1,2014,hand_off,Houston Rockets,,,,,,
TOR,82,576,6.6,0.96,551,230,466,49.4,50.9,10.9,10.8,10.6,2.6,47.4,31.0,2014,pr_roll,Toronto Raptors,,,,,,
CLE,82,615,7.0,0.93,569,229,497,46.1,49.2,11.1,10.4,10.4,2.3,45.4,10.3,2014,pr_roll,Cleveland Cavaliers,,,,,,
UTA,82,563,6.6,1.02,577,236,460,51.3,52.3,14.7,7.8,14.0,4.3,50.8,62.1,2014,pr_roll,Utah Jazz,,,,,,
NYK,82,542,6.4,1.09,592,243,438,55.5,57.6,12.7,9.0,12.7,2.8,54.2,86.2,2014,pr_roll,New York Knicks,,,,,,
MIN,82,575,6.2,1.07,616,230,473,48.6,51.1,16.7,4.3,15.8,3.3,52.7,82.8,2014,pr_roll,Minnesota Timberwolves,,,,,,
SAC,82,607,6.8,1.02,619,250,480,52.1,53.2,15.2,10.4,14.8,4.6,51.1,58.6,2014,pr_roll,Sacramento Kings,,,,,,
NOP,82,583,6.7,1.06,621,246,476,51.7,53.3,14.8,6.3,14.6,3.1,53.2,79.3,2014,pr_roll,New Orleans Pelicans,,,,,,
GSW,82,689,7.7,0.93,641,262,568,46.1,47.6,11.2,8.9,11.0,2.5,45.9,13.8,2014,pr_roll,Golden State Warriors,,,,,,
OKC,82,626,7.1,1.05,658,277,509,54.4,55.1,11.7,8.6,11.7,1.8,53.8,75.9,2014,pr_roll,Oklahoma City Thunder,,,,,,
BOS,82,665,7.6,0.99,659,266,584,45.5,49.6,8.0,6.0,7.4,1.8,46.2,44.8,2014,pr_roll,Boston Celtics,,,,,,
WAS,82,680,7.7,0.98,664,278,550,50.5,51.8,13.4,8.5,12.4,2.8,49.1,37.9,2014,pr_roll,Washington Wizards,,,,,,
ORL,82,794,9.2,0.88,700,309,694,44.5,44.8,7.2,7.1,7.6,2.0,43.8,6.9,2014,pr_roll,Orlando Magic,,,,,,
DEN,82,750,8.1,0.95,713,284,588,48.3,50.3,14.1,10.5,13.6,3.1,47.9,20.7,2014,pr_roll,Denver Nuggets,,,,,,
MEM,82,503,5.9,1.03,518,221,423,52.2,53.7,9.9,7.8,9.3,1.8,51.5,65.5,2014,pr_roll,Memphis Grizzlies,,,,,,
LAL,82,713,8.0,1.04,740,314,594,52.9,53.9,10.8,8.3,10.1,2.4,51.6,69.0,2014,pr_roll,Los Angeles Lakers,,,,,,
ATL,82,737,8.5,0.97,715,291,617,47.2,50.6,9.5,8.7,9.0,1.9,46.1,34.5,2014,pr_roll,Atlanta Hawks,,,,,,
CHA,82,945,11.0,1.1,1042,370,696,53.2,57.0,20.0,10.4,18.3,3.9,54.0,31.0,2014,tran,Charlotte Bobcats,,,,,,
PHX,82,450,5.0,1.16,521,205,379,54.1,60.9,10.2,8.7,9.8,3.1,52.2,96.6,2014,pr_roll,Phoenix Suns,,,,,,
MIA,82,467,5.7,1.17,544,215,381,56.4,59.8,13.1,8.1,12.8,2.8,56.3,100.0,2014,pr_roll,Miami Heat,,,,,,
CLE,82,324,3.7,0.84,271,103,269,38.3,45.0,7.1,12.0,6.8,1.9,37.0,27.6,2014,hand_off,Cleveland Cavaliers,,,,,,
ORL,82,1051,12.1,1.06,1114,416,766,54.3,57.6,15.8,14.4,14.6,3.3,51.1,3.4,2014,tran,Orlando Magic,,,,,,
NYK,82,835,9.9,0.93,778,296,631,46.9,46.9,15.9,11.3,13.1,2.9,47.7,86.2,2014,post,New York Knicks,,,,,,
UTA,82,800,9.3,0.83,661,267,600,44.5,44.5,11.6,14.8,10.0,1.5,42.9,24.1,2014,post,Utah Jazz,,,,,,
CHA,82,357,4.2,0.88,313,128,300,42.7,44.7,9.0,8.4,8.4,1.4,43.1,48.3,2014,hand_off,Charlotte Bobcats,,,,,,
TOR,82,297,3.4,1.07,317,110,234,47.0,53.2,15.2,7.7,13.5,2.0,49.5,96.6,2014,hand_off,Toronto Raptors,,,,,,
MIL,82,378,4.3,0.84,318,124,313,39.6,44.1,7.4,10.8,5.6,1.1,38.9,31.0,2014,hand_off,Milwaukee Bucks,,,,,,
POR,82,337,3.7,0.95,320,117,274,42.7,49.3,8.6,11.6,8.0,1.8,41.5,75.9,2014,hand_off,Portland Trail Blazers,,,,,,
SAS,82,379,4.4,0.91,343,142,328,43.3,46.8,6.6,8.7,5.5,1.8,42.0,62.1,2014,hand_off,San Antonio Spurs,,,,,,
LAL,82,408,4.6,0.9,367,131,340,38.5,46.5,8.8,9.8,8.1,2.0,38.5,58.6,2014,hand_off,Los Angeles Lakers,,,,,,
MIN,82,433,4.7,0.88,380,131,350,37.4,43.9,11.3,9.2,10.4,1.6,39.7,51.7,2014,hand_off,Minnesota Timberwolves,,,,,,
CHI,82,423,4.9,0.97,412,156,361,43.2,49.6,8.5,7.1,7.6,0.9,43.7,86.2,2014,hand_off,Chicago Bulls,,,,,,
PHI,82,555,6.0,0.92,510,197,461,42.7,47.0,10.3,8.8,9.4,2.2,43.4,69.0,2014,hand_off,Philadelphia 76ers,,,,,,
MIL,82,425,4.9,0.87,369,151,346,43.6,45.1,10.4,9.9,9.9,1.6,43.8,3.4,2014,pr_roll,Milwaukee Bucks,,,,,,
HOU,82,345,3.8,1.1,378,146,262,55.7,57.1,19.4,7.2,17.7,2.9,55.4,89.7,2014,pr_roll,Houston Rockets,,,,,,
PHI,82,409,4.4,1.05,428,167,352,47.4,54.0,8.6,6.6,7.8,1.2,47.7,72.4,2014,pr_roll,Philadelphia 76ers,,,,,,
CHI,82,514,6.0,0.84,433,187,429,43.6,43.7,10.5,8.4,9.9,2.3,43.4,0.0,2014,pr_roll,Chicago Bulls,,,,,,
LAC,82,509,5.7,1.01,512,216,414,52.2,53.5,13.6,8.4,12.2,3.3,50.5,51.7,2014,pr_roll,Los Angeles Clippers,,,,,,
DET,82,518,5.7,0.99,515,207,424,48.8,52.0,13.3,7.5,12.5,2.9,48.5,48.3,2014,pr_roll,Detroit Pistons,,,,,,
WAS,82,373,4.2,0.72,269,110,320,34.4,37.5,5.1,9.4,4.8,0.3,34.0,3.4,2014,hand_off,Washington Wizards,,,,,,
BKN,82,979,11.6,1.13,1109,406,765,53.1,60.1,14.2,10.2,13.0,2.6,52.1,62.1,2014,tran,Brooklyn Nets,,,,,,
CHA,82,591,6.9,0.95,564,229,521,44.0,48.3,7.8,5.4,7.6,1.4,45.0,24.1,2014,pr_roll,Charlotte Bobcats,,,,,,
SAS,82,553,6.4,0.94,519,213,452,47.1,48.3,12.1,8.3,12.3,2.4,47.6,17.2,2014,pr_roll,San Antonio Spurs,,,,,,
MIL,82,1420,16.3,0.78,1100,412,1066,38.6,41.7,9.9,16.3,7.7,1.3,37.1,37.9,2014,pr_ball,Milwaukee Bucks,,,,,,
SAC,82,1417,15.9,0.83,1171,450,1087,41.4,44.3,9.3,15.2,7.1,1.4,39.4,72.4,2014,pr_ball,Sacramento Kings,,,,,,
PHX,82,1334,14.9,0.88,1173,445,990,44.9,48.1,11.8,16.2,9.7,2.2,42.4,89.7,2014,pr_ball,Phoenix Suns,,,,,,
DEN,82,1438,15.6,0.83,1198,436,1076,40.5,43.4,12.0,15.1,9.7,1.9,40.2,79.3,2014,pr_ball,Denver Nuggets,,,,,,
POR,82,1509,16.7,0.8,1204,440,1123,39.2,42.7,10.1,16.8,9.2,1.5,37.6,51.7,2014,pr_ball,Portland Trail Blazers,,,,,,
SAS,82,1356,15.6,0.89,1204,488,1055,46.3,48.9,8.0,15.2,6.2,1.2,42.7,93.1,2014,pr_ball,San Antonio Spurs,,,,,,
DAL,82,1806,20.8,0.82,1477,569,1337,42.6,45.1,10.1,17.7,8.6,1.8,39.5,69.0,2014,pr_ball,Dallas Mavericks,,,,,,
CHI,82,880,10.3,1.1,965,337,634,53.2,59.2,16.7,13.2,15.7,2.3,52.5,24.1,2014,tran,Chicago Bulls,,,,,,
CHA,82,1420,16.6,0.75,1071,408,1087,37.5,39.4,9.6,15.0,8.1,1.2,36.9,20.7,2014,pr_ball,Charlotte Bobcats,,,,,,
NYK,82,915,10.8,1.08,991,368,708,52.0,59.2,12.5,12.2,10.8,2.1,49.9,13.8,2014,tran,New York Knicks,,,,,,
IND,82,967,11.2,1.06,1025,371,698,53.2,58.0,15.3,14.7,13.4,2.5,50.6,6.9,2014,tran,Indiana Pacers,,,,,,
TOR,82,879,10.1,1.18,1034,351,664,52.9,60.9,18.0,10.5,16.4,4.1,52.8,86.2,2014,tran,Toronto Raptors,,,,,,
MEM,82,881,10.4,1.18,1035,410,686,59.8,63.3,14.4,10.8,13.1,3.3,56.8,82.8,2014,tran,Memphis Grizzlies,,,,,,
