TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,year,TEAMNAME
GSW,81,81,29.4,824,1888,43.6,49.5,18.9,604,1215,49.7,10.5,220,673,32.7,open,2014,Golden State Warriors
HOU,82,82,27.3,774,1845,42.0,47.9,17.7,553,1193,46.4,9.7,221,652,33.9,open,2014,Houston Rockets
MIN,82,82,27.3,842,1837,45.8,52.4,17.7,601,1191,50.5,9.6,241,646,37.3,open,2014,Minnesota Timberwolves
IND,82,82,28.8,753,1822,41.3,47.4,18.7,530,1182,44.8,10.1,223,640,34.8,open,2014,Indiana Pacers
SAC,81,81,28.7,801,1808,44.3,50.9,18.3,563,1154,48.8,10.4,238,654,36.4,open,2014,Sacramento Kings
NYK,82,82,29.6,787,1787,44.0,50.8,17.7,544,1070,50.8,11.9,243,717,33.9,open,2014,New York Knicks
CHA,81,81,27.9,771,1770,43.6,50.8,17.0,515,1078,47.8,10.9,256,692,37.0,open,2014,Charlotte Hornets
POR,82,82,25.8,812,1758,46.2,51.5,18.1,627,1236,50.7,7.7,185,522,35.4,open,2014,Portland Trail Blazers
PHI,82,82,26.5,783,1758,44.5,50.7,16.6,565,1099,51.4,9.9,218,659,33.1,open,2014,Philadelphia 76ers
DAL,82,82,27.7,781,1749,44.7,50.8,17.3,565,1090,51.8,10.4,216,659,32.8,open,2014,Dallas Mavericks
PHX,82,82,27.1,786,1747,45.0,50.9,17.5,579,1128,51.3,9.6,207,619,33.4,open,2014,Phoenix Suns
SAS,82,82,26.5,761,1739,43.8,49.8,17.2,551,1129,48.8,9.3,210,610,34.4,open,2014,San Antonio Spurs
LAL,82,82,25.0,825,1723,47.9,54.5,16.0,598,1107,54.0,8.9,227,616,36.9,open,2014,Los Angeles Lakers
BKN,81,81,28.1,777,1719,45.2,52.2,17.2,538,1052,51.1,10.9,239,667,35.8,open,2014,Brooklyn Nets
ORL,82,82,26.4,748,1717,43.6,50.2,16.9,519,1098,47.3,9.5,229,619,37.0,open,2014,Orlando Magic
MEM,82,82,27.9,737,1708,43.1,49.6,17.1,516,1044,49.4,10.8,221,664,33.3,open,2014,Memphis Grizzlies
LAC,82,82,25.8,744,1690,44.0,49.6,16.5,555,1083,51.2,9.3,189,607,31.1,open,2014,Los Angeles Clippers
DEN,82,82,25.4,785,1686,46.6,52.8,16.1,576,1066,54.0,9.4,209,620,33.7,open,2014,Denver Nuggets
WAS,81,81,27.2,749,1682,44.5,51.2,16.9,524,1047,50.0,10.3,225,635,35.4,open,2014,Washington Wizards
MIA,82,82,27.4,739,1676,44.1,52.2,15.4,466,942,49.5,12.0,273,734,37.2,open,2014,Miami Heat
CHI,82,82,26.6,718,1657,43.3,48.2,19.0,556,1181,47.1,7.7,162,476,34.0,open,2014,Chicago Bulls
BOS,82,82,26.0,745,1647,45.2,50.8,17.2,562,1088,51.7,8.8,183,559,32.7,open,2014,Boston Celtics
NOP,82,82,27.1,768,1635,47.0,53.9,16.6,543,1000,54.3,10.5,225,635,35.4,open,2014,New Orleans Pelicans
MIL,81,81,26.1,758,1632,46.4,53.6,16.3,524,1016,51.6,9.9,234,616,38.0,open,2014,Milwaukee Bucks
DET,82,82,25.2,769,1617,47.6,54.0,15.9,561,1021,54.9,9.3,208,596,34.9,open,2014,Detroit Pistons
UTA,82,82,25.5,780,1595,48.9,54.3,17.8,608,1113,54.6,7.7,172,482,35.7,open,2014,Utah Jazz
ATL,81,81,24.4,665,1566,42.5,49.2,14.6,454,940,48.3,9.7,211,626,33.7,open,2014,Atlanta Hawks
TOR,81,81,24.7,658,1517,43.4,49.0,16.3,487,1003,48.6,8.4,171,514,33.3,open,2014,Toronto Raptors
LAC,82,82,36.6,1169,2401,48.7,51.0,31.4,1058,2059,51.4,5.2,111,342,32.5,tight,2014,Los Angeles Clippers
LAL,82,82,34.0,1182,2345,50.4,51.9,30.5,1110,2103,52.8,3.5,72,242,29.8,tight,2014,Los Angeles Lakers
GSW,81,81,35.5,1094,2280,48.0,49.2,32.2,1037,2070,50.1,3.3,57,210,27.1,tight,2014,Golden State Warriors
POR,82,82,33.0,1100,2251,48.9,50.5,30.0,1025,2041,50.2,3.1,75,210,35.7,tight,2014,Portland Trail Blazers
SAS,82,82,33.8,1074,2217,48.4,49.8,30.4,1013,1996,50.8,3.4,61,221,27.6,tight,2014,San Antonio Spurs
PHX,82,82,34.2,1121,2211,50.7,51.9,31.0,1068,2004,53.3,3.2,53,207,25.6,tight,2014,Phoenix Suns
HOU,82,82,32.7,1132,2205,51.3,52.7,29.4,1071,1983,54.0,3.3,61,222,27.5,tight,2014,Houston Rockets
MIN,82,82,32.6,1148,2197,52.3,53.7,29.3,1083,1972,54.9,3.3,65,225,28.9,tight,2014,Minnesota Timberwolves
TOR,81,81,35.7,1099,2194,50.1,51.5,32.1,1038,1973,52.6,3.6,61,221,27.6,tight,2014,Toronto Raptors
DEN,82,82,32.8,1096,2171,50.5,51.8,29.4,1040,1947,53.4,3.4,56,224,25.0,tight,2014,Denver Nuggets
BOS,82,82,34.2,1168,2164,54.0,55.4,31.6,1106,1998,55.4,2.6,62,166,37.3,tight,2014,Boston Celtics
CHA,81,81,33.7,1064,2139,49.7,51.3,30.1,996,1905,52.3,3.7,68,234,29.1,tight,2014,Charlotte Hornets
MEM,82,82,34.7,1078,2122,50.8,52.9,30.5,989,1864,53.1,4.2,89,258,34.5,tight,2014,Memphis Grizzlies
DET,82,82,32.9,1131,2115,53.5,55.2,29.6,1057,1899,55.7,3.4,74,216,34.3,tight,2014,Detroit Pistons
DAL,82,82,33.4,1116,2110,52.9,54.6,29.8,1045,1879,55.6,3.7,71,231,30.7,tight,2014,Dallas Mavericks
ORL,82,82,32.3,1073,2104,51.0,52.5,29.3,1011,1905,53.1,3.1,62,199,31.2,tight,2014,Orlando Magic
ATL,81,81,32.6,1064,2094,50.8,52.5,29.0,992,1866,53.2,3.5,72,228,31.6,tight,2014,Atlanta Hawks
CHI,82,82,33.1,980,2060,47.6,49.1,29.9,919,1857,49.5,3.3,61,203,30.0,tight,2014,Chicago Bulls
IND,82,82,32.5,975,2057,47.4,49.1,28.8,903,1822,49.6,3.7,72,235,30.6,tight,2014,Indiana Pacers
BKN,81,81,33.6,996,2052,48.5,50.1,30.0,932,1830,50.9,3.6,64,222,28.8,tight,2014,Brooklyn Nets
PHI,82,82,30.8,1058,2043,51.8,53.3,27.6,997,1830,54.5,3.2,61,213,28.6,tight,2014,Philadelphia 76ers
SAC,81,81,32.2,1019,2028,50.2,51.7,29.2,962,1841,52.3,3.0,57,187,30.5,tight,2014,Sacramento Kings
MIA,82,82,33.2,1029,2026,50.8,52.8,28.7,948,1754,54.0,4.5,81,272,29.8,tight,2014,Miami Heat
NOP,82,82,33.3,1092,2013,54.2,55.6,29.5,1038,1783,58.2,3.8,54,230,23.5,tight,2014,New Orleans Pelicans
CLE,82,82,30.5,965,1994,48.4,49.8,27.4,907,1794,50.6,3.1,58,200,29.0,tight,2014,Cleveland Cavaliers
UTA,82,82,30.8,1013,1932,52.4,53.7,28.1,963,1764,54.6,2.7,50,168,29.8,tight,2014,Utah Jazz
MIL,81,81,30.7,1045,1920,54.4,55.6,28.2,999,1762,56.7,2.5,46,158,29.1,tight,2014,Milwaukee Bucks
WAS,81,81,30.9,965,1911,50.5,52.2,27.5,901,1701,53.0,3.4,64,210,30.5,tight,2014,Washington Wizards
OKC,82,82,29.4,910,1866,48.8,50.0,26.6,863,1689,51.1,2.8,47,177,26.6,tight,2014,Oklahoma City Thunder
NYK,82,82,29.9,921,1803,51.1,52.4,27.5,875,1659,52.7,2.4,46,144,31.9,tight,2014,New York Knicks
SAS,82,82,22.5,778,1473,52.8,53.3,21.9,764,1438,53.1,0.5,14,35,40.0,very_tight,2014,San Antonio Spurs
POR,82,82,20.8,746,1420,52.5,52.9,20.4,737,1387,53.1,0.5,9,33,27.3,very_tight,2014,Portland Trail Blazers
ATL,81,81,21.4,767,1374,55.8,56.0,20.9,762,1345,56.7,0.5,5,29,17.2,very_tight,2014,Atlanta Hawks
DEN,82,82,19.9,708,1320,53.6,54.2,19.3,694,1276,54.4,0.7,14,44,31.8,very_tight,2014,Denver Nuggets
LAL,82,82,18.3,733,1264,58.0,58.3,17.8,726,1232,58.9,0.5,7,32,21.9,very_tight,2014,Los Angeles Lakers
IND,82,82,19.8,600,1255,47.8,48.0,19.4,594,1227,48.4,0.4,6,28,21.4,very_tight,2014,Indiana Pacers
PHX,82,82,19.4,666,1252,53.2,53.4,19.0,662,1228,53.9,0.4,4,24,16.7,very_tight,2014,Phoenix Suns
UTA,82,82,19.8,675,1238,54.5,54.8,19.4,669,1218,54.9,0.3,6,20,30.0,very_tight,2014,Utah Jazz
MIL,81,81,19.3,654,1207,54.2,54.4,18.9,648,1182,54.8,0.4,6,25,24.0,very_tight,2014,Milwaukee Bucks
MIN,82,82,17.9,658,1205,54.6,54.8,17.6,654,1182,55.3,0.3,4,23,17.4,very_tight,2014,Minnesota Timberwolves
BOS,82,82,19.0,634,1205,52.6,52.8,18.7,630,1185,53.2,0.3,4,20,20.0,very_tight,2014,Boston Celtics
WAS,81,81,19.1,684,1178,58.1,58.2,18.8,681,1162,58.6,0.3,3,16,18.8,very_tight,2014,Washington Wizards
TOR,81,81,19.1,597,1173,50.9,51.2,18.6,589,1144,51.5,0.5,8,29,27.6,very_tight,2014,Toronto Raptors
LAC,82,82,17.8,611,1169,52.3,53.0,17.1,595,1119,53.2,0.8,16,50,32.0,very_tight,2014,Los Angeles Clippers
DET,82,82,18.1,639,1160,55.1,55.4,17.6,631,1134,55.6,0.4,8,26,30.8,very_tight,2014,Detroit Pistons
ORL,82,82,17.6,634,1145,55.4,55.7,17.2,626,1122,55.8,0.4,8,23,34.8,very_tight,2014,Orlando Magic
CHA,81,81,17.7,571,1124,50.8,51.0,17.3,566,1097,51.6,0.4,5,27,18.5,very_tight,2014,Charlotte Hornets
HOU,82,82,16.6,585,1120,52.2,52.5,16.2,579,1097,52.8,0.3,6,23,26.1,very_tight,2014,Houston Rockets
PHI,82,82,16.3,631,1084,58.2,58.3,16.1,628,1067,58.9,0.3,3,17,17.6,very_tight,2014,Philadelphia 76ers
CHI,82,82,17.3,560,1077,52.0,52.2,16.9,555,1049,52.9,0.5,5,28,17.9,very_tight,2014,Chicago Bulls
MIA,82,82,17.4,605,1065,56.8,57.3,16.8,595,1024,58.1,0.7,10,41,24.4,very_tight,2014,Miami Heat
DAL,82,82,16.9,577,1064,54.2,54.5,16.5,572,1041,54.9,0.4,5,23,21.7,very_tight,2014,Dallas Mavericks
CLE,82,82,15.8,590,1035,57.0,57.2,15.5,586,1016,57.7,0.3,4,19,21.1,very_tight,2014,Cleveland Cavaliers
MEM,82,82,16.7,532,1024,52.0,52.1,16.3,528,996,53.0,0.5,4,28,14.3,very_tight,2014,Memphis Grizzlies
BKN,81,81,16.7,560,1020,54.9,55.1,16.5,556,1006,55.3,0.2,4,14,28.6,very_tight,2014,Brooklyn Nets
NOP,82,82,16.7,583,1009,57.8,58.1,16.3,577,984,58.6,0.4,6,25,24.0,very_tight,2014,New Orleans Pelicans
OKC,82,82,15.9,543,1008,53.9,54.0,15.7,541,993,54.5,0.2,2,15,13.3,very_tight,2014,Oklahoma City Thunder
GSW,81,81,15.5,496,994,49.9,49.9,15.3,495,981,50.5,0.2,1,13,7.7,very_tight,2014,Golden State Warriors
SAC,81,81,15.6,551,987,55.8,56.1,15.2,545,961,56.7,0.4,6,26,23.1,very_tight,2014,Sacramento Kings
NYK,82,82,16.0,563,964,58.4,58.8,15.6,556,938,59.3,0.4,7,26,26.9,very_tight,2014,New York Knicks
OKC,82,82,25.1,686,1641,41.8,54.6,8.0,267,524,51.0,17.1,419,1117,37.5,wide_open,2015,Oklahoma City Thunder
PHI,82,82,25.9,702,1631,43.0,55.9,8.7,284,549,51.7,17.2,418,1082,38.6,wide_open,2015,Philadelphia 76ers
MIN,81,81,24.8,736,1617,45.5,59.1,8.0,298,521,57.2,16.8,438,1096,40.0,wide_open,2015,Minnesota Timberwolves
LAL,82,82,25.1,658,1617,40.7,52.8,8.1,266,523,50.9,17.0,392,1094,35.8,wide_open,2015,Los Angeles Lakers
SAC,82,82,23.1,673,1562,43.1,55.7,7.9,278,532,52.3,15.2,395,1030,38.3,wide_open,2015,Sacramento Kings
DAL,82,82,23.7,698,1552,45.0,59.0,7.4,263,488,53.9,16.2,435,1064,40.9,wide_open,2015,Dallas Mavericks
LAC,82,82,23.8,647,1506,43.0,54.2,9.4,308,593,51.9,14.4,339,913,37.1,wide_open,2015,Los Angeles Clippers
BKN,82,82,22.9,667,1503,44.4,57.0,8.1,288,533,54.0,14.8,379,970,39.1,wide_open,2015,Brooklyn Nets
ORL,82,82,23.4,666,1498,44.5,57.5,8.4,276,536,51.5,15.0,390,962,40.5,wide_open,2015,Orlando Magic
HOU,81,81,23.0,629,1495,42.1,54.0,8.1,273,525,52.0,14.9,356,970,36.7,wide_open,2015,Houston Rockets
CLE,81,81,23.1,649,1487,43.6,56.0,8.1,282,521,54.1,15.0,367,966,38.0,wide_open,2015,Cleveland Cavaliers
DEN,82,82,22.5,633,1470,43.1,54.5,8.5,297,559,53.1,13.9,336,911,36.9,wide_open,2015,Denver Nuggets
ATL,82,82,22.9,611,1470,41.6,54.4,7.2,234,460,50.9,15.7,377,1010,37.3,wide_open,2015,Atlanta Hawks
BOS,82,82,20.5,568,1364,41.6,53.7,6.9,239,458,52.2,13.6,329,906,36.3,wide_open,2015,Boston Celtics
CHA,82,82,21.2,612,1359,45.0,57.7,7.9,268,508,52.8,13.3,344,851,40.4,wide_open,2015,Charlotte Hornets
WAS,82,82,21.0,545,1359,40.1,52.1,7.3,220,474,46.4,13.7,325,885,36.7,wide_open,2015,Washington Wizards
TOR,82,82,21.0,601,1353,44.4,56.7,7.7,268,492,54.5,13.4,333,861,38.7,wide_open,2015,Toronto Raptors
UTA,82,82,22.2,591,1350,43.8,56.6,8.3,245,505,48.5,13.9,346,845,40.9,wide_open,2015,Utah Jazz
DET,82,82,21.0,573,1349,42.5,54.3,7.4,253,473,53.5,13.6,320,876,36.5,wide_open,2015,Detroit Pistons
MIL,81,81,21.7,563,1348,41.8,55.3,6.5,199,402,49.5,15.2,364,946,38.5,wide_open,2015,Milwaukee Bucks
CHI,82,82,19.9,559,1318,42.4,52.7,8.5,288,560,51.4,11.4,271,758,35.8,wide_open,2015,Chicago Bulls
NYK,81,81,21.4,613,1316,46.6,60.9,7.1,235,437,53.8,14.3,378,879,43.0,wide_open,2015,New York Knicks
POR,82,82,19.2,545,1297,42.0,52.5,8.0,272,537,50.7,11.3,273,760,35.9,wide_open,2015,Portland Trail Blazers
GSW,82,82,19.6,538,1290,41.7,52.8,7.7,253,509,49.7,11.9,285,781,36.5,wide_open,2015,Golden State Warriors
NOP,82,82,20.4,575,1286,44.7,55.8,7.9,289,499,57.9,12.5,286,787,36.3,wide_open,2015,New Orleans Pelicans
IND,82,82,20.0,534,1281,41.7,52.9,7.9,247,503,49.1,12.2,287,778,36.9,wide_open,2015,Indiana Pacers
MIA,81,81,20.8,546,1263,43.2,55.5,7.3,237,444,53.4,13.5,309,819,37.7,wide_open,2015,Miami Heat
MEM,82,82,19.7,542,1245,43.5,55.8,7.1,236,452,52.2,12.5,306,793,38.6,wide_open,2015,Memphis Grizzlies
PHX,82,82,18.7,560,1232,45.5,57.8,6.9,256,452,56.6,11.8,304,780,39.0,wide_open,2015,Phoenix Suns
SAS,82,82,17.7,485,1137,42.7,54.5,7.3,216,467,46.3,10.4,269,670,40.1,wide_open,2015,San Antonio Spurs
SAC,82,82,28.0,846,1897,44.6,51.0,17.2,602,1164,51.7,10.8,244,733,33.3,open,2015,Sacramento Kings
GSW,82,82,27.9,792,1837,43.1,49.6,17.6,555,1158,47.9,10.3,237,679,34.9,open,2015,Golden State Warriors
CHI,82,82,27.2,774,1805,42.9,48.3,18.1,579,1200,48.3,9.1,195,605,32.2,open,2015,Chicago Bulls
WAS,82,82,27.7,775,1792,43.2,50.4,16.4,518,1058,49.0,11.3,257,734,35.0,open,2015,Washington Wizards
HOU,81,81,27.4,758,1780,42.6,47.6,17.6,579,1144,50.6,9.8,179,636,28.1,open,2015,Houston Rockets
BKN,82,82,26.8,760,1759,43.2,50.1,15.8,518,1040,49.8,10.9,242,719,33.7,open,2015,Brooklyn Nets
MEM,82,82,27.7,763,1754,43.5,51.1,15.8,497,1001,49.7,11.9,266,753,35.3,open,2015,Memphis Grizzlies
TOR,82,82,27.2,764,1749,43.7,50.1,16.5,538,1060,50.8,10.7,226,689,32.8,open,2015,Toronto Raptors
POR,82,82,25.9,740,1746,42.4,47.7,17.6,555,1187,46.8,8.3,185,559,33.1,open,2015,Portland Trail Blazers
OKC,82,82,26.7,709,1745,40.6,46.4,16.7,508,1091,46.6,10.0,201,654,30.7,open,2015,Oklahoma City Thunder
IND,82,82,27.2,751,1739,43.2,49.9,16.7,516,1070,48.2,10.5,235,669,35.1,open,2015,Indiana Pacers
DAL,82,82,26.5,770,1737,44.3,50.8,16.3,544,1072,50.7,10.1,226,665,34.0,open,2015,Dallas Mavericks
MIN,81,81,26.6,760,1735,43.8,49.6,17.3,559,1126,49.6,9.3,201,609,33.0,open,2015,Minnesota Timberwolves
ORL,82,82,27.0,794,1726,46.0,52.3,17.2,578,1100,52.5,9.8,216,626,34.5,open,2015,Orlando Magic
CHA,82,82,26.6,730,1709,42.7,49.6,16.0,494,1026,48.1,10.6,236,683,34.6,open,2015,Charlotte Hornets
CLE,81,81,26.4,751,1700,44.2,49.9,17.0,556,1090,51.0,9.5,195,610,32.0,open,2015,Cleveland Cavaliers
DET,82,82,26.3,773,1691,45.7,52.3,16.6,550,1065,51.6,9.7,223,626,35.6,open,2015,Detroit Pistons
DEN,82,82,25.8,774,1690,45.8,52.0,16.5,563,1077,52.3,9.4,211,613,34.4,open,2015,Denver Nuggets
NYK,81,81,27.2,766,1672,45.8,52.4,16.6,545,1022,53.3,10.6,221,650,34.0,open,2015,New York Knicks
LAC,82,82,26.3,738,1667,44.3,51.0,15.7,514,995,51.7,10.6,224,672,33.3,open,2015,Los Angeles Clippers
BOS,82,82,25.0,709,1662,42.7,48.5,16.0,516,1063,48.5,9.0,193,599,32.2,open,2015,Boston Celtics
MIA,81,81,27.3,722,1661,43.5,51.0,15.5,472,941,50.2,11.8,250,720,34.7,open,2015,Miami Heat
PHI,82,82,26.3,707,1658,42.6,48.6,16.3,511,1029,49.7,10.0,196,629,31.2,open,2015,Philadelphia 76ers
PHX,82,82,25.1,710,1656,42.9,49.9,14.6,478,960,49.8,10.6,232,696,33.3,open,2015,Phoenix Suns
ATL,82,82,25.5,702,1640,42.8,50.6,13.8,446,889,50.2,11.7,256,751,34.1,open,2015,Atlanta Hawks
NOP,82,82,25.8,708,1627,43.5,49.4,16.5,515,1041,49.5,9.3,193,586,32.9,open,2015,New Orleans Pelicans
SAS,82,82,25.3,684,1621,42.2,48.4,16.1,483,1035,46.7,9.1,201,586,34.3,open,2015,San Antonio Spurs
LAL,82,82,24.8,748,1602,46.7,53.8,15.5,521,1002,52.0,9.3,227,600,37.8,open,2015,Los Angeles Lakers
UTA,82,82,25.9,715,1576,45.4,51.5,16.5,523,1008,51.9,9.3,192,568,33.8,open,2015,Utah Jazz
MIL,81,81,24.8,653,1540,42.4,49.1,14.3,448,889,50.4,10.5,205,651,31.5,open,2015,Milwaukee Bucks
BOS,82,82,36.2,1208,2400,50.3,52.0,32.3,1130,2147,52.6,3.8,78,253,30.8,tight,2015,Boston Celtics
POR,82,82,35.5,1193,2395,49.8,51.1,32.6,1132,2204,51.4,2.8,61,191,31.9,tight,2015,Portland Trail Blazers
PHX,82,82,36.0,1184,2374,49.9,51.8,31.7,1093,2089,52.3,4.3,91,285,31.9,tight,2015,Phoenix Suns
GSW,82,82,35.4,1133,2335,48.5,50.0,31.6,1064,2085,51.0,3.8,69,250,27.6,tight,2015,Golden State Warriors
CHA,82,82,35.9,1110,2303,48.2,49.6,32.0,1044,2054,50.8,3.9,66,249,26.5,tight,2015,Charlotte Hornets
NOP,82,82,36.5,1218,2299,53.0,54.2,33.4,1164,2104,55.3,3.1,54,195,27.7,tight,2015,New Orleans Pelicans
TOR,82,82,35.5,1194,2284,52.3,53.7,31.9,1127,2052,54.9,3.6,67,232,28.9,tight,2015,Toronto Raptors
DEN,82,82,34.8,1148,2273,50.5,52.1,30.8,1075,2014,53.4,4.0,73,259,28.2,tight,2015,Denver Nuggets
DAL,82,82,34.5,1120,2260,49.6,51.0,30.7,1053,2012,52.3,3.8,67,248,27.0,tight,2015,Dallas Mavericks
SAS,82,82,35.2,1124,2259,49.8,51.4,31.5,1051,2022,52.0,3.7,73,237,30.8,tight,2015,San Antonio Spurs
SAC,82,82,33.1,1143,2243,51.0,52.6,29.3,1068,1985,53.8,3.8,75,258,29.1,tight,2015,Sacramento Kings
DET,82,82,34.7,1143,2231,51.2,53.2,30.6,1057,1967,53.7,4.1,86,264,32.6,tight,2015,Detroit Pistons
LAC,82,82,35.2,1110,2230,49.8,52.3,30.2,999,1912,52.2,5.0,111,318,34.9,tight,2015,Los Angeles Clippers
BKN,82,82,33.9,1129,2228,50.7,52.2,30.6,1060,2010,52.7,3.3,69,218,31.7,tight,2015,Brooklyn Nets
MIL,81,81,35.5,1092,2205,49.5,51.6,30.7,999,1904,52.5,4.8,93,301,30.9,tight,2015,Milwaukee Bucks
MEM,82,82,34.7,1084,2196,49.4,51.3,30.0,998,1899,52.6,4.7,86,297,29.0,tight,2015,Memphis Grizzlies
NYK,81,81,35.8,1122,2195,51.1,52.9,31.9,1043,1956,53.3,3.9,79,239,33.1,tight,2015,New York Knicks
CHI,82,82,32.9,1065,2181,48.8,50.3,29.9,1003,1984,50.6,3.0,62,197,31.5,tight,2015,Chicago Bulls
HOU,81,81,33.3,1093,2167,50.4,51.8,30.1,1035,1954,53.0,3.3,58,213,27.2,tight,2015,Houston Rockets
WAS,82,82,33.2,1066,2150,49.6,51.2,29.8,995,1924,51.7,3.5,71,226,31.4,tight,2015,Washington Wizards
MIA,81,81,35.3,1127,2148,52.5,54.6,30.7,1036,1864,55.6,4.7,91,284,32.0,tight,2015,Miami Heat
ATL,82,82,33.3,1073,2140,50.1,52.0,28.8,993,1850,53.7,4.5,80,290,27.6,tight,2015,Atlanta Hawks
CLE,81,81,33.2,1059,2132,49.7,51.0,29.8,1002,1916,52.3,3.4,57,216,26.4,tight,2015,Cleveland Cavaliers
ORL,82,82,33.2,1104,2122,52.0,53.7,29.7,1033,1901,54.3,3.5,71,221,32.1,tight,2015,Orlando Magic
MIN,81,81,32.5,1225,2121,57.8,58.7,30.3,1184,1977,59.9,2.2,41,144,28.5,tight,2015,Minnesota Timberwolves
IND,82,82,33.1,1028,2114,48.6,50.1,29.4,966,1881,51.4,3.6,62,233,26.6,tight,2015,Indiana Pacers
LAL,82,82,32.4,1139,2087,54.6,56.2,29.3,1070,1891,56.6,3.0,69,196,35.2,tight,2015,Los Angeles Lakers
OKC,82,82,31.6,1075,2066,52.0,53.4,28.9,1018,1889,53.9,2.7,57,177,32.2,tight,2015,Oklahoma City Thunder
