PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Donovan Mitchell,CLE,27.0,10,10,11.1,13,25,52.0,52.0,11.1,13,25,52.0,0.0,0,0,
Jayson Tatum,BOS,26.0,14,10,7.7,10,21,47.599999999999994,47.599999999999994,7.7,10,21,47.599999999999994,0.0,0,0,
Anthony Edwards,MIN,22.0,16,11,6.5,8,21,38.1,38.1,6.2,8,20,40.0,0.3,0,1,0.0
Pascal Siakam,IND,30.0,17,12,6.9,10,20,50.0,50.0,6.9,10,20,50.0,0.0,0,0,
T.J. McConnell,IND,32.0,17,13,10.299999999999999,7,19,36.8,36.8,10.299999999999999,7,19,36.8,0.0,0,0,
Kyrie Irving,DAL,32.0,17,13,6.4,5,19,26.3,28.9,6.0,4,18,22.2,0.3,1,1,100.0
Dereck Lively II,DAL,20.0,16,9,21.8,10,17,58.8,58.8,21.8,10,17,58.8,0.0,0,0,
Daniel Gafford,DAL,25.0,17,8,16.8,5,17,29.4,29.4,16.8,5,17,29.4,0.0,0,0,
Luka Doncic,DAL,25.0,17,9,4.2,9,16,56.3,56.3,4.0,9,15,60.0,0.3,0,1,0.0
Nikola Jokic,DEN,29.0,12,10,6.6000000000000005,9,16,56.3,56.3,6.6000000000000005,9,16,56.3,0.0,0,0,
Aaron Gordon,DEN,28.0,12,7,13.600000000000001,8,16,50.0,50.0,13.600000000000001,8,16,50.0,0.0,0,0,
Evan Mobley,CLE,22.0,12,9,10.299999999999999,11,15,73.3,73.3,10.299999999999999,11,15,73.3,0.0,0,0,
Andrew Nembhard,IND,24.0,17,9,8.200000000000001,8,15,53.300000000000004,53.300000000000004,8.200000000000001,8,15,53.300000000000004,0.0,0,0,
Jalen Brunson,NYK,27.0,13,8,4.3999999999999995,7,15,46.7,46.7,4.3999999999999995,7,15,46.7,0.0,0,0,
Ivica Zubac,LAC,27.0,6,5,21.4,6,15,40.0,40.0,21.4,6,15,40.0,0.0,0,0,
Jaylen Brown,BOS,27.0,14,11,5.5,10,14,71.39999999999999,71.39999999999999,5.5,10,14,71.39999999999999,0.0,0,0,
