PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Tyrese Haliburton,IND,24.0,15,15,43.7,41,94,43.6,62.2,4.2,6,9,66.7,39.5,35,85,41.199999999999996
P.J. Washington,DAL,25.0,22,21,34.599999999999994,29,81,35.8,51.9,2.6,3,6,50.0,32.1,26,75,34.699999999999996
Al Horford,BOS,38.0,19,19,56.49999999999999,36,78,46.2,67.30000000000001,2.9000000000000004,3,4,75.0,53.6,33,74,44.6
Myles Turner,IND,28.0,17,16,35.6,32,73,43.8,62.3,6.3,5,13,38.5,29.299999999999997,27,60,45.0
Andrew Nembhard,IND,24.0,17,17,36.8,36,67,53.7,72.39999999999999,10.4,11,19,57.9,26.400000000000002,25,48,52.1
Derrick White,BOS,29.0,19,19,26.6,27,64,42.199999999999996,62.5,0.8,1,2,50.0,25.7,26,62,41.9
Derrick Jones Jr.,DAL,27.0,22,21,36.9,21,59,35.6,52.5,1.3,1,2,50.0,35.6,20,57,35.099999999999994
Aaron Nesmith,IND,24.0,17,17,41.8,19,59,32.2,44.9,4.3,4,6,66.7,37.6,15,53,28.299999999999997
Kyrie Irving,DAL,32.0,22,17,13.8,25,55,45.5,60.9,2.5,8,10,80.0,11.3,17,45,37.8
Jrue Holiday,BOS,34.0,19,19,25.900000000000002,23,50,46.0,65.0,2.6,4,5,80.0,23.3,19,45,42.199999999999996
Josh Green,DAL,23.0,22,19,58.8,20,50,40.0,59.0,3.5000000000000004,1,3,33.300000000000004,55.300000000000004,19,47,40.400000000000006
Donte DiVincenzo,NYK,27.0,13,13,25.1,23,48,47.9,69.8,1.0,2,2,100.0,24.099999999999998,21,46,45.7
Pascal Siakam,IND,30.0,17,16,16.6,22,48,45.800000000000004,57.3,4.8,11,14,78.60000000000001,11.700000000000001,11,34,32.4
Obi Toppin,IND,26.0,17,17,36.1,20,48,41.699999999999996,55.2,7.5,7,10,70.0,28.599999999999998,13,38,34.2
Luka Doncic,DAL,25.0,22,19,9.5,19,48,39.6,51.0,2.6,8,13,61.5,6.9,11,35,31.4
Josh Hart,NYK,29.0,13,13,32.0,16,48,33.300000000000004,46.9,6.0,3,9,33.300000000000004,26.0,13,39,33.300000000000004
Mike Conley,MIN,36.0,15,15,31.7,21,46,45.7,67.4,1.4000000000000001,1,2,50.0,30.3,20,44,45.5
Anthony Edwards,MIN,22.0,16,15,14.2,18,46,39.1,46.7,5.8999999999999995,11,19,57.9,8.3,7,27,25.900000000000002
Naz Reid,MIN,24.0,16,15,30.3,17,43,39.5,59.3,0.0,0,0,,30.3,17,43,39.5
Jamal Murray,DEN,27.0,12,12,17.299999999999997,16,43,37.2,50.0,4.8,5,12,41.699999999999996,12.4,11,31,35.5
Nickeil Alexander-Walker,MIN,25.0,16,14,35.699999999999996,13,40,32.5,48.8,0.0,0,0,,35.699999999999996,13,40,32.5
Darius Garland,CLE,24.0,12,12,22.2,17,38,44.7,61.8,5.800000000000001,4,10,40.0,16.400000000000002,13,28,46.400000000000006
Ben Sheppard,IND,22.0,17,16,53.5,16,38,42.1,61.8,2.8000000000000003,1,2,50.0,50.7,15,36,41.699999999999996
Payton Pritchard,BOS,26.0,19,16,35.199999999999996,16,37,43.2,64.9,2.9000000000000004,0,3,0.0,32.4,16,34,47.099999999999994
Sam Hauser,BOS,26.0,19,14,44.0,14,37,37.8,55.400000000000006,1.2,1,1,100.0,42.9,13,36,36.1
Kentavious Caldwell-Pope,DEN,31.0,12,12,41.9,13,36,36.1,51.4,3.5000000000000004,2,3,66.7,38.4,11,33,33.300000000000004
Jaden McDaniels,MIN,23.0,16,14,25.0,16,35,45.7,67.10000000000001,0.7000000000000001,1,1,100.0,24.3,15,34,44.1
Josh Giddey,OKC,21.0,10,10,45.300000000000004,12,34,35.3,51.5,4.0,1,3,33.300000000000004,41.3,11,31,35.5
Jaylen Brown,BOS,27.0,19,14,9.4,19,32,59.4,73.4,2.9000000000000004,10,10,100.0,6.5,9,22,40.9
OG Anunoby,NYK,26.0,9,7,28.799999999999997,16,32,50.0,65.60000000000001,7.199999999999999,6,8,75.0,21.6,10,24,41.699999999999996
Karl-Anthony Towns,MIN,28.0,16,14,13.8,13,32,40.6,59.4,0.4,1,1,100.0,13.4,12,31,38.7
T.J. McConnell,IND,32.0,17,14,17.299999999999997,13,32,40.6,50.0,6.5,7,12,58.3,10.8,6,20,30.0
Tyrese Maxey,PHI,23.0,6,6,22.5,12,31,38.7,51.6,3.5999999999999996,4,5,80.0,18.8,8,26,30.8
Jalen Suggs,ORL,23.0,7,7,37.8,10,31,32.300000000000004,43.5,4.9,3,4,75.0,32.9,7,27,25.900000000000002
Jalen Williams,OKC,23.0,10,9,18.8,15,30,50.0,70.0,3.8,3,6,50.0,15.0,12,24,50.0
Michael Porter Jr.,DEN,26.0,12,11,20.5,11,30,36.7,51.7,3.4000000000000004,2,5,40.0,17.1,9,25,36.0
Jalen Brunson,NYK,27.0,13,10,8.799999999999999,11,30,36.7,50.0,2.1,3,7,42.9,6.800000000000001,8,23,34.8
Isaac Okoro,CLE,23.0,12,10,42.9,9,30,30.0,45.0,0.0,0,0,,42.9,9,30,30.0
Aaron Gordon,DEN,28.0,12,11,24.6,13,29,44.800000000000004,62.1,5.1,3,6,50.0,19.5,10,23,43.5
Nikola Jokic,DEN,29.0,12,9,11.899999999999999,12,29,41.4,50.0,3.3000000000000003,7,8,87.5,8.6,5,21,23.799999999999997
