PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Jalen Brunson,NYK,27.0,9,9,39.6,40,97,41.199999999999996,47.4,24.5,28,60,46.7,15.1,12,37,32.4
Luka Doncic,DAL,25.0,8,8,49.7,38,96,39.6,47.4,21.8,23,42,54.800000000000004,28.000000000000004,15,54,27.800000000000004
Donovan Mitchell,CLE,27.0,9,9,32.0,23,65,35.4,44.6,14.299999999999999,11,29,37.9,17.7,12,36,33.300000000000004
Jamal Murray,DEN,27.0,8,8,36.4,27,63,42.9,47.599999999999994,25.4,21,44,47.699999999999996,11.0,6,19,31.6
Anthony Edwards,MIN,22.0,7,7,42.699999999999996,34,61,55.7,67.2,23.799999999999997,20,34,58.8,18.9,14,27,51.9
Shai Gilgeous-Alexander,OKC,25.0,6,6,47.199999999999996,31,60,51.7,55.00000000000001,36.199999999999996,27,46,58.699999999999996,11.0,4,14,28.599999999999998
Paolo Banchero,ORL,21.0,7,7,39.6,29,59,49.2,55.900000000000006,24.8,21,37,56.8,14.799999999999999,8,22,36.4
Joel Embiid,PHI,30.0,6,6,42.9,22,57,38.6,43.9,26.3,16,35,45.7,16.5,6,22,27.3
Khris Middleton,MIL,32.0,6,6,44.7,27,51,52.900000000000006,60.8,28.9,19,33,57.599999999999994,15.8,8,18,44.4
Kyrie Irving,DAL,32.0,8,8,36.1,24,48,50.0,60.4,17.299999999999997,14,23,60.9,18.8,10,25,40.0
Derrick White,BOS,29.0,7,7,49.0,22,48,45.800000000000004,62.5,13.3,6,13,46.2,35.699999999999996,16,35,45.7
Tyrese Maxey,PHI,23.0,6,6,34.1,26,47,55.300000000000004,67.0,17.4,15,24,62.5,16.7,11,23,47.8
Jaylen Brown,BOS,27.0,7,7,34.599999999999994,23,44,52.300000000000004,62.5,15.7,14,20,70.0,18.9,9,24,37.5
Jayson Tatum,BOS,26.0,7,7,38.1,18,43,41.9,48.8,20.4,12,23,52.2,17.7,6,20,30.0
Michael Porter Jr.,DEN,25.0,8,8,37.8,25,42,59.5,73.8,16.2,13,18,72.2,21.6,12,24,50.0
Darius Garland,CLE,24.0,9,9,37.5,18,42,42.9,51.2,16.1,11,18,61.1,21.4,7,24,29.2
Pascal Siakam,IND,30.0,9,9,26.0,20,40,50.0,52.5,22.1,18,34,52.900000000000006,3.9,2,6,33.300000000000004
Nikola Jokic,DEN,29.0,8,8,26.200000000000003,17,39,43.6,51.300000000000004,14.099999999999998,11,21,52.400000000000006,12.1,6,18,33.300000000000004
Donte DiVincenzo,NYK,27.0,9,9,28.7,18,37,48.6,66.2,7.8,5,10,50.0,20.9,13,27,48.1
Bam Adebayo,MIA,26.0,5,5,36.1,19,35,54.300000000000004,55.7,33.0,18,32,56.3,3.1,1,3,33.300000000000004
Bobby Portis,MIL,29.0,6,6,38.5,19,35,54.300000000000004,55.7,34.1,18,31,58.099999999999994,4.3999999999999995,1,4,25.0
Tyrese Haliburton,IND,24.0,9,9,25.7,15,35,42.9,52.900000000000006,8.1,8,11,72.7,17.599999999999998,7,24,29.2
Paul George,LAC,34.0,6,6,35.8,13,34,38.2,50.0,12.6,5,12,41.699999999999996,23.200000000000003,8,22,36.4
Franz Wagner,ORL,22.0,7,7,33.0,11,34,32.4,42.6,11.700000000000001,4,12,33.300000000000004,21.4,7,22,31.8
