PLAYER,TEAM,AGE,GP,G,FREQ%,FGM,FGA,FG%,EFG%,2FG FREQ%,2FGM,2FGA,2FG%,3FG FREQ%,3PM,3PA,3P%
Zion Williamson,NOP,20,61,61,64.7,413,671,61.5,61.5,64.7,413,671,61.5,0.0,0,0,-
Nikola Jokic,DEN,26,72,72,52.3,387,667,58.0,58.7,49.8,378,635,59.5,2.5,9,32,28.1
Bradley Beal,WAS,28,60,60,45.7,315,632,49.8,51.7,40.2,291,555,52.4,5.6,24,77,31.2
Jayson Tatum,BOS,23,64,64,45.6,280,601,46.6,51.0,33.6,227,443,51.2,12.0,53,158,33.5
Devin Booker,PHX,24,67,67,46.3,298,589,50.6,52.3,41.0,278,522,53.3,5.3,20,67,29.9
Stephen Curry,GSW,33,63,62,42.7,280,580,48.3,55.4,26.2,197,355,55.5,16.6,83,225,36.9
Brandon Ingram,NOP,23,61,61,49.2,269,541,49.7,53.4,39.6,229,436,52.5,9.5,40,105,38.1
Damian Lillard,POR,30,67,67,40.1,248,535,46.4,53.2,24.9,175,332,52.7,15.2,73,203,36.0
Collin Sexton,CLE,22,60,59,48.5,262,528,49.6,50.4,45.8,254,498,51.0,2.8,8,30,26.7
Giannis Antetokounmpo,MIL,26,61,60,47.4,334,521,64.1,64.1,47.3,334,520,64.2,0.1,0,1,0.0
Nikola Vucevic,CHI,30,70,69,36.6,267,511,52.3,52.4,36.1,265,505,52.5,0.4,2,6,33.3
Luka Doncic,DAL,22,66,66,37.7,267,507,52.7,54.1,32.4,252,436,57.8,5.3,15,71,21.1
DeMar DeRozan,SAS,31,61,61,54.5,244,500,48.8,48.8,53.5,244,491,49.7,1.0,0,9,0.0
Jordan Clarkson,UTA,29,68,67,45.7,216,490,44.1,48.3,31.3,175,336,52.1,14.4,41,154,26.6
Kyrie Irving,BKN,29,54,54,44.3,244,481,50.7,52.8,37.8,224,410,54.6,6.5,20,71,28.2
Tobias Harris,PHI,28,62,62,51.9,264,480,55.0,55.9,50.0,255,462,55.2,1.9,9,18,50.0
De'Aaron Fox,SAC,23,58,58,43.2,259,479,54.1,55.1,38.9,249,432,57.6,4.2,10,47,21.3
Russell Westbrook,WAS,32,65,65,38.7,249,479,52.0,52.3,37.6,246,466,52.8,1.1,3,13,23.1
Julius Randle,NYK,26,71,71,36.3,222,479,46.3,48.3,32.8,203,433,46.9,3.5,19,46,41.3
Ja Morant,MEM,21,63,63,49.6,232,475,48.8,49.1,48.2,230,461,49.9,1.5,2,14,14.3
Jaylen Brown,BOS,24,58,58,42.7,248,474,52.3,55.6,35.7,217,396,54.8,7.0,31,78,39.7
Clint Capela,ATL,27,63,63,67.1,266,466,57.1,57.1,67.1,266,466,57.1,0.0,0,0,-
Trae Young,ATL,22,63,63,41.4,226,460,49.1,49.3,39.9,224,443,50.6,1.5,2,17,11.8
RJ Barrett,NYK,21,72,72,43.9,215,460,46.7,47.4,41.8,209,439,47.6,2.0,6,21,28.6
Terry Rozier,CHA,27,69,69,40.5,198,459,43.1,48.1,29.4,152,333,45.6,11.1,46,126,36.5
Domantas Sabonis,IND,25,62,61,50.2,266,454,58.6,59.0,49.6,262,448,58.5,0.7,4,6,66.7
Jonas Valanciunas,MEM,29,62,62,60.8,277,451,61.4,61.5,60.6,276,450,61.3,0.1,1,1,100
Thaddeus Young,CHI,33,68,67,67.9,260,450,57.8,57.8,67.9,260,450,57.8,0.0,0,0,-
Donovan Mitchell,UTA,24,53,53,41.1,204,448,45.5,48.3,34.3,179,374,47.9,6.8,25,74,33.8
Anthony Edwards,MIN,19,72,71,36.6,209,442,47.3,49.2,31.1,192,376,51.1,5.5,17,66,25.8
Zach LaVine,CHI,26,58,58,38.3,235,430,54.7,58.5,29.4,202,330,61.2,8.9,33,100,33.0
Khris Middleton,MIL,29,68,67,39.9,197,429,45.9,49.0,33.1,171,355,48.2,6.9,26,74,35.1
Pascal Siakam,TOR,27,56,55,43.8,215,421,51.1,51.2,43.3,214,416,51.4,0.5,1,5,20.0
Jimmy Butler,MIA,31,52,52,55.5,215,409,52.6,52.9,52.6,212,388,54.6,2.8,3,21,14.3
Bam Adebayo,MIA,23,64,64,51.1,248,408,60.8,60.9,50.3,247,402,61.4,0.8,1,6,16.7
Andrew Wiggins,GSW,26,71,71,38.9,213,408,52.2,53.3,35.4,204,372,54.8,3.4,9,36,25.0
Dejounte Murray,SAS,24,67,65,40.9,191,398,48.0,49.0,39.1,183,380,48.2,1.8,8,18,44.4
Dillon Brooks,MEM,25,67,66,38.6,170,398,42.7,43.3,36.4,165,375,44.0,2.2,5,23,21.7
Kawhi Leonard,LAC,30,52,52,43.4,210,394,53.3,55.1,38.8,196,352,55.7,4.6,14,42,33.3
Deandre Ayton,PHX,22,69,69,57.6,259,392,66.1,66.1,57.6,259,392,66.1,0.0,0,0,-
Norman Powell,POR,28,69,69,42.5,202,390,51.8,55.1,35.3,176,324,54.3,7.2,26,66,39.4
Rudy Gobert,UTA,29,71,71,67.3,255,389,65.6,65.6,67.1,255,388,65.7,0.2,0,1,0.0
Jerami Grant,DET,27,54,54,41.1,174,379,45.9,47.5,36.7,162,338,47.9,4.4,12,41,29.3
Andre Drummond,LAL,27,46,45,68.5,185,378,48.9,48.9,68.5,185,378,48.9,0.0,0,0,-
Carmelo Anthony,POR,37,69,69,48.5,153,377,40.6,45.6,36.8,115,286,40.2,11.7,38,91,41.8
Ben Simmons,PHI,24,58,58,64.5,193,376,51.3,51.5,64.0,192,373,51.5,0.5,1,3,33.3
Paul George,LAC,31,54,54,39.1,177,373,47.5,51.6,28.5,146,272,53.7,10.6,31,101,30.7
John Collins,ATL,23,63,60,47.3,234,365,64.1,64.4,46.4,232,358,64.8,0.9,2,7,28.6
Enes Freedom,POR,29,72,71,64.9,220,364,60.4,60.4,64.9,220,364,60.4,0.0,0,0,-
Malcolm Brogdon,IND,28,56,55,37.0,184,362,50.8,52.1,34.5,175,338,51.8,2.5,9,24,37.5
Karl-Anthony Towns,MIN,25,50,50,41.3,196,361,54.3,54.6,40.2,194,352,55.1,1.0,2,9,22.2
Joel Embiid,PHI,27,51,51,39.7,194,357,54.3,54.6,38.1,192,343,56.0,1.6,2,14,14.3
Michael Porter Jr.,DEN,23,61,60,44.0,174,357,48.7,55.5,28.0,126,227,55.5,16.0,48,130,36.9
James Harden,BKN,31,44,42,48.4,176,356,49.4,52.8,38.6,152,284,53.5,9.8,24,72,33.3
Tim Hardaway Jr.,DAL,29,70,69,38.6,163,351,46.4,52.1,26.3,123,239,51.5,12.3,40,112,35.7
Bojan Bogdanovic,UTA,32,72,70,36.8,166,340,48.8,51.2,32.1,150,296,50.7,4.8,16,44,36.4
Kevin Durant,BKN,32,35,35,56.1,185,338,54.7,60.5,43.3,146,261,55.9,12.8,39,77,50.6
Keldon Johnson,SAS,21,69,69,47.9,179,338,53.0,53.1,47.1,178,332,53.6,0.9,1,6,16.7
Dennis Schroder,LAL,27,61,59,44.3,150,333,45.0,45.3,43.0,148,323,45.8,1.3,2,10,20.0
Montrezl Harrell,LAL,27,69,66,55.9,211,332,63.6,63.6,55.9,211,332,63.6,0.0,0,0,-
Josh Jackson,DET,24,62,62,47.3,147,332,44.3,46.1,41.2,135,289,46.7,6.1,12,43,27.9
Elfrid Payton,NYK,27,63,63,53.2,149,327,45.6,45.6,52.8,149,325,45.8,0.3,0,2,0.0
Jrue Holiday,MIL,31,59,59,38.7,164,319,51.4,52.4,36.2,158,298,53.0,2.5,6,21,28.6
CJ McCollum,POR,29,47,47,35.6,144,315,45.7,49.8,26.5,118,234,50.4,9.2,26,81,32.1
Darius Garland,CLE,21,54,52,39.8,142,315,45.1,45.6,38.0,139,301,46.2,1.8,3,14,21.4
Terrence Ross,ORL,30,46,46,51.1,130,315,41.3,46.7,30.8,96,190,50.5,20.3,34,125,27.2
Dwayne Bacon,ORL,25,72,71,43.2,145,313,46.3,47.1,42.1,140,305,45.9,1.1,5,8,62.5
Derrick Rose,NYK,32,50,50,51.3,142,310,45.8,46.3,47.4,139,286,48.6,4.0,3,24,12.5
Caris LeVert,IND,26,47,47,37.8,153,308,49.7,50.2,36.2,150,295,50.8,1.6,3,13,23.1
Jarrett Allen,CLE,23,63,61,63.9,192,306,62.7,62.7,63.9,192,306,62.7,0.0,0,0,-
Doug McDermott,IND,29,66,66,45.7,172,304,56.6,59.5,38.0,154,253,60.9,7.7,18,51,35.3
Robin Lopez,WAS,33,71,67,71.2,201,302,66.6,66.6,71.2,201,302,66.6,0.0,0,0,-
Shake Milton,PHI,24,63,62,45.3,135,302,44.7,45.5,41.4,130,276,47.1,3.9,5,26,19.2
Fred VanVleet,TOR,27,52,52,34.7,114,302,37.7,41.4,26.3,92,229,40.2,8.4,22,73,30.1
Jae'Sean Tate,HOU,25,70,70,48.5,187,301,62.1,62.3,48.1,186,298,62.4,0.5,1,3,33.3
Duncan Robinson,MIA,27,72,72,41.7,126,299,42.1,56.7,9.5,39,68,57.4,32.2,87,231,37.7
Christian Wood,HOU,25,41,41,46.3,173,296,58.4,58.8,44.5,171,285,60.0,1.7,2,11,18.2
Tyler Herro,MIA,21,54,53,42.3,144,296,48.6,51.5,33.9,127,237,53.6,8.4,17,59,28.8
Coby White,CHI,21,69,69,32.6,136,294,46.3,47.6,29.8,128,269,47.6,2.8,8,25,32.0
Kelly Oubre Jr.,GSW,25,55,54,40.7,143,292,49.0,49.3,39.0,141,280,50.4,1.7,2,12,16.7
Gary Trent Jr.,TOR,22,58,56,36.7,104,288,36.1,40.6,25.4,78,199,39.2,11.3,26,89,29.2
P.J. Washington,CHA,22,64,60,41.7,132,286,46.2,46.5,40.1,130,275,47.3,1.6,2,11,18.2
Kristaps Porzingis,DAL,25,43,43,41.7,145,285,50.9,52.5,38.5,136,263,51.7,3.2,9,22,40.9
Harrison Barnes,SAC,29,58,57,44.1,153,283,54.1,54.6,41.9,150,269,55.8,2.2,3,14,21.4
Brandon Clarke,MEM,24,59,59,56.7,158,280,56.4,56.6,56.3,157,278,56.5,0.4,1,2,50.0
Anthony Davis,LAL,28,36,35,46.9,155,280,55.4,55.5,45.6,154,272,56.6,1.3,1,8,12.5
Jalen Brunson,DAL,24,68,67,44.2,158,277,57.0,58.1,42.3,152,265,57.4,1.9,6,12,50.0
Naz Reid,MIN,21,70,67,47.2,155,274,56.6,56.6,46.8,155,272,57.0,0.3,0,2,0.0
Bobby Portis,MIL,26,66,66,45.4,140,272,51.5,52.0,43.9,137,263,52.1,1.5,3,9,33.3
Buddy Hield,SAC,28,71,71,27.3,108,271,39.9,48.9,13.7,59,136,43.4,13.6,49,135,36.3
LeBron James,LAL,36,45,44,33.8,156,269,58.0,59.1,30.2,150,240,62.5,3.6,6,29,20.7
Richaun Holmes,SAC,27,61,61,45.7,172,263,65.4,65.4,45.7,172,263,65.4,0.0,0,0,-
Darius Bazley,OKC,21,55,55,37.4,114,258,44.2,44.2,36.4,114,251,45.4,1.0,0,7,0.0
Kemba Walker,BOS,31,43,43,38.2,106,258,41.1,48.4,21.3,68,144,47.2,16.9,38,114,33.3
Chris Paul,PHX,36,70,67,29.1,125,253,49.4,50.4,25.1,120,218,55.0,4.0,5,35,14.3
Joe Harris,BKN,29,69,68,35.7,115,252,45.6,52.2,21.4,82,151,54.3,14.3,33,101,32.7
LaMelo Ball,CHA,19,51,49,37.3,107,251,42.6,42.6,36.0,107,242,44.2,1.3,0,9,0.0
Marvin Bagley III,SAC,22,43,43,51.1,128,250,51.2,51.4,50.7,127,248,51.2,0.4,1,2,50.0
Cole Anthony,ORL,21,47,47,45.3,99,250,39.6,40.6,42.4,94,234,40.2,2.9,5,16,31.3
Shai Gilgeous-Alexander,OKC,22,35,35,44.1,140,249,56.2,58.8,40.4,127,228,55.7,3.7,13,21,61.9
Lou Williams,ATL,34,66,63,38.2,100,247,40.5,43.1,32.5,87,210,41.4,5.7,13,37,35.1
Ivica Zubac,LAC,24,72,69,61.9,160,244,65.6,65.6,61.7,160,243,65.8,0.3,0,1,0.0
Hamidou Diallo,DET,22,52,52,51.9,125,244,51.2,51.2,51.3,125,241,51.9,0.6,0,3,0.0
John Wall,HOU,30,40,40,33.2,117,241,48.5,48.5,32.8,117,238,49.2,0.4,0,3,0.0
Jakob Poeltl,SAS,25,69,66,55.5,150,239,62.8,62.8,55.5,150,239,62.8,0.0,0,0,-
Kelly Olynyk,HOU,30,70,62,34.1,146,237,61.6,62.4,31.3,142,218,65.1,2.7,4,19,21.1
