PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Josh Hart,POR,27,G,54,54,100,358,750,47.7,45.8,1.9,2022
Hassan Whiteside,UTA,33,C,65,65,100,356,748,47.6,48.3,-0.7,2022
Will Barton,DEN,31,G,71,71,100,367,746,49.2,45.8,3.4,2022
Cole Anthony,ORL,22,G,64,64,100,359,746,48.1,45.4,2.7,2022
Kevin Porter Jr.,HOU,22,G-F,61,61,100,380,744,51.1,46.8,4.3,2022
Kevin Love,CLE,33,F-C,74,74,100,338,744,45.4,46.8,-1.3,2022
Nemanja Bjelica,GSW,34,F,71,71,100,350,742,47.2,46.5,0.7,2022
Kristaps Porzingis,WAS,26,F-C,51,51,100,353,741,47.6,48.0,-0.3,2022
Kelly Oubre Jr.,CHA,26,F-G,75,75,100,362,738,49.1,45.8,3.2,2022
Jarred Vanderbilt,MIN,23,F,74,74,100,331,737,44.9,47.7,-2.8,2022
Cody Martin,CHA,26,F,70,70,100,349,735,47.5,45.4,2.0,2022
Ayo Dosunmu,CHI,22,G,77,77,100,344,734,46.9,45.1,1.7,2022
Kentavious Caldwell-Pope,WAS,29,G,77,77,100,342,729,46.9,46.1,0.8,2022
Patty Mills,BKN,33,G,81,81,100,339,725,46.8,44.7,2.0,2022
Mike Conley,UTA,34,G,72,72,100,319,723,44.1,45.2,-1.1,2022
LeBron James,LAL,37,F,56,56,100,304,721,42.2,46.9,-4.7,2022
Justin Holiday,SAC,33,F-G,74,74,100,365,720,50.7,45.8,4.9,2022
Spencer Dinwiddie,DAL,29,G,67,67,100,331,719,46.0,45.2,0.8,2022
Jordan Clarkson,UTA,30,G,79,79,100,320,719,44.5,44.5,0.0,2022
Duncan Robinson,MIA,28,F,79,79,100,341,717,47.6,45.5,2.1,2022
Devonte' Graham,NOP,27,G,76,76,100,342,714,47.9,45.1,2.8,2022
Georges Niang,PHI,29,F,76,76,100,345,713,48.4,46.4,2.0,2022
Chris Boucher,TOR,29,F-C,80,80,100,312,710,43.9,46.6,-2.7,2022
Carmelo Anthony,LAL,38,F,69,69,100,321,704,45.6,46.7,-1.1,2022
Ja Morant,MEM,22,G,57,57,100,310,702,44.2,46.0,-1.9,2022
Bam Adebayo,MIA,24,C-F,56,56,100,299,698,42.8,47.7,-4.8,2022
Grayson Allen,MIL,26,G,66,66,100,311,697,44.6,45.0,-0.4,2022
Trey Lyles,SAC,26,F,73,73,100,350,695,50.4,47.4,2.9,2022
Jalen Green,HOU,20,G,67,67,100,367,694,52.9,45.9,6.9,2022
Austin Reaves,LAL,24,G,61,61,100,317,693,45.7,44.7,1.0,2022
Monte Morris,DEN,27,G,75,75,100,335,692,48.4,45.3,3.1,2022
Seth Curry,BKN,31,G,64,64,100,305,690,44.2,44.8,-0.6,2022
Saddiq Bey,DET,23,F,82,82,100,313,685,45.7,46.9,-1.3,2022
Maxi Kleber,DAL,30,F,59,59,100,287,684,42.0,46.3,-4.4,2022
Drew Eubanks,POR,25,F-C,70,70,100,335,683,49.0,48.1,0.9,2022
De'Anthony Melton,MEM,24,G,73,73,100,342,683,50.1,45.3,4.7,2022
Stephen Curry,GSW,34,G,64,64,100,301,683,44.1,45.4,-1.4,2022
Anthony Davis,LAL,29,F-C,40,40,100,298,682,43.7,47.4,-3.7,2022
Immanuel Quickley,NYK,23,G,78,78,100,285,681,41.9,44.0,-2.1,2022
Torrey Craig,PHX,31,F,78,78,100,309,677,45.6,45.6,0.1,2022
Chuma Okeke,ORL,23,F,70,70,100,329,676,48.7,46.4,2.3,2022
Bojan Bogdanovic,UTA,33,F,69,69,100,332,673,49.3,46.2,3.2,2022
Gary Trent Jr.,TOR,23,G-F,70,70,100,333,670,49.7,45.2,4.5,2022
Isaac Okoro,CLE,21,F-G,67,67,100,292,668,43.7,45.4,-1.7,2022
Killian Hayes,DET,20,G,66,66,100,316,667,47.4,45.3,2.1,2022
Garrison Mathews,HOU,25,G,65,65,100,328,663,49.5,45.2,4.3,2022
De'Andre Hunter,ATL,24,F-G,53,53,100,302,662,45.6,46.2,-0.6,2022
Jordan Poole,GSW,23,G,76,76,100,309,661,46.7,45.1,1.7,2022
Josh Giddey,OKC,19,G,54,54,100,294,657,44.7,46.1,-1.3,2022
Talen Horton-Tucker,LAL,21,G,60,60,100,304,656,46.3,45.2,1.2,2022
Coby White,CHI,22,G,61,61,100,314,655,47.9,45.0,3.0,2022
Devin Vassell,SAS,21,G-F,71,71,100,311,649,47.9,45.9,2.1,2022
Luguentz Dort,OKC,23,G,51,51,100,291,647,45.0,45.3,-0.3,2022
Matisse Thybulle,PHI,25,G-F,66,66,100,262,643,40.7,45.5,-4.8,2022
Donovan Mitchell,UTA,25,G,67,67,100,318,641,49.6,45.6,4.0,2022
Cameron Johnson,PHX,26,F,66,66,100,285,639,44.6,45.6,-1.0,2022
Chris Paul,PHX,37,G,65,65,100,302,634,47.6,45.6,2.0,2022
Caleb Martin,MIA,26,F,59,59,100,264,632,41.8,45.8,-4.0,2022
Max Strus,MIA,26,G-F,68,68,100,285,631,45.2,45.0,0.2,2022
Dennis Schroder,HOU,28,G,64,64,100,289,631,45.8,44.6,1.2,2022
Naz Reid,MIN,22,C-F,77,77,100,296,629,47.1,48.2,-1.1,2022
Chris Duarte,IND,25,G,55,55,100,275,625,44.0,45.1,-1.1,2022
Gabe Vincent,MIA,26,G,64,64,100,275,625,44.0,44.7,-0.7,2022
Reggie Bullock,DAL,31,G-F,68,68,100,295,622,47.4,45.6,1.8,2022
Oshae Brissett,IND,24,F-G,67,67,100,336,619,54.3,45.8,8.5,2022
Anfernee Simons,POR,23,G,57,57,100,324,618,52.4,45.7,6.8,2022
Cory Joseph,DET,30,G,65,65,100,290,616,47.1,45.4,1.7,2022
Jaxson Hayes,NOP,22,C-F,70,70,100,274,612,44.8,46.7,-2.0,2022
Corey Kispert,WAS,23,F,75,75,100,287,604,47.5,44.9,2.6,2022
Raul Neto,WAS,30,G,68,68,100,298,604,49.3,44.7,4.6,2022
Caris LeVert,CLE,27,G,58,58,100,295,600,49.2,45.7,3.5,2022
Malik Beasley,MIN,25,G,79,79,100,272,598,45.5,44.8,0.7,2022
Danilo Gallinari,ATL,33,F,66,66,100,292,598,48.8,46.5,2.3,2022
Draymond Green,GSW,32,F,45,45,100,242,595,40.7,47.4,-6.7,2022
Luke Kennard,LAC,26,G,70,70,100,271,593,45.7,45.7,0.0,2022
Danny Green,PHI,35,G,62,62,100,283,589,48.0,45.5,2.5,2022
Aleksej Pokusevski,OKC,20,F,61,61,100,270,589,45.8,45.6,0.2,2022
Myles Turner,IND,26,C-F,42,42,100,282,583,48.4,49.8,-1.5,2022
Damian Jones,SAC,27,C,53,53,100,289,582,49.7,47.8,1.8,2022
Daniel Theis,BOS,30,F-C,47,47,100,272,571,47.6,47.7,0.0,2022
Jeremiah Robinson-Earl,OKC,21,F,49,49,100,267,567,47.1,48.0,-0.9,2022
Serge Ibaka,MIL,32,F,54,54,100,280,565,49.6,48.2,1.4,2022
LaMarcus Aldridge,BKN,36,C-F,47,47,100,254,564,45.0,47.9,-2.8,2022
Chimezie Metu,SAC,25,F-C,59,59,100,274,564,48.6,46.3,2.3,2022
Kyle Anderson,MEM,28,F-G,69,69,100,268,563,47.6,47.0,0.6,2022
O.G. Anunoby,TOR,24,F,48,48,100,248,560,44.3,45.8,-1.5,2022
Patrick Beverley,MIN,33,G,58,58,100,250,559,44.7,46.2,-1.5,2022
Jimmy Butler,MIA,32,F,57,57,100,247,557,44.3,46.3,-2.0,2022
Javonte Green,CHI,28,G-F,65,65,100,259,557,46.5,45.9,0.6,2022
Kenyon Martin Jr.,HOU,21,F,78,78,100,245,554,44.2,45.5,-1.2,2022
Gary Harris,ORL,27,G,61,61,100,257,553,46.5,45.6,0.9,2022
Onyeka Okongwu,ATL,21,F-C,48,48,100,242,547,44.2,47.8,-3.5,2022
Delon Wright,ATL,30,G,76,76,100,265,546,48.5,44.7,3.8,2022
Brandon Ingram,NOP,24,F,55,55,100,250,544,46.0,46.2,-0.3,2022
Marvin Bagley III,DET,23,F,48,48,100,235,540,43.5,47.0,-3.5,2022
Nickeil Alexander-Walker,UTA,23,G,64,64,100,264,540,48.9,45.3,3.6,2022
Marcus Morris Sr.,LAC,32,F,54,54,100,258,538,48.0,46.4,1.6,2022
Blake Griffin,BKN,33,F,55,55,100,244,536,45.5,47.9,-2.4,2022
John Konchar,MEM,26,G,72,72,100,242,531,45.6,45.5,0.1,2022
Ziaire Williams,MEM,20,F,62,62,100,243,530,45.8,45.1,0.8,2022
Brandon Clarke,MEM,25,F,64,64,100,226,528,42.8,45.9,-3.1,2022
Jonathan Kuminga,GSW,19,F,65,65,100,235,527,44.6,45.4,-0.8,2022
Josh Richardson,SAS,28,G,65,65,100,246,526,46.8,44.4,2.3,2022
Aaron Wiggins,OKC,23,G,50,50,100,251,518,48.5,45.5,3.0,2022
Nic Claxton,BKN,23,F-C,47,47,100,224,516,43.4,46.3,-2.9,2022
Moritz Wagner,ORL,25,F-C,60,60,100,264,515,51.3,46.1,5.1,2022
Willy Hernangomez,NOP,28,C-F,49,49,100,275,512,53.7,49.0,4.7,2022
Stanley Johnson,LAL,26,F-G,48,48,100,258,512,50.4,46.2,4.2,2022
Nicolas Batum,LAC,33,G-F,59,59,100,239,512,46.7,46.9,-0.2,2022
Dwight Howard,LAL,36,C-F,58,58,100,258,510,50.6,49.0,1.6,2022
R.J. Hampton,ORL,21,G,64,64,100,254,506,50.2,44.6,5.6,2022
Lonzo Ball,CHI,24,G,35,35,100,233,506,46.0,45.1,0.9,2022
Lonnie Walker IV,SAS,23,G-F,70,70,100,219,501,43.7,45.4,-1.7,2022
James Johnson,BKN,35,F,61,61,100,225,500,45.0,46.0,-1.0,2022
Otto Porter Jr.,GSW,29,F,63,63,100,242,498,48.6,46.6,2.0,2022
Dewayne Dedmon,MIA,32,C,67,67,100,230,496,46.4,48.0,-1.6,2022
Eric Bledsoe,POR,32,G,54,54,100,227,495,45.9,45.5,0.3,2022
Bones Hyland,DEN,21,G,68,68,100,225,495,45.5,44.9,0.5,2022
Avery Bradley,LAL,31,G,62,62,100,264,495,53.3,45.7,7.6,2022
George Hill,MIL,36,G,54,54,100,229,493,46.5,44.4,2.0,2022
Isaiah Roby,OKC,24,F,45,45,100,240,485,49.5,48.6,0.8,2022
Jalen Suggs,ORL,21,G,48,48,100,211,485,43.5,45.9,-2.4,2022
Bradley Beal,WAS,29,G,40,40,100,220,484,45.5,46.0,-0.5,2022
Tre Mann,OKC,21,G,60,60,100,221,483,45.8,44.3,1.5,2022
Taurean Prince,MIN,28,F,67,67,100,249,482,51.7,46.0,5.7,2022
Nassir Little,POR,22,F-G,42,42,100,199,482,41.3,45.7,-4.4,2022
Khem Birch,TOR,29,C,55,55,100,236,481,49.1,47.9,1.1,2022
Richaun Holmes,SAC,28,F,44,44,100,232,480,48.3,48.2,0.2,2022
Josh Christopher,HOU,20,G,72,72,100,260,480,54.2,45.7,8.5,2022
Austin Rivers,DEN,29,G,67,67,100,236,476,49.6,45.2,4.4,2022
Alex Caruso,CHI,28,G,41,41,100,217,474,45.8,45.2,0.6,2022
Tre Jones,SAS,22,G,64,64,100,211,471,44.8,44.4,0.4,2022
Damion Lee,GSW,29,G-F,63,63,100,217,469,46.3,44.6,1.6,2022
Furkan Korkmaz,PHI,24,G-F,63,63,100,209,468,44.7,44.7,-0.1,2022
Amir Coffey,LAC,25,G-F,63,63,100,206,466,44.2,45.7,-1.5,2022
Troy Brown Jr.,CHI,22,G-F,61,61,100,227,464,48.9,44.2,4.7,2022
Norman Powell,LAC,29,G,44,44,100,220,464,47.4,46.5,0.9,2022
Tyus Jones,MEM,26,G,72,72,100,213,462,46.1,44.4,1.7,2022
Landry Shamet,PHX,25,G,68,68,100,196,462,42.4,44.3,-1.9,2022
Kessler Edwards,BKN,21,F,44,44,100,227,460,49.3,46.5,2.8,2022
Gordon Hayward,CHA,32,F,48,48,100,214,459,46.6,46.3,0.3,2022
Jalen McDaniels,CHA,24,F-C,50,50,100,208,457,45.5,45.4,0.1,2022
Gary Payton II,GSW,29,G,69,69,100,199,456,43.6,45.8,-2.2,2022
Jordan Nwora,MIL,23,F,60,60,100,217,453,47.9,45.1,2.8,2022
Garrett Temple,NOP,36,G-F,59,59,100,205,449,45.7,45.3,0.4,2022
Hamidou Diallo,DET,23,G,58,58,100,208,447,46.5,46.5,0.0,2022
Jerami Grant,DET,28,F,47,47,100,218,447,48.8,47.6,1.1,2022
Cam Thomas,BKN,20,G,63,63,100,221,442,50.0,44.7,5.3,2022
Eric Gordon,HOU,33,G,57,57,100,179,440,40.7,45.5,-4.8,2022
Joshua Primo,SAS,19,G,48,48,100,201,436,46.1,44.8,1.3,2022
Lamar Stevens,CLE,24,F,62,62,100,185,435,42.5,45.6,-3.0,2022
Jalen Smith,IND,22,F-C,49,49,100,205,435,47.1,46.5,0.6,2022
JaMychal Green,DEN,32,F-C,67,67,100,220,433,50.8,46.5,4.4,2022
Kemba Walker,NYK,32,G,37,37,100,210,432,48.6,44.9,3.8,2022
Cam Reddish,NYK,22,F-G,48,48,100,194,425,45.6,45.4,0.3,2022
Kelly Olynyk,DET,31,F-C,40,40,100,207,423,48.9,47.4,1.6,2022
Terrence Ross,ORL,31,G-F,63,63,100,202,421,48.0,45.3,2.7,2022
Obi Toppin,NYK,24,F,71,71,100,172,421,40.9,45.2,-4.4,2022
Trendon Watford,POR,21,F,48,48,100,209,420,49.8,47.5,2.3,2022
Cedi Osman,CLE,27,F,66,66,100,195,420,46.4,44.5,1.9,2022
Malcolm Brogdon,IND,29,G,36,36,100,192,419,45.8,45.6,0.2,2022
CJ Elleby,POR,22,F-G,52,52,100,199,419,47.5,45.9,1.6,2022
Cameron Payne,PHX,27,G,58,58,100,199,419,47.5,45.5,2.0,2022
Tristan Thompson,CHI,31,C-F,56,56,100,201,416,48.3,48.3,0.0,2022
Paul George,LAC,32,F,31,31,100,179,416,43.0,46.1,-3.1,2022
Thaddeus Young,TOR,34,F,51,51,100,205,415,49.4,47.0,2.4,2022
Doug McDermott,SAS,30,F,51,51,100,213,413,51.6,45.3,6.3,2022
Juan Toscano-Anderson,GSW,29,F,64,64,100,184,410,44.9,45.5,-0.6,2022
Rudy Gay,UTA,35,F-G,55,55,100,185,408,45.3,46.3,-1.0,2022
Ben McLemore,POR,29,G,62,62,100,209,406,51.5,45.5,6.0,2022
Keita Bates-Diop,SAS,26,F,57,57,100,180,402,44.8,45.4,-0.6,2022
Tim Hardaway Jr.,DAL,30,G-F,42,42,100,192,402,47.8,45.5,2.2,2022
Larry Nance Jr.,NOP,29,F-C,46,46,100,200,401,49.9,46.8,3.1,2022
Facundo Campazzo,DEN,31,G,58,58,100,171,400,42.8,43.8,-1.1,2022
Duane Washington Jr.,IND,22,G,46,46,100,197,397,49.6,44.8,4.8,2022
Donte DiVincenzo,SAC,25,G,42,42,100,193,396,48.7,44.6,4.1,2022
DeAndre' Bembry,MIL,27,G-F,55,55,100,166,394,42.1,45.8,-3.7,2022
Dillon Brooks,MEM,26,G-F,32,32,100,177,391,45.3,45.2,0.1,2022
Ish Smith,WAS,33,G,63,63,100,188,386,48.7,44.2,4.5,2022
Wesley Matthews,MIL,35,G,49,49,100,168,386,43.5,46.5,-2.9,2022
Alex Len,SAC,29,C,38,38,100,190,386,49.2,49.8,-0.6,2022
Theo Maledon,OKC,21,G,47,47,100,196,386,50.8,44.9,5.9,2022
Goga Bitadze,IND,22,C-F,44,44,100,188,385,48.8,48.7,0.1,2022
Taj Gibson,NYK,37,F,51,51,100,167,383,43.6,47.4,-3.8,2022
Shake Milton,PHI,25,G-F,55,55,100,167,381,43.8,45.3,-1.4,2022
Aaron Holiday,PHX,25,G,60,60,100,169,378,44.7,43.6,1.1,2022
Bryn Forbes,DEN,28,G,73,73,100,177,377,46.9,44.0,2.9,2022
Dean Wade,CLE,25,F-C,49,49,100,169,374,45.2,46.2,-1.0,2022
Kenrich Williams,OKC,27,G-F,49,49,100,164,371,44.2,45.4,-1.2,2022
Kyrie Irving,BKN,30,G,29,29,100,164,369,44.4,45.5,-1.0,2022
Derrick Jones Jr.,CHI,25,F,49,49,100,168,364,46.2,47.0,-0.9,2022
DeMarcus Cousins,DEN,31,C,48,48,100,165,360,45.8,47.7,-1.9,2022
Frank Jackson,DET,24,G,52,52,100,175,358,48.9,44.6,4.3,2022
Omer Yurtseven,MIA,24,C,48,48,100,160,358,44.7,48.1,-3.4,2022
Robin Lopez,ORL,34,C,36,36,100,164,354,46.3,47.4,-1.0,2022
Damian Lillard,POR,31,G,29,29,100,166,352,47.2,45.9,1.2,2022
Tony Snell,NOP,30,G,51,51,100,165,352,46.9,45.7,1.1,2022
Jeremy Lamb,SAC,30,G-F,54,54,100,171,351,48.7,45.6,3.1,2022
Rui Hachimura,WAS,24,F,42,42,100,176,349,50.4,46.4,4.0,2022
Zach Collins,SAS,24,F-C,28,28,100,160,338,47.3,48.6,-1.2,2022
Maurice Harkless,SAC,29,F-G,45,45,100,150,338,44.4,45.7,-1.3,2022
Jock Landale,SAS,26,C,48,48,100,147,337,43.6,47.2,-3.6,2022
Tomas Satoransky,WAS,30,G,54,54,100,162,332,48.8,44.9,3.9,2022
Tony Bradley,CHI,24,C-F,53,53,100,130,331,39.3,48.8,-9.5,2022
Xavier Tillman,MEM,23,F,52,52,100,148,326,45.4,46.8,-1.4,2022
Jaylen Nowell,MIN,22,G,61,61,100,156,326,47.9,44.6,3.3,2022
Payton Pritchard,BOS,24,G,66,66,100,137,322,42.5,44.1,-1.5,2022
Jordan McLaughlin,MIN,26,G,60,60,100,155,322,48.1,44.5,3.6,2022
Josh Green,DAL,21,G,61,61,100,148,321,46.1,44.1,2.0,2022
Jevon Carter,MIL,26,G,59,59,100,145,318,45.6,44.9,0.7,2022
Ricky Rubio,IND,31,G,34,34,100,126,317,39.7,44.4,-4.7,2022
Terry Taylor,IND,22,F,31,31,100,167,317,52.7,46.7,5.9,2022
DeAndre Jordan,PHI,33,C,48,48,100,151,316,47.8,47.8,0.0,2022
Trent Forrest,UTA,24,G,54,54,100,139,314,44.3,45.7,-1.4,2022
Joe Ingles,POR,34,F-G,45,45,100,140,313,44.7,44.9,-0.1,2022
Derrick Favors,OKC,30,F,39,39,100,146,313,46.6,49.2,-2.5,2022
Josh Jackson,SAC,25,G-F,49,49,100,153,312,49.0,46.2,2.9,2022
Isaiah Jackson,IND,20,F,36,36,100,152,307,49.5,47.5,2.0,2022
Justise Winslow,POR,26,F-G,42,42,100,130,305,42.6,46.0,-3.4,2022
