PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%,year
Jaden McDaniels,MIN,21,F,70,67,36.3,145.0,284.0,51.1,63.2,-12.1,2022
Bruce Brown,BKN,25,G-F,72,71,36.4,161.0,284.0,56.7,63.4,-6.7,2022
Evan Fournier,NYK,29,G-F,80,76,35.7,187.0,283.0,66.1,62.5,3.6,2022
Ja Morant,MEM,22,G,57,57,40.3,155.0,283.0,54.8,62.9,-8.2,2022
Desmond Bane,MEM,24,G,76,74,30.9,165.0,282.0,58.5,63.1,-4.5,2022
Anthony Davis,LAL,29,F-C,40,40,41.3,159.0,282.0,56.4,63.5,-7.1,2022
Myles Turner,IND,26,C-F,42,41,48.2,157.0,281.0,55.9,64.7,-8.8,2022
Jaylen Brown,BOS,25,G-F,66,62,34.4,172.0,280.0,61.4,62.9,-1.5,2022
Oshae Brissett,IND,24,F-G,67,63,45.2,183.0,280.0,65.4,63.4,2.0,2022
Will Barton,DEN,31,G,71,70,37.3,183.0,278.0,65.8,63.1,2.8,2022
Khris Middleton,MIL,30,F,66,64,33.2,175.0,277.0,63.2,63.5,-0.3,2022
Tyler Herro,MIA,22,G,66,65,35.7,171.0,277.0,61.7,61.9,-0.2,2022
Chuma Okeke,ORL,23,F,70,69,40.7,173.0,275.0,62.9,63.0,-0.1,2022
Kentavious Caldwell-Pope,WAS,29,G,77,76,37.6,180.0,274.0,65.7,62.8,2.9,2022
Jrue Holiday,MIL,32,G,66,64,28.9,165.0,274.0,60.2,62.2,-2.0,2022
Alec Burks,NYK,30,G,81,76,31.3,180.0,271.0,66.4,63.6,2.8,2022
Trae Young,ATL,23,G,76,71,32.2,181.0,270.0,67.0,62.2,4.9,2022
Jeff Green,DEN,35,F,75,72,33.8,175.0,269.0,65.1,63.4,1.7,2022
Justin Holiday,SAC,33,F-G,74,72,37.4,179.0,269.0,66.5,62.7,3.8,2022
Jae Crowder,PHX,31,F,67,64,34.4,175.0,268.0,65.3,63.1,2.2,2022
LeBron James,LAL,37,F,56,55,37.0,145.0,267.0,54.3,63.0,-8.7,2022
Carmelo Anthony,LAL,38,F,69,65,37.8,172.0,266.0,64.7,63.1,1.5,2022
Garrison Mathews,HOU,25,G,65,62,40.0,159.0,265.0,60.0,62.5,-2.5,2022
Kevin Durant,BKN,33,F,55,55,33.8,145.0,265.0,54.7,63.2,-8.4,2022
Darius Garland,CLE,22,G,68,66,34.4,176.0,264.0,66.7,61.4,5.3,2022
CJ McCollum,NOP,30,G,62,60,31.6,168.0,261.0,64.4,63.1,1.3,2022
Kyle Lowry,MIA,36,G,63,60,34.3,172.0,260.0,66.2,62.5,3.7,2022
Austin Reaves,LAL,24,G,61,58,37.4,160.0,259.0,61.8,61.1,0.7,2022
Saddiq Bey,DET,23,F,82,79,37.7,154.0,258.0,59.7,63.6,-3.9,2022
Maxi Kleber,DAL,30,F,59,58,37.4,144.0,256.0,56.3,62.8,-6.5,2022
Luke Kennard,LAC,26,G,70,68,43.2,151.0,256.0,59.0,62.1,-3.1,2022
Cory Joseph,DET,30,G,65,63,41.2,157.0,254.0,61.8,62.7,-0.9,2022
Coby White,CHI,22,G,61,60,38.8,159.0,254.0,62.6,62.3,0.3,2022
Bogdan Bogdanovic,ATL,29,G,63,61,33.6,165.0,254.0,65.0,62.8,2.2,2022
Georges Niang,PHI,29,F,76,71,35.5,152.0,253.0,60.1,63.4,-3.3,2022
Cody Martin,CHA,26,F,70,65,34.1,159.0,251.0,63.3,63.0,0.3,2022
Bam Adebayo,MIA,24,C-F,56,55,36.0,154.0,251.0,61.4,64.2,-2.9,2022
Montrezl Harrell,CHA,28,F-C,71,67,30.9,163.0,250.0,65.2,64.6,0.6,2022
Reggie Bullock,DAL,31,G-F,68,65,39.7,160.0,247.0,64.8,62.5,2.3,2022
Killian Hayes,DET,20,G,66,63,36.9,154.0,246.0,62.6,62.0,0.6,2022
Josh Hart,POR,27,G,54,53,32.8,164.0,246.0,66.7,63.6,3.0,2022
Torrey Craig,PHX,31,F,78,67,36.2,149.0,245.0,60.8,62.9,-2.0,2022
Nicolas Batum,LAC,33,G-F,59,54,47.7,147.0,244.0,60.2,64.1,-3.8,2022
Patty Mills,BKN,33,G,81,76,33.7,161.0,244.0,66.0,62.5,3.4,2022
Chris Duarte,IND,25,G,55,54,38.9,146.0,243.0,60.1,62.8,-2.7,2022
Jalen Brunson,DAL,25,G,79,75,30.8,164.0,243.0,67.5,62.2,5.3,2022
Robert Williams III,BOS,24,C-F,61,58,29.6,126.0,243.0,51.9,63.1,-11.2,2022
Aleksej Pokusevski,OKC,20,F,61,57,41.1,147.0,242.0,60.7,64.1,-3.3,2022
Cole Anthony,ORL,22,G,64,64,32.3,152.0,241.0,63.1,62.7,0.3,2022
Jeremiah Robinson-Earl,OKC,21,F,49,47,42.5,142.0,241.0,58.9,64.4,-5.5,2022
Dennis Schroder,HOU,28,G,64,62,38.0,146.0,240.0,60.8,61.8,-1.0,2022
Monte Morris,DEN,27,G,75,73,34.7,160.0,240.0,66.7,62.1,4.6,2022
Kyle Anderson,MEM,28,F-G,69,66,42.5,140.0,239.0,58.6,63.7,-5.1,2022
Gary Trent Jr.,TOR,23,G-F,70,65,35.7,160.0,239.0,66.9,62.2,4.8,2022
Davion Mitchell,SAC,23,G,74,70,31.2,145.0,239.0,60.7,61.9,-1.2,2022
Zach LaVine,CHI,27,G-F,67,64,30.4,147.0,237.0,62.0,62.7,-0.6,2022
Isaiah Roby,OKC,24,F,45,43,48.9,149.0,237.0,62.9,64.7,-1.8,2022
P.J. Tucker,MIA,37,F,71,68,28.2,147.0,237.0,62.0,62.6,-0.6,2022
Stephen Curry,GSW,34,G,64,62,34.4,144.0,235.0,61.3,63.1,-1.9,2022
Jordan Clarkson,UTA,30,G,79,75,32.7,146.0,235.0,62.1,61.8,0.3,2022
Damian Jones,SAC,27,C,53,51,40.2,138.0,234.0,59.0,63.5,-4.5,2022
Duncan Robinson,MIA,28,F,79,75,32.4,149.0,232.0,64.2,63.0,1.2,2022
Pat Connaughton,MIL,29,G,65,64,30.9,152.0,232.0,65.5,63.1,2.4,2022
Immanuel Quickley,NYK,23,G,78,68,33.9,128.0,231.0,55.4,60.7,-5.3,2022
John Konchar,MEM,26,G,72,62,43.3,138.0,230.0,60.0,62.6,-2.6,2022
Chris Paul,PHX,37,G,65,60,36.1,151.0,229.0,65.9,63.0,3.0,2022
Isaac Okoro,CLE,21,F-G,67,63,34.3,141.0,229.0,61.6,61.4,0.2,2022
Spencer Dinwiddie,DAL,29,G,67,66,31.7,151.0,228.0,66.2,62.4,3.9,2022
Corey Kispert,WAS,23,F,75,69,37.7,141.0,228.0,61.8,61.8,0.0,2022
Matisse Thybulle,PHI,25,G-F,66,64,35.3,135.0,227.0,59.5,61.3,-1.8,2022
Danilo Gallinari,ATL,33,F,66,62,38.0,152.0,227.0,67.0,63.3,3.6,2022
Cameron Johnson,PHX,26,F,66,59,35.5,136.0,227.0,59.9,61.8,-1.9,2022
Chimezie Metu,SAC,25,F-C,59,57,40.1,133.0,226.0,58.8,62.5,-3.7,2022
Otto Porter Jr.,GSW,29,F,63,61,45.4,141.0,226.0,62.4,63.7,-1.4,2022
Bojan Bogdanovic,UTA,33,F,69,64,33.6,138.0,226.0,61.1,63.7,-2.6,2022
Mike Conley,UTA,34,G,72,68,31.1,137.0,225.0,60.9,61.8,-1.0,2022
Jordan Poole,GSW,23,G,76,72,33.7,140.0,223.0,62.8,62.1,0.7,2022
Daniel Theis,BOS,30,F-C,47,46,38.9,140.0,222.0,63.1,64.3,-1.2,2022
Richaun Holmes,SAC,28,F,44,44,45.4,117.0,218.0,53.7,62.6,-8.9,2022
Kenyon Martin Jr.,HOU,21,F,78,70,39.2,130.0,217.0,59.9,62.2,-2.3,2022
Stanley Johnson,LAL,26,F-G,48,47,42.4,143.0,217.0,65.9,62.0,3.9,2022
Devonte' Graham,NOP,27,G,76,71,30.3,150.0,216.0,69.4,62.1,7.3,2022
Donovan Mitchell,UTA,25,G,67,63,33.7,151.0,216.0,69.9,63.6,6.3,2022
Patrick Beverley,MIN,33,G,58,54,38.6,139.0,216.0,64.4,63.7,0.7,2022
Josh Christopher,HOU,20,G,72,65,45.0,151.0,216.0,69.9,62.3,7.6,2022
Caleb Martin,MIA,26,F,59,55,34.0,128.0,215.0,59.5,62.2,-2.7,2022
Marcus Smart,BOS,28,G,71,66,28.5,138.0,215.0,64.2,62.4,1.7,2022
Raul Neto,WAS,30,G,68,61,35.6,143.0,215.0,66.5,61.6,4.9,2022
Onyeka Okongwu,ATL,21,F-C,48,46,39.1,122.0,214.0,57.0,62.9,-5.9,2022
Willy Hernangomez,NOP,28,C-F,49,49,41.6,141.0,213.0,66.2,65.5,0.7,2022
Anfernee Simons,POR,23,G,57,56,34.5,159.0,213.0,74.6,63.1,11.6,2022
Brandon Clarke,MEM,25,F,64,59,40.3,114.0,213.0,53.5,61.7,-8.2,2022
Talen Horton-Tucker,LAL,21,G,60,58,32.3,133.0,212.0,62.7,62.6,0.1,2022
Seth Curry,BKN,31,G,64,62,30.4,136.0,210.0,64.8,62.0,2.7,2022
Jaxson Hayes,NOP,22,C-F,70,66,34.2,121.0,209.0,57.9,62.5,-4.6,2022
Javonte Green,CHI,28,G-F,65,60,37.3,122.0,208.0,58.7,62.9,-4.3,2022
Josh Richardson,SAS,28,G,65,62,39.4,126.0,207.0,60.9,60.9,0.0,2022
De'Andre Hunter,ATL,24,F-G,53,50,31.3,129.0,207.0,62.3,63.2,-0.9,2022
Grayson Allen,MIL,26,G,66,64,29.6,123.0,206.0,59.7,62.8,-3.1,2022
Lonzo Ball,CHI,24,G,35,35,40.3,113.0,204.0,55.4,61.5,-6.1,2022
Brandon Ingram,NOP,24,F,55,53,37.5,134.0,204.0,65.7,63.4,2.3,2022
Caris LeVert,CLE,27,G,58,55,33.7,138.0,202.0,68.3,62.8,5.5,2022
Jonathan Kuminga,GSW,19,F,65,56,38.1,124.0,201.0,61.7,62.1,-0.4,2022
Kessler Edwards,BKN,21,F,44,43,43.5,133.0,200.0,66.5,63.2,3.3,2022
Malik Beasley,MIN,25,G,79,72,33.1,125.0,198.0,63.1,62.6,0.5,2022
Max Strus,MIA,26,G-F,68,59,31.4,126.0,198.0,63.6,63.1,0.6,2022
Danny Green,PHI,35,G,62,57,33.4,127.0,197.0,64.5,62.3,2.2,2022
Serge Ibaka,MIL,32,F,54,52,34.7,117.0,196.0,59.7,65.2,-5.5,2022
LaMarcus Aldridge,BKN,36,C-F,47,43,34.4,108.0,194.0,55.7,63.4,-7.7,2022
Nickeil Alexander-Walker,UTA,23,G,64,59,35.7,135.0,193.0,69.9,63.0,6.9,2022
Cam Thomas,BKN,20,G,63,60,43.2,123.0,191.0,64.4,61.9,2.5,2022
Khem Birch,TOR,29,C,55,53,39.5,119.0,190.0,62.6,63.3,-0.7,2022
Delon Wright,ATL,30,G,76,68,34.4,128.0,188.0,68.1,61.7,6.4,2022
Goga Bitadze,IND,22,C-F,44,41,48.8,122.0,188.0,64.9,64.6,0.3,2022
Aaron Wiggins,OKC,23,G,50,45,35.9,122.0,186.0,65.6,63.3,2.2,2022
Lonnie Walker IV,SAS,23,G-F,70,60,37.1,107.0,186.0,57.5,62.1,-4.6,2022
Tre Mann,OKC,21,G,60,54,38.5,115.0,186.0,61.8,62.0,-0.2,2022
Kelly Olynyk,DET,31,F-C,40,38,43.7,109.0,185.0,58.9,63.1,-4.2,2022
Bones Hyland,DEN,21,G,68,65,37.2,116.0,184.0,63.0,62.4,0.7,2022
O.G. Anunoby,TOR,24,F,48,46,32.9,115.0,184.0,62.5,63.4,-0.9,2022
Dewayne Dedmon,MIA,32,C,67,59,37.1,109.0,184.0,59.2,64.2,-5.0,2022
Ziaire Williams,MEM,20,F,62,58,34.5,115.0,183.0,62.8,62.1,0.7,2022
Dwight Howard,LAL,36,C-F,58,56,35.7,126.0,182.0,69.2,64.8,4.5,2022
Jimmy Butler,MIA,32,F,57,55,32.5,120.0,181.0,66.3,64.3,2.0,2022
Trendon Watford,POR,21,F,48,45,43.1,118.0,181.0,65.2,63.7,1.5,2022
Taurean Prince,MIN,28,F,67,59,37.3,133.0,180.0,73.9,62.9,11.0,2022
Tre Jones,SAS,22,G,64,60,38.0,110.0,179.0,61.5,61.0,0.4,2022
Blake Griffin,BKN,33,F,55,53,33.2,111.0,178.0,62.4,64.6,-2.2,2022
Jalen Smith,IND,22,F-C,49,42,40.9,104.0,178.0,58.4,63.9,-5.5,2022
Eric Bledsoe,POR,32,G,54,51,35.8,110.0,177.0,62.1,62.1,0.1,2022
Avery Bradley,LAL,31,G,62,58,35.8,134.0,177.0,75.7,62.0,13.7,2022
Luguentz Dort,OKC,23,G,51,50,27.4,111.0,177.0,62.7,61.7,1.0,2022
Draymond Green,GSW,32,F,45,45,29.6,97.0,176.0,55.1,63.9,-8.8,2022
Marcus Morris Sr.,LAC,32,F,54,51,32.5,118.0,175.0,67.4,64.4,3.0,2022
Nassir Little,POR,22,F-G,42,40,36.1,101.0,174.0,58.0,62.5,-4.5,2022
Jalen Suggs,ORL,21,G,48,46,35.7,102.0,173.0,59.0,63.6,-4.7,2022
Nic Claxton,BKN,23,F-C,47,44,33.5,90.0,173.0,52.0,62.8,-10.8,2022
R.J. Hampton,ORL,21,G,64,59,34.0,124.0,172.0,72.1,60.7,11.4,2022
Gary Harris,ORL,27,G,61,56,30.9,110.0,171.0,64.3,62.2,2.2,2022
Jerami Grant,DET,28,F,47,45,38.0,103.0,170.0,60.6,64.7,-4.2,2022
Gary Payton II,GSW,29,G,69,64,37.3,104.0,170.0,61.2,62.9,-1.7,2022
Joshua Primo,SAS,19,G,48,44,39.0,98.0,170.0,57.6,62.4,-4.8,2022
Marvin Bagley III,DET,23,F,48,45,31.5,106.0,170.0,62.4,65.1,-2.7,2022
Jalen McDaniels,CHA,24,F-C,50,45,37.0,98.0,169.0,58.0,63.2,-5.2,2022
Troy Brown Jr.,CHI,22,G-F,61,54,36.4,109.0,169.0,64.5,61.8,2.7,2022
Hamidou Diallo,DET,23,G,58,51,37.8,99.0,169.0,58.6,64.0,-5.4,2022
Damion Lee,GSW,29,G-F,63,59,36.0,110.0,169.0,65.1,61.8,3.3,2022
CJ Elleby,POR,22,F-G,52,48,40.1,97.0,168.0,57.7,61.8,-4.1,2022
Austin Rivers,DEN,29,G,67,56,35.1,111.0,167.0,66.5,61.7,4.8,2022
Bradley Beal,WAS,29,G,40,37,34.3,111.0,166.0,66.9,63.3,3.6,2022
Gordon Hayward,CHA,32,F,48,47,35.9,101.0,165.0,61.2,64.2,-3.0,2022
JaMychal Green,DEN,32,F-C,67,60,37.6,114.0,163.0,69.9,63.0,6.9,2022
Moritz Wagner,ORL,25,F-C,60,55,31.5,105.0,162.0,64.8,62.0,2.9,2022
DeMarcus Cousins,DEN,31,C,48,45,45.0,97.0,162.0,59.9,63.0,-3.2,2022
Paul George,LAC,32,F,31,31,38.7,92.0,161.0,57.1,62.6,-5.4,2022
Furkan Korkmaz,PHI,24,G-F,63,53,34.4,101.0,161.0,62.7,62.4,0.3,2022
Amir Coffey,LAC,25,G-F,63,52,34.3,92.0,160.0,57.5,63.3,-5.8,2022
Tristan Thompson,CHI,31,C-F,56,50,38.2,97.0,159.0,61.0,63.9,-2.9,2022
Theo Maledon,OKC,21,G,47,43,41.2,95.0,159.0,59.7,61.9,-2.2,2022
Alex Len,SAC,29,C,38,34,41.2,93.0,159.0,58.5,64.7,-6.2,2022
James Johnson,BKN,35,F,61,53,31.8,89.0,159.0,56.0,63.6,-7.6,2022
Jordan Nwora,MIL,23,F,60,54,34.9,102.0,158.0,64.6,62.2,2.4,2022
Tyus Jones,MEM,26,G,72,61,34.2,100.0,158.0,63.3,62.4,0.9,2022
Larry Nance Jr.,NOP,29,F-C,46,44,39.4,114.0,158.0,72.2,63.2,9.0,2022
Keita Bates-Diop,SAS,26,F,57,50,38.8,91.0,156.0,58.3,62.1,-3.8,2022
Dean Wade,CLE,25,F-C,49,43,41.4,83.0,155.0,53.5,63.0,-9.5,2022
Landry Shamet,PHX,25,G,68,58,33.3,87.0,154.0,56.5,61.4,-4.9,2022
Malcolm Brogdon,IND,29,G,36,34,36.8,93.0,154.0,60.4,62.2,-1.8,2022
Thaddeus Young,TOR,34,F,51,48,36.9,102.0,153.0,66.7,64.1,2.6,2022
Garrett Temple,NOP,36,G-F,59,49,33.9,91.0,152.0,59.9,63.5,-3.6,2022
Isaiah Jackson,IND,20,F,36,29,49.5,95.0,152.0,62.5,63.1,-0.6,2022
Juan Toscano-Anderson,GSW,29,F,64,52,36.6,93.0,150.0,62.0,63.1,-1.1,2022
Cameron Payne,PHX,27,G,58,52,35.8,103.0,150.0,68.7,62.9,5.7,2022
Donte DiVincenzo,SAC,25,G,42,41,37.9,95.0,150.0,63.3,62.8,0.5,2022
Alex Caruso,CHI,28,G,41,39,31.4,100.0,149.0,67.1,61.4,5.7,2022
Kemba Walker,NYK,32,G,37,35,34.3,100.0,148.0,67.6,62.8,4.8,2022
DeAndre' Bembry,MIL,27,G-F,55,45,37.6,87.0,148.0,58.8,62.4,-3.6,2022
Doug McDermott,SAS,30,F,51,46,35.8,101.0,148.0,68.2,62.9,5.3,2022
Jeremy Lamb,SAC,30,G-F,54,48,41.9,101.0,147.0,68.7,63.1,5.6,2022
Lamar Stevens,CLE,24,F,62,54,33.6,86.0,146.0,58.9,63.0,-4.1,2022
Norman Powell,LAC,29,G,44,43,31.3,105.0,145.0,72.4,65.0,7.5,2022
Tim Hardaway Jr.,DAL,30,G-F,42,41,35.8,92.0,144.0,63.9,62.3,1.6,2022
Omer Yurtseven,MIA,24,C,48,36,40.2,83.0,144.0,57.6,64.1,-6.5,2022
Xavier Tillman,MEM,23,F,52,47,44.2,83.0,144.0,57.6,62.9,-5.2,2022
Cedi Osman,CLE,27,F,66,55,34.3,91.0,144.0,63.2,61.9,1.3,2022
Terrence Ross,ORL,31,G-F,63,57,34.2,97.0,144.0,67.4,63.3,4.1,2022
Gabe Vincent,MIA,26,G,64,53,22.9,97.0,143.0,67.8,63.2,4.6,2022
