PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,year
Derrick Favors,UTA,26,F-C,11,11,100,57,139,41.0,45.7,-4.7,2018
Jrue Holiday,NOP,28,G,9,9,100,64,138,46.4,47.8,-1.4,2018
Kyle Lowry,TOR,32,G,10,10,100,71,134,53.0,45.6,7.4,2018
Donovan Mitchell,UTA,21,G,11,11,100,58,131,44.3,45.3,-1.0,2018
Joel Embiid,PHI,24,C,8,8,100,43,131,32.8,45.9,-13.1,2018
Rajon Rondo,NOP,32,G,9,9,100,63,113,55.8,46.4,9.3,2018
O.G. Anunoby,TOR,20,F,10,10,100,59,109,54.1,48.7,5.4,2018
Gerald Green,HOU,32,G-F,17,17,100,48,109,44.0,46.4,-2.3,2018
E'Twaun Moore,NOP,29,F-G,9,9,100,43,109,39.4,47.4,-7.9,2018
Ben Simmons,PHI,21,G-F,10,10,100,47,108,43.5,43.9,-0.4,2018
Andre Iguodala,GSW,34,F-G,15,15,100,48,105,45.7,45.6,0.1,2018
Ersan Ilyasova,PHI,31,F,10,10,100,36,105,34.3,45.0,-10.7,2018
Shaun Livingston,GSW,32,G,21,21,100,50,102,49.0,46.5,2.5,2018
David West,GSW,37,F,17,17,100,45,102,44.1,45.8,-1.7,2018
Marcin Gortat,WAS,34,C,6,6,100,52,101,51.5,49.3,2.1,2018
Robert Covington,PHI,27,F,10,10,100,51,100,51.0,44.5,6.5,2018
JaVale McGee,GSW,30,C,12,12,100,38,100,38.0,48.1,-10.1,2018
Joe Ingles,UTA,30,F,11,11,100,42,98,42.9,44.4,-1.6,2018
Khris Middleton,MIL,26,F,7,7,100,46,98,46.9,44.5,2.5,2018
Steven Adams,OKC,24,C,6,6,100,35,98,35.7,47.6,-11.9,2018
Giannis Antetokounmpo,MIL,23,F,7,7,100,49,98,50.0,45.3,4.7,2018
JJ Redick,PHI,34,G-F,10,10,100,45,98,45.9,42.7,3.2,2018
Royce O'Neale,UTA,25,F,11,11,100,41,97,42.3,45.6,-3.3,2018
Jae Crowder,UTA,27,F,11,11,100,46,95,48.4,45.8,2.7,2018
Jordan Bell,GSW,23,C-F,17,17,100,35,94,37.2,45.3,-8.0,2018
Pascal Siakam,TOR,24,F,10,10,100,48,92,52.2,47.6,4.6,2018
Semi Ojeleye,BOS,23,F,14,14,100,47,90,52.2,49.1,3.1,2018
Karl-Anthony Towns,MIN,22,C,5,5,100,37,90,41.1,48.1,-7.0,2018
Marco Belinelli,PHI,32,G-F,10,10,100,40,90,44.4,43.9,0.5,2018
Myles Turner,IND,22,C,7,7,100,42,89,47.2,49.1,-1.9,2018
Jakob Poeltl,TOR,22,C,9,9,100,38,87,43.7,47.1,-3.4,2018
Ian Clark,NOP,27,G,9,9,100,39,86,45.3,46.8,-1.5,2018
Paul George,OKC,28,F,6,6,100,37,85,43.5,47.0,-3.5,2018
Thaddeus Young,IND,30,F,7,7,100,29,84,34.5,46.4,-11.8,2018
Victor Oladipo,IND,26,G,7,7,100,37,83,44.6,45.0,-0.4,2018
DeMar DeRozan,TOR,28,G,10,10,100,38,82,46.3,46.4,-0.1,2018
Carmelo Anthony,OKC,34,F,6,6,100,44,82,53.7,48.1,5.5,2018
Serge Ibaka,TOR,28,F-C,10,10,100,36,81,44.4,46.9,-2.4,2018
Bojan Bogdanovic,IND,29,F-G,7,7,100,35,80,43.8,49.7,-6.0,2018
Eric Bledsoe,MIL,28,G,7,7,100,36,80,45.0,42.0,3.0,2018
Jordan Clarkson,CLE,26,G,18,18,100,37,78,47.4,45.1,2.3,2018
Jimmy Butler,MIN,28,G,5,5,100,31,77,40.3,45.4,-5.1,2018
John Wall,WAS,27,G,6,6,100,33,76,43.4,46.7,-3.2,2018
Ricky Rubio,UTA,27,G,6,6,100,30,75,40.0,45.0,-5.0,2018
Bradley Beal,WAS,25,G,6,6,100,34,74,45.9,47.1,-1.2,2018
Kelly Olynyk,MIA,27,F-C,5,5,100,31,73,42.5,47.0,-4.5,2018
Corey Brewer,OKC,32,G-F,6,6,100,39,73,53.4,45.8,7.6,2018
Domantas Sabonis,IND,22,C-F,7,7,100,39,72,54.2,49.3,4.9,2018
LaMarcus Aldridge,SAS,32,F,5,5,100,36,70,51.4,52.6,-1.2,2018
Jabari Parker,MIL,23,F,7,7,100,27,69,39.1,44.2,-5.1,2018
James Johnson,MIA,31,F,5,5,100,35,69,50.7,47.1,3.6,2018
CJ Miles,TOR,31,F-G,10,10,100,32,65,49.2,46.2,3.1,2018
Justise Winslow,MIA,22,F-G,5,5,100,24,65,36.9,46.8,-9.9,2018
Markieff Morris,WAS,28,F,6,6,100,30,65,46.2,48.4,-2.2,2018
Quinn Cook,GSW,25,G,14,14,100,33,64,51.6,45.3,6.3,2018
Andrew Wiggins,MIN,23,F,5,5,100,27,64,42.2,46.4,-4.2,2018
Nick Young,GSW,33,G-F,17,17,100,25,64,39.1,46.2,-7.1,2018
Rodney Hood,CLE,25,G,14,14,100,31,63,49.2,47.5,1.7,2018
Delon Wright,TOR,26,G,10,10,100,25,61,41.0,45.4,-4.4,2018
Malcolm Brogdon,MIL,25,G,7,7,100,25,61,41.0,44.6,-3.6,2018
Nene,HOU,35,C-F,11,11,100,23,60,38.3,46.7,-8.3,2018
Jusuf Nurkic,POR,23,C,4,4,100,37,59,62.7,50.7,12.1,2018
Josh Richardson,MIA,24,F,5,5,100,23,58,39.7,47.1,-7.5,2018
Shane Larkin,BOS,25,G,11,11,100,30,57,52.6,46.7,5.9,2018
Russell Westbrook,OKC,29,G,6,6,100,23,55,41.8,44.9,-3.1,2018
Thon Maker,MIL,21,C-F,5,5,100,24,55,43.6,47.2,-3.5,2018
Rudy Gay,SAS,31,F,5,5,100,29,54,53.7,50.2,3.5,2018
Darren Collison,IND,30,G,7,7,100,15,51,29.4,45.9,-16.5,2018
Kelly Oubre Jr.,WAS,22,F,6,6,100,23,51,45.1,45.1,0.0,2018
Mike Scott,WAS,29,F,6,6,100,27,50,54.0,48.2,5.8,2018
Luc Mbah a Moute,HOU,31,F,9,9,100,22,49,44.9,45.6,-0.7,2018
Patty Mills,SAS,29,G,5,5,100,24,49,49.0,49.2,-0.2,2018
Taj Gibson,MIN,33,F,5,5,100,23,49,46.9,45.4,1.5,2018
Otto Porter Jr.,WAS,25,F,5,5,100,24,48,50.0,46.6,3.4,2018
Jerami Grant,OKC,24,F,6,6,100,23,48,47.9,45.0,2.9,2018
Danny Green,SAS,31,G-F,5,5,100,22,47,46.8,50.6,-3.8,2018
Dante Exum,UTA,22,G,10,10,100,18,47,38.3,44.8,-6.5,2018
Jeff Teague,MIN,30,G,5,5,100,30,46,65.2,47.5,17.7,2018
Derrick Rose,MIN,29,G,5,5,100,20,46,43.5,47.3,-3.9,2018
Damian Lillard,POR,27,G,4,4,100,22,44,50.0,48.9,1.1,2018
Goran Dragic,MIA,32,G,5,5,100,22,43,51.2,43.8,7.3,2018
Solomon Hill,NOP,27,F,9,9,100,22,42,52.4,49.0,3.4,2018
Manu Ginobili,SAS,40,G,5,5,100,23,42,54.8,49.3,5.4,2018
Darius Miller,NOP,28,F,9,9,100,23,41,56.1,47.6,8.5,2018
Lance Stephenson,IND,27,G,7,7,100,22,41,53.7,49.3,4.4,2018
Al-Farouq Aminu,POR,27,F,4,4,100,21,40,52.5,50.4,2.1,2018
Raul Neto,UTA,26,G,5,5,100,14,40,35.0,44.4,-9.4,2018
Greg Monroe,BOS,28,C-F,11,11,100,25,40,62.5,47.8,14.7,2018
CJ McCollum,POR,26,G,4,4,100,21,40,52.5,49.1,3.4,2018
John Henson,MIL,27,C,2,2,100,18,40,45.0,46.5,-1.5,2018
T.J. McConnell,PHI,26,G,9,9,100,16,38,42.1,44.0,-1.9,2018
Pau Gasol,SAS,37,C,5,5,100,20,38,52.6,52.3,0.3,2018
Gorgui Dieng,MIN,28,C,5,5,100,18,37,48.6,48.4,0.3,2018
Hassan Whiteside,MIA,29,C,5,5,100,17,36,47.2,47.5,-0.3,2018
Dejounte Murray,SAS,21,G,5,5,100,12,36,33.3,50.4,-17.1,2018
Alex Abrines,OKC,24,G,6,6,100,12,36,33.3,44.0,-10.6,2018
Raymond Felton,OKC,34,G,6,6,100,13,35,37.1,46.1,-9.0,2018
Bam Adebayo,MIA,20,C-F,5,5,100,17,35,48.6,47.8,0.8,2018
Jose Calderon,CLE,36,G,10,10,100,17,35,48.6,47.7,0.8,2018
Tyler Johnson,MIA,26,G,5,5,100,15,35,42.9,46.4,-3.5,2018
Cory Joseph,IND,26,G,7,7,100,15,34,44.1,45.8,-1.7,2018
Wayne Ellington,MIA,30,G,5,5,100,16,34,47.1,45.0,2.1,2018
Ryan Anderson,HOU,30,F,11,11,100,20,34,58.8,46.9,12.0,2018
Davis Bertans,SAS,25,C-F,5,5,100,13,33,39.4,48.5,-9.1,2018
Kyle Anderson,SAS,24,F,5,5,100,14,33,42.4,50.4,-8.0,2018
Evan Turner,POR,29,F-G,3,3,100,18,33,54.5,48.9,5.6,2018
Amir Johnson,PHI,31,C-F,8,8,100,15,33,45.5,45.6,-0.2,2018
Tony Snell,MIL,26,G,7,7,100,12,33,36.4,45.2,-8.8,2018
Ian Mahinmi,WAS,31,C,5,5,100,15,32,46.9,50.4,-3.5,2018
Tyler Zeller,MIL,28,C,7,7,100,18,32,56.3,45.5,10.7,2018
Cheick Diallo,NOP,21,F,7,7,100,15,31,48.4,51.7,-3.3,2018
Jonas Jerebko,UTA,31,F,8,8,100,15,31,48.4,44.6,3.8,2018
Ty Lawson,WAS,30,G,5,5,100,10,31,32.3,46.8,-14.6,2018
Fred VanVleet,TOR,24,G,5,5,100,12,31,38.7,45.0,-6.3,2018
Ed Davis,POR,29,F-C,4,4,100,17,30,56.7,49.2,7.5,2018
Trevor Booker,IND,30,F,7,7,100,16,30,53.3,46.8,6.6,2018
Alec Burks,UTA,26,G,7,7,100,18,29,62.1,46.3,15.7,2018
Matthew Dellavedova,MIL,27,G,6,6,100,12,28,42.9,42.8,0.1,2018
Maurice Harkless,POR,25,F,2,2,100,18,27,66.7,47.3,19.4,2018
Dwyane Wade,MIA,36,G,5,5,100,9,24,37.5,46.2,-8.7,2018
Patrick Patterson,OKC,29,F,6,6,100,13,23,56.5,47.5,9.0,2018
Zach Collins,POR,20,C-F,4,4,100,9,21,42.9,44.9,-2.1,2018
Jamal Crawford,MIN,38,G,5,5,100,7,21,33.3,43.1,-9.7,2018
Pat Connaughton,POR,25,G-F,4,4,100,6,20,30.0,47.1,-17.1,2018
Bryn Forbes,SAS,24,G,4,4,100,11,19,57.9,49.4,8.5,2018
Tyus Jones,MIN,22,G,4,4,100,6,18,33.3,46.2,-12.9,2018
Cedi Osman,CLE,23,F-G,7,7,100,9,18,50.0,44.4,5.6,2018
Nemanja Bjelica,MIN,30,F,5,5,100,8,17,47.1,41.5,5.5,2018
Guerschon Yabusele,BOS,22,F,7,7,100,11,16,68.8,45.7,23.0,2018
Tomas Satoransky,WAS,26,G-F,6,6,100,4,15,26.7,43.1,-16.4,2018
Jason Terry,MIL,40,G,3,3,100,7,15,46.7,41.3,5.4,2018
Ante Zizic,CLE,21,F-C,5,5,100,4,14,28.6,46.9,-18.3,2018
Tony Parker,SAS,36,G,5,5,100,6,14,42.9,49.4,-6.5,2018
Wade Baldwin IV,POR,22,G,4,4,100,5,14,35.7,46.8,-11.1,2018
Justin Anderson,PHI,24,G-F,4,4,100,6,14,42.9,46.0,-3.1,2018
Abdel Nader,BOS,24,F,6,6,100,4,13,30.8,46.1,-15.3,2018
Zaza Pachulia,GSW,34,C,5,5,100,7,13,53.8,45.3,8.6,2018
Shabazz Napier,POR,26,G,2,2,100,7,13,53.8,45.9,7.9,2018
Ekpe Udoh,UTA,31,C-F,5,5,100,6,13,46.2,45.9,0.2,2018
Norman Powell,TOR,25,F-G,5,5,100,8,13,61.5,47.4,14.2,2018
Lucas Nogueira,TOR,25,C,4,4,100,8,13,61.5,47.8,13.8,2018
Rodney McGruder,MIA,26,G-F,3,3,100,4,11,36.4,46.2,-9.8,2018
Markelle Fultz,PHI,20,G,3,3,100,5,11,45.5,45.4,0.1,2018
Joe Johnson,HOU,37,G-F,6,6,100,9,11,81.8,49.9,31.9,2018
Derrick White,SAS,23,G,3,3,100,4,10,40.0,49.6,-9.6,2018
Shabazz Muhammad,MIL,25,G-F,4,4,100,0,9,0.0,42.8,-42.8,2018
Lorenzo Brown,TOR,27,G,3,3,100,4,8,50.0,46.2,3.8,2018
Damian Jones,GSW,23,C,4,4,100,5,7,71.4,48.4,23.0,2018
Sterling Brown,MIL,23,G,2,2,100,4,7,57.1,42.7,14.5,2018
Josh Huestis,OKC,26,G,3,3,100,4,7,57.1,42.2,14.9,2018
Richaun Holmes,PHI,24,F-C,3,3,100,3,6,50.0,46.9,3.1,2018
Jordan Crawford,NOP,29,G,1,1,100,1,6,16.7,52.5,-35.8,2018
Aaron Jackson,HOU,32,G,4,4,100,2,6,33.3,45.1,-11.8,2018
T.J. Leaf,IND,21,F,1,1,100,2,5,40.0,50.1,-10.1,2018
DeAndre Liggins,NOP,30,G,3,3,100,4,5,80.0,48.5,31.5,2018
Tarik Black,HOU,26,F-C,4,4,100,4,5,80.0,45.0,35.0,2018
Caleb Swanigan,POR,21,F-C,1,1,100,2,4,50.0,48.7,1.4,2018
Meyers Leonard,POR,26,C,1,1,100,1,3,33.3,53.3,-20.0,2018
Patrick McCaw,GSW,22,G,2,2,100,1,2,50.0,53.8,-3.8,2018
Dakari Johnson,OKC,22,C,2,2,100,1,2,50.0,41.9,8.1,2018
Joffrey Lauvergne,SAS,26,C,1,1,100,0,2,0.0,52.3,-52.3,2018
Terrance Ferguson,OKC,20,G,1,1,100,2,2,100.0,52.6,47.4,2018
David Stockton,UTA,27,G,2,2,100,1,2,50.0,41.3,8.8,2018
Brandon Paul,SAS,27,G,1,1,100,1,2,50.0,48.6,1.5,2018
Zhou Qi,HOU,22,F-C,2,2,100,1,2,50.0,45.7,4.4,2018
Chinanu Onuaku,HOU,21,C,1,1,100,0,2,0.0,46.3,-46.3,2018
Tim Frazier,WAS,27,G,1,1,100,1,1,100.0,65.1,34.9,2018
Joe Young,IND,26,G,1,1,100,1,1,100.0,70.1,29.9,2018
Luke Babbitt,MIA,29,F,1,1,100,1,1,100.0,31.0,69.0,2018
Marcus Georges-Hunt,MIN,24,G,1,1,100,1,1,100.0,40.3,59.7,2018
Jason Smith,WAS,32,F-C,1,1,100,0,1,0.0,38.6,-38.6,2018
Brandon Jennings,MIL,28,G,1,1,100,0,1,0.0,33.5,-33.5,2018
Aaron Brooks,MIN,33,G,1,1,100,0,1,0.0,38.5,-38.5,2018
Tony Bradley,UTA,20,C,1,1,100,1,1,100.0,42.8,57.2,2018
Emeka Okafor,NOP,35,C,1,1,100,1,1,100.0,61.0,39.0,2018
Furkan Korkmaz,PHI,20,G-F,1,1,100,1,1,100.0,41.4,58.6,2018
