TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
San Antonio Spurs,23,23,18.2,191,320,59.7,59.8,17.8,190,313,60.7,0.4,1,7,14.3
Oklahoma City Thunder,19,19,18.5,144,274,52.6,53.8,17.0,137,252,54.4,1.5,7,22,31.8
Indiana Pacers,19,19,18.1,131,242,54.1,54.3,17.8,130,237,54.9,0.4,1,5,20.0
Miami Heat,20,20,16.9,138,235,58.7,59.4,16.1,135,224,60.3,0.8,3,11,27.3
Los Angeles Clippers,13,13,17.0,107,178,60.1,60.1,16.5,107,173,61.8,0.5,0,5,0.0
Portland Trail Blazers,11,11,18.4,83,169,49.1,50.6,17.2,78,158,49.4,1.2,5,11,45.5
Brooklyn Nets,12,12,16.6,73,142,51.4,52.8,15.6,69,133,51.9,1.1,4,9,44.4
Washington Wizards,11,11,15.9,73,132,55.3,55.7,15.8,72,131,55.0,0.1,1,1,100.0
Houston Rockets,6,6,24.2,71,120,59.2,60.0,23.2,69,115,60.0,1.0,2,5,40.0
Memphis Grizzlies,7,7,20.6,58,116,50.0,50.0,20.4,58,115,50.4,0.2,0,1,0.0
Golden State Warriors,7,7,20.0,60,109,55.0,56.4,18.7,57,102,55.9,1.3,3,7,42.9
Dallas Mavericks,7,7,18.6,55,108,50.9,50.9,17.7,55,103,53.4,0.9,0,5,0.0
Toronto Raptors,7,7,21.7,55,107,51.4,51.9,20.6,54,102,52.9,1.0,1,5,20.0
Atlanta Hawks,7,7,15.0,40,76,52.6,53.3,14.8,39,75,52.0,0.2,1,1,100.0
Chicago Bulls,5,5,19.4,31,70,44.3,44.3,19.2,31,69,44.9,0.3,0,1,0.0
Charlotte Bobcats,4,4,16.6,24,47,51.1,51.1,15.5,24,44,54.5,1.1,0,3,0.0
