,Position,Player,Team,GP,% Time,Poss,Points,PPP,FGm,FGM,FGA,FG%,aFG%,%TO,%FT,%SF,%Score,year,playtype,And One Freq%,Percentile
48052,F,Markieff Morris,Phoenix Suns,38,10.9,61,42,0.689,31.0,17,48,35.4,35.4,9.8,13.1,11.5,36.1,2016,iso,,
48053,G,Evan Fournier,Orlando Magic,79,5.1,59,58,0.983,24.0,19,43,44.2,48.8,15.3,16.9,13.6,44.1,2016,iso,,
48054,G,Bradley Beal,Washington Wizards,55,6.0,58,59,1.017,25.0,24,49,49.0,51.0,10.3,12.1,10.3,46.6,2016,iso,,
48055,G,Kentavious CaldwellPope,Detroit Pistons,76,5.0,58,47,0.81,32.0,13,45,28.9,35.6,8.6,13.8,12.1,36.2,2016,iso,,
48056,G,Patrick Beverley,Houston Rockets,71,8.0,58,47,0.81,31.0,16,47,34.0,43.6,10.3,8.6,8.6,34.5,2016,iso,,
48057,G,Gerald Henderson,Portland Trail Blazers,72,8.6,57,46,0.807,26.0,18,44,40.9,42.0,10.5,10.5,10.5,40.4,2016,iso,,
48058,F,Jared Sullinger,Boston Celtics,81,5.8,57,33,0.579,33.0,12,45,26.7,26.7,8.8,12.3,12.3,31.6,2016,iso,,
48059,G,Kevin Martin,Minnesota Timberwolves,39,13.1,57,53,0.93,26.0,13,39,33.3,37.2,10.5,22.8,21.1,43.9,2016,iso,,
48060,G,Wesley Matthews,Dallas Mavericks,78,5.8,57,53,0.93,27.0,20,47,42.6,46.8,10.5,8.8,8.8,42.1,2016,iso,,
48061,F,James Johnson,Toronto Raptors,57,17.3,56,47,0.839,24.0,17,41,41.5,42.7,8.9,21.4,21.4,41.1,2016,iso,,
48062,G,Mike Conley,Memphis Grizzlies,56,6.4,56,57,1.018,24.0,23,47,48.9,52.1,8.9,8.9,7.1,48.2,2016,iso,,
48063,C,Andre Drummond,Detroit Pistons,81,3.6,53,33,0.623,24.0,12,36,33.3,33.3,13.2,24.5,20.8,35.8,2016,iso,,
48064,F,Kyle  Anderson,San Antonio Spurs,78,13.6,53,60,1.132,18.0,24,42,57.1,57.1,5.7,15.1,13.2,60.4,2016,iso,,
48065,G,Alec Burks,Utah Jazz,31,11.7,52,40,0.769,27.0,14,41,34.1,36.6,7.7,15.4,15.4,40.4,2016,iso,,
48066,C,Marc Gasol,Memphis Grizzlies,52,5.6,52,46,0.885,24.0,20,44,45.5,45.5,9.6,7.7,5.8,44.2,2016,iso,,
48067,G,Jerian Grant,New York Knicks,76,9.6,51,40,0.784,30.0,15,45,33.3,35.6,3.9,11.8,11.8,37.3,2016,iso,,
48068,F,Tobias Harris,Orlando Magic,49,7.5,51,41,0.804,22.0,17,39,43.6,44.9,17.6,9.8,9.8,39.2,2016,iso,,
48069,G,Tony Parker,San Antonio Spurs,72,5.5,51,34,0.667,26.0,14,40,35.0,37.5,17.6,3.9,3.9,31.4,2016,iso,,
48070,G,Trey Burke,Utah Jazz,64,6.8,51,46,0.902,24.0,20,44,45.5,48.9,9.8,5.9,5.9,43.1,2016,iso,,
48071,G,Archie Goodwin,Phoenix Suns,57,8.3,50,44,0.88,27.0,16,43,37.2,43.0,4.0,12.0,12.0,40.0,2016,iso,,
48072,G,Jarrett Jack,Brooklyn Nets,32,10.1,50,33,0.66,30.0,11,41,26.8,29.3,8.0,10.0,10.0,32.0,2016,iso,,
48073,G,Eric Gordon,New Orleans Pelicans,45,6.9,47,36,0.766,22.0,11,33,33.3,33.3,14.9,17.0,12.8,38.3,2016,iso,,
48074,G,Avery Bradley,Boston Celtics,76,3.9,46,32,0.696,27.0,13,40,32.5,36.3,6.5,6.5,6.5,34.8,2016,iso,,
48075,F,Jon Leuer,Phoenix Suns,67,7.9,46,41,0.891,22.0,15,37,40.5,40.5,8.7,13.0,10.9,43.5,2016,iso,,
48076,F,Shabazz Muhammad,Minnesota Timberwolves,82,5.2,45,28,0.622,23.0,10,33,30.3,30.3,15.6,13.3,13.3,33.3,2016,iso,,
48077,F,Tobias Harris,Detroit Pistons,27,10.8,45,34,0.756,25.0,11,36,30.6,30.6,6.7,15.6,15.6,37.8,2016,iso,,
48078,F,Bobby Portis,Chicago Bulls,63,8.5,44,23,0.523,30.0,11,41,26.8,26.8,4.5,2.3,2.3,27.3,2016,iso,,
48079,G,Kent  Bazemore,Atlanta Hawks,75,4.8,44,44,1.0,17.0,16,33,48.5,54.5,18.2,11.4,11.4,43.2,2016,iso,,
48080,CF,Mason Plumlee,Portland Trail Blazers,82,5.4,44,27,0.614,21.0,10,31,32.3,32.3,13.6,15.9,13.6,34.1,2016,iso,,
48081,F,Michael Beasley,Houston Rockets,20,17.5,44,43,0.977,16.0,20,36,55.6,55.6,9.1,9.1,11.4,50.0,2016,iso,,
48082,G,George Hill,Indiana Pacers,74,4.8,43,37,0.86,24.0,15,39,38.5,43.6,4.7,7.0,4.7,37.2,2016,iso,,
48083,G,Shane Larkin,Brooklyn Nets,78,6.2,43,53,1.233,16.0,22,38,57.9,67.1,11.6,4.7,4.7,51.2,2016,iso,,
48084,G,T.J. McConnell,Philadelphia 76ers,81,6.9,43,38,0.884,13.0,16,29,55.2,56.9,23.3,11.6,7.0,44.2,2016,iso,,
48085,FC,Kevin Love,Cleveland Cavaliers,77,3.3,42,39,0.929,22.0,15,37,40.5,41.9,2.4,11.9,9.5,45.2,2016,iso,,
48086,G,Terrence Ross,Toronto Raptors,73,6.0,42,31,0.738,24.0,15,39,38.5,39.7,7.1,0.0,0.0,35.7,2016,iso,,
48087,G,Aaron Brooks,Chicago Bulls,69,7.1,41,32,0.78,21.0,12,33,36.4,36.4,7.3,14.6,14.6,41.5,2016,iso,,
48088,GF,Jeremy Lamb,Charlotte Hornets,66,6.9,41,33,0.805,24.0,13,37,35.1,41.9,7.3,7.3,7.3,34.1,2016,iso,,
48089,FC,Al Horford,Atlanta Hawks,82,3.3,40,29,0.725,20.0,14,34,41.2,41.2,15.0,2.5,2.5,35.0,2016,iso,,
48090,F,Trevor Ariza,Houston Rockets,81,3.8,40,30,0.75,24.0,9,33,27.3,34.8,10.0,10.0,10.0,30.0,2016,iso,,
48091,C,Zaza Pachulia,Dallas Mavericks,76,5.6,40,41,1.025,11.0,12,23,52.2,52.2,15.0,27.5,25.0,55.0,2016,iso,,
48092,F,Jeff Green,Los Angeles Clippers,27,12.2,39,30,0.769,21.0,14,35,40.0,40.0,5.1,7.7,7.7,38.5,2016,iso,,
48093,G,Jerryd Bayless,Milwaukee Bucks,52,7.2,39,38,0.974,19.0,13,32,40.6,46.9,5.1,15.4,12.8,43.6,2016,iso,,
48094,F,Luol Deng,Miami Heat,74,4.3,39,19,0.487,27.0,8,35,22.9,22.9,5.1,5.1,5.1,25.6,2016,iso,,
48095,GF,Andre Iguodala,Golden State Warriors,65,7.9,38,36,0.947,19.0,15,34,44.1,48.5,5.3,10.5,10.5,44.7,2016,iso,,
48096,FG,Paul Pierce,Los Angeles Clippers,68,7.9,38,26,0.684,20.0,10,30,33.3,33.3,13.2,10.5,10.5,34.2,2016,iso,,
48097,F,Robert Covington,Philadelphia 76ers,67,4.1,38,23,0.605,20.0,8,28,28.6,37.5,18.4,7.9,5.3,26.3,2016,iso,,
48098,G,Toney Douglas,New Orleans Pelicans,61,6.9,38,28,0.737,22.0,8,30,26.7,33.3,10.5,10.5,10.5,31.6,2016,iso,,
48099,G,Ronnie Price,Phoenix Suns,62,9.6,37,29,0.784,20.0,10,30,33.3,38.3,13.5,10.8,8.1,32.4,2016,iso,,
48100,G,Gary Harris,Denver Nuggets,76,3.9,36,28,0.778,19.0,13,32,40.6,40.6,8.3,5.6,5.6,38.9,2016,iso,,
48101,G,Manu Ginobili,San Antonio Spurs,58,6.2,36,38,1.056,14.0,15,29,51.7,55.2,11.1,8.3,5.6,50.0,2016,iso,,
48102,G,Mario Chalmers,Memphis Grizzlies,55,5.8,36,36,1.0,16.0,12,28,42.9,48.2,11.1,16.7,16.7,44.4,2016,iso,,
48103,FC,Nene Hilario,Washington Wizards,57,6.6,36,36,1.0,14.0,14,28,50.0,50.0,5.6,16.7,16.7,52.8,2016,iso,,
48104,G,Ricky Rubio,Minnesota Timberwolves,76,3.9,36,34,0.944,13.0,4,17,23.5,26.5,11.1,41.7,19.4,50.0,2016,iso,,
48105,G,Joe Johnson,Miami Heat,24,11.4,35,36,1.029,13.0,15,28,53.6,60.7,17.1,2.9,2.9,45.7,2016,iso,,
48106,F,Al Farouq Aminu,Portland Trail Blazers,82,3.8,34,11,0.324,20.0,3,23,13.0,13.0,23.5,8.8,5.9,17.6,2016,iso,,
48107,C,Jordan Hill,Indiana Pacers,73,4.9,34,24,0.706,20.0,11,31,35.5,35.5,5.9,2.9,2.9,35.3,2016,iso,,
48108,G,Shaun Livingston,Golden State Warriors,78,6.9,34,32,0.941,14.0,14,28,50.0,50.0,11.8,8.8,8.8,47.1,2016,iso,,
48109,G,Langston Galloway,New York Knicks,82,4.8,33,25,0.758,19.0,7,26,26.9,34.6,6.1,15.2,15.2,33.3,2016,iso,,
48110,G,Rodney  Stuckey,Indiana Pacers,58,5.7,33,24,0.727,17.0,8,25,32.0,34.0,12.1,18.2,18.2,36.4,2016,iso,,
48111,F,Lance Thomas,New York Knicks,59,6.6,32,34,1.062,15.0,11,26,42.3,44.2,3.1,25.0,21.9,50.0,2016,iso,,
48112,G,Marcus Smart,Boston Celtics,61,4.7,32,21,0.656,20.0,7,27,25.9,31.5,6.3,9.4,9.4,31.3,2016,iso,,
48113,G,Ty Lawson,Houston Rockets,53,7.9,32,20,0.625,13.0,7,20,35.0,35.0,21.9,15.6,15.6,34.4,2016,iso,,
48114,C,Gorgui Dieng,Minnesota Timberwolves,82,3.7,31,20,0.645,18.0,9,27,33.3,33.3,9.7,3.2,3.2,32.3,2016,iso,,
48115,G,Ish Smith,New Orleans Pelicans,27,10.7,31,23,0.742,14.0,11,25,44.0,46.0,19.4,0.0,0.0,35.5,2016,iso,,
48116,F,Nemanja Bjelica,Minnesota Timberwolves,60,10.1,31,22,0.71,17.0,7,24,29.2,35.4,6.5,16.1,9.7,35.5,2016,iso,,
48117,F,Nikola Mirotic,Chicago Bulls,66,3.9,31,23,0.742,14.0,6,20,30.0,32.5,19.4,19.4,19.4,35.5,2016,iso,,
48118,G,Raul Neto,Utah Jazz,81,5.6,31,37,1.194,9.0,14,23,60.9,65.2,16.1,16.1,12.9,54.8,2016,iso,,
48119,,Tim Frazier,New Orleans Pelicans,16,13.4,31,29,0.935,14.0,9,23,39.1,45.7,9.7,16.1,12.9,45.2,2016,iso,,
48120,F,Aaron Gordon,Orlando Magic,78,4.1,30,18,0.6,18.0,8,26,30.8,30.8,10.0,3.3,3.3,30.0,2016,iso,,
48121,FG,Iman Shumpert,Cleveland Cavaliers,54,7.8,30,21,0.7,18.0,8,26,30.8,30.8,6.7,13.3,10.0,33.3,2016,iso,,
48122,G,Jameer  Nelson,Denver Nuggets,39,7.8,30,30,1.0,15.0,10,25,40.0,48.0,6.7,10.0,6.7,43.3,2016,iso,,
48123,G,Lance Stephenson,Los Angeles Clippers,43,13.3,30,36,1.2,10.0,16,26,61.5,63.5,10.0,10.0,10.0,56.7,2016,iso,,
48124,GF,Nick Young,Los Angeles Lakers,54,7.0,30,28,0.933,16.0,7,23,30.4,37.0,6.7,16.7,16.7,36.7,2016,iso,,
48125,G,Ramon Sessions,Washington Wizards,82,3.6,30,28,0.933,12.0,6,18,33.3,33.3,10.0,36.7,30.0,50.0,2016,iso,,
48126,G,Randy Foye,Denver Nuggets,54,7.4,30,18,0.6,20.0,8,28,28.6,32.1,6.7,0.0,0.0,26.7,2016,iso,,
48127,G,Donald Sloan,Brooklyn Nets,61,6.1,29,29,1.0,13.0,9,22,40.9,43.2,6.9,20.7,20.7,48.3,2016,iso,,
48128,FC,Marreese Speights,Golden State Warriors,72,5.1,29,22,0.759,13.0,9,22,40.9,40.9,17.2,10.3,10.3,37.9,2016,iso,,
48129,G,Nik Stauskas,Philadelphia 76ers,73,4.2,29,28,0.966,12.0,9,21,42.9,47.6,13.8,17.2,17.2,44.8,2016,iso,,
48130,G,Shelvin Mack,Utah Jazz,28,6.9,29,30,1.034,13.0,12,25,48.0,56.0,10.3,6.9,3.4,44.8,2016,iso,,
48131,F,Tony Snell,Chicago Bulls,64,7.1,29,24,0.828,14.0,11,25,44.0,44.0,10.3,3.4,3.4,41.4,2016,iso,,
48132,F,Brandon Bass,Los Angeles Lakers,66,6.5,28,15,0.536,16.0,5,21,23.8,23.8,14.3,10.7,10.7,28.6,2016,iso,,
48133,CF,Nikola Jokic,Denver Nuggets,80,3.5,28,14,0.5,20.0,4,24,16.7,18.8,3.6,10.7,3.6,25.0,2016,iso,,
48134,GF,Tony Allen,Memphis Grizzlies,64,4.7,28,26,0.929,13.0,12,25,48.0,48.0,3.6,10.7,14.3,46.4,2016,iso,,
48135,G,Ben McLemore,Sacramento Kings,68,4.5,27,23,0.852,13.0,8,21,38.1,42.9,11.1,11.1,11.1,40.7,2016,iso,,
