TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
CLE,18,18,7.199999999999999,50,112,44.6,45.5,6.9,48,107,44.9,0.3,2,5,40.0
SAS,18,18,6.4,42,105,40.0,40.5,6.4,41,104,39.4,0.1,1,1,100.0
OKC,15,15,7.8,45,100,45.0,45.0,7.6,45,97,46.400000000000006,0.2,0,3,0.0
DET,14,14,7.1,30,81,37.0,37.7,6.800000000000001,29,78,37.2,0.3,1,3,33.300000000000004
MIN,12,11,5.800000000000001,30,59,50.8,52.5,5.2,28,53,52.800000000000004,0.6,2,6,33.300000000000004
NYK,14,14,5.0,32,57,56.10000000000001,56.10000000000001,4.8,32,55,58.199999999999996,0.2,0,2,0.0
PHI,11,11,5.7,23,54,42.6,44.4,5.2,21,49,42.9,0.5,2,5,40.0
LAL,10,10,5.5,25,47,53.2,54.300000000000004,5.4,24,46,52.2,0.1,1,1,100.0
ORL,7,7,7.7,19,44,43.2,44.3,7.6,18,43,41.9,0.2,1,1,100.0
BOS,7,7,6.7,17,40,42.5,42.5,6.4,17,38,44.7,0.3,0,2,0.0
DEN,6,6,7.3,25,39,64.1,65.4,7.1,24,38,63.2,0.2,1,1,100.0
TOR,7,7,5.6000000000000005,17,33,51.5,51.5,5.4,17,32,53.1,0.2,0,1,0.0
HOU,6,6,7.199999999999999,14,33,42.4,42.4,7.199999999999999,14,33,42.4,0.0,0,0,
ATL,6,6,5.3,9,27,33.300000000000004,33.300000000000004,5.3,9,27,33.300000000000004,0.0,0,0,
POR,5,5,6.2,11,26,42.3,42.3,6.2,11,26,42.3,0.0,0,0,
PHX,4,4,4.5,10,16,62.5,62.5,4.5,10,16,62.5,0.0,0,0,
