TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%,shot_coverage,round,year
Oklahoma City Thunder,6,6,19.3,48,89,53.9,55.1,18.0,46,83,55.4,1.3,2,6,33.3,very_tight,3,2014
Indiana Pacers,6,6,20.2,42,83,50.6,50.6,19.8,42,81,51.9,0.5,0,2,0.0,very_tight,3,2014
San Antonio Spurs,6,6,14.0,35,65,53.8,53.8,14.0,35,65,53.8,0.0,0,0,-,very_tight,3,2014
Miami Heat,6,6,14.7,40,62,64.5,65.3,14.5,39,61,63.9,0.2,1,1,100,very_tight,3,2014
Oklahoma City Thunder,6,6,38.7,84,179,46.9,48.6,32.0,78,148,52.7,6.7,6,31,19.4,tight,3,2014
Indiana Pacers,6,6,36.8,79,151,52.3,57.0,28.8,65,118,55.1,8.0,14,33,42.4,tight,3,2014
San Antonio Spurs,6,6,31.7,82,147,55.8,57.1,29.1,78,135,57.8,2.6,4,12,33.3,tight,3,2014
Miami Heat,6,6,31.5,67,133,50.4,51.9,27.3,63,115,54.8,4.3,4,18,22.2,tight,3,2014
Miami Heat,6,6,29.6,65,125,52.0,60.4,17.1,44,72,61.1,12.6,21,53,39.6,open,3,2014
San Antonio Spurs,6,6,25.4,64,118,54.2,63.1,16.6,43,77,55.8,8.8,21,41,51.2,open,3,2014
Oklahoma City Thunder,6,6,24.7,51,114,44.7,50.9,16.0,37,74,50.0,8.7,14,40,35.0,open,3,2014
Indiana Pacers,6,6,23.7,45,97,46.4,55.2,13.4,28,55,50.9,10.2,17,42,40.5,open,3,2014
San Antonio Spurs,6,6,28.9,51,134,38.1,50.7,9.3,17,43,39.5,19.6,34,91,37.4,wide_open,3,2014
Miami Heat,6,6,24.2,49,102,48.0,63.7,7.6,17,32,53.1,16.6,32,70,45.7,wide_open,3,2014
Oklahoma City Thunder,6,6,17.3,31,80,38.8,50.6,5.6,12,26,46.2,11.7,19,54,35.2,wide_open,3,2014
Indiana Pacers,6,6,19.3,36,79,45.6,56.3,7.8,19,32,59.4,11.5,17,47,36.2,wide_open,3,2014
