Team,Year,Season,Name,On,Off,On-Off,MinutesOn,MinutesOff
BKN,2019,2018-19,Joe Harris,0.663,0.585,0.078,149.0,91.0
BKN,2019,2018-19,Jared Dudley,0.634,0.637,-0.003,82.0,158.0
BKN,2019,2018-19,Caris LeVert,0.61,0.685,-0.075,144.0,96.0
BKN,2019,2018-19,Shabazz Napier,0.647,0.635,0.012,28.0,212.0
BKN,2019,2018-19,Rondae Hollis-Jefferson,0.714,0.613,0.101,62.0,178.0
BKN,2019,2018-19,Dzanan Musa,0.8,0.631,0.169,15.0,225.0
BKN,2019,2018-19,D'Angelo Russell,0.63,0.652,-0.023,148.0,92.0
BKN,2019,2018-19,Rodions Kurucs,0.63,0.639,-0.008,68.0,172.0
BKN,2019,2018-19,Jarrett Allen,0.639,0.634,0.005,110.0,130.0
BKN,2019,2018-19,Spencer Dinwiddie,0.651,0.618,0.034,131.0,109.0
BKN,2019,2018-19,DeMarre Carroll,0.635,0.637,-0.002,119.0,121.0
BKN,2019,2018-19,Ed Davis,0.462,0.672,-0.21,41.0,199.0
BKN,2019,2018-19,Theo Pinson,0.667,0.634,0.032,22.0,218.0
BKN,2019,2018-19,Treveon Graham,0.64,0.635,0.005,79.0,161.0
BOS,2019,2018-19,Jayson Tatum,0.642,0.596,0.046,295.0,137.0
BOS,2019,2018-19,Marcus Smart,0.739,0.613,0.126,32.0,400.0
BOS,2019,2018-19,Jaylen Brown,0.643,0.596,0.047,274.0,158.0
BOS,2019,2018-19,Kyrie Irving,0.661,0.522,0.14,330.0,102.0
BOS,2019,2018-19,Marcus Morris,0.618,0.636,-0.019,254.0,178.0
BOS,2019,2018-19,Aron Baynes,0.608,0.628,-0.02,115.0,317.0
BOS,2019,2018-19,Gordon Hayward,0.585,0.701,-0.116,267.0,165.0
BOS,2019,2018-19,Terry Rozier,0.533,0.689,-0.156,162.0,270.0
BOS,2019,2018-19,Daniel Theis,0.607,0.626,-0.019,42.0,390.0
BOS,2019,2018-19,Semi Ojeleye,0.6,0.627,-0.027,34.0,398.0
BOS,2019,2018-19,Brad Wanamaker,0.562,0.628,-0.066,17.0,415.0
BOS,2019,2018-19,Robert Williams III,0.455,0.632,-0.177,13.0,419.0
BOS,2019,2018-19,Guerschon Yabusele,0.7,0.621,0.079,14.0,418.0
BOS,2019,2018-19,Al Horford,0.659,0.549,0.11,310.0,122.0
DEN,2019,2018-19,Trey Lyles,1.0,0.601,0.399,8.0,684.0
DEN,2019,2018-19,Jarred Vanderbilt,0.0,0.603,-0.603,5.0,687.0
DEN,2019,2018-19,Juancho Hernangomez,1.0,0.601,0.399,15.0,677.0
DEN,2019,2018-19,Gary Harris,0.588,0.648,-0.061,517.0,175.0
DEN,2019,2018-19,Nikola Jokic,0.585,0.671,-0.086,557.0,135.0
DEN,2019,2018-19,Mason Plumlee,0.591,0.609,-0.019,218.0,474.0
DEN,2019,2018-19,Torrey Craig,0.62,0.585,0.036,330.0,362.0
DEN,2019,2018-19,Jamal Murray,0.598,0.615,-0.018,508.0,184.0
DEN,2019,2018-19,Monte Morris,0.633,0.588,0.045,224.0,468.0
DEN,2019,2018-19,Paul Millsap,0.603,0.602,0.002,469.0,223.0
DEN,2019,2018-19,Will Barton,0.582,0.622,-0.04,328.0,364.0
DEN,2019,2018-19,Malik Beasley,0.653,0.571,0.082,281.0,411.0
DET,2019,2018-19,Wayne Ellington,0.753,0.737,0.016,131.0,61.0
DET,2019,2018-19,Reggie Jackson,0.773,0.712,0.062,108.0,84.0
DET,2019,2018-19,Thon Maker,0.694,0.782,-0.088,69.0,123.0
DET,2019,2018-19,Bruce Brown,0.756,0.744,0.012,57.0,135.0
DET,2019,2018-19,Andre Drummond,0.8,0.643,0.157,127.0,65.0
DET,2019,2018-19,Blake Griffin,0.789,0.73,0.059,58.0,134.0
DET,2019,2018-19,Langston Galloway,0.648,0.875,-0.227,110.0,82.0
DET,2019,2018-19,Zaza Pachulia,0.917,0.73,0.186,22.0,170.0
DET,2019,2018-19,Jon Leuer,1.0,0.738,0.262,5.0,187.0
DET,2019,2018-19,Glenn Robinson III,0.783,0.74,0.042,36.0,156.0
DET,2019,2018-19,Ish Smith,0.673,0.795,-0.121,81.0,111.0
DET,2019,2018-19,Khyri Thomas,1.0,0.731,0.269,15.0,177.0
DET,2019,2018-19,Luke Kennard,0.711,0.818,-0.107,133.0,59.0
DET,2019,2018-19,Jose Calderon,1.0,0.733,0.267,10.0,182.0
GSW,2019,2018-19,Quinn Cook,0.721,0.628,0.093,193.0,873.0
GSW,2019,2018-19,Draymond Green,0.619,0.739,-0.12,851.0,215.0
GSW,2019,2018-19,Damian Jones,0.333,0.65,-0.317,8.0,1058.0
GSW,2019,2018-19,Shaun Livingston,0.66,0.643,0.017,322.0,744.0
GSW,2019,2018-19,Jacob Evans,0.6,0.65,-0.05,18.0,1048.0
GSW,2019,2018-19,DeMarcus Cousins,0.646,0.649,-0.003,133.0,933.0
GSW,2019,2018-19,Jonas Jerebko,0.742,0.634,0.108,121.0,945.0
GSW,2019,2018-19,Andrew Bogut,0.679,0.642,0.037,179.0,887.0
GSW,2019,2018-19,Kevon Looney,0.632,0.659,-0.026,432.0,634.0
GSW,2019,2018-19,Kevin Durant,0.59,0.693,-0.103,442.0,624.0
GSW,2019,2018-19,Stephen Curry,0.637,0.684,-0.047,846.0,220.0
GSW,2019,2018-19,Andre Iguodala,0.673,0.618,0.055,629.0,437.0
GSW,2019,2018-19,Alfonzo McKinnie,0.667,0.643,0.024,235.0,831.0
GSW,2019,2018-19,Jordan Bell,0.74,0.637,0.103,106.0,960.0
GSW,2019,2018-19,Klay Thompson,0.65,0.642,0.008,818.0,248.0
HOU,2019,2018-19,Gary Clark,1.0,0.649,0.351,4.0,529.0
HOU,2019,2018-19,Nene,0.84,0.634,0.206,53.0,480.0
HOU,2019,2018-19,Isaiah Hartenstein,1.0,0.649,0.351,2.0,531.0
HOU,2019,2018-19,PJ Tucker,0.657,0.633,0.023,426.0,107.0
HOU,2019,2018-19,James Harden,0.651,0.655,-0.003,424.0,109.0
